Node,Eigenvector Centrality,Degree Centrality,Closeness Centrality,Betweenness Centrality,stop_id,clust,stop_lat,stop_lon,stop_name
277.0,4.546395342000877e-07,0.001310615989515072,0.05611807104856702,0.0026169191812490905,F03998,277.0,47.436351,19.155732,Kassa utca
277.0,4.546395342000877e-07,0.001310615989515072,0.05611807104856702,0.0026169191812490905,F03999,277.0,47.43649,19.156243,Kassa utca
53.0,0.0006731447109937338,0.001310615989515072,0.07662181160875678,0.008567591835491002,086874,53.0,47.43954,19.164256,Vörösmarty Mihály utca
53.0,0.0006731447109937338,0.001310615989515072,0.07662181160875678,0.008567591835491002,F03759,53.0,47.43968,19.164184,Vörösmarty Mihály utca
54.0,0.00014359223858253538,0.0008737439930100481,0.0714018341755568,0.004995954149778934,086875,54.0,47.438745,19.167224,Kondor Béla sétány
54.0,0.00014359223858253538,0.0008737439930100481,0.0714018341755568,0.004995954149778934,F03760,54.0,47.439151,19.166642,Kondor Béla sétány
265.0,0.0003144460674022096,0.001310615989515072,0.07127066662515179,0.002018748316544596,F03757,265.0,47.443548,19.163424,Dembinszky utca
374.0,0.0030373227653281813,0.00436871996505024,0.08276086484922988,0.16001370897879025,008490,374.0,47.464573,19.126164,Határ út M
374.0,0.0030373227653281813,0.00436871996505024,0.08276086484922988,0.16001370897879025,040761,374.0,47.465789,19.128011,Határ út M
374.0,0.0030373227653281813,0.00436871996505024,0.08276086484922988,0.16001370897879025,040762,374.0,47.465339,19.127838,Határ út M
374.0,0.0030373227653281813,0.00436871996505024,0.08276086484922988,0.16001370897879025,040763,374.0,47.465069,19.128275,Határ út M
374.0,0.0030373227653281813,0.00436871996505024,0.08276086484922988,0.16001370897879025,CSF03930,374.0,47.465146,19.127237,Határ út
374.0,0.0030373227653281813,0.00436871996505024,0.08276086484922988,0.16001370897879025,F01459,374.0,47.464405,19.126338,Határ út M
374.0,0.0030373227653281813,0.00436871996505024,0.08276086484922988,0.16001370897879025,F01461,374.0,47.465008,19.12618,Határ út M
374.0,0.0030373227653281813,0.00436871996505024,0.08276086484922988,0.16001370897879025,F01462,374.0,47.464963,19.126073,Határ út M
374.0,0.0030373227653281813,0.00436871996505024,0.08276086484922988,0.16001370897879025,F04015,374.0,47.464809,19.127094,Határ út M
374.0,0.0030373227653281813,0.00436871996505024,0.08276086484922988,0.16001370897879025,F04017,374.0,47.464459,19.126709,Határ út M
