stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,wheelchair_boarding,stop_direction,clust,max_distance,quant
F00650,Hatvany Lajos utca / Juhász Gyula utca,47.596857,19.06255,,,F00650,2.0,84.0,433,66.12756996595502,2
F00649,Hatvany Lajos utca / Juhász Gyula utca,47.596857,19.06255,,,F00650,2.0,-158.0,433,66.12756996595502,2
F00653,Boglár utca,47.594809,19.060568,,,F00653,2.0,-81.0,434,34.21483059759061,2
009539,Boglár utca,47.594809,19.060568,,,F00653,1.0,78.0,434,34.21483059759061,2
F00467,Medgyessy Ferenc utca,47.595079,19.056766,,,F00467,1.0,-76.0,435,107.07202422861293,2
F00466,Medgyessy Ferenc utca,47.595079,19.056766,,,F00467,1.0,92.0,435,107.07202422861293,2
F00646,Bálint György utca,47.600042,19.065144,,,F00646,1.0,179.0,436,86.04385303665124,2
F00645,Bálint György utca,47.600042,19.065144,,,F00646,2.0,20.0,436,86.04385303665124,2
F00472,Békásmegyer,47.597587,19.054133,F00472,,CSF00471,2.0,-149.0,438,208.43521775225142,13
044192,Békásmegyer H,47.597587,19.054133,,,CSF00471,2.0,-151.0,438,208.43521775225142,13
008939,Békásmegyer H,47.597587,19.054133,,,CSF00471,1.0,120.0,438,208.43521775225142,13
008940,Békásmegyer H,47.597587,19.054133,,,CSF00471,2.0,,438,208.43521775225142,13
009584,Békásmegyer H,47.597587,19.054133,,,CSF00471,1.0,20.0,438,208.43521775225142,13
071154,Békásmegyer H,47.597587,19.054133,071154,,CSF00471,2.0,28.0,438,208.43521775225142,13
F00469,Békásmegyer H,47.597587,19.054133,,,CSF00471,2.0,-116.0,438,208.43521775225142,13
F00460,Békásmegyer H,47.597587,19.054133,,,CSF00471,2.0,28.0,438,208.43521775225142,13
F00461,Békásmegyer H,47.597587,19.054133,F00461,,CSF00471,2.0,,438,208.43521775225142,13
F00468,Békásmegyer H,47.597587,19.054133,,,CSF00471,1.0,-41.0,438,208.43521775225142,13
CSF00461,Békásmegyer,47.597587,19.054133,CSF00461,1.0,CSF00471,,,438,208.43521775225142,13
F00471,Békásmegyer,47.597587,19.054133,F00471,,CSF00471,2.0,27.0,438,208.43521775225142,13
CSF00471,Békásmegyer,47.597587,19.054133,CSF00471,1.0,CSF00471,,,438,208.43521775225142,13
F00464,Hímző utca,47.5972,19.058734,,,F00464,2.0,-79.0,439,60.426500820512274,2
F00465,Hímző utca,47.5972,19.058734,,,F00464,2.0,93.0,439,60.426500820512274,2
F00454,Zemplén Győző utca,47.596121,19.04553,,,F00454,2.0,2.0,440,79.67699132829277,2
F00455,Zemplén Győző utca,47.596121,19.04553,,,F00454,2.0,180.0,440,79.67699132829277,2
F00452,Hősök tere,47.597596,19.045662,,,F00452,2.0,6.0,441,140.365690832214,4
F00453,Hősök tere,47.597596,19.045662,,,F00452,2.0,-175.0,441,140.365690832214,4
F00448,Hősök tere,47.597596,19.045662,,,F00452,2.0,105.0,441,140.365690832214,4
F00447,Hősök tere,47.597596,19.045662,,,F00452,2.0,-62.0,441,140.365690832214,4
F00456,Nád utca,47.593989,19.04912,,,F00456,2.0,94.0,442,52.88098902552221,2
F00457,Nád utca,47.593989,19.04912,,,F00456,2.0,-87.0,442,52.88098902552221,2
F00476,Madzsar József utca / Pünkösdfürdő utca,47.59469,19.05279,,,F00476,2.0,-156.0,443,218.7692271427493,8
044131,Madzsar József utca / Pünkösdfürdő utca,47.59469,19.05279,,,F00476,2.0,-151.0,443,218.7692271427493,8
F00458,Pünkösdfürdő utca,47.59469,19.05279,,,F00476,1.0,-153.0,443,218.7692271427493,8
044130,Madzsar József utca / Pünkösdfürdő utca,47.59469,19.05279,,,F00476,2.0,18.0,443,218.7692271427493,8
F00473,Madzsar József utca / Pünkösdfürdő utca,47.59469,19.05279,,,F00476,1.0,-80.0,443,218.7692271427493,8
F00474,Madzsar József utca / Pünkösdfürdő utca,47.59469,19.05279,,,F00476,2.0,97.0,443,218.7692271427493,8
F00475,Madzsar József utca / Pünkösdfürdő utca,47.59469,19.05279,,,F00476,2.0,23.0,443,218.7692271427493,8
F00459,Pünkösdfürdő utca,47.59469,19.05279,,,F00476,1.0,26.0,443,218.7692271427493,8
008402,Kert sor,47.591122,19.045358,,,008402,1.0,23.0,444,28.08611750082621,2
008403,Kert sor,47.591122,19.045358,,,008402,1.0,-155.0,444,28.08611750082621,2
CS009630,"Budakalász, Auchan áruház",47.611515,19.062365,CS009630,1.0,CS009630,,,447,4.619786251919935,3
009633,"Budakalász, Auchan áruház",47.611515,19.062365,009633,,CS009630,2.0,-113.0,447,4.619786251919935,3
009630,"Budakalász, Auchan áruház",47.611515,19.062365,009630,,CS009630,2.0,-162.0,447,4.619786251919935,3
F00463,Szolgáltatóház,47.601213,19.057923,,,F00463,1.0,-155.0,448,10.002038152651878,2
F00462,Szolgáltatóház,47.601213,19.057923,,,F00463,1.0,25.0,448,10.002038152651878,2
F00435,Pusztadombi utca,47.602488,19.056793,,,F00435,2.0,-61.0,449,194.61571974304252,2
F00636,Madzsar József utca / Hadrianus utca,47.602488,19.056793,,,F00435,2.0,25.0,449,194.61571974304252,2
F00644,"Békásmegyer, Újmegyeri tér",47.602821,19.066448,,,F00644,2.0,,450,50.930665733777516,3
F00642,"Békásmegyer, Újmegyeri tér",47.602821,19.066448,,,F00644,2.0,,450,50.930665733777516,3
F00641,"Békásmegyer, Újmegyeri tér",47.602821,19.066448,,,F00644,2.0,,450,50.930665733777516,3
F00638,Hadrianus utca,47.604009,19.06335,,,F00638,2.0,-80.0,451,189.0419583373856,3
F00637,Madzsar József utca / Hadrianus utca,47.604009,19.06335,,,F00638,1.0,-82.0,451,189.0419583373856,3
F00639,Hadrianus utca,47.604009,19.06335,,,F00638,1.0,61.0,451,189.0419583373856,3
F00439,Gulácsy Lajos utca,47.602534,19.048003,,,F00439,2.0,-152.0,452,243.8673061165826,3
F00438,Gulácsy Lajos utca,47.602534,19.048003,,,F00439,2.0,25.0,452,243.8673061165826,3
F00437,Táncsics Mihály utca,47.602534,19.048003,,,F00439,2.0,-154.0,452,243.8673061165826,3
F00446,Templom utca,47.600123,19.046354,,,F00446,2.0,-159.0,454,29.011997310616124,2
F00445,Templom utca,47.600123,19.046354,,,F00446,2.0,22.0,454,29.011997310616124,2
F00450,Tamás utca,47.599385,19.041447,,,F00450,2.0,113.0,455,32.59194015419692,2
F00449,Tamás utca,47.599385,19.041447,,,F00450,2.0,-57.0,455,32.59194015419692,2
008649,"Székesdűlő, ipartelep",47.615137,19.109255,,,008649,2.0,22.0,458,54.68831486932903,2
008650,"Székesdűlő, ipartelep",47.615137,19.109255,,,008649,2.0,-158.0,458,54.68831486932903,2
F00721,Megyeri út,47.593838,19.113684,,,F00721,1.0,103.0,463,99.85457625211299,3
F00720,Homoktövis utca,47.593838,19.113684,,,F00721,1.0,-69.0,463,99.85457625211299,3
009047,Homoktövis utca,47.593838,19.113684,,,F00721,1.0,14.0,463,99.85457625211299,3
F00724,Megyeri út,47.593175,19.12023,,,F00724,2.0,13.0,464,41.12248428206834,3
F00725,"Káposztásmegyer, Megyeri út",47.593175,19.12023,,,F00724,2.0,,464,41.12248428206834,3
F00723,"Káposztásmegyer, Megyeri út",47.593175,19.12023,,,F00724,2.0,-166.0,464,41.12248428206834,3
F00909,Sárpatak utca,47.592854,19.118576,,,F00909,1.0,101.0,465,120.30210120148939,2
F00908,Sárpatak utca,47.592854,19.118576,,,F00909,2.0,-70.0,465,120.30210120148939,2
F00907,Székpatak utca,47.595848,19.121292,,,F00907,1.0,10.0,466,40.707389271724466,2
F00906,Székpatak utca,47.595848,19.121292,,,F00907,1.0,-169.0,466,40.707389271724466,2
008911,Homoktövis iskola,47.597226,19.117132,,,008911,1.0,38.0,467,95.86241111495283,2
F00856,Homoktövis iskola,47.597226,19.117132,,,008911,1.0,-108.0,467,95.86241111495283,2
008910,"Káposztásmegyer, Mogyoródi-patak",47.598321,19.121429,,,008910,2.0,95.0,468,50.82843444609315,5
F00722,"Káposztásmegyer, Mogyoródi-patak",47.598321,19.121429,,,008910,2.0,-75.0,468,50.82843444609315,5
003103,"Káposztásmegyer, Mogyoródi-patak",47.598321,19.121429,,,008910,,,468,50.82843444609315,5
F00899,"Káposztásmegyer, Mogyoródi-patak",47.598321,19.121429,,,008910,2.0,,468,50.82843444609315,5
009536,"Káposztásmegyer, Mogyoródi-patak",47.598321,19.121429,,,008910,2.0,,468,50.82843444609315,5
009421,Ezred utca,47.606004,19.097598,,,009421,2.0,32.0,470,105.0474266751484,2
009422,Ezred utca,47.606004,19.097598,,,009421,2.0,-147.0,470,105.0474266751484,2
F00916,Vízművek lakótelep,47.597723,19.09146,,,F00916,2.0,53.0,472,15.547019717324195,2
008708,Vízművek lakótelep,47.597723,19.09146,,,F00916,2.0,34.0,472,15.547019717324195,2
008645,Vízművek,47.600312,19.09331,,,008645,2.0,-144.0,473,94.39097125124974,2
008644,Vízművek,47.600312,19.09331,,,008645,2.0,34.0,473,94.39097125124974,2
F00339,Bátori László utca,47.544673,18.963548,,,F00339,1.0,10.0,474,21.353068850757175,2
F00340,Bátori László utca,47.544673,18.963548,,,F00339,1.0,-21.0,474,21.353068850757175,2
007974,Hűvösvölgy,47.542605,18.964773,,,007974,1.0,,475,93.80120980810365,7
007977,Hűvösvölgy,47.542605,18.964773,,,007974,2.0,,475,93.80120980810365,7
007978,Hűvösvölgy,47.542605,18.964773,,,007974,2.0,,475,93.80120980810365,7
007973,Hűvösvölgy,47.542605,18.964773,,,007974,2.0,,475,93.80120980810365,7
007976,Hűvösvölgy,47.542605,18.964773,,,007974,2.0,,475,93.80120980810365,7
007975,Hűvösvölgy,47.542605,18.964773,,,007974,2.0,,475,93.80120980810365,7
007972,Hűvösvölgy,47.542605,18.964773,,,007974,2.0,,475,93.80120980810365,7
F00356,Bükkfa utca,47.54646,18.960477,,,F00356,1.0,-69.0,476,35.0609956500447,2
F00357,Bükkfa utca,47.54646,18.960477,,,F00356,1.0,106.0,476,35.0609956500447,2
F00358,Hunyadi János utca,47.548568,18.964777,,,F00358,1.0,-5.0,477,60.223464872434775,2
F00359,Hunyadi János utca,47.548568,18.964777,,,F00358,2.0,173.0,477,60.223464872434775,2
F00371,Turul utca (kishíd),47.548881,18.951678,,,F00371,1.0,147.0,478,10.617275651862911,2
F00370,Turul utca (kishíd),47.548881,18.951678,,,F00371,1.0,-29.0,478,10.617275651862911,2
F00366,Turul utca,47.548119,18.949719,,,F00366,2.0,-35.0,479,34.2320373910376,2
F00367,Turul utca,47.548119,18.949719,,,F00366,2.0,148.0,479,34.2320373910376,2
F00353,Villám utca,47.545042,18.952482,,,F00353,1.0,-147.0,480,26.15880197954843,2
F00354,Villám utca,47.545042,18.952482,,,F00353,1.0,21.0,480,26.15880197954843,2
F00355,Nagyrét utca,47.546566,18.952831,,,F00355,2.0,60.0,481,176.8404456852455,3
F00368,Széchenyi utca,47.546566,18.952831,,,F00355,1.0,-63.0,481,176.8404456852455,3
F00369,Széchenyi utca,47.546566,18.952831,,,F00355,1.0,108.0,481,176.8404456852455,3
F00404,Mikszáth Kálmán utca,47.559154,18.965664,,,F00404,1.0,-28.0,483,73.8369287026418,2
F00405,Mikszáth Kálmán utca,47.559154,18.965664,,,F00404,1.0,153.0,483,73.8369287026418,2
F00360,Kossuth Lajos utca,47.552138,18.964307,,,F00360,1.0,3.0,484,18.648607594625577,2
F00361,Kossuth Lajos utca,47.552138,18.964307,,,F00360,1.0,-145.0,484,18.648607594625577,2
F00407,Kölcsey utca,47.555674,18.965935,,,F00407,2.0,-160.0,485,45.037632953008846,2
F00406,Kölcsey utca,47.555674,18.965935,,,F00407,2.0,20.0,485,45.037632953008846,2
F00400,Templom utca (Kultúrkúria),47.564538,18.960194,,,F00400,1.0,-64.0,486,41.4330444931211,2
F00401,Templom utca (Kultúrkúria),47.564538,18.960194,,,F00400,1.0,83.0,486,41.4330444931211,2
F00402,Községház utca,47.562427,18.963254,,,F00402,1.0,-25.0,487,70.91193659728309,2
F00403,Községház utca,47.562427,18.963254,,,F00402,1.0,155.0,487,70.91193659728309,2
F00363,Kerényi Frigyes utca,47.553079,18.949186,,,F00363,1.0,169.0,488,14.733341247396083,2
F00362,Kerényi Frigyes utca,47.553079,18.949186,,,F00363,1.0,-10.0,488,14.733341247396083,2
F00365,Ábránd utca,47.551598,18.947002,,,F00365,2.0,168.0,489,36.76460029080995,2
F00364,Ábránd utca,47.551598,18.947002,,,F00365,2.0,-11.0,489,36.76460029080995,2
F00375,Arany János utca,47.554853,18.945907,,,F00375,2.0,169.0,490,18.35220237687228,2
F00374,Arany János utca,47.554853,18.945907,,,F00375,2.0,-12.0,490,18.35220237687228,2
F00388,Csatlós utca,47.558251,18.948844,,,F00388,1.0,-5.0,491,60.97486382596232,2
F00389,Csatlós utca,47.558251,18.948844,,,F00388,1.0,171.0,491,60.97486382596232,2
F00352,Adyliget,47.546963,18.93873,,,F00352,1.0,119.0,492,48.09952177164922,2
F00351,Adyliget,47.546963,18.93873,,,F00352,1.0,-51.0,492,48.09952177164922,2
F04822,BM iskola,47.549594,18.934181,,,F04822,2.0,129.0,493,58.70156432892971,2
F04821,BM iskola,47.549594,18.934181,,,F04822,2.0,-42.0,493,58.70156432892971,2
F00395,Solymári elágazás,47.5668,18.954915,,,F00395,1.0,118.0,494,27.23449941168954,2
F00394,Solymári elágazás,47.5668,18.954915,,,F00395,1.0,-55.0,494,27.23449941168954,2
F00393,Bölény utca,47.565357,18.950452,,,F00393,1.0,-130.0,495,57.66226258482289,2
F00392,Bölény utca,47.565357,18.950452,,,F00393,1.0,44.0,495,57.66226258482289,2
F00380,Máriaremetei kegytemplom,47.562786,18.94609,,,F00380,2.0,-33.0,496,49.92052348545843,2
F00381,Máriaremetei kegytemplom,47.562786,18.94609,,,F00380,2.0,-120.0,496,49.92052348545843,2
F00391,Máriaremetei kegytemplom,47.562171,18.947588,,,F00391,1.0,169.0,497,49.031233396955756,2
F00390,Máriaremetei kegytemplom,47.562171,18.947588,,,F00391,1.0,-12.0,497,49.031233396955756,2
F00378,Kerekhegyi utca,47.559859,18.94191,,,F00378,2.0,68.0,498,57.59140789580482,2
F00379,Kerekhegyi utca,47.559859,18.94191,,,F00378,2.0,159.0,498,57.59140789580482,2
F00376,Szirom utca,47.55796,18.940333,,,F00376,2.0,-53.0,499,41.753914291224426,2
F00377,Szirom utca,47.55796,18.940333,,,F00376,2.0,123.0,499,41.753914291224426,2
F00396,Szarvashegy utca,47.56925,18.948757,,,F00396,1.0,-51.0,500,15.007041887282671,2
F00397,Szarvashegy utca,47.56925,18.948757,,,F00396,1.0,118.0,500,15.007041887282671,2
F00383,Köztársaság utca,47.566417,18.942349,,,F00383,2.0,148.0,501,55.56729646832571,2
F00382,Köztársaság utca,47.566417,18.942349,,,F00383,2.0,-33.0,501,55.56729646832571,2
F00120,Nyereg út,47.537279,19.014083,,,F00120,1.0,-35.0,502,53.13302499182097,2
F00121,Nyereg út,47.537279,19.014083,,,F00120,1.0,140.0,502,53.13302499182097,2
F00266,Verecke lépcső,47.529027,19.002548,,,F00266,1.0,-105.0,503,131.02856061672804,3
F00264,Verecke lépcső,47.529027,19.002548,,,F00266,1.0,-60.0,503,131.02856061672804,3
F00265,Verecke lépcső,47.529027,19.002548,,,F00266,1.0,73.0,503,131.02856061672804,3
F00267,Tömörkény utca,47.527437,19.007649,,,F00267,1.0,-19.0,504,28.300485312143635,2
F00268,Tömörkény utca,47.527437,19.007649,,,F00267,1.0,150.0,504,28.300485312143635,2
F00260,Zöldkert út,47.529381,19.011074,,,F00260,1.0,76.0,505,18.448212593608975,2
F00259,Zöldkert út,47.529381,19.011074,,,F00260,1.0,-76.0,505,18.448212593608975,2
F00261,Pitypang utca,47.530037,19.008683,,,F00261,1.0,-63.0,506,37.51845175229078,2
F00262,Pitypang utca,47.530037,19.008683,,,F00261,1.0,107.0,506,37.51845175229078,2
064208,Szépvölgyi köz,47.541088,19.00194,,,064208,2.0,-66.0,507,24.994541892446694,2
064209,Szépvölgyi köz,47.541088,19.00194,,,064208,2.0,35.0,507,24.994541892446694,2
064210,Fenyőgyöngye,47.54037,19.005647,,,064210,2.0,-65.0,508,72.53439579469652,3
044029,Fenyőgyöngye,47.54037,19.005647,,,064210,2.0,,508,72.53439579469652,3
F00119,Fenyőgyöngye,47.54037,19.005647,,,064210,2.0,-154.0,508,72.53439579469652,3
F00272,Vöröstorony lépcső,47.530905,18.998032,,,F00272,1.0,86.0,509,77.31174658574396,2
F00271,Vöröstorony lépcső,47.530905,18.998032,,,F00272,1.0,-52.0,509,77.31174658574396,2
008261,Nagybányai út,47.528368,18.996467,,,008261,1.0,33.0,510,17.71707521237015,2
008260,Nagybányai út,47.528368,18.996467,,,008261,1.0,-100.0,510,17.71707521237015,2
F00423,Vöröstorony utca,47.528558,18.999495,,,F00423,1.0,-86.0,511,25.916802052803575,2
F00424,Vöröstorony utca,47.528558,18.999495,,,F00423,1.0,82.0,511,25.916802052803575,2
064214,Selyemakác utca,47.543064,18.996307,,,064214,2.0,114.0,513,7.793113478001104,2
064212,Selyemakác utca,47.543064,18.996307,,,064214,2.0,-54.0,513,7.793113478001104,2
F00560,Iskola,47.550168,19.016306,,,F00560,2.0,124.0,515,31.539210193710144,2
F00559,Iskola,47.550168,19.016306,,,F00560,2.0,-44.0,515,31.539210193710144,2
F00561,Királylaki út,47.549056,19.014843,,,F00561,2.0,-48.0,516,34.21958100772772,2
F00562,Királylaki út,47.549056,19.014843,,,F00561,2.0,126.0,516,34.21958100772772,2
F00555,Viharhegyi út,47.553113,19.014349,,,F00555,2.0,-11.0,518,100.98584798797462,3
F00554,Viharhegyi út,47.553113,19.014349,,,F00555,2.0,150.0,518,100.98584798797462,3
F00553,Erdőalja út 43.,47.553113,19.014349,,,F00555,2.0,-24.0,518,100.98584798797462,3
F00537,Judit utca,47.556113,19.018256,,,F00537,2.0,-42.0,519,12.166027424788727,2
F00538,Judit utca,47.556113,19.018256,,,F00537,2.0,131.0,519,12.166027424788727,2
F00557,Körtvélyes utca,47.553217,19.017367,,,F00557,2.0,89.0,520,13.50677121034286,2
F00556,Körtvélyes köz,47.553217,19.017367,,,F00557,2.0,-82.0,520,13.50677121034286,2
F00672,Zúzmara utca,47.552215,19.023782,,,F00672,2.0,-32.0,522,50.27611667885948,2
F00673,Zúzmara utca,47.552215,19.023782,,,F00672,2.0,148.0,522,50.27611667885948,2
F00518,Orbán Balázs út,47.555809,19.026945,,,F00518,1.0,-19.0,524,81.65328936398178,2
F00519,Orbán Balázs út,47.555809,19.026945,,,F00518,1.0,153.0,524,81.65328936398178,2
F00535,Farkastorki út,47.553803,19.021193,,,F00535,2.0,133.0,525,128.31828923711979,3
F00536,Királyhelmec utca,47.553803,19.021193,,,F00535,2.0,-46.0,525,128.31828923711979,3
F00534,Királyhelmec utca,47.553803,19.021193,,,F00535,2.0,131.0,525,128.31828923711979,3
F00567,Bécsi út / Vörösvári út,47.547895,19.029632,,,F00567,1.0,62.0,526,77.40245516092156,2
007880,Bécsi út / Vörösvári út,47.547895,19.029632,,,F00567,1.0,,526,77.40245516092156,2
003105,Bécsi út / Vörösvári út,47.548817,19.029722,,,003105,2.0,,527,144.84218486727872,10
008365,Bécsi út / Vörösvári út,47.548817,19.029722,008365,,003105,1.0,180.0,527,144.84218486727872,10
F00568,Bécsi út / Vörösvári út,47.548817,19.029722,F00568,,003105,1.0,-179.0,527,144.84218486727872,10
F00570,Bécsi út / Vörösvári út,47.548817,19.029722,,,003105,1.0,138.0,527,144.84218486727872,10
008365,Bécsi út / Vörösvári út,47.548817,19.029722,008365,,003105,1.0,,527,144.84218486727872,10
F00568,Bécsi út / Vörösvári út,47.548817,19.029722,F00568,,003105,1.0,,527,144.84218486727872,10
008412,Bécsi út / Vörösvári út,47.548817,19.029722,,,003105,1.0,-1.0,527,144.84218486727872,10
F00566,Bécsi út / Vörösvári út,47.548817,19.029722,,,003105,1.0,-47.0,527,144.84218486727872,10
CSF00568,Bécsi út / Vörösvári út,47.548817,19.029722,CSF00568,1.0,003105,,,527,144.84218486727872,10
F00569,Bécsi út / Vörösvári út,47.548817,19.029722,,,003105,1.0,,527,144.84218486727872,10
F00680,Bécsi út / Vörösvári út,47.550117,19.028768,,,F00680,1.0,-20.0,528,23.29139708698773,2
F00571,Bécsi út / Vörösvári út,47.550117,19.028768,,,F00680,1.0,,528,23.29139708698773,2
F00565,Táborhegyi út,47.549711,19.026363,,,F00565,1.0,125.0,529,60.69202887915311,2
F00564,Táborhegyi út,47.549711,19.026363,,,F00565,2.0,-50.0,529,60.69202887915311,2
082200,Bécsi út / Vörösvári út,47.546762,19.029194,,,082200,1.0,-11.0,530,110.81360952444557,2
007883,Perényi út,47.546762,19.029194,,,082200,1.0,-8.0,530,110.81360952444557,2
F00592,Váradi utca,47.543506,19.031466,,,F00592,1.0,-81.0,532,146.3824159988651,5
F00591,Váradi utca,47.543506,19.031466,,,F00592,1.0,-9.0,532,146.3824159988651,5
007882,Váradi utca,47.543506,19.031466,,,F00592,1.0,168.0,532,146.3824159988651,5
007881,Váradi utca,47.543506,19.031466,,,F00592,1.0,-10.0,532,146.3824159988651,5
F00590,Váradi utca,47.543506,19.031466,,,F00592,1.0,170.0,532,146.3824159988651,5
009153,Óbudai rendelőintézet,47.545359,19.033751,,,009153,1.0,,533,70.09716166607313,4
F00585,Óbudai rendelőintézet,47.545359,19.033751,,,009153,1.0,128.0,533,70.09716166607313,4
F00586,Óbudai rendelőintézet,47.545359,19.033751,,,009153,1.0,-42.0,533,70.09716166607313,4
F00586,Óbudai rendelőintézet,47.545359,19.033751,,,009153,1.0,-43.0,533,70.09716166607313,4
049896,Óbudai-sziget hajóállomás,47.550545,19.056732,,,049896,2.0,-150.0,535,29.29133232802704,2
049894,Óbudai-sziget hajóállomás,47.550545,19.056732,,,049896,2.0,17.0,535,29.29133232802704,2
049897,Sporttelep,47.547739,19.054938,,,049897,2.0,-147.0,536,40.25605955515788,2
049893,Sporttelep,47.547739,19.054938,,,049897,2.0,108.0,536,40.25605955515788,2
011322,"Óbuda, Bogdáni út",47.54983,19.041189,,,011322,1.0,98.0,538,109.1567521565769,5
F00575,"Óbuda, Bogdáni út",47.54983,19.041189,,,011322,1.0,-178.0,538,109.1567521565769,5
F00574,"Óbuda, Bogdáni út",47.54983,19.041189,,,011322,1.0,,538,109.1567521565769,5
F00573,"Óbuda, Bogdáni út",47.54983,19.041189,,,011322,1.0,,538,109.1567521565769,5
009554,"Óbuda, Bogdáni út",47.54983,19.041189,,,011322,1.0,-66.0,538,109.1567521565769,5
F00579,Filatorigát,47.551948,19.04613,F00579,,CSF00579,2.0,150.0,541,19.735657810778626,3
F00578,Filatorigát,47.551948,19.04613,F00578,,CSF00579,2.0,-26.0,541,19.735657810778626,3
CSF00579,Filatorigát,47.551948,19.04613,CSF00579,1.0,CSF00579,,,541,19.735657810778626,3
049892,Május 9. park,47.550437,19.050992,,,049892,2.0,130.0,542,20.564056620313835,2
049898,Május 9. park,47.550437,19.050992,,,049892,2.0,-14.0,542,20.564056620313835,2
F00511,Kaszásdűlő,47.557039,19.045372,F00511,,CSF00511,2.0,-153.0,543,193.50822875902918,6
F00510,Kaszásdűlő,47.557039,19.045372,F00510,,CSF00511,2.0,24.0,543,193.50822875902918,6
F00509,Kaszásdűlő H,47.557039,19.045372,,,CSF00511,1.0,-165.0,543,193.50822875902918,6
F00508,Kaszásdűlő H,47.557039,19.045372,,,CSF00511,1.0,12.0,543,193.50822875902918,6
CSF00511,Kaszásdűlő,47.557039,19.045372,CSF00511,1.0,CSF00511,,,543,193.50822875902918,6
049900,Kaszásdűlő H,47.557039,19.045372,,,CSF00511,2.0,13.0,543,193.50822875902918,6
F00440,Szőlőkert utca,47.554889,19.040682,,,F00440,2.0,-166.0,547,29.328633203668964,2
F00441,Szőlőkert utca,47.554889,19.040682,,,F00440,1.0,13.0,547,29.328633203668964,2
F00123,Pál-völgyi cseppkőbarlang,47.532881,19.016755,,,F00123,2.0,125.0,549,36.36277594805732,2
F00122,Pál-völgyi cseppkőbarlang,47.532881,19.016755,,,F00123,1.0,-45.0,549,36.36277594805732,2
F00635,Szélvész utca,47.531371,19.020382,,,F00635,1.0,112.0,550,12.37956122971732,2
F00634,Szélvész utca,47.531371,19.020382,,,F00635,1.0,-62.0,550,12.37956122971732,2
F00124,Csalit utca,47.529481,19.016412,,,F00124,1.0,-93.0,551,55.345037511492016,2
F00125,Csalit utca,47.529481,19.016412,,,F00124,1.0,90.0,551,55.345037511492016,2
F00257,Zöldmáli lejtő,47.52861,19.021645,,,F00257,1.0,-97.0,552,12.379595340810585,2
F00258,Zöldmáli lejtő,47.52861,19.021645,,,F00257,1.0,76.0,552,12.379595340810585,2
F00255,Szemlő-hegyi-barlang,47.528791,19.02442,,,F00255,1.0,-89.0,553,21.00473136465288,2
F00256,Szemlő-hegyi-barlang,47.528791,19.02442,,,F00255,1.0,84.0,553,21.00473136465288,2
F00127,Szépvölgyi út,47.53077,19.026424,,,F00127,2.0,113.0,556,50.33127676956096,2
F00126,Virág Benedek utca,47.53077,19.026424,,,F00127,1.0,-58.0,556,50.33127676956096,2
F00609,Mikoviny utca,47.53214,19.029051,,,F00609,2.0,-18.0,557,93.59474403858832,2
F00610,Kőzet utca,47.53214,19.029051,,,F00609,2.0,157.0,557,93.59474403858832,2
F00596,Szent Margit Kórház,47.539891,19.031348,,,F00596,1.0,-15.0,558,103.41365769840083,4
F00594,Szent Margit Kórház,47.539891,19.031348,,,F00596,2.0,-14.0,558,103.41365769840083,4
F00595,Szent Margit Kórház,47.539891,19.031348,,,F00596,2.0,162.0,558,103.41365769840083,4
F00597,Szent Margit Kórház,47.539891,19.031348,,,F00596,1.0,165.0,558,103.41365769840083,4
F00614,Flórián tér,47.541517,19.03996,,,F00614,1.0,-49.0,559,155.02684154905293,5
F00613,Flórián tér,47.541517,19.03996,,,F00614,1.0,-46.0,559,155.02684154905293,5
F00616,Flórián tér,47.541517,19.03996,,,F00614,1.0,132.0,559,155.02684154905293,5
F00615,Flórián tér,47.541517,19.03996,,,F00614,1.0,135.0,559,155.02684154905293,5
F00612,Flórián tér,47.541517,19.03996,,,F00614,1.0,-165.0,559,155.02684154905293,5
F00588,Vihar utca,47.543987,19.036393,,,F00588,2.0,-43.0,561,51.27600455382687,2
F00589,Szőlő utca,47.543987,19.036393,,,F00588,2.0,134.0,561,51.27600455382687,2
F00581,Raktár utca,47.544947,19.042757,,,F00581,1.0,10.0,562,79.37640797996477,4
F00582,Raktár utca,47.544947,19.042757,,,F00581,2.0,,562,79.37640797996477,4
F00583,Raktár utca,47.544947,19.042757,,,F00581,1.0,-170.0,562,79.37640797996477,4
F00580,Raktár utca,47.544947,19.042757,,,F00581,1.0,9.0,562,79.37640797996477,4
F00606,Kiscelli utca,47.538723,19.0405,,,F00606,1.0,-9.0,563,58.347118205773,2
F00607,Kiscelli utca,47.538723,19.0405,,,F00606,1.0,-166.0,563,58.347118205773,2
F00623,Szentlélek tér H,47.540126,19.046437,,,F00623,1.0,,565,150.68483532974932,21
F00629,Szentlélek tér H,47.540126,19.046437,,,F00623,1.0,102.0,565,150.68483532974932,21
F00626,Szentlélek tér H,47.540126,19.046437,,,F00623,1.0,-79.0,565,150.68483532974932,21
F00619,Szentlélek tér H,47.540126,19.046437,,,F00623,1.0,,565,150.68483532974932,21
F00627,Szentlélek tér H,47.540126,19.046437,,,F00623,2.0,-59.0,565,150.68483532974932,21
F00620,Szentlélek tér H,47.540126,19.046437,,,F00623,1.0,,565,150.68483532974932,21
008520,Szentlélek tér H,47.540126,19.046437,,,F00623,2.0,,565,150.68483532974932,21
