stop_id,weighted_med_inc_multi,weighted_med_inc_walk,percent_change_income,log_change_income,weighted_gini_multi,weighted_gini_walk,percent_change_gini,log_change_gini,weighted_hh_low_multi,weighted_hh_mid_multi,weighted_hh_high_multi,entropy_multi,weighted_hh_low_walk,weighted_hh_mid_walk,weighted_hh_high_walk,entropy_walk,percent_change_entropy,log_change_entropy,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,walk_area,area_difference,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality,cluster,stop_lat,stop_lon,stop_name
1420107,46407.190776793075,53864.36260013238,-13.84435174458182,-0.1490146621288609,0.31348646261658175,0.2974843055281001,5.379160107311972,0.05239470862759872,783.9597852746771,1911.6254141443344,1188.4980072075616,1.4921353971928637,317.303519994849,939.1375981557107,935.722921504798,1.4517839519492624,2.7794387167197154,0.027415134544537728,3.24,0.8573,32,0.604,4.719,5.488,7,1,10,1,120,4,80,11,24,0,0,1,0,22,1,6,6,2,1.62,1.62,4.371541418049875e-06,0.0025728987993138,0.0716666726613872,0.0010286967870577,384,60.1835,25.01273,Lars Sonckin tie
1420108,42750.280223125876,54114.30683234326,-21.0000409770107,-0.23572285221754227,0.3210812531606652,0.29709213804917944,8.074638147278979,0.07765189639695462,1175.1412340064971,2494.6341049337534,1328.6337626834968,1.4995531403035045,302.4491286897811,893.8104841162464,924.8410188458855,1.448212777430863,3.5450842357377557,0.03483692835328519,3.472,0.854,36,0.866,4.66,5.467,18,2,15,1,92,7,112,17,49,0,0,1,0,22,1,8,6,2,1.67,1.802,4.371541418049875e-06,0.0025728987993138,0.0716666726613872,0.0010286967870577,384,60.18362,25.01168,Lars Sonckin tie
1420109,48008.600257295344,51364.73454492068,-6.533927055906906,-0.06757167175460323,0.3065524018297911,0.3014062717362454,1.707373261976769,0.016929614556182,576.2980324840605,1721.7709782006707,1101.7823972588253,1.4579479310869785,465.8584713166073,1392.4424210461048,1044.5500344159375,1.4625975028627645,-0.31789824382205467,-0.003184046137346684,3.306,0.8724,39,0.616,4.756,5.172,3,4,16,1,127,2,64,15,23,0,1,2,0,45,1,7,6,5,1.921,1.385,2.3418045946072355e-06,0.0025728987993138,0.0687372629714127,0.0001691147678677,387,60.1866,25.01566,Risto Rytin tie
1420110,42752.65760246214,52231.80250775232,-18.148224740823892,-0.20026019322868197,0.32149343711246653,0.3000458248316346,7.148112223480152,0.0690419177033142,1199.4723494540065,2476.6354078591517,1323.675187117023,1.5037065381956753,414.3279091025415,1235.2005912043267,1006.8002168396905,1.462292160860701,2.832154780245697,0.02792790781558241,3.141,0.8456,31,0.776,4.752,5.274,13,2,15,1,63,7,107,15,46,0,0,1,0,33,1,6,6,4,1.729,1.412,1.5954822520589296e-06,0.0017152658662092,0.0687291317520395,9.92806960901544e-05,388,60.18561,25.01493,Risto Rytin tie
1420112,43794.31707475363,49924.189719328075,-12.278361810249423,-0.13100158739902873,0.31800601298338277,0.303666510604359,4.722121761298338,0.046140196688837946,1007.0197705540913,2307.1787726804546,1262.7309040081925,1.4913129571860144,551.4709490049764,1653.6828128648012,1107.2671436197948,1.4594104856403955,2.185983440541057,0.021624334044519543,3.961,0.8701,40,0.944,4.664,4.979,12,3,17,1,145,5,112,17,42,1,1,3,0,56,1,6,9,5,2.201,1.7599999999999998,4.673735672733666e-06,0.0034305317324185,0.0737873654134958,0.0066336120677056,389,60.1883,25.01494,Tupasaarentie
1420113,42610.73495395393,54050.34358394064,-21.164728790707688,-0.23780968509028955,0.3213924253233163,0.2976261969315326,7.985260920177338,0.07682455886152535,1196.9874308480387,2525.886623913847,1334.5717305005064,1.4994928721759748,290.29606088627344,854.6002660723952,922.2083314692841,1.444045704663277,3.839710012892349,0.03767827432985552,3.421,0.8496,33,0.855,4.035,5.256,13,2,15,1,92,7,111,17,48,1,0,1,0,23,1,11,6,2,2.303,1.118,0.0001138301858423,0.0034305317324185,0.0826695667708972,0.0185902102292228,381,60.18512,25.00073,Kulosaarentie
1420114,42428.55598248246,54074.042230312305,-21.536185880517973,-0.24253263410830983,0.32126276156600125,0.2975459721946258,7.970798326203594,0.07669061870679368,1193.7976657148579,2589.107934810061,1348.5590756287233,1.4940596415632434,289.2080838228262,852.7495950230209,921.3015099665695,1.443588327578905,3.4962400997648517,0.0343650985189676,3.897,0.8699,37,0.932,4.049,5.241,13,2,16,1,143,7,119,19,53,1,0,2,0,23,1,11,6,2,2.284,1.613,0.0001138301858423,0.0034305317324185,0.0826695667708972,0.0185902102292228,381,60.18526,25.00113,Kulosaarentie
1420115,37758.42408564949,53081.81622740178,-28.8674978190405,-0.34062582028568456,0.3246044752244748,0.3002164904117754,8.123466095832693,0.07810359276640112,1121.9103973847148,2429.4516996375223,1080.4891118943563,1.4736347484912629,324.3179140384171,937.3782074234998,956.1801536773215,1.4540326967400259,1.348116297190924,0.013391100621662514,6.964,0.8222,69,2.775,3.888,5.111,24,7,38,4,213,10,239,47,94,2,1,7,1,29,2,33,6,9,2.148,4.816000000000001,0.0006060533849675,0.0017152658662092,0.094749138171211,0.0024907392142714,382,60.18642,24.99894,Kulosaari
1420116,38849.675869626146,53710.68855851409,-27.66863186402442,-0.32391229011188105,0.32861616249301195,0.2983022024083665,10.162164355443327,0.09678331561986837,1394.7203527464574,2927.3210240287235,1454.9924214897574,1.492993665399365,308.952360888044,907.1072685307172,936.4288635920409,1.4497272972797646,2.9844487443110452,0.02940780777751282,7.096,0.7776,70,3.61,3.984,4.986,44,11,63,1,243,21,378,53,166,1,0,2,1,23,1,10,6,2,1.875,5.221,0.0006060533849675,0.0017152658662092,0.094749138171211,0.0024907392142714,383,60.18756,25.00164,Kulosaari
1420117,37446.31180713141,50731.36583562163,-26.187061612999123,-0.3036361528508449,0.32523347509346495,0.3024000398570617,7.550738170271452,0.07279253320996425,1202.388016034727,2601.0418376094967,1143.1431976108088,1.4720292049157324,503.5000946703167,1507.3031460225661,1072.125212209912,1.461610374632794,0.712832261166455,0.007103036215318494,8.88,0.8134,89,4.189,4.472,4.912,29,12,60,4,259,12,313,60,140,1,0,1,0,44,1,4,6,4,2.021,6.859000000000001,0.0002491371520374,0.0034305317324185,0.092449950714594,0.0050952579658154,390,60.18864,25.01154,Tupasaari
1420118,38482.52900753522,50195.78363149357,-23.33513649263817,-0.2657266854787863,0.32650274004666463,0.3032403790034777,7.671261037079802,0.07391251982704412,1276.1674863545718,2726.5790172635207,1317.3786377708388,1.486957319071553,535.3301855901057,1604.4303948863794,1095.44302738658,1.4602431961353606,1.829429714645706,0.018128969812970595,7.717,0.8638,70,4.115,4.419,4.87,37,7,51,1,249,15,301,57,144,1,0,1,0,37,1,5,6,4,2.089,5.628,0.0002491371520374,0.0034305317324185,0.092449950714594,0.0050952579658154,390,60.18896,25.01072,Tupasaari
1420119,47413.34642414985,49657.40061552974,-4.519073015429019,-0.04624367588663764,0.30749560169816975,0.3040081715341535,1.1471501395561883,0.01140620263217431,614.5667068939546,1834.107128622305,1127.3536223852418,1.455725079545346,562.5987468269133,1688.1560637875518,1113.0090898097185,1.458623386817262,-0.19870154956449235,-0.0019889922299033674,3.582,0.8635,44,0.963,4.709,4.978,3,4,16,1,139,3,65,18,23,1,2,4,0,60,1,16,9,7,2.143,1.439,4.673735672733666e-06,0.0034305317324185,0.0737873654134958,0.0066336120677056,389,60.18839,25.01582,Tupasaarentie
1420120,53040.02213041543,49111.103127743656,8.00006261812569,0.07696162093342035,0.3002751584734056,0.30857603605869305,-2.6900590503757047,-0.027269033981792347,327.5708361284078,946.8250816522316,958.2543176250698,1.4548262257306823,423.5725079996062,1287.985579069798,1083.3734698842595,1.4575937132600847,-0.1898668678539061,-0.0019004734346989586,1.935,0.8191,23,0.44,3.491,5.878,2,1,7,1,30,2,31,6,9,8,1,7,1,50,2,55,4,13,1.974,-0.0389999999999999,6.660247513440995e-07,0.0008576329331046,0.0662525474959651,0.0,305,60.18011,24.98351,Korkeasaari
1420121,53037.65792271787,52561.00775357499,0.9068512753362608,0.009027640704874969,0.3002811476304927,0.300313148231245,-0.010655744159317455,-0.00010656311924067147,327.6523907890505,947.0379472318568,958.3369127977811,1.4548448297975258,319.2642994734289,987.7688902537571,967.4276807907919,1.4447686125112211,0.6974277541087183,0.006950069756841208,1.93,0.8129,22,0.437,3.807,5.594,2,1,7,1,30,2,31,6,9,2,0,2,0,27,1,21,7,7,2.029,-0.0989999999999999,2.0742336381517305e-05,0.0017152658662092,0.0763722267848657,0.0034216977451247,303,60.18217,24.99317,Mustikkamaa
1420122,46836.951118080244,52608.46202348048,-10.970689283454567,-0.11620453658068579,0.3130949577969176,0.3002203857721732,4.288373686427299,0.041989699876612024,759.9617389241192,1808.7163911052846,1165.0612706454392,1.4982814679913692,318.2072165598134,983.547291611484,965.9464181092927,1.4447081384110412,3.7082458495215866,0.036411442474958984,2.956,0.8369,29,0.673,3.812,5.6,7,1,10,1,92,4,77,9,23,2,0,2,0,26,1,21,7,7,2.011,0.9449999999999998,2.0742336381517305e-05,0.0017152658662092,0.0763722267848657,0.0034216977451247,303,60.18212,24.99321,Mustikkamaa
1420123,43794.31707475363,52457.86135106622,-16.51524490930567,-0.18050614456403988,0.31800601298338277,0.2996911340036608,6.111251519205179,0.05931790037318443,1007.0197705540913,2307.1787726804546,1262.7309040081925,1.4913129571860144,400.8930461058923,1194.2050664031228,996.9582200615737,1.4617752258284038,2.020675329264201,0.020005306061962717,3.961,0.8701,40,0.944,4.312,4.988,12,3,17,1,145,5,112,17,42,1,0,1,0,24,1,9,6,2,1.958,2.003,2.164702946947452e-05,0.0025728987993138,0.0771736355536781,0.0082372312490453,385,60.187739,25.007994,Kulosaari
1420124,46010.59016109222,52440.27125457197,-12.2609607838731,-0.13080324066184926,0.3138473171288044,0.29971873321543346,4.713947560700365,0.046062137540491724,806.0763367507537,2006.501381201865,1210.0882134103126,1.486580640347547,401.93844000879784,1197.395011226846,997.7240457664451,1.4618233895091919,1.693586996625316,0.016794057031231983,3.521,0.8632,35,0.693,4.316,4.989,8,1,11,1,131,4,84,15,26,1,0,1,0,24,1,9,6,2,1.955,1.5659999999999998,2.164702946947452e-05,0.0025728987993138,0.0771736355536781,0.0082372312490453,385,60.187737,25.008072,Kulosaari
1420125,53037.65792271787,50381.71894275188,5.271632321604393,0.0513737982022732,0.3002811476304927,0.305226774004602,-1.6203121073627598,-0.016335827093532714,327.6523907890505,947.0379472318568,958.3369127977811,1.4548448297975258,379.62410938944925,1178.7623368939235,1039.006505150534,1.451532752452011,0.22817792708569032,0.0022791799658124505,1.93,0.8129,22,0.437,3.768,5.808,2,1,7,1,30,2,31,6,9,3,1,7,1,47,1,51,8,13,1.978,-0.048,3.7759682979301735e-06,0.0017152658662092,0.0709577082640286,0.001712321203778,304,60.18036,24.99005,Mustikkamaanpolku
1420126,51565.0338480369,50412.72752077162,2.285744858360408,0.022600130811781353,0.30242168181592977,0.30511293970198994,-0.8820530157419018,-0.008859661308484265,419.56893999720967,1230.1994524538256,1023.9679086037227,1.464875858886606,377.9713887294817,1176.238203974798,1037.7492569341282,1.4510549488870805,0.9524732340512477,0.00947965806501104,2.221,0.8324,25,0.378,3.784,5.811,2,1,7,1,59,2,35,8,11,3,1,7,1,47,1,50,8,13,1.964,0.2570000000000001,3.7759682979301735e-06,0.0017152658662092,0.0709577082640286,0.001712321203778,304,60.18032,24.99033,Mustikkamaanpolku
1420127,47991.04361826347,53209.905555626305,-9.808064650494385,-0.1032301714587617,0.3065795233784047,0.29851116166691,2.7028676805384255,0.026669853444008403,577.0252803324432,1723.9628827006861,1102.2310828821921,1.4578987340142282,356.19844045554515,1057.8226697329205,964.2162289508622,1.4581858331351962,-0.019688788249351188,-0.00019690726745712274,3.278,0.8629,34,1.021,4.573,5.207,3,4,16,1,127,2,64,15,23,1,0,1,0,24,1,8,6,2,1.851,1.427,4.231156581108612e-06,0.0017152658662092,0.0716578336539055,0.0003845764190731,392,60.185983,25.01179,Tupavuori
1420132,45829.27350878501,49996.355748541406,-8.334771959610212,-0.08702707121762217,0.3137456841029036,0.3035415463375364,3.361693938931271,0.03306424263995678,800.241227675815,2003.776915643924,1200.331437158634,1.4850881381668781,546.4609954761813,1638.4742372513838,1103.2294283626832,1.4596537388824826,1.7424954019484233,0.01727488035115361,3.666,0.8651,38,0.888,4.649,4.957,8,3,14,1,134,4,95,15,27,1,1,3,0,56,1,8,9,5,2.106,1.56,4.673735672733666e-06,0.0034305317324185,0.0737873654134958,0.0066336120677056,389,60.18848,25.01476,Tupasaarentie
1420136,49071.7891150302,49329.74920854354,-0.5229300729318489,-0.00524302137620589,0.3060409874771711,0.30459920426342746,0.47333781361318394,0.004722210927059201,575.250225024531,1709.86376808805,1135.0670558771556,1.460698272416891,586.7993236788974,1761.4847933973208,1133.1478474036264,1.4573418726261924,0.23030970657902713,0.0023004490027943797,3.002,0.8619,32,0.717,4.53,4.811,3,1,9,1,121,2,47,14,18,1,1,2,0,51,1,5,7,5,2.235,0.7669999999999999,2.9339829760303492e-08,0.0008576329331046,0.0630085365216208,0.0,391,60.189673,25.013165,Rantatöyry
1420601,37631.73220892663,52454.586421879634,-28.258452166101073,-0.33210013851175735,0.3264377703116137,0.2996962724327872,8.922866361250398,0.08546979767805485,1268.7343907240804,2706.1872563524958,1302.2666605150916,1.4866582467526017,401.087677841155,1194.7989712410101,997.1008017099206,1.4617842989744503,1.70161547060003,0.016873001606929953,12.354,0.8708,151,9.839,4.234,4.869,57,26,96,5,336,26,686,80,303,1,0,1,0,23,1,8,6,2,1.813,10.541,0.0019979869145926,0.0017152658662092,0.1074734952397088,0.1318509133702332,386,60.188769,25.007153,Kulosaari
