access_diff,gini_diff,walk_sum,weighted_gini_walk,area_difference,ellipticity,distance_betweenness
1,0.025301250631596994,8,0.2598276629975763,3.4120000000000004,0.5223,4.75
1,0.03392299633963003,8,0.2604763615643382,5.525,0.3986,4.737
1,0.015345654616408078,8,0.2536008445088273,1.894,0.2927,5.024
1,0.03740559196483967,8,0.25345391519432314,4.619999999999999,0.3872,5.033
1,-0.006985315754409582,8,0.27530192264699216,1.4179999999999997,0.4001,4.383
1,0.018316932368483363,8,0.2759782310388414,6.016,0.4164,4.424
1,-0.003642357674973784,8,0.2749005572839932,2.157,0.3151,4.531
1,0.013773286675808571,8,0.2736960781551334,4.922999999999999,0.2134,4.524
4,0.012281731540245977,5,0.25729924423073725,3.1570000000000005,0.687,5.024
4,0.02119221138325378,5,0.2572399675247049,3.802,0.6566,5.015
2,0.012668518443072874,6,0.2524149412408576,1.985,0.4778,5.289
3,0.021746001828194472,6,0.2517448781017867,3.029,0.335,5.344
-1,-0.011732087657240042,7,0.2604043694043359,-0.605,0.4452,5.069
2,0.012351979645109035,6,0.2518454774877077,1.2870000000000004,0.3456,5.352
1,0.0017826791667770459,8,0.26555323874599085,2.091,0.4061,4.799
0,0.014143056243293595,8,0.2654061552136493,3.703,0.221,4.789
-3,0.001193529236264923,7,0.24730563710112674,-1.356,0.3014,5.162
1,0.01149890489184835,7,0.24732293271289568,0.8110000000000004,0.3234,5.16
0,-0.0016880715018311454,6,0.24968877841978038,-0.7809999999999997,0.238,5.228
2,0.012545732722961167,6,0.24952069729291199,1.4509999999999996,0.325,5.243
5,0.021648919258353105,4,0.27594408121345254,7.297000000000001,0.6639,5.271
5,0.020296869599434553,4,0.27641508347394406,6.841999999999999,0.7944,5.225
3,0.01814052683744971,5,0.2908757437105692,2.507,0.3258,4.785
3,0.020009362687269272,4,0.2797635136013609,-0.443,0.4106,5.052
3,0.025253660681473833,4,0.2825877408334381,1.7810000000000006,0.2336,4.973
2,0.022448046904378738,5,0.2713683394860251,-1.069,0.7549,5.351
2,0.033482461707953326,5,0.27209629771022986,1.1310000000000002,0.1966,5.317
1,0.0277551985785624,6,0.26606118781184146,-1.1550000000000002,0.7549,5.652
1,0.03744681750689682,6,0.26600253156027154,0.1300000000000003,0.3355,5.653
6,0.04833881740467266,3,0.25835237788452625,11.299,0.3473,5.046
1,0.016379356972010706,5,0.25966522105435347,2.41,0.6978,5.249
6,0.0510799085860566,3,0.25835237788452625,12.354,0.2572,5.046
1,0.006731684415906547,7,0.24886709581598887,0.7689999999999997,0.4254,5.444
2,0.03167253249666546,7,0.25005189062647204,2.838,0.2649,5.322
2,0.01457847156936154,6,0.245496793851657,1.5149999999999997,0.4522,5.518
3,0.022937934692091155,6,0.24623177699765642,2.277,0.2903,5.513
2,0.013378555522338409,6,0.24576944536577805,1.153,0.4427,5.57
3,0.021439410873266396,6,0.24544456031006773,1.9830000000000003,0.4275,5.567
2,0.011950886274008865,6,0.25078490977017925,1.4410000000000005,0.4187,5.615
2,0.012765868391100665,6,0.25070575879510393,2.574,0.4635,5.622
2,0.012084327212365298,6,0.2515124773422935,1.7369999999999997,0.4942,5.58
3,0.02007856941699282,6,0.25121194536932917,2.391,0.3271,5.57
3,0.006062643231061093,5,0.2546532056623808,1.787,0.4658,5.564
1,0.009470058834973427,7,0.25028669189522146,-0.072,0.3336,5.421
2,0.012452850123527481,6,0.25276301393067413,-0.7909999999999999,0.6091,5.77
3,0.02427950011039387,6,0.25277788540584883,1.5740000000000005,0.2755,5.687
2,0.01624719378647793,6,0.2523900520961811,-0.5530000000000004,0.3925,6.039
3,0.02050748434063221,6,0.25285412938496366,0.665,0.2521,6.018
4,0.01751109219664465,5,0.2499023310190473,2.627,0.3973,5.975
4,0.016235817130225705,5,0.25061412508571285,2.015,0.4427,5.821
3,0.008383375095945222,5,0.2501812503413101,1.012,0.4215,5.956
0,0.013134296372409121,5,0.24923110049095862,0.4599999999999999,0.4989,6.278
3,0.014854030511504551,5,0.2492157917190451,1.821,0.4544,6.293
3,0.018225567427161637,6,0.25408278205506274,0.048,0.2546,6.122
1,0.0294173292420353,5,0.24628275741708353,0.2070000000000003,0.8768,6.293
4,0.04549151763190101,5,0.26045439701949497,5.331999999999999,0.2464,6.259
1,0.010026756738794718,5,0.2616139017206269,1.4380000000000002,0.4063,6.38
4,0.024063085637963888,5,0.2611795862977701,6.771000000000001,0.1084,6.383
0,0.0017375923849076158,5,0.2641545692567442,0.835,0.2417,6.522
4,0.01627079756368971,5,0.26426840647090144,5.559000000000001,0.1231,6.524
3,-0.000510016200440333,4,0.27111352919785464,3.513,0.3323,6.875
1,-0.006339797047004103,4,0.2690908542397379,0.4910000000000001,0.3758,6.794
4,0.007796104870636145,4,0.2673784783995117,3.872,0.3058,6.732
2,0.019229199522605767,5,0.2594428812456318,2.672,0.5929,6.388
3,0.0035547286230139807,5,0.2573900540186203,2.765,0.4817,6.453
1,-0.007591325248597625,4,0.2742278791861183,-0.0689999999999999,0.495,7.084
2,-0.00260166214917118,4,0.27424232060859277,2.161,0.4063,7.08
1,-0.011659898997663787,4,0.2805018226833231,1.2009999999999996,0.4477,7.411
2,0.031316121869313096,5,0.2684567544193171,0.1819999999999999,0.4106,5.986
3,0.03728757402236765,5,0.2645835433188721,0.702,0.4627,6.267
4,0.02334407306952274,5,0.26043271451497585,5.960000000000001,0.0811,6.285
3,0.032759988681460184,5,0.2696414578525877,2.1750000000000003,0.5507,6.574
4,0.01947382747548937,5,0.26854604665481024,3.683,0.1419,6.452
0,0.014917335298948786,5,0.2556196677188032,-0.665,0.8744,6.266
0,0.015312725732645888,5,0.24641437769336041,-1.2879999999999998,0.9297,6.303
0,0.004080083023566661,5,0.25565257581491513,-1.829,0.9436,6.259
1,-0.009307133198311779,7,0.3285997695254103,5.0600000000000005,0.7055,3.669
1,-0.0036143496842951928,7,0.3292109157907054,5.654,0.6194,3.557
2,-0.0024839830491867887,7,0.3225645249992254,7.708,0.7446,4.48
1,-0.0012595288204723665,7,0.3240992721327874,6.351000000000001,0.7561,4.353
3,-0.003577727056926716,6,0.32300845907277737,9.179,0.6959,4.988
2,0.001377143955460236,6,0.32248956949144775,6.452000000000001,0.7964,4.933
2,0.0036385394598213994,6,0.3173217660428444,4.174,0.75,4.101
2,0.0042195992368732615,6,0.3171331349669017,3.985,0.7352,4.369
2,0.00045860803461511557,6,0.3169356270470267,3.0540000000000003,0.7093,4.4
2,0.0060809734169970375,6,0.3147245667194625,2.476,0.7147,4.774
1,0.003601850237911708,7,0.31469671370437946,4.047000000000001,0.7031,4.813
2,0.003808269749972615,6,0.3200735612343461,6.857,0.7922,4.564
1,-0.006379138559638453,7,0.32698980183886456,4.5760000000000005,0.7895,6.742
2,-0.0019067146964817927,7,0.3215724022005753,2.414,0.8354,7.364
2,-0.0022008309297895656,7,0.3207807966498405,4.397,0.7114,7.349
1,-0.005050452883877732,7,0.3239379216565773,2.5740000000000003,0.8107,6.809
2,-0.00047680948860845396,7,0.3185973951206113,11.988,0.5584,5.424
2,-0.0005550668334114439,7,0.32008890211582797,10.238,0.6734,5.341
2,-5.4066682554476664e-5,7,0.3198328064011745,9.651,0.6719,5.321
3,-0.00943808416400782,6,0.3276050131623432,10.675,0.6481,5.537
3,-0.010914142538392568,6,0.3285266183904435,7.275,0.6144,5.602
2,-0.008789844233533184,7,0.3288762403927963,4.659,0.6064,5.796
2,-0.00940326777682643,7,0.32858081060849303,8.399000000000001,0.5705,5.772
2,-0.009537035725571463,7,0.32771450451530426,6.7250000000000005,0.6603,5.614
2,-0.0032842816978983502,7,0.32532202739344807,3.766,0.6581,6.561
2,-0.0003247624140710337,7,0.3200912660257969,10.477,0.6819,5.514
2,-0.009603768420822723,7,0.3291100709016225,4.098000000000001,0.7116,6.118
2,-0.008754332293649636,7,0.3289664757825148,5.351000000000001,0.5972,6.125
2,-0.009579608861384148,7,0.3277375085772532,5.417,0.7571,6.423
2,-0.006505462797123829,7,0.32780778827031004,4.365,0.6152,6.356
2,-0.002213832800652016,7,0.3212863070797598,8.169999999999998,0.6658,5.984
1,-0.00029422585431865267,8,0.3214250141402979,3.457,0.6855,5.966
2,-0.00598797196224804,7,0.32426367466820294,7.0,0.756,6.599
2,-0.004618649757403448,7,0.32464517932925213,6.212,0.6575,5.423
2,-0.005208563918511933,7,0.32421521215276317,9.152,0.7294,5.432
2,-0.0015190652099860702,7,0.3207948893733167,11.108,0.6126,5.341
2,-0.0013321001493213913,7,0.3205223888748556,12.248,0.7057,5.325
2,-0.0009715671324855846,7,0.31968299754767554,10.606,0.7183,5.5
2,0.006347892561345658,7,0.31677099578377876,12.184,0.7086,5.477
2,-0.006528798742038211,7,0.3243264069755208,4.455,0.8581,6.75
2,-0.003387135370655825,7,0.3233420150989445,7.089,0.7468,6.728
2,-0.004627325266883975,7,0.3233035668467171,3.392,0.7652,7.18
2,-0.003949641759433131,7,0.3234667805133273,2.701,0.8466,7.139
2,-0.0047175079690994215,7,0.3223712832521055,3.905,0.7468,7.292
2,-0.002962598690930185,7,0.3223078240770161,2.542,0.8523,7.276
2,-0.002814658823686589,7,0.3219078709699334,1.5490000000000004,0.7858,7.286
2,-0.0015671512147468203,7,0.3216994848570351,2.029,0.8369,7.31
2,-0.0044607642203126074,7,0.32493186286273346,1.3070000000000004,0.8081,7.008
2,0.010567038982987664,7,0.3128995427121749,6.825,0.7043,5.384
1,0.001771115354713193,7,0.31684454513467847,4.208,0.6217,4.092
1,0.006232100663059459,7,0.31632128417656435,3.682,0.7677,4.099
3,0.006615010475541139,5,0.3117829135017603,5.312999999999999,0.6291,4.458
3,0.00825718016475896,5,0.312134892470633,3.969,0.7272,4.423
1,0.00731487413018711,7,0.3110814384234395,6.347,0.66,4.906
1,0.009605767039581548,7,0.3112283609976703,5.415,0.6698,4.883
0,0.001747760750561822,9,0.30143405830529946,4.883,0.6428,6.056
1,-0.0014338634372281778,8,0.3064343203945517,9.047,0.7359,5.19
1,0.002483989755482141,8,0.3060199139835104,6.349,0.753,5.179
0,0.002411818354834394,9,0.3011828086123674,0.4289999999999998,0.5058,5.946
1,0.0011357692699618394,8,0.3021610504975817,14.265,0.737,5.79
1,0.0026849331455520153,8,0.30364048600544535,13.994000000000002,0.6631,5.746
0,0.003412233141562082,9,0.3022176343520778,11.874,0.6392,5.982
0,0.003529551816989107,9,0.30242307880800406,11.166,0.6896,5.934
0,0.0015743044571115972,9,0.3023213857936551,4.5120000000000005,0.2258,6.218
0,0.002011118018367286,9,0.30237465379023803,8.584,0.6583,6.23
1,0.0014061848783427644,8,0.30308738707216265,4.641,0.1573,6.487
1,2.6262855906122873e-5,8,0.30291701736836696,7.305,0.588,6.435
1,0.0007571356380151606,8,0.30166739103937834,6.622,0.6748,5.817
1,0.0013798244278004357,8,0.3011274154217472,2.2510000000000003,0.213,5.857
1,0.0016688321254832994,8,0.3023384500825352,8.088999999999999,0.6882,5.776
0,0.0019056532330301024,9,0.302518083207134,4.645,0.4982,6.301
0,-0.001205318721128168,9,0.30345621593651917,6.263000000000001,0.62,6.532
0,0.0013922482691698934,9,0.3033875796549596,4.666,0.4734,6.513
0,0.0018506777542381947,9,0.30359186767657154,10.733,0.6445,6.425
1,-0.00036376259475268125,8,0.3023938515862497,2.256,0.4397,5.794
0,0.003377008231979617,9,0.3023097845885117,10.951,0.6793,5.965
1,-0.005318564608904008,8,0.3075403517180979,3.697,0.6546,5.194
1,-0.0035184820445051668,8,0.30472175280432223,5.69,0.6661,5.467
1,0.0006653549823533167,8,0.3033407180998291,8.318999999999999,0.6784,5.654
1,-0.0004300369336681653,8,0.30382637032078835,4.989000000000001,0.6016,6.693
1,0.003970906706470212,8,0.3019588019128418,13.330999999999998,0.7031,5.84
1,0.006108038300959018,8,0.3019588019128418,14.51,0.6959,5.84
1,0.000678726683748132,8,0.30706471858556905,12.342,0.3594,7.032
1,0.0012275515517704005,8,0.3074059379892718,13.265,0.3111,7.036
1,-5.112105272625511e-5,8,0.30757045193123383,12.584,0.338,7.043
1,0.0006995802055241862,8,0.3073100488803438,12.695999999999998,0.4626,7.017
1,8.958795661456742e-5,8,0.3072896850503261,12.128,0.4147,7.07
1,0.0004038121424234098,8,0.30736804290513026,12.552,0.4457,7.047
1,0.0011570080700793461,8,0.306524104547208,9.995,0.4433,7.315
1,0.0022131776914983137,8,0.3038963749443494,5.5120000000000005,0.4809,6.702
1,0.0003752798911372257,8,0.30711027768051186,13.168,0.3145,7.126
1,0.0016438850651563364,8,0.30680216195399096,12.531,0.3916,7.13
1,0.0012543508989085739,8,0.30637686601338604,12.653,0.4093,7.136
1,0.0011092304098113681,8,0.30581964685989366,9.689,0.3483,7.11
1,-0.0014025010387745396,8,0.30650526821568175,10.18,0.3481,7.184
1,0.0006427972537982884,8,0.308039450048882,3.714,0.4267,7.343
1,-0.0016259558726981482,8,0.30806596010770976,10.369,0.3792,7.367
1,-0.0003692703202887726,8,0.3090364859645468,2.8270000000000004,0.6116,7.565
1,-0.0014126844346551426,8,0.3089876349869327,7.351999999999999,0.3593,7.558
4,-0.00790055205935869,5,0.3124732353854426,11.513,0.6767,7.126
3,-0.0018959493936573923,6,0.3125924772667947,6.214,0.8455,7.108
4,0.004036600951766167,5,0.3089497263698308,3.758,0.8641,6.838
1,-0.003969654207199469,8,0.3107345643831937,3.499,0.6418,8.258
1,-0.0027906290627671138,8,0.3111548470983139,3.1100000000000003,0.6084,7.733
2,-0.004701561109050567,7,0.30981948344160665,9.012,0.5051,6.637
2,0.0012839316773474718,7,0.30785916285909065,11.655,0.2813,6.681
2,0.0021121274047420924,7,0.3077276145266193,9.835,0.4904,6.665
1,0.004035786314116996,8,0.3026020907288575,12.671,0.6576,5.988
1,0.003088341858224153,8,0.3026159543383333,14.218,0.6785,6.01
0,0.0020413669854581484,9,0.3040564995537738,11.644,0.4723,6.542
1,0.0016255515807469534,8,0.30737762055984896,12.485,0.3194,6.877
1,0.0020579448257548316,8,0.3072468519880407,10.828,0.4753,6.849
3,-0.0047581825883171724,6,0.3085041775553754,11.501,0.6944,6.704
1,0.00024431356495979717,8,0.30730597366171086,12.448999999999998,0.3915,7.078
1,0.0006377422878900418,8,0.3072128250716907,12.429,0.4421,7.003
0,-0.003920657496909896,9,0.3109908337537686,3.411,0.5536,7.402
0,-0.0029237347274014835,9,0.3109396168803701,4.925000000000001,0.6291,7.397
1,-0.004134410303006264,8,0.31129286938692663,5.421,0.6127,7.721
1,-0.003964436816930594,8,0.3113369165653403,4.712999999999999,0.6383,7.683
2,-0.005890984156079859,7,0.30898922918247895,8.11,0.5965,6.788
2,-0.0034208111515563466,7,0.3089601524810272,8.391,0.5009,6.785
2,-0.006355009563402292,6,0.31167776842738115,2.886000000000001,0.6801,7.095
4,-0.006384010703260723,5,0.31151009747204883,6.228999999999999,0.5351,7.091
2,-0.0066753080926965636,5,0.31161565110286216,2.6380000000000003,0.7319,7.404
3,-0.007275430519688264,5,0.31163623863066237,5.141,0.5738,7.467
2,-0.003345634410926668,7,0.3085688973953734,11.57,0.4775,6.746
2,0.0010258022963565705,7,0.3083224423476608,11.335,0.5979,6.709
1,-0.005795087355456641,8,0.31086714363931384,4.515000000000001,0.8099,8.113
1,-0.005600748667147604,8,0.3109791230720766,10.543,0.6591,8.081
0,-0.0021394511175567565,9,0.3084152717925248,13.07,0.5866,7.253
0,-0.0015926349077950985,9,0.3084594195733582,11.581,0.5133,7.172
0,-0.005004327724803692,9,0.3103135837952766,7.815,0.6841,7.495
0,-0.004418096964318052,9,0.3098450349117317,12.609,0.5977,7.409
0,-0.0034080120752903453,9,0.31086503073254307,7.457,0.5878,7.443
0,-0.0035157425807650355,9,0.31095645413693557,3.3660000000000005,0.5758,7.428
1,-0.001306168627627391,8,0.3082094410011187,11.557,0.5584,7.036
1,0.0012077970063892884,8,0.30752520745088585,10.224,0.41,6.96
1,-0.007431728647053493,6,0.31169088988679233,2.776,0.7495,7.558
0,-0.002373859463637773,9,0.3085510423233904,13.063,0.5935,7.145
0,-0.006353146893517458,8,0.3115336439370299,1.899,0.6967,7.744
0,-0.003245037683746288,9,0.3086271205735056,10.516,0.6477,7.168
1,-0.00045632436934744947,8,0.3061142996178509,14.803999999999998,0.517,6.904
1,0.0001194347441708099,8,0.30634898199581656,14.024,0.4977,6.918
2,-0.006823249534591014,6,0.31165513140664686,2.1530000000000005,0.7364,7.696
1,-0.0013844173584247055,8,0.30827485293682155,11.696,0.5029,7.107
1,-0.0033772095080998876,8,0.31149464996160087,4.513,0.63,7.676
1,-0.005702881111349423,8,0.3114997028074024,1.9480000000000004,0.6849,7.67
0,-0.0033910837278025574,9,0.30866030879591905,12.83,0.5179,7.151
0,-0.001500341843720332,9,0.30869144792631426,11.62,0.614,7.204
0,-0.0025625429565147573,9,0.30869144792631426,13.518,0.7073,7.204
0,-0.0007688970277511253,8,0.308664790669177,1.7490000000000006,0.4358,5.872
2,0.00846777297565482,7,0.31118140532221583,8.139,0.763,4.952
2,0.007432734046725009,7,0.3119069797117758,7.799000000000001,0.6839,4.938
0,0.004019525546130387,8,0.3060741619889813,3.743,0.4664,5.964
1,-0.003827931589771516,7,0.310463721313698,0.975,0.4049,5.987
1,-0.002620965472305059,7,0.3106594541274502,1.2790000000000004,0.2962,5.954
1,-0.0026051363023242846,7,0.3098121768804064,0.766,0.3723,6.302
2,0.0006836838935250222,7,0.31348396178174665,8.172,0.3678,5.502
2,0.008200949088693565,7,0.3135458294359926,9.789,0.6712,5.468
2,0.0012482017208533258,7,0.31224357975722117,7.77,0.3464,5.761
2,0.008427639892246375,7,0.3119023542843092,8.59,0.6256,5.74
1,-0.004899931091710108,8,0.3133256355332217,7.923999999999999,0.3496,6.433
2,0.005011105170469321,7,0.3124370972034968,7.500999999999999,0.4972,6.354
1,-6.759226317015754e-5,7,0.3095617227669456,2.1620000000000004,0.3581,6.323
2,0.006734249977731532,7,0.3105844545285595,5.9350000000000005,0.5368,6.513
0,-0.0006032771528902692,7,0.30887360236044703,0.7869999999999999,0.2831,6.495
2,-0.0021761468513798454,7,0.3087992174084002,5.292,0.4441,6.475
0,0.005400384185740237,8,0.30466306725824,0.871,0.4297,5.668
0,0.0060859089048004855,8,0.3046830676732837,2.4440000000000004,0.4874,5.654
1,0.006331720141455888,7,0.3124585938407878,4.456,0.7302,4.993
0,0.005110862129919069,8,0.3057368206681577,2.345,0.4828,5.507
1,0.001640074579207229,7,0.3088956026418637,2.636,0.384,5.721
1,0.0015906339009312265,7,0.30892426863792943,2.635,0.3976,5.729
1,-0.0018119045122897415,7,0.30898259908653786,0.1500000000000003,0.4498,5.587
2,-0.0005491429223018485,7,0.3113313026175924,7.265,0.3773,5.726
2,0.0057421445869540455,7,0.3114196272552356,6.497,0.5576,5.705
2,-0.0030866313122583366,7,0.3095219763961241,5.714,0.3574,5.759
2,0.007026848814906506,7,0.30979546121045354,6.433999999999999,0.5238,5.752
1,-0.0006769049985077547,8,0.3050938232407098,6.470000000000001,0.468,5.843
0,0.00883531281802119,8,0.30550522923759527,5.507000000000001,0.4066,5.83
1,-0.0013146535372794421,8,0.303852023693357,7.842,0.5465,5.906
0,0.004698458457468191,8,0.30378285476031264,5.317,0.3888,5.928
1,0.0007033719869496968,7,0.3091792052513372,1.811,0.4787,5.609
2,0.005181432029327471,7,0.31343954398275425,6.119999999999999,0.6102,5.383
1,0.0069831335770692005,7,0.31099977826781006,4.109999999999999,0.6167,5.267
2,0.005555089036612504,7,0.310538177527309,6.469999999999999,0.4326,5.265
0,0.008516003473709677,8,0.30995022163628777,3.942,0.618,5.109
0,0.007280507960910121,8,0.30983223571710045,5.542999999999999,0.4921,5.127
1,0.00690721503780567,7,0.3122870776574737,4.2330000000000005,0.7413,4.985
2,0.0026946904249884884,7,0.31351896939616536,8.006,0.5192,5.382
1,0.0010700886269282006,8,0.3032576154366374,9.265,0.6182,5.821
1,0.0029155779388252423,8,0.3033400090694652,5.156,0.3667,5.867
1,-0.00015243558506150556,7,0.31001236297412427,1.674,0.4655,5.645
0,0.011178530930089414,8,0.3070825937591518,4.69,0.6728,5.169
3,-0.01007457920162419,4,0.3116733472760557,4.554,0.798,7.749
4,-0.01095548430327109,3,0.31130504868498615,4.746,0.8018,8.028
4,-0.009663496520352033,3,0.3084494487777665,4.11,0.7776,8.324
4,-0.004539464437360086,3,0.30309879411479823,4.559,0.75,8.652
1,1.2702005800557803e-5,7,0.30612088105684115,2.353,0.6529,9.175
1,-0.00033940527267511955,7,0.30612088105684115,2.434,0.5658,9.175
1,0.0013649522433332728,7,0.3051604003288271,2.253000000000001,0.692,9.166
3,0.0009856245382302564,6,0.3033194843108259,3.5410000000000004,0.7469,9.471
5,-0.004872030609939237,4,0.3116965518102525,4.791,0.5888,7.733
6,-0.006154485285780054,3,0.3114543745657385,4.725,0.6547,7.996
6,-0.003895903018964586,3,0.3096257576960537,4.472,0.6456,8.219
3,-0.005772933942908842,6,0.30924839024492373,3.184,0.83,8.349
3,-0.004163752236828799,6,0.3097170749440641,8.344,0.7044,8.319
5,0.000623328045021132,3,0.30338723513157145,4.654999999999999,0.7461,8.636
3,0.002163982446664048,6,0.3045576541388019,3.675,0.7961,9.138
3,-0.0049370312433975605,6,0.31169746875559967,3.165,0.6024,7.577
1,-0.0038250434681577072,8,0.311514699204068,3.296,0.6243,7.754
3,-0.0057122242533395595,6,0.31165030482461786,2.711,0.672,7.704
2,0.0010401156763460429,6,0.30374110674630217,3.37,0.5909,9.263
0,0.009287568222291986,8,0.3089579252777568,4.9510000000000005,0.6319,5.156
0,0.00752928493143068,8,0.3094694927309907,3.4359999999999995,0.651,5.153
1,0.00040231833342463386,8,0.3054962193996932,4.267999999999999,0.5669,7.103
1,0.0015894078311089466,8,0.3047624518989556,5.868,0.4821,6.94
0,-0.0008409153043109074,8,0.30553939642579725,0.8789999999999996,0.6951,7.101
2,0.0008596373846117,7,0.3047428945588363,3.051,0.6102,6.98
1,-0.000858619073289768,8,0.30433326115421294,3.526,0.5539,6.859
1,-0.001446928683205173,8,0.30619283895339683,5.366,0.4356,7.267
0,-0.0017992219760721295,8,0.30660544760896563,5.808999999999999,0.2812,7.369
1,-0.00025537288739685415,7,0.3045076549128786,0.8029999999999999,0.4616,6.946
1,-0.0051599224012419675,8,0.3063717536567399,6.577,0.3123,7.396
1,-3.3161074652843237e-5,8,0.3063270556497362,8.716,0.46,7.378
1,-0.0030321110854697464,7,0.3050133131076995,4.414,0.3337,7.488
2,-0.00019456847520143983,7,0.3052959612724975,6.107,0.4933,7.445
2,-0.008547017116288136,6,0.3044657091341371,5.947000000000001,0.5581,7.696
3,-0.0014377169874414952,6,0.30443975787802013,6.550000000000001,0.3825,7.71
1,0.0009020020804501039,8,0.3035170429049301,4.15,0.0849,6.75
1,0.0010538304536085175,8,0.30346288797633536,6.386,0.4643,6.729
1,-0.00028010088297186764,8,0.3036153353897789,4.76,0.0693,6.97
1,0.0003780062293183284,8,0.30353665790837137,5.1,0.184,6.944
1,-0.0005286208254132729,7,0.30392230368321316,4.991,0.2481,7.229
3,0.0008718198125679533,6,0.30362175213793746,5.157,0.1573,7.135
1,-0.0021231113097196497,7,0.30440661547049874,5.025,0.3406,7.448
2,0.0009517653914201674,7,0.3043111591261231,5.443999999999999,0.1745,7.425
0,-0.0005369172074846107,8,0.30441622519275124,1.789,0.2416,7.155
1,8.137700528809688e-5,7,0.30404860735737677,2.64,0.2812,7.261
2,-5.546741707057601e-5,7,0.30512222925619864,1.97,0.694,7.283
1,-0.0012029327022398117,7,0.3051166076509635,0.9809999999999994,0.3084,7.288
0,0.00031594278329671877,8,0.3043825383381896,1.1139999999999994,0.6951,7.148
0,0.0007607529293144899,8,0.3067529473607999,3.2589999999999995,0.5782,7.404
0,0.0013268614163158277,8,0.3076258925722926,1.7599999999999998,0.535,7.663
1,-0.0009593255271058143,8,0.307262819892886,4.728,0.5378,7.543
0,0.000870353470648566,8,0.30796935739415615,2.655,0.3981,7.877
1,-0.0015748792545369206,8,0.3080345494852488,4.731,0.2417,7.919
1,-0.001978903251272479,8,0.3095115968543306,3.1,0.2924,8.087
1,0.0014979025567717352,7,0.3059951821894184,4.683999999999999,0.0878,7.615
2,0.00015984165670623884,7,0.3058099028279561,6.953,0.425,7.552
3,0.001224808128559296,5,0.30776916599036613,3.2,0.5577,8.195
3,-0.001194868212083089,6,0.3078238146920408,4.047,0.2857,8.179
4,0.0008559556925822887,4,0.3081559517576466,4.655999999999999,0.6677,8.64
0,-0.004180011935843109,8,0.31075385465583344,2.121,0.6663,8.236
1,-0.004630261681171921,7,0.3105799232987281,2.364,0.6506,8.453
2,-0.003855793873262625,7,0.31057608194004377,3.387,0.6427,8.454
1,-0.003758520823323175,7,0.3100881862757498,2.6100000000000003,0.6732,8.682
2,-0.0022931606957745654,7,0.310084714522945,2.112,0.6446,8.692
1,-0.0030694150401698317,7,0.30967609990685824,3.603,0.7662,8.887
1,-0.001251694121879865,7,0.3095493969614912,3.666,0.7269,8.894
1,-0.002986374759640975,7,0.308960880425924,3.764,0.7635,9.014
1,-0.0007599005205851661,7,0.3090576033601965,3.5460000000000003,0.7269,9.006
1,-0.002368447272063867,7,0.3117495517305757,3.0900000000000003,0.6657,9.245
1,-0.0021569930204958787,7,0.3107445577622989,3.7080000000000006,0.6799,8.923
1,0.00022727563936242312,7,0.30936185701180396,2.0310000000000006,0.6959,8.234
3,-0.0006265322961074848,6,0.30932189028309737,3.347,0.4699,8.24
1,-0.0007079100493597168,7,0.3101014517679858,2.655,0.688,8.271
2,-0.00046806311698677217,7,0.3100131623352531,2.487,0.613,8.277
0,-0.0010246802535344157,8,0.31035592975769777,2.618,0.6996,8.348
3,-0.0006418788451423851,6,0.31026566989345444,2.282,0.7203,8.337
0,-0.0012872849465225822,7,0.3103101742964928,2.902,0.69,8.782
1,0.00022129335385850935,7,0.3103291635776804,1.0750000000000002,0.7453,8.766
3,-0.0018046330067925664,5,0.3095687020846728,3.46,0.6397,8.687
1,-0.00031651031233592697,7,0.31072310680762577,1.2980000000000005,0.7165,8.911
0,-0.0004855470883340929,9,0.3101241110582687,1.9769999999999996,0.6934,7.823
0,-0.0027343289850411123,9,0.3100876616888099,4.784,0.3635,7.822
3,-0.00034616393615921615,5,0.30973840977408823,3.864,0.6896,8.87
1,-0.002965410629525489,7,0.31139195868256,4.728,0.5805,9.318
2,-0.0010728751222458532,6,0.31116262728691996,2.698,0.6901,9.122
3,-0.0013579117450561728,5,0.3095262700418685,3.1660000000000004,0.6399,8.801
0,0.000982514285895686,8,0.30956707524780924,1.116,0.7399,8.015
1,-0.0014343159852711063,7,0.3098360709221225,5.12,0.6504,8.96
2,-0.004604569426660043,7,0.3098360709221225,7.975,0.7299,8.96
2,0.0006977720845307012,6,0.3043058174494713,3.706,0.5684,8.261
2,-0.0012569525879567722,6,0.3043322899580527,4.657,0.478,8.291
2,0.002953606698956057,6,0.304785497012833,4.5840000000000005,0.5704,8.655
2,-9.73096534659379e-5,6,0.3047437729635979,5.241999999999999,0.4177,8.724
2,0.0039071722311655455,6,0.3041655508087089,3.533,0.6377,9.038
0,0.004342023136482631,7,0.3041209783437706,3.143,0.6853,9.251
2,0.0015107358948675542,6,0.30426341921190403,5.298,0.4657,9.002
2,0.00013652310943357282,6,0.30609087748204344,2.858,0.4232,9.125
1,0.0013977635667112298,6,0.30626314747138794,3.108,0.477,9.137
1,-0.0002790848704301574,6,0.3092146566311893,3.234,0.7099,9.669
1,-0.00042143543194811395,6,0.30886809372050633,2.306,0.6523,9.647
1,-0.0008664924586587741,5,0.3110056358444398,1.8550000000000004,0.7404,9.999
2,-0.0003428042047131652,6,0.30397271071912585,3.222,0.5542,7.983
0,0.0019802698835877375,6,0.3069805665549653,0.827,0.7702,9.985
