access_diff,gini_diff_exp,gini_diff_house,walk_sum,gini_walk15,area_difference,ellipticity,distance_betweenness
0,0.017315065881756325,0.016199999999999992,9,0.12720493290975757,3.302,0.1372,4.082
0,0.007239214343907674,0.0019000000000000128,9,0.12324235109898721,1.0210000000000004,0.8136,4.384
0,0.02300621880086727,0.0005000000000000004,9,0.12297723503402376,2.111,0.3802,4.491
0,0.0020557043372976536,-0.03190000000000001,9,0.12411514786741912,-0.9529999999999998,0.7975,4.876
0,0.02484166139635373,-0.02109999999999998,9,0.12368468879009896,0.8289999999999997,0.5876,4.932
0,0.0021500119639251414,-0.0406,9,0.12636798212175604,-1.368,0.9652,5.43
0,0.0005526994724379675,-0.0451,9,0.1268192516890061,-0.2589999999999999,0.7908,5.487
0,0.001776207156642312,0.04239999999999999,9,0.12570149239753972,2.817,0.7058,5.363
0,0.045501231490364724,0.05130000000000001,9,0.12668533130124907,0.951,0.8605,5.304
0,0.014683442740755864,0.03900000000000001,9,0.12619745448132505,1.838,0.7784,4.753
0,0.048442711759693335,0.030600000000000016,9,0.12676230325125476,0.4229999999999996,0.8871,4.862
0,0.013599531425149608,0.030200000000000005,9,0.12918550757928077,1.3089999999999995,0.8208,4.552
0,0.07260226532749203,0.022699999999999998,9,0.12984536619434325,1.166,0.7888,4.58
0,0.052142600133586084,0.1082,9,0.12321738201674488,0.512,0.8796,3.863
0,0.07870352138079402,0.0827,9,0.12381618065855497,1.0509999999999995,0.7554,3.861
0,0.007952595405124913,0.07560000000000001,9,0.20301639557578802,-0.3759999999999999,0.7338,2.414
0,-0.0044984934470080895,0.08279999999999998,9,0.20595924081547975,4.368,0.5841,2.282
0,-0.0023085375661347773,0.08430000000000001,9,0.21131817126994493,3.52,0.3888,1.818
0,0.0007486329480734244,0.08629999999999999,9,0.21202923206974808,3.756,0.5354,1.879
0,-0.005174328193205485,0.08149999999999999,9,0.2109535132483611,4.952,0.5542,1.883
0,-0.0060347546971032395,0.07759999999999999,9,0.21139896572751796,5.625000000000001,0.5629,1.857
0,0.0038934973679248253,0.0835,9,0.21074105655144118,5.341000000000001,0.4384,1.978
0,0.004291223975240149,0.0886,9,0.21259194367315995,5.033,0.5359,1.816
0,-2.630211843118735e-5,0.08430000000000001,9,0.204932400007098,6.378,0.4879,2.059
0,-0.0003324177463224498,0.0667,9,0.2029642540361615,6.584,0.3339,2.033
0,0.004303828552140787,0.0756,9,0.20431341574011266,6.843,0.532,2.056
0,0.004618775227061722,0.07159999999999998,9,0.20442694807618028,6.987,0.3397,1.995
0,-0.0019644679656502795,0.07649999999999998,9,0.20651583191945852,5.895,0.4318,1.992
0,-0.0013595600811520114,0.06629999999999998,9,0.18491277930264755,3.74,0.2457,2.838
0,-0.0022876707097587434,0.04600000000000001,9,0.1865367314695526,1.9750000000000003,0.5081,2.808
0,0.009486228212204045,0.029200000000000004,9,0.1414795605153688,0.5820000000000003,0.3076,3.37
0,0.037354554420569175,0.0338,9,0.14286487188425298,2.359,0.3641,3.356
0,0.03435121719398537,0.05360000000000001,9,0.1500026544881184,3.638,0.3703,3.243
0,0.03301349266739467,0.0368,9,0.1450314329598791,2.769,0.3892,3.329
0,0.012629810088529175,0.017199999999999993,9,0.1318549270315716,0.7530000000000001,0.8173,4.06
0,0.04721048138206585,0.014499999999999985,9,0.13254516806193703,1.0080000000000005,0.6411,4.104
0,0.00955757991778411,0.009599999999999997,9,0.1255515042805505,0.8339999999999996,0.6975,4.507
0,0.04814741412626647,0.00520000000000001,9,0.12537026798790504,1.1520000000000006,0.7854,4.446
0,0.019058113446924818,-0.020600000000000007,9,0.12514147366247977,1.432,0.7405,4.955
0,0.010019784802797693,-0.009399999999999992,9,0.12575285300879716,1.811,0.6136,4.992
0,0.009528515107999014,-0.00899999999999998,9,0.12605970024263602,1.7029999999999998,0.8031,5.01
0,0.008347023455919977,-0.019100000000000006,9,0.12601770219963718,2.0569999999999995,0.7134,5.028
0,0.018132392863560026,-0.01720000000000002,9,0.12609466699566452,1.7009999999999996,0.7418,5.402
0,0.0024706637924546138,-0.006900000000000017,9,0.12618692457273412,2.038,0.4388,5.438
0,0.0033098165040010286,-0.017699999999999994,9,0.12585693914460958,1.867,0.715,5.42
0,0.0034297796151226134,-0.005899999999999989,9,0.12601717898588355,2.33,0.6955,5.458
0,0.000679247186223822,-0.013899999999999996,9,0.12355105693025711,2.069,0.652,5.735
0,0.009989049195517755,-0.031100000000000017,9,0.12469740872715503,2.068,0.6403,5.642
0,-0.0006388712984166101,-0.018600000000000005,9,0.12351829279724914,3.374,0.6045,5.688
0,0.002691932217161533,-0.025499999999999995,9,0.1234664949991326,3.002,0.2398,5.685
0,0.0379793997662487,0.042200000000000015,9,0.144271483185875,4.315,0.5558,3.314
0,0.031063961128046047,0.02769999999999999,9,0.14390649845810743,6.068999999999999,0.3442,3.33
0,0.04867196516916003,0.05919999999999999,9,0.15594870485434398,2.66,0.583,3.08
0,0.02104089474787843,0.02869999999999999,9,0.15061518722337225,4.215,0.2789,3.185
0,0.03233459670994035,0.020199999999999996,9,0.14457146898285209,4.234999999999999,0.4884,3.7
0,0.041033163226314034,0.0345,9,0.1456701223740104,2.147,0.8158,3.675
0,0.04326012391280365,0.052400000000000016,9,0.14811060731452974,1.2359999999999998,0.8319,3.221
0,0.03862900725716345,0.03580000000000001,9,0.14656564184737958,1.581,0.6276,3.267
0,0.00728314409607117,0.033100000000000004,9,0.16668822561178054,2.601,0.3889,2.934
0,0.02574624653393731,0.05929999999999999,9,0.1774704482925566,2.237,0.6078,2.821
0,0.012508374451673715,0.05120000000000001,9,0.1741949111486507,0.8020000000000005,0.8158,2.858
0,0.013117119304836833,0.06350000000000001,9,0.1882711042174344,4.106999999999999,0.5372,2.685
0,0.023659311899312946,0.039999999999999994,9,0.17257274607085704,2.6840000000000006,0.6902,3.251
0,0.012556226119449593,0.03739999999999999,9,0.17399736065386176,4.129,0.3825,3.26
1,0.003627145281138361,-0.011300000000000004,8,0.17674079391155822,7.531,0.3914,3.813
0,0.01583069249563146,0.021100000000000008,9,0.1802834551037701,6.039,0.3746,3.802
0,0.003965207921381136,-0.041100000000000025,9,0.15621100321756667,1.823,0.501,4.963
0,0.0004768661824413045,-0.053299999999999986,9,0.15516761833754877,3.764,0.5608,4.975
0,0.007834457191354255,-0.029299999999999993,9,0.14840400053675865,2.1700000000000004,0.5498,5.026
0,0.01439494067898306,-0.05160000000000001,9,0.14609548169143968,1.488,0.6223,5.019
0,0.015810764828974005,-0.017500000000000016,9,0.1443654463099738,1.769,0.501,5.106
0,0.011589949062545263,-0.010799999999999976,9,0.1447285917721137,0.8330000000000002,0.5847,5.145
0,0.0008775898471755639,-0.028299999999999992,9,0.1553351424917244,2.496,0.5375,5.154
0,-0.00147475061592367,-0.016999999999999987,9,0.15661770770352898,1.1310000000000002,0.5861,5.16
0,0.011686960728298251,-0.009099999999999997,9,0.14812625049531844,1.8520000000000003,0.5016,5.26
0,0.009786080979010015,0.0002999999999999947,9,0.1480428951776596,0.5840000000000001,0.6697,5.261
0,0.01154454236278818,0.010199999999999987,9,0.14359841472481713,0.973,0.5861,5.434
0,0.0027814079975213013,0.015300000000000008,9,0.1440939383083646,-0.1390000000000002,0.7906,5.441
0,0.013200174848238905,0.0040999999999999925,9,0.1446288013084307,0.544,0.6678,5.495
0,-0.0015690491931510953,0.008500000000000008,9,0.14640942654769465,0.306,0.6743,5.492
0,0.015410728575581345,-0.018299999999999983,9,0.14621271838674868,1.412,0.5878,5.265
0,-0.0023743330852742384,-0.010899999999999993,9,0.14700352966269348,0.544,0.4104,5.272
0,-0.01478713065574555,0.0247,9,0.15879747860599516,1.1580000000000004,0.3352,5.682
0,-0.013387867067550435,0.037099999999999994,9,0.15801706364496967,0.5700000000000003,0.4104,5.727
3,0.005950394513776852,0.010399999999999993,6,0.14323426681159626,2.631,0.4537,5.805
1,-0.0035441276882100525,0.027599999999999986,8,0.14616716141719993,0.524,0.2032,5.791
2,0.028646329137315157,0.023400000000000004,7,0.12894579913110304,3.2140000000000004,0.4861,5.486
1,-0.0037923047864209525,0.013799999999999979,8,0.146970934910538,1.1109999999999998,0.1517,5.505
0,0.030287386581648562,0.00739999999999999,8,0.13231812711703098,2.0460000000000003,0.4852,5.325
1,0.008209450125272355,0.011899999999999994,8,0.13580089782497726,1.1350000000000002,0.3352,5.309
1,0.027254421964911874,-0.0020000000000000018,8,0.1331104392397383,1.7159999999999995,0.3277,4.882
1,0.03717130799315818,-0.005700000000000011,8,0.13282119597998998,2.018,0.4086,4.823
1,0.029335170287787288,-0.0030999999999999917,8,0.13249975492796343,1.489,0.3796,4.836
1,0.027530496552279682,0.0013999999999999846,8,0.13218803651598462,2.0890000000000004,0.3145,4.83
1,0.06013662686157223,0.0030000000000000027,8,0.13258299224322165,2.0530000000000004,0.4921,4.801
0,0.02566770890461778,0.001700000000000007,8,0.13252734743812886,1.5550000000000006,0.3355,4.739
1,0.027956767072490424,-0.001899999999999985,8,0.13003449636533718,0.5329999999999999,0.7822,4.72
1,0.027104456487644923,-0.0025000000000000022,8,0.13026048046032426,1.251,0.8209,4.674
1,0.027598808583142426,0.0005999999999999894,8,0.12781454158839828,1.5659999999999998,0.4679,4.654
1,0.020077171677879424,0.0006000000000000172,8,0.1349383174097065,2.2340000000000004,0.6422,4.619
1,0.027521140412159723,0.0020000000000000018,8,0.1281920926489068,1.2449999999999997,0.6403,4.645
1,-0.009526006072538645,-0.004999999999999977,8,0.162170600888218,3.325,0.4106,4.438
1,0.0033207982721916163,-0.0023999999999999855,8,0.15467046516563598,0.5049999999999999,0.7822,4.459
0,-0.007825462355561724,-0.009999999999999981,9,0.1636735939852495,1.2599999999999998,0.6849,4.303
0,-0.014149724435534888,-0.0759,9,0.16275792329664995,4.937,0.3581,4.302
1,0.07021753314445281,0.005599999999999994,8,0.12912539968960085,1.8750000000000004,0.7112,4.405
1,0.07068800379484055,-0.004299999999999998,8,0.12836838238565945,1.4799999999999995,0.7146,4.391
1,0.03401169986276853,0.0179,8,0.13682223525668605,4.228,0.4965,4.419
1,0.04579599226525938,-0.0015000000000000013,8,0.12673749353815553,2.027,0.5414,4.413
1,0.060663324253330875,-0.0020000000000000018,8,0.13502088789001454,1.5139999999999998,0.6128,4.31
0,0.08363635827282082,0.0025000000000000022,9,0.1346894996154099,1.5370000000000004,0.691,4.282
1,0.04862641388465844,0.0005000000000000004,8,0.1398533418494346,2.348,0.5788,4.249
1,0.06832701846506156,0.013900000000000023,8,0.132976123242059,2.269,0.7502,4.279
0,0.03460811297553479,0.013899999999999996,9,0.17274825751290207,0.923,0.8352,4.01
0,0.020165836120968644,0.013200000000000017,9,0.1791855489488383,1.2980000000000005,0.6985,3.963
0,-0.013302141874540846,0.01730000000000001,9,0.21733357574852538,1.8310000000000004,0.7272,3.5
0,-0.01324852726601719,0.014000000000000012,9,0.21708105794830934,1.4400000000000004,0.8304,3.424
0,-0.015956625975926203,0.02210000000000001,9,0.22331299646436306,1.851,0.8352,3.171
0,-0.016306792165374784,0.015899999999999997,9,0.2303157133703007,3.189,0.6288,3.15
0,-0.021226441948615588,0.017100000000000004,9,0.22595425033310426,2.426,0.7899,3.03
0,-0.0005593788385789555,0.016600000000000004,9,0.22291612080377324,3.708,0.5442,3.024
0,0.01568748729232622,0.02100000000000002,9,0.2056911149087277,4.037000000000001,0.503,2.941
0,0.00253235128699833,0.05389999999999999,9,0.19763798610116595,4.27,0.4317,3.007
0,-0.0028547536121293904,0.0445,9,0.18996050526650848,6.122999999999999,0.468,3.024
0,0.008238931669216076,0.02780000000000002,9,0.20307387782203717,3.1750000000000003,0.3668,2.51
0,0.0062014903854052394,0.029100000000000015,9,0.20334956218242425,2.3060000000000005,0.6948,2.491
0,0.00341930437261051,0.024999999999999994,9,0.20351719125221188,2.736,0.5169,2.529
0,0.010201136084821844,0.019800000000000012,9,0.2018240805015872,1.5309999999999997,0.6595,2.552
0,0.025018452050282275,0.0339,9,0.18521126074045077,1.7240000000000002,0.5846,2.58
0,0.02704845716965093,0.03699999999999999,9,0.18886056664461873,1.0950000000000002,0.6261,2.597
0,0.01005942040389221,0.05180000000000001,9,0.194588862054005,2.644,0.3205,2.436
0,0.012943495430771695,0.05450000000000001,9,0.19327229468537893,2.435,0.6453,2.448
0,0.013025273838851104,0.0005999999999999894,9,0.1935182614688665,3.888,0.4343,2.198
0,0.019404027240230354,-0.0068000000000000005,9,0.1948863843356947,2.442,0.6481,2.176
0,0.019074404946708923,0.004599999999999993,9,0.19893682475914706,0.961,0.6421,2.134
0,0.02389808105719729,-0.00949999999999998,9,0.19505766052788542,0.621,0.7129,2.148
0,-0.004914121033267521,-0.009899999999999992,9,0.1789235010837408,-0.4499999999999997,0.3022,1.801
0,0.029587047784114612,-0.006399999999999989,9,0.1900635267703672,-0.004,0.5668,1.755
0,-0.03188006476954433,-0.0007999999999999952,9,0.20647247328145638,-0.5750000000000002,0.3261,1.667
0,0.0030896722146523947,-0.009700000000000014,9,0.20419742726766626,-0.0769999999999999,0.4469,1.659
0,-0.012141211377269867,-0.0063,9,0.1972273305778804,0.0929999999999999,0.3735,1.562
0,0.0011190939676307965,-0.022199999999999998,9,0.19955650569152203,0.3069999999999999,0.4109,1.501
0,0.004545761118076197,-0.012399999999999994,9,0.18109027470156175,0.326,0.4877,1.548
0,-0.012733160959321616,-0.019600000000000006,9,0.1867425410097949,-0.0379999999999998,0.3022,1.55
0,-0.006884534879965792,-0.017600000000000005,9,0.18147694339187784,-0.7690000000000001,0.3261,1.679
0,-0.0008052480670339424,0.021299999999999986,9,0.23006077805801262,7.17,0.2082,0.955
0,0.0023379788057906747,0.022499999999999992,9,0.22971879416313268,6.770999999999999,0.3213,0.948
0,0.004109317638360838,0.0257,9,0.22764062274015168,7.3679999999999986,0.3136,1.031
0,0.0021702983347192673,0.024999999999999994,9,0.22654307930610523,6.854000000000001,0.375,1.057
0,0.007099961387153519,0.0671,9,0.20315427328944538,4.753,0.3803,2.022
0,0.008173582755356346,0.05729999999999999,9,0.20203538296557633,2.523,0.6949,1.999
0,0.0018476826832995452,0.05049999999999999,9,0.21742479719058766,5.465,0.366,1.317
0,0.009982146362221084,0.030700000000000005,9,0.2207206237803219,6.273,0.3184,1.247
0,0.0008900354131503585,0.048299999999999996,9,0.21378929067335695,1.0139999999999998,0.4628,1.54
0,0.009800780768610073,0.0743,9,0.21492943849868315,4.362,0.5209,1.625
0,0.00462954292658449,0.067,9,0.21340999438648914,5.283999999999999,0.5784,1.623
0,0.020812075396041463,0.0815,9,0.21184971892813223,3.454,0.3231,1.695
0,0.0006948317129706894,0.0562,9,0.21231045815136526,2.0540000000000003,0.4685,1.636
2,0.01793791860364176,-0.0019000000000000128,6,0.11472768924421105,0.867,0.7157,8.956
2,0.026202520022113165,0.023299999999999987,5,0.11472768924421096,0.7069999999999999,0.3699,8.971
6,0.012173144243402156,0.12029999999999999,2,0.1142217627011902,1.1510000000000002,0.7158,9.309
4,0.002904585481807012,0.021299999999999986,2,0.11473758829616176,0.577,0.5227,9.239
0,0.016103183669075233,0.022199999999999998,9,0.2052754185319787,3.977,0.503,2.947
0,-0.0031800715505828914,0.01529999999999998,9,0.20659453738780437,5.652000000000001,0.4182,2.906
0,0.004608768289644238,0.022900000000000004,9,0.20898318974758842,3.183,0.4224,2.839
0,0.01794312334972592,0.02049999999999999,9,0.20395502849234337,4.259,0.214,2.821
0,0.007349670825425841,0.018699999999999994,9,0.20368997110747075,4.23,0.5319,2.832
0,0.016071988815654387,0.007800000000000001,9,0.2100760309982791,2.771,0.571,2.752
0,0.015327699515838705,0.020199999999999996,9,0.20503498858983812,4.609,0.1995,2.808
0,0.0018218847618134415,0.023799999999999988,9,0.20592427814845748,3.843,0.2889,2.699
0,0.01513963441679117,0.031700000000000006,9,0.20730876768381282,4.392,0.1886,2.716
0,0.0018478526436800091,0.02260000000000001,9,0.2092379000576805,3.338,0.4232,2.732
0,0.003987693984849661,0.019100000000000006,9,0.20661465744561242,3.013,0.2676,2.704
0,-0.015563364869399798,0.024300000000000016,9,0.21659376680991696,5.183,0.4219,2.778
0,-0.0002788185567431656,0.0699,9,0.2019051691808337,3.634,0.5097,2.209
0,-0.00895876333765419,0.0597,9,0.19921699072377536,4.295,0.4599,2.341
0,-0.00335375602821536,0.0645,9,0.2007425491051646,4.495,0.4507,2.259
0,0.012817093469896845,0.07720000000000002,9,0.1998748814429723,5.707999999999999,0.4687,2.284
0,0.013542442784445247,0.07120000000000001,9,0.20575789601787228,7.414999999999999,0.3478,1.748
0,0.005889686733434818,0.06520000000000001,9,0.20615150194505508,6.853999999999999,0.3687,1.762
0,0.005449919223528776,0.06000000000000001,9,0.20610710847509864,7.669,0.4124,1.804
0,0.006262831441942646,0.062,9,0.2057119883203419,6.971,0.4484,1.781
0,0.004443556790347386,0.06300000000000001,9,0.205477306211059,6.901,0.3089,1.753
0,0.004989069394010254,0.0606,9,0.20487760380923803,7.399000000000001,0.4307,1.794
0,0.016449842122828517,0.0708,9,0.20526331645430598,7.138,0.3121,1.75
0,0.0008709266147254868,-0.0295,9,0.12584543140607976,-1.214,0.8622,5.163
0,0.007611542205006344,-0.029200000000000004,9,0.1256829062960506,0.2139999999999999,0.7002,5.214
0,0.020688332709908608,0.018599999999999978,9,0.13038666686624203,2.942,0.1575,3.883
0,0.04541467475223923,0.025800000000000003,9,0.13047160164767177,4.684,0.2824,3.867
0,0.03357723777488328,0.016500000000000015,9,0.13850807605594637,3.721,0.4949,3.747
0,0.013097031107979551,0.01830000000000001,9,0.13912255480742947,4.119,0.4462,3.735
-1,0.04220543460739416,0.03999999999999998,9,0.10925905683760305,-0.4100000000000001,0.7611,6.492
0,0.04434797167653358,0.027400000000000008,9,0.10884368411708943,2.376,0.6449,6.549
0,0.001434946105815127,0.0797,9,0.22228647452252445,4.044,0.4989,1.443
0,-0.008875623470543742,0.058699999999999974,9,0.22161018210295674,4.96,0.5876,1.437
0,0.003820678902650476,0.05840000000000001,9,0.22263378531083106,5.272,0.4617,1.402
0,0.005897196149537459,-0.0131,9,0.15598316808550594,0.9489999999999998,0.5843,5.557
0,-0.014857094205479482,-0.009199999999999986,9,0.15836888816376332,1.036,0.7047,5.532
0,-0.0016968064168786101,-0.009599999999999997,9,0.15603563732059142,0.9979999999999998,0.6372,5.543
0,-0.011393925151899215,-0.010699999999999987,9,0.15468482616182194,1.009,0.2165,5.495
3,0.05178628516225464,0.0426,6,0.10443552367798181,2.393,0.6457,6.453
2,0.0441883136187486,0.04949999999999999,6,0.10608328910434815,1.129,0.6202,6.438
0,0.026373108723320382,0.07710000000000002,9,0.18027580842369023,0.766,0.7349,2.859
0,0.021836871148980114,0.0777,9,0.1786469419932521,2.095,0.139,2.86
0,0.033524490012355246,0.10250000000000001,9,0.14168052499859285,0.5979999999999999,0.8871,3.439
0,0.0625450333898907,0.0919,9,0.14261975155445467,1.487,0.5766,3.412
0,-0.012067504368523552,0.0631,9,0.19608280079028834,3.228,0.4856,2.539
0,0.007929201771757877,0.078,9,0.19782434394356094,5.678999999999999,0.3131,2.483
0,0.03505588879719501,0.02500000000000001,9,0.13710197276288516,1.335,0.7847,3.717
0,0.04752267940268845,0.025899999999999992,9,0.1373085072264396,1.7970000000000002,0.5153,3.753
0,-0.0017853646526011513,-0.051700000000000024,9,0.15658880640681122,2.718,0.5813,5.004
0,0.0048914493099471434,-0.0403,9,0.15673199765238288,1.3810000000000002,0.5878,4.99
0,0.01812985000472475,0.005599999999999994,9,0.1445007146725257,1.4170000000000005,0.5257,5.345
0,-0.00045960713165446587,0.010399999999999993,9,0.14641641659644647,-0.0849999999999999,0.776,5.343
0,-0.004159285039777083,-0.010300000000000004,9,0.1641478299982289,0.5670000000000002,0.8029,4.359
0,-0.012655083789970628,-0.0862,9,0.16322308198933236,3.895,0.3492,4.355
0,0.021322895904878514,0.032799999999999996,9,0.19378398774231298,2.821,0.5404,2.368
0,0.01690280609494893,0.03559999999999999,9,0.195434340319128,3.088,0.6251,2.355
0,0.0038906609114200963,0.0007000000000000062,9,0.19678493874773273,-0.6959999999999997,0.4109,2.003
0,0.023538947384103726,-0.007200000000000012,9,0.19838373939599216,-0.1720000000000001,0.7257,1.975
0,-0.006410188120052118,0.029899999999999996,9,0.1450102835295861,0.0150000000000001,0.4847,3.256
0,-0.005996204445886416,0.021400000000000016,9,0.14349609330876256,-1.602,0.9555,3.293
0,0.031424329529185585,0.0446,9,0.1701848597224771,1.669,0.7279,2.886
0,0.009450924099472208,0.04179999999999999,9,0.1774256518617888,1.877,0.615,2.831
0,0.0016570288223597546,0.0012999999999999956,9,0.12012238983495467,1.1949999999999998,0.6701,5.75
0,-0.0036280299831432383,-0.011699999999999988,9,0.12414881743955382,0.613,0.7781,5.522
0,-0.0012582928453396258,-0.027200000000000002,9,0.12444302723871724,0.7589999999999999,0.627,5.499
0,0.02524400119512596,0.0005000000000000004,9,0.13369026760682395,0.802,0.6716,6.012
0,0.021967402487742316,-0.0184,9,0.13199182852419503,3.462,0.6041,5.971
3,0.11498453177353012,0.14850000000000002,2,0.0,-0.7969999999999999,0.6241,7.773
3,0.12969918251521662,0.14900000000000002,4,0.0,-0.1839999999999997,0.549,7.736
5,0.1403143886597774,0.14150000000000001,3,0.0,0.0909999999999997,0.6131,7.601
2,0.11306375249209151,0.15640000000000004,3,0.0,-0.5659999999999998,0.5668,7.612
1,0.02621295342357635,-0.0008999999999999841,7,0.13107477784946786,0.955,0.5347,5.446
1,0.035342615952809533,0.007099999999999995,7,0.1237767091841898,1.124,0.4606,5.273
1,0.02403340910862796,0.00269999999999998,7,0.12414547853651685,0.1149999999999997,0.6783,5.266
0,0.029691627947558114,0.007400000000000018,8,0.1278633766936192,1.842,0.3887,5.135
0,0.017991816146424477,0.0021000000000000185,8,0.12873494507287553,0.1669999999999998,0.7238,5.142
0,0.03047308776134533,0.0012000000000000066,9,0.14492849525046025,-0.0869999999999997,0.2771,4.501
0,0.06400766534096905,-0.0010999999999999899,9,0.14395026863738217,0.5419999999999998,0.6248,4.51
0,0.032525619535329814,0.0069999999999999785,9,0.14354120070801435,-0.274,0.4137,4.499
0,0.06909616870852497,0.009599999999999997,9,0.14111880996545972,1.223,0.6069,4.509
0,0.0754901088193716,0.015000000000000013,9,0.1397953025402695,1.505,0.5815,4.377
0,0.0615566415271665,0.014399999999999996,9,0.14002417548401594,-0.1109999999999997,0.5813,4.361
0,0.062202429595912906,0.01730000000000001,9,0.1480362655473521,2.087,0.5552,4.16
0,0.06212200284044481,0.0116,9,0.1458359311379064,0.3309999999999999,0.6248,4.137
0,0.02099752492466106,0.007400000000000018,9,0.18921745374932364,0.6179999999999999,0.6069,3.965
0,0.029460914920999087,0.010800000000000004,9,0.19358315111314742,2.722,0.4411,3.927
0,0.019785809708192464,0.015899999999999997,9,0.20083295830183998,3.931000000000001,0.3583,3.794
0,-0.001193036115956475,0.01999999999999999,9,0.20577363691676595,3.137,0.5026,3.768
0,-0.0031810192921761793,0.0169,9,0.20469802240456839,1.185,0.6344,3.799
0,0.0038734247385382725,0.015199999999999991,9,0.20526637782899357,2.023,0.5816,3.614
0,0.01543817022698038,0.019100000000000006,9,0.20687971516867731,3.164,0.4099,3.619
0,0.013301348175515731,0.01949999999999999,9,0.2060025743013288,4.188000000000001,0.3786,3.594
0,0.00933746135406921,0.004500000000000004,9,0.18707531756036583,0.4789999999999996,0.6657,3.953
0,0.021843425663270605,0.008099999999999996,9,0.19261813454756907,1.2239999999999998,0.5717,3.935
0,0.010221425936793233,0.010599999999999998,9,0.2042326248792146,1.3969999999999998,0.6191,3.782
0,0.0063737354123177825,0.011199999999999988,9,0.20574196730878708,1.7059999999999995,0.4171,3.752
0,0.00987175079305666,0.012899999999999995,9,0.20682737072926802,0.6539999999999999,0.6506,3.553
0,0.020976957627894588,0.017100000000000004,9,0.21013534249797725,1.673,0.4718,3.522
0,-0.004958816869506,0.010899999999999993,9,0.2076945164923692,1.87,0.6069,3.307
0,0.005432892714170828,0.015499999999999986,9,0.2085510552012018,3.444,0.5497,3.291
0,0.01438699985504932,0.020500000000000018,9,0.21001279394968553,2.309,0.4052,3.414
0,0.008725451814900753,0.015300000000000008,9,0.2098114096028657,3.908,0.2931,3.445
0,0.02282708277871706,0.035500000000000004,9,0.20987326071812767,-0.5100000000000002,0.2523,3.247
0,0.01339998351383731,0.0353,9,0.215093606009109,1.4800000000000004,0.457,2.887
0,0.009686057623037064,0.032800000000000024,9,0.21487283391433598,2.499,0.4291,2.862
0,0.00026037949475471445,-0.0401,8,0.1295956547729886,-0.3189999999999999,0.6227,6.247
0,-0.004474261265567797,-0.028600000000000014,8,0.13817310275901706,-0.7999999999999998,0.5466,5.936
0,0.0034194949490327087,-0.035999999999999976,8,0.13816149081592544,-0.2880000000000002,0.657,5.908
1,0.036425968751265664,-0.008300000000000002,8,0.12871822924334136,0.0849999999999999,0.731,5.546
1,0.03863276462914689,-0.013600000000000001,8,0.1260203658864859,0.2019999999999999,0.7245,5.522
1,0.03138396993420145,-0.017699999999999994,8,0.12795895809368585,0.3159999999999998,0.726,5.596
1,0.019887063461153626,-0.021699999999999997,8,0.12715259721727315,0.9129999999999998,0.7057,5.617
1,0.03205580130398589,-0.0121,8,0.1233972781399362,1.0389999999999997,0.69,5.652
1,0.03679676327383774,-0.009599999999999997,8,0.12076284568630186,1.1720000000000002,0.6954,5.631
2,0.0206676078105352,-0.009500000000000008,7,0.14129654767480865,2.053,0.6908,5.464
2,0.05587198340820462,-0.01880000000000001,7,0.14314132802225243,1.483,0.7862,5.437
0,0.02517155779102495,0.0262,9,0.12866849481994963,1.0790000000000002,0.7865,5.219
3,0.044835564003833345,-0.017600000000000005,6,0.15753290505368572,1.4220000000000002,0.7308,5.187
0,0.05514325207889703,0.030399999999999983,9,0.14387005935156003,1.3229999999999995,0.7862,4.876
0,0.07460417328700403,0.016199999999999992,9,0.15549448271430386,1.914,0.6361,4.825
0,0.042760991997356806,0.007700000000000012,9,0.18343881445924384,1.5329999999999997,0.5547,4.552
0,0.031737260468742645,0.02210000000000001,9,0.1903257986390184,2.854,0.7137,4.542
0,-0.009708266448494013,0.028200000000000003,9,0.22764114639125302,4.2010000000000005,0.7065,4.321
0,0.0009303590891859836,0.029200000000000004,9,0.23179035400754794,7.965,0.5259,3.523
0,-0.007332025689108346,0.037599999999999995,9,0.23028784269721908,1.338,0.597,3.455
0,-0.011486980536202368,0.031700000000000006,9,0.23031485688085152,3.211,0.5725,3.531
0,-0.005423197492375076,0.037000000000000005,9,0.23185933005586504,0.9660000000000002,0.6639,3.679
0,-0.0016527487319263345,0.016399999999999998,9,0.23202996748558335,0.0849999999999999,0.7085,3.702
0,-0.010426878128987072,0.01880000000000001,9,0.2325670915325453,1.4589999999999996,0.6717,4.026
0,-0.0009649884850714829,0.037500000000000006,9,0.23244408492660662,0.7749999999999999,0.7791,4.018
0,0.00834087076516321,0.011100000000000027,9,0.20847614963569355,2.594,0.6456,4.483
0,0.03335552962129945,0.0121,9,0.19691417006466286,0.8079999999999998,0.665,4.55
0,0.039957985482828945,0.010700000000000015,9,0.19031171420313336,0.9579999999999996,0.665,4.547
0,0.06456744905373685,0.008400000000000019,9,0.1584758638671612,-0.2219999999999999,0.8462,4.881
0,0.07189865792385985,0.018699999999999994,9,0.16075897572973838,0.939,0.717,4.831
0,0.07278619858416588,0.013399999999999995,9,0.15025711433673217,-0.1979999999999999,0.8465,5.169
0,0.09034405282203697,0.022199999999999998,9,0.14305137112663,0.6999999999999997,0.7711,5.194
0,0.06592327982892704,0.003599999999999992,9,0.16802714318607423,0.6029999999999998,0.9094,5.036
0,0.06180571025129708,0.025400000000000006,9,0.1652914644572399,2.031,0.8274,5.075
