stop_id,weighted_net_income_hh_multi,weighted_net_income_hh_walk,percent_change_income,log_change_income,weighted_gini_multi,weighted_gini_walk,percent_change_gini,log_change_gini,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,walk_area,area_difference,stop_name,stop_lat,stop_lon,cluster,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality
3415,30171.94237695902,29998.75300763674,0.577321894940741,0.005756617785014283,30.503169009026724,29.987551174451063,1.7194396153793288,0.017048245460791294,3.998,0.4096,70,1.258,5.796,10.058,2,42,32,1,153,13,47,58,55,2,33,19,1,117,10,37,37,42,3.157,0.8410000000000002,Villafuerte,40.35495,-3.68918,402,6.235918647460731e-05,0.0014570179698882,0.0889032815198618,0.0066556417103325
3418,30482.985032050165,30541.624508891968,-0.19199855208988856,-0.001921831055744258,30.296387797348356,30.058263274019488,0.792209853104479,0.007890883459347735,3.63,0.3382,65,1.052,5.389,9.664,2,37,21,1,136,10,44,46,37,2,35,13,1,126,9,37,33,42,3.064,0.5659999999999998,Orovilla - Felicidad,40.35862,-3.6898,425,1.2369140847982906e-05,0.0019426906265177,0.0818622773536895,0.0035089440901552
342,29130.46813368485,29050.367305371725,0.2757308624401294,0.002753514222267678,33.1746166303018,33.14247687078785,0.09697452498571166,0.0009692753506961291,4.827,0.476,46,1.838,4.723,8.66,6,81,51,3,189,32,137,83,76,7,57,35,3,116,22,105,62,61,3.466,1.3609999999999998,Plaza Vista Alegre,40.38511,-3.7373,1274,7.31573107261311e-06,0.0009713453132588,0.0776629450814725,0.0008802324379592
3421,44058.8099436164,44990.691263725574,-2.0712758438110943,-0.020930276460454006,29.61340796537243,28.6373476639299,3.40834742412938,0.03351550226811439,3.462,0.7437,44,0.831,8.417,5.183,6,42,33,8,118,12,98,37,94,5,38,27,5,79,10,95,29,84,2.8,0.6620000000000004,Santiago De Compostela - Pintor Llorens,40.48178,-3.70811,2036,0.0051407018637477,0.0009713453132588,0.0959146597102529,0.0
3423,51865.737771534696,56961.80077418217,-8.946456982373451,-0.09372246769263115,33.082358905413315,35.092928233343166,-5.729272047521899,-0.05899945861474654,2.726,0.4293,26,1.093,4.282,4.944,8,23,26,3,28,3,103,10,33,6,27,33,2,21,6,127,15,47,2.847,-0.121,Ruperto Chapí,40.4329,-3.72739,2142,2.549396695802505e-05,0.0009713453132588,0.0925102215033472,0.0
3424,50545.83162978102,52357.50837033904,-3.460204270500289,-0.03521487167366869,33.727279737314475,31.75494366226701,6.211115018891074,0.060258578537977496,3.36,0.5799,50,1.982,4.825,5.452,9,33,41,5,33,6,153,20,53,3,6,4,1,18,3,11,7,2,2.465,0.895,Puente De Los Franceses,40.43446,-3.73405,1528,0.0001059973340172,0.0038853812530354,0.1005763970300898,0.0599808247292726
3426,53006.95571135827,50027.09213945774,5.956499657413093,0.05785844330437397,34.62295821847777,31.247690424677778,10.801655251725048,0.10257152730849634,3.681,0.617,48,3.336,5.599,6.072,7,42,46,6,34,8,177,20,71,0,0,0,0,2,0,0,0,0,1.522,2.159,Club De Campo,40.43783,-3.74219,149,1.8787450284369268e-05,0.0009713453132588,0.0918335489050443,0.0128528241590269
3427,79063.89648491924,71057.6086986863,11.26731947902008,0.10676540365156695,35.95193976220369,33.72169464709076,6.613680416874732,0.06404165162655824,3.342,0.1821,42,2.535,7.729,7.745,2,3,6,2,42,1,6,13,9,1,1,2,2,11,0,1,7,3,1.672,1.6700000000000002,Vía De Las Dos Castillas,40.44938,-3.76227,59,3.739201651744304e-06,0.0019426906265177,0.0850720985001859,0.0120561089230834
3428,74056.7999962825,71278.44410551019,3.8978907657687274,0.0382384112928271,35.145886904602186,33.84832391943246,3.8334630342650144,0.03761811269667445,2.818,0.7231,21,1.046,7.817,7.823,1,3,3,3,37,0,4,13,5,1,1,2,2,14,1,2,7,3,2.051,0.7669999999999999,Vía De Las Dos Castillas,40.4498,-3.76316,59,3.739201651744304e-06,0.0019426906265177,0.0850720985001859,0.0120561089230834
3429,64359.47809889065,77517.10976648174,-16.97384191338932,-0.18601447017323192,35.307912182649304,36.5150091092389,-3.305755512694598,-0.0336163045627965,3.013,0.6269,48,0.448,8.332,8.331,1,7,7,3,54,2,9,15,14,1,1,2,2,25,1,2,9,3,2.921,0.092,Arroyo Pozuelo - Alcornoque,40.4516,-3.76898,89,1.019855626066562e-06,0.0019426906265177,0.0790130089412487,0.0045219216956257
343,29858.5936135491,29199.314462112576,2.2578583216122006,0.02232745998279968,32.88804323939371,33.09739051404676,-0.6325189732531923,-0.006345278500087624,3.368,0.6057,46,0.759,4.878,8.79,6,60,48,4,129,26,130,62,81,7,55,37,3,111,21,108,52,61,3.484,-0.1160000000000001,General Ricardos - Marcelino Camacho,40.38482,-3.7392,1275,1.6603542401805788e-06,0.0014570179698882,0.0738813735691987,0.0007393461697922
3430,77579.80472269881,77335.97841019923,0.31528186170517264,0.003147858906413415,34.66432820972322,36.462594900741614,-4.9318121650793865,-0.050575785175486006,2.505,0.6432,36,0.658,8.297,8.302,1,3,6,2,36,1,6,11,9,1,1,2,2,25,1,2,10,3,2.956,-0.451,Arroyo Pozuelo - Alcornoque,40.4514,-3.76866,89,1.019855626066562e-06,0.0019426906265177,0.0790130089412487,0.0045219216956257
3431,65001.53066872381,70222.53858348365,-7.434946129942131,-0.0772585035770688,35.71787005502408,36.10944080440671,-1.0843999260571324,-0.01090322396481526,3.227,0.5357,57,0.771,8.574,8.631,1,7,8,3,56,3,11,21,16,1,4,3,3,37,2,2,11,5,2.458,0.7689999999999997,Arroyo Pozuelo - Anís,40.45157,-3.77253,92,1.8928056218491678e-07,0.0014570179698882,0.0733471074380165,0.0035349085112104
3432,72381.50751910337,72594.66664984036,-0.29362918871873495,-0.0029406112495553678,35.049371396021,35.555651390906306,-1.4239086476553484,-0.014341434996367438,2.691,0.6707,41,0.359,8.545,8.609,1,4,6,3,47,2,6,11,11,1,4,3,3,35,1,2,11,5,2.711,-0.02,Arroyo Pozuelo - Anís,40.45138,-3.77229,92,1.8928056218491678e-07,0.0014570179698882,0.0733471074380165,0.0035349085112104
3433,64783.990200935215,64447.17207923431,0.5226266891692385,0.005212657356329354,35.65381641141599,35.510077073030224,0.40478464208948006,0.004039675931740026,3.075,0.4194,59,0.522,8.889,8.944,0,7,8,3,56,3,10,20,16,1,7,6,3,52,2,9,17,14,2.993,0.0820000000000003,Arroyo Pozuelo - Hinojo,40.45259,-3.77612,111,4.079905796735982e-08,0.0009713453132588,0.0684917836471292,0.0008550707431171
3434,77234.30766969522,64303.809569928344,20.108447985037916,0.18322488188161762,34.733290655448606,35.41715972253588,-1.9308975435772382,-0.019497828696480486,2.333,0.6861,34,0.295,8.78,8.85,0,3,6,2,39,1,6,11,9,1,7,6,3,47,2,8,11,14,2.954,-0.621,Arroyo Pozuelo - Hinojo,40.45203,-3.77507,110,4.079905796735982e-08,0.0009713453132588,0.0684917836471292,0.0008550707431171
3435,67008.46952647327,63983.84336460888,4.727171740260589,0.046188418183203475,36.43084582187271,34.64829489459575,5.144700288137384,0.05016731344617452,3.552,0.1937,56,0.693,9.163,9.446,0,8,8,4,55,3,9,22,16,0,12,12,3,59,2,17,15,21,2.972,0.5800000000000001,Húmera - Vía Láctea,40.44975,-3.78236,97,4.383957489341331e-09,0.0009713453132588,0.0584710626455387,3.256697114424761e-05
3436,65903.65394352189,64193.654182385966,2.663814333232219,0.026289525462916116,35.98168591209168,34.762310714692035,3.507750699910414,0.03447630990298918,3.344,0.4401,57,0.662,9.162,9.427,0,8,8,3,56,3,10,24,16,0,11,12,3,59,2,17,16,21,2.975,0.3689999999999998,Húmera - Vía Láctea,40.45005,-3.78211,97,4.383957489341331e-09,0.0009713453132588,0.0584710626455387,3.256697114424761e-05
3437,65557.77285011887,65347.054355553904,0.3224605862391945,0.003219417970520649,35.87217962092076,34.39532729818792,4.293758596711028,0.04204133335284487,3.147,0.4362,54,0.538,9.178,9.514,0,8,8,3,54,3,9,22,16,0,10,14,3,62,2,17,11,20,3.014,0.133,Rosas De Aravaca - Estación,40.4489,-3.78322,97,4.383957489341331e-09,0.0009713453132588,0.0584710626455387,3.256697114424761e-05
344,29040.819319653794,29179.746131824875,-0.4761069940206254,-0.004772439936948835,33.21402587576431,33.03373686614678,0.5457723730986251,0.005442884325256972,4.242,0.5633,43,1.125,4.928,8.841,5,76,46,3,165,31,122,73,66,7,58,37,3,105,22,111,53,64,3.601,0.641,General Ricardos - Marcelino Camacho,40.38451,-3.73965,1275,1.6603542401805788e-06,0.0014570179698882,0.0738813735691987,0.0007393461697922
3440,71522.87219091547,67199.78590244286,6.433184615719817,0.06234722777937325,38.05608420438301,38.51652150963248,-1.1954280584094839,-0.012026307592456128,5.556,0.1701,80,1.61,9.463,9.271,0,10,8,3,60,5,18,25,14,1,8,4,2,42,4,14,25,10,3.21,2.346,Carretera De Húmera - Fuente Del Rey,40.45842,-3.77899,106,2.630736401883068e-06,0.0019426906265177,0.080160398660749,0.0067700461485761
3441,69755.41515156275,67204.62284448797,3.7955607800631994,0.03725301677774623,37.387111978258964,38.50555315039299,-2.904623049474649,-0.029476423044392564,4.895,0.3262,82,0.973,9.471,9.279,0,11,10,5,64,5,16,28,17,1,8,4,2,43,4,14,26,10,3.215,1.6799999999999995,Carretera De Húmera - Fuente Del Rey,40.45844,-3.77909,106,2.630736401883068e-06,0.0019426906265177,0.080160398660749,0.0067700461485761
3443,72060.76751174628,68572.4189540473,5.087101506564378,0.04961935845056973,38.56358158290327,39.32778087725829,-1.943153865559015,-0.019622812892460557,6.907,0.5445,89,7.664,9.961,9.722,2,10,10,2,72,7,25,25,14,0,9,4,2,37,4,12,21,10,3.36,3.547,Pléyades - Ana Teresa,40.46101,-3.78379,130,4.193083375567303e-06,0.003399708596406,0.0811748472304356,0.0134521679114293
3444,68923.01017302151,66719.98792744224,3.3018924523413395,0.03248550993427515,38.24128934068391,39.306802925614654,-2.710761256638324,-0.02748180164477412,3.89,0.4303,57,0.786,10.301,10.063,0,9,7,2,55,5,17,21,12,0,7,6,2,33,4,12,19,8,2.89,1.0,Ana Teresa - Antares,40.46225,-3.78758,124,1.7894242520811712e-06,0.0024283632831471,0.0759918804207418,0.000687747172538
3445,69015.86075877046,68343.19426929935,0.9842479513330041,0.009794357812114669,37.31774731067875,38.30373336253296,-2.5741251969414045,-0.026078355557456637,4.262,0.3945,67,2.326,10.072,9.954,0,10,8,3,54,5,21,20,14,0,8,6,2,44,4,11,18,10,3.216,1.0459999999999994,Aravaca,40.45937,-3.78696,129,1.8380879318990748e-06,0.003399708596406,0.0759778597785977,0.0086800785322926
3447,69755.41515156275,67226.18561812637,3.7622683931578154,0.03693221570439209,37.38711197825897,39.0734065785403,-4.31570919441528,-0.04411605141519915,4.895,0.3193,79,0.969,9.561,9.324,0,11,10,5,64,5,16,28,17,1,8,4,2,33,4,14,25,10,3.259,1.6359999999999997,Osa Mayor - Carretera De Húmera,40.45948,-3.77939,106,2.630736401883068e-06,0.0019426906265177,0.080160398660749,0.0067700461485761
3448,53556.999330628016,56066.61351096237,-4.476129416740439,-0.045794015983232225,36.14925103129916,32.41028784887743,11.536346729951154,0.10918033143308024,4.744,0.5319,75,1.109,4.637,5.137,26,64,79,8,39,15,408,42,126,4,6,4,1,15,3,26,8,4,2.586,2.158,Séneca - Martín Fierro,40.43511,-3.73043,1526,3.56476246222806e-05,0.0014570179698882,0.0914095449500554,0.0005156073170143
3449,53289.88404471073,53073.45884642598,0.40778423526342933,0.004069550487809181,36.1082649012559,35.23810722604365,2.4693655355277846,0.02439369509486895,5.998,0.4819,93,2.086,4.407,4.562,33,77,102,19,55,19,571,60,181,6,31,35,7,23,9,144,17,56,2.917,3.0810000000000004,Avenida De La Memoria,40.43705,-3.72401,757,1.3452625445320153e-05,0.0009713453132588,0.0858524788391777,5.942501840383852e-05
345,30393.96764882854,29823.780213839214,1.9118550059751993,0.01893808708087535,32.2882149630469,32.5940701406075,-0.9383767545482166,-0.009428072474756445,3.795,0.6899,48,1.319,5.261,9.169,5,54,45,6,126,22,114,59,77,5,51,42,3,108,20,110,55,65,3.437,0.3580000000000001,Plaza De La Palmera,40.38268,-3.74279,551,3.734064916497114e-07,0.0009713453132588,0.0703306462631507,0.0001624164214767
3450,80423.78788456751,77135.1317596017,4.2634997178914436,0.041751160004034824,36.64040297591516,39.468265042747085,-7.164900873573085,-0.07434539435923808,3.765,0.5018,34,2.571,8.513,8.271,3,2,3,2,45,2,10,14,5,1,2,2,2,19,0,2,10,3,2.435,1.33,Carretera De Castilla - Colegio Rosales,40.45563,-3.76762,81,1.1958500736206764e-06,0.0019426906265177,0.0795042088192138,0.0061340031956874
3451,81293.17223163221,83383.00272147861,-2.506302749526767,-0.02538245365866638,37.28685552450567,40.646727622372936,-8.266033440827137,-0.08627746572287735,4.068,0.3852,39,1.595,8.51,8.247,3,2,3,2,50,2,10,15,5,1,1,2,2,13,0,2,9,3,2.029,2.039,Carretera De Castilla - Colegio Rosales,40.4559,-3.76728,81,1.1958500736206764e-06,0.0019426906265177,0.0795042088192138,0.0061340031956874
3452,74819.34997155571,89412.51732091427,-16.321168206216136,-0.17818414616825834,41.60235550954036,44.200155636268896,-5.877355157086561,-0.060571521770311956,2.881,0.3549,23,0.508,9.148,8.371,2,4,3,2,26,2,15,19,6,1,0,0,0,8,0,1,5,0,1.821,1.0599999999999998,Darío Aparicio - Cabo Cañaveral,40.46554,-3.766,65,3.786306205637421e-08,0.0009713453132588,0.0686516404374499,0.0027454892138081
3453,85995.36853358576,89411.6454500924,-3.8208411212089057,-0.03895749545867094,41.94885610453657,44.202735733916285,-5.098959582382454,-0.05233551712758982,2.654,0.5016,22,0.517,9.151,8.378,2,1,2,3,26,2,3,12,3,1,0,0,0,8,0,1,5,0,1.855,0.7989999999999999,Darío Aparicio - Cabo Cañaveral,40.46549,-3.76611,65,3.786306205637421e-08,0.0009713453132588,0.0686516404374499,0.0027454892138081
3454,63348.42257948947,89622.4478684985,-29.316344190420306,-0.346955816478906,40.24161498039998,44.159177738135284,-8.871457663832695,-0.09289912304124104,2.884,0.4514,25,0.372,9.456,8.562,2,6,3,2,34,3,15,18,8,1,0,0,0,12,0,1,5,0,1.994,0.8899999999999999,Darío Aparicio - Tapia De Casariego,40.46858,-3.76714,64,6.7610691711947e-09,0.0009713453132588,0.0642654265114391,0.0017793357365288
3455,88159.82751243819,89622.57130578093,-1.6321154057854967,-0.016455811277202165,43.080363573963076,44.162947538314555,-2.4513399233877182,-0.024818854773304682,2.623,0.4099,22,0.453,9.464,8.571,2,2,1,2,21,2,10,10,1,1,0,0,0,12,0,1,4,0,1.987,0.6360000000000001,Darío Aparicio - Tapia De Casariego,40.4686,-3.76724,64,6.7610691711947e-09,0.0009713453132588,0.0642654265114391,0.0017793357365288
3456,62492.303678554745,89705.73102529813,-30.33633084052217,-0.36149125003603155,40.23600357563766,44.18794869949662,-8.943490793687786,-0.093689891910573,3.155,0.4542,29,1.166,9.734,8.787,2,7,3,2,36,4,15,19,8,1,0,0,0,11,0,1,3,0,1.701,1.4539999999999995,Darío Aparicio 35,40.47068,-3.76901,63,1.2497513905999063e-09,0.0009713453132588,0.0604184395082015,0.000817957175067
3457,87981.8865404953,89701.84330434287,-1.9174151840024676,-0.019360359987610546,43.11518677486273,44.179689363784185,-2.4094840960879886,-0.024389870406313265,2.689,0.3756,23,0.468,9.728,8.787,2,2,1,2,22,2,10,10,1,1,0,0,0,12,0,1,3,0,1.893,0.796,Darío Aparicio 35,40.47058,-3.76905,63,1.2497513905999063e-09,0.0009713453132588,0.0604184395082015,0.000817957175067
3458,63852.91377373105,89708.00531146566,-28.821387174941503,-0.3399777943642984,40.21145204266427,44.168350185974504,-8.958673182605612,-0.09385664171149898,3.339,0.4006,32,1.185,9.949,8.975,2,7,3,2,39,4,15,19,8,1,0,0,0,13,0,1,4,0,1.886,1.453,Darío Aparicio - Viñas Del Pardo,40.47213,-3.77069,62,4.519241372385282e-10,0.0009713453132588,0.0573393856693308,1.556314642431626e-05
3459,87983.11356500153,89709.47235155711,-1.9243885191858559,-0.01943145908331978,43.11604140445434,44.172698118703074,-2.3921036279224577,-0.024211790390099953,2.691,0.3917,24,0.407,9.942,8.972,2,2,1,2,22,2,10,10,1,1,0,0,0,13,0,1,4,0,1.846,0.8449999999999998,Darío Aparicio - Viñas Del Pardo,40.47205,-3.77069,62,4.519241372385282e-10,0.0009713453132588,0.0573393856693308,1.556314642431626e-05
346,29910.778982039887,29733.01916002376,0.5978532521686408,0.005960732008194663,33.036166988888915,32.659850153596075,1.1522307466906894,0.011456431230139362,3.242,0.7712,33,0.541,5.246,9.161,5,57,42,2,137,23,108,63,72,5,49,42,3,108,20,110,54,66,3.412,-0.1699999999999999,Plaza De La Palmera,40.3826,-3.74252,551,3.734064916497114e-07,0.0009713453132588,0.0703306462631507,0.0001624164214767
3460,65923.51805372928,89575.79885410857,-26.404766804147155,-0.30658992871138724,40.079644362207695,43.98907705732026,-8.887280562895992,-0.0930727708633544,3.674,0.4535,41,0.448,9.993,9.133,1,8,4,2,38,4,15,19,8,1,1,0,1,16,1,2,7,0,2.373,1.3009999999999995,Valdemarín - Lavadero,40.47074,-3.7733,61,1.3396464125231223e-09,0.0009713453132588,0.0580850823741819,0.0001708392249723
3461,63165.14061783919,89578.61432605663,-29.486361121947258,-0.34936403561753904,40.22609516482454,43.978401876820804,-8.532157949954856,-0.0891827284856684,2.854,0.4258,23,0.361,9.97,9.121,2,6,3,2,34,3,15,18,8,1,1,0,1,16,1,3,6,0,2.367,0.4870000000000001,Valdemarín - Lavadero,40.47045,-3.77328,61,1.3396464125231223e-09,0.0009713453132588,0.0580850823741819,0.0001708392249723
3462,69617.12796124209,89373.59342634311,-22.105484078340467,-0.24981463454125025,39.53309378347669,43.76955596882002,-9.67901568012536,-0.10180036806751015,4.48,0.3757,51,0.766,10.283,9.538,1,9,5,2,44,4,15,22,10,1,2,1,2,15,3,8,6,1,2.573,1.9070000000000005,Valdemarín - Cisne,40.47041,-3.77846,87,7.209450224519038e-09,0.0009713453132588,0.0616319444444444,0.0011332842479806
3463,62492.303678554745,89318.70009225322,-30.03446801844486,-0.35716746547105027,40.23600357563766,43.767739747078416,-8.069267894229117,-0.08413480441335539,3.155,0.4542,29,1.166,10.258,9.526,2,7,3,2,36,4,15,19,8,1,2,1,2,16,3,8,6,1,2.596,0.5589999999999997,Valdemarín - Cisne,40.4701,-3.77844,87,7.209450224519038e-09,0.0009713453132588,0.0616319444444444,0.0011332842479806
3464,26217.457813340414,27142.269321075255,-3.4072740815991738,-0.034666748656636895,31.42432242267265,31.92471740182009,-1.5674217968767736,-0.01579835742450842,2.084,0.7534,29,0.314,8.375,12.72,0,0,1,0,7,0,2,2,1,0,0,1,0,5,0,0,2,0,1.958,0.1260000000000001,Polígono Industrial La Resina,40.3322,-3.70104,379,6.3156783377026e-07,0.0004856726566294,0.0703282440140724,0.0
3465,25677.018135706818,26608.121117208117,-3.4993187884248322,-0.03562011848075963,31.312325052620707,30.893698230606986,1.3550557103551268,0.013459569339721464,2.608,0.6366,30,0.629,7.98,12.337,0,5,2,0,18,2,9,12,4,0,0,1,0,8,1,3,2,1,2.287,0.3210000000000002,Resina - San Eustaquio,40.33588,-3.70201,374,2.0971612208780225e-05,0.0024283632831471,0.0818264912768747,0.0030355307300886
3466,71942.6149303781,62079.644731632754,15.887607349208391,0.14745063326716393,38.42077860081025,39.974442853856225,-3.8866439207822387,-0.03964189861556187,5.993,0.2235,84,2.129,10.315,9.842,1,10,8,3,59,5,18,25,14,0,7,4,2,28,4,14,19,8,2.794,3.1990000000000003,La Salle - Blanca De Castilla,40.46623,-3.78374,121,1.2442555355844873e-06,0.0024283632831471,0.0755125242967689,0.0053263776091653
3467,70084.35108611075,62247.44867592879,12.589917461488675,0.11858198273749421,39.56760071735906,39.97158882887992,-1.0106881496513698,-0.010158302789310928,4.585,0.3714,59,0.876,10.329,9.85,1,9,5,2,44,4,15,22,10,0,7,4,2,28,4,14,17,8,2.756,1.829,La Salle - Blanca De Castilla,40.4664,-3.78378,121,1.2442555355844873e-06,0.0024283632831471,0.0755125242967689,0.0053263776091653
3468,70431.34198696043,63880.86621484487,10.254206243986921,0.09761847948399703,39.12628261313874,39.81191061575963,-1.72216804472951,-0.01737169845561832,5.301,0.5497,69,1.856,10.281,9.891,0,10,6,2,46,5,19,21,12,0,8,4,2,31,4,14,19,8,2.909,2.3920000000000003,Blanca De Castilla - Camino De La Zarzuela,40.46474,-3.7848,120,1.3409205775857997e-06,0.0019426906265177,0.0752063700781649,0.0007123982784733
3469,61833.91668327803,64581.97529390058,-4.255147969873391,-0.04348332407112587,36.058982970814704,39.83828366824931,-9.486605218504103,-0.0996723375990946,6.008,0.7186,70,5.377,10.238,9.858,1,18,16,3,53,8,68,28,25,0,8,4,2,32,4,14,19,8,2.987,3.021,Blanca De Castilla - Camino De La Zarzuela,40.46439,-3.78451,120,1.3409205775857997e-06,0.0019426906265177,0.0752063700781649,0.0007123982784733
347,30573.145763735112,30348.895718977983,0.7389067689105393,0.00736190226447971,31.81723135333878,32.38907101047771,-1.765532753174488,-0.01781304191681594,5.608,0.5019,68,1.879,5.527,9.442,7,65,65,6,165,29,149,76,101,2,41,36,3,96,17,91,51,65,3.108,2.5,General Ricardos - Eugenia De Montijo,40.38094,-3.74507,1300,5.184244552867757e-07,0.0014570179698882,0.0748074407789565,0.0005301519172755
3470,65641.77619551885,61991.340395166335,5.888622148001091,0.0572176212627205,40.2050635126221,39.87468158277576,0.8285506409888201,0.00825137003016327,3.927,0.7528,36,0.873,10.475,10.076,0,8,4,2,32,5,16,17,8,0,7,5,2,28,4,14,16,8,2.673,1.254,Cementerio De Aravaca,40.46565,-3.78677,119,3.299865574898363e-07,0.0009713453132588,0.0706928517475794,2.323593490581348e-05
3471,61070.54364506298,62110.95224064396,-1.6750807354393764,-0.016892688778507157,36.15783225209803,39.83484537488232,-9.230644899409631,-0.09684845623858904,5.836,0.7486,67,4.709,10.431,10.044,1,17,15,3,48,8,65,28,23,0,8,5,2,29,4,14,16,8,2.721,3.115,Cementerio De Aravaca,40.46528,-3.78649,119,3.299865574898363e-07,0.0009713453132588,0.0706928517475794,2.323593490581348e-05
3472,60650.655969474334,88839.09004461493,-31.72976452255914,-0.38169630535569427,39.6020342888477,43.150822998890824,-8.224150696116148,-0.08582100245151252,2.747,0.8639,32,0.675,10.989,10.522,0,7,4,2,24,4,16,14,8,0,3,3,2,11,2,9,8,1,2.047,0.6999999999999997,Camino De La Zarzuela - Cabellera Berenice,40.46894,-3.79111,90,1.0045505916269749e-07,0.0009713453132588,0.0691148333389278,0.0023544992732105
3473,68739.77888699857,88753.16723812748,-22.54949200565697,-0.25553106014939614,40.121885310677726,43.149948930918335,-7.0175369734236295,-0.07275928022302484,4.939,0.7424,53,2.701,10.98,10.517,0,8,4,2,36,5,18,19,8,0,3,3,2,11,2,9,7,1,2.075,2.864,Camino De La Zarzuela - Cabellera Berenice,40.46881,-3.7911,90,1.0045505916269749e-07,0.0009713453132588,0.0691148333389278,0.0023544992732105
3476,88960.62442189983,89272.61609808673,-0.3494819462264889,-0.003500940609499385,43.015583010311154,42.976383223998866,0.09121239008869926,0.0009117081686619494,1.918,0.9145,25,0.231,11.436,11.029,0,3,2,2,8,3,9,4,1,0,2,2,1,6,3,6,2,0,1.657,0.2609999999999999,Príncipe De Viana - Arenas Navarro,40.46967,-3.79705,83,3.3193026874601383e-09,0.0009713453132588,0.0608092144122858,0.0004335199607889
3477,64106.397169640506,89284.24083978523,-28.199650277952998,-0.33128083916517626,40.13655492266376,42.97469352208967,-6.604209051466678,-0.06832390655960645,3.262,0.8094,32,0.888,11.418,11.014,0,7,4,2,27,4,16,16,8,0,2,2,1,6,3,6,2,0,1.686,1.576,Príncipe De Viana - Arenas Navarro,40.46954,-3.79691,83,3.3193026874601383e-09,0.0009713453132588,0.0608092144122858,0.0004335199607889
3478,89003.30805564682,87378.62874305037,1.8593554693723264,0.01842280783566689,43.08601400589672,42.24189035096574,1.998309374693227,0.019786052400907386,2.225,0.8982,27,0.488,11.599,11.24,0,5,3,2,8,3,16,6,2,0,0,0,0,1,0,0,0,0,0.777,1.448,Príncipe De Viana - Miravalles,40.4694,-3.79971,85,1.0264405157796332e-09,0.0009713453132588,0.0578858588698341,5.879453132995502e-05
3479,60647.07746735768,89342.2692737431,-32.11827060096702,-0.3874032686479476,39.60144449675246,42.985488290164994,-7.87252611990638,-0.08199698232387666,2.745,0.85,30,0.657,11.585,11.231,0,7,4,2,24,4,16,14,8,0,1,2,0,4,1,7,2,0,1.519,1.2260000000000002,Príncipe De Viana - Miravalles,40.46926,-3.79965,85,1.0264405157796332e-09,0.0009713453132588,0.0578858588698341,5.879453132995502e-05
348,30257.346890384804,30236.421603606123,0.06920556623071471,0.0006918163022145622,32.71373939223228,32.394527989329966,0.9853868005345,0.009805635242040308,2.964,0.7846,32,0.749,5.529,9.45,4,49,45,3,122,21,104,56,77,2,41,37,3,98,18,93,52,67,3.18,-0.2160000000000002,General Ricardos - Eugenia De Montijo,40.38075,-3.74494,1300,5.184244552867757e-07,0.0014570179698882,0.0748074407789565,0.0005301519172755
3481,25748.334070674897,26122.037341485993,-1.4306053770836458,-0.014409371925257788,31.284640425279264,30.803379892579034,1.5623627484338882,0.015502835135016544,2.951,0.6649,44,0.846,7.957,12.315,0,5,2,0,18,2,9,12,4,0,0,1,0,7,1,3,2,1,2.219,0.7320000000000002,Resina - San Eustaquio,40.33609,-3.70203,374,2.0971612208780225e-05,0.0024283632831471,0.0818264912768747,0.0030355307300886
3482,24864.341986008083,27130.49443912849,-8.352787149548181,-0.08722362296182916,31.635590487094117,31.23522463205137,1.281776775288242,0.012736315453817995,2.385,0.7704,35,0.498,8.036,12.417,0,1,1,0,7,0,2,3,1,0,3,4,0,15,2,9,7,5,2.843,-0.4580000000000002,Resina - San Erasmo,40.33581,-3.7058,373,4.994774394250098e-06,0.0009713453132588,0.0757013125482554,0.0001881468884755
3483,89631.9440761794,89647.49092580017,-0.01734220273230378,-0.00017343706666164083,43.464331041091555,44.30977030698833,-1.9080199694996687,-0.01926457576076809,2.111,0.8126,18,0.559,12.693,12.452,0,2,2,0,2,1,11,4,1,0,1,1,0,2,1,8,2,1,1.491,0.6200000000000001,Lasarte - Zumarraga,40.47119,-3.81387,78,3.642774220638369e-07,0.0009713453132588,0.0740487664532834,0.0019339589023703
3484,26430.624522136037,27198.828623685422,-2.824401418818506,-0.028650549441850637,29.58444055905342,31.288631414430743,-5.446677525790813,-0.05600625163629637,2.498,0.6621,39,0.401,8.02,12.404,0,0,3,0,8,0,5,3,1,0,3,4,0,16,2,9,9,8,2.978,-0.48,Resina - San Erasmo,40.33602,-3.70627,373,4.994774394250098e-06,0.0009713453132588,0.0757013125482554,0.0001881468884755
3485,89647.08696402112,89635.58555873278,0.012831293750848738,0.00012830470610763564,43.49606203244243,44.3605945493148,-1.9488749545754671,-0.019681159210396083,2.192,0.7654,20,1.256,12.94,12.658,0,3,2,0,2,2,11,4,1,0,1,1,0,2,1,8,2,1,1.415,0.7770000000000001,Guecho - Ibaiondo,40.473,-3.81578,72,3.642747871497456e-07,0.0009713453132588,0.0740381157856886,0.0019393867308943
