,Node,Eigenvector Centrality,Degree Centrality,Closeness Centrality,Betweenness Centrality,stop_id,clust,stop_lat,stop_lon,stop_name
1169,1072.0,3.5665337339849847e-09,0.0016764459346186086,0.06374565856265028,0.0038407072442109584,1392184,1072,60.26934,25.01931,Rintamasotilaantie
1170,1072.0,3.5665337339849847e-09,0.0016764459346186086,0.06374565856265028,0.0038407072442109584,1402183,1072,60.26948,25.019827,Rintamasotilaantie
1171,707.0,2.2262880555658447e-14,0.0016764459346186086,0.040453019565291105,0.0033500790404878563,1492151,707,60.16611,25.08049,Kellaripellonpolku
1172,707.0,2.2262880555658447e-14,0.0016764459346186086,0.040453019565291105,0.0033500790404878563,1492152,707,60.1661,25.07956,Kellaripellonpolku
1173,206.0,2.0306874951357217e-05,0.0016764459346186086,0.08459792937172032,0.0007555343049584555,1472115,206,60.233329,25.104922,Lupajantie
1174,504.0,0.0012497003819044266,0.002514668901927913,0.08407921629431249,0.010771023176404038,1220114,504,60.194732,24.946392,Pasilan konepaja
1175,504.0,0.0012497003819044266,0.002514668901927913,0.08407921629431249,0.010771023176404038,1220117,504,60.19528,24.94443,Pasilan konepaja
1176,504.0,0.0012497003819044266,0.002514668901927913,0.08407921629431249,0.010771023176404038,1220428,504,60.1943,24.94499,Pasilan konepaja
1177,504.0,0.0012497003819044266,0.002514668901927913,0.08407921629431249,0.010771023176404038,1220429,504,60.19438,24.94526,Pasilan konepaja
1178,1141.0,0.0013449190087050581,0.005029337803855826,0.09179041317227052,0.061309263450159225,1173111,1141,60.20099,24.94455,Pyöräilystadion
1179,1141.0,0.0013449190087050581,0.005029337803855826,0.09179041317227052,0.061309263450159225,1173416,1141,60.2031,24.94535,Pyöräilystadion
1180,1141.0,0.0013449190087050581,0.005029337803855826,0.09179041317227052,0.061309263450159225,1173417,1141,60.202907,24.945287,Pyöräilystadion
1181,1141.0,0.0013449190087050581,0.005029337803855826,0.09179041317227052,0.061309263450159225,1240109,1141,60.20115,24.94529,Pyöräilystadion
1182,1141.0,0.0013449190087050581,0.005029337803855826,0.09179041317227052,0.061309263450159225,1240110,1141,60.20142,24.9454,Pyöräilystadion
1183,208.0,9.352007006722506e-06,0.0016764459346186086,0.08187495710658156,0.00045327334969936953,1451121,208,60.220048,25.104584,Lappeentie
1184,209.0,5.941512580620412e-06,0.0016764459346186086,0.08009399127223901,0.030491545570360608,1332111,209,60.24143,24.89447,Raitamaantie
1185,209.0,5.941512580620412e-06,0.0016764459346186086,0.08009399127223901,0.030491545570360608,1332112,209,60.24126,24.89403,Raitamaantie
1186,210.0,8.464186755600236e-08,0.0016764459346186086,0.07474000751785491,0.0031878956178426,1391140,210,60.25929,25.00169,Laulurastaantie
1187,210.0,8.464186755600236e-08,0.0016764459346186086,0.07474000751785491,0.0031878956178426,1391141,210,60.25832,25.00074,Laulurastaantie
1188,827.0,2.0190106616064934e-08,0.0016764459346186086,0.06979873625087761,0.0016869467569444884,1391142,827,60.26103,25.00335,Kotikaivontie
1189,827.0,2.0190106616064934e-08,0.0016764459346186086,0.06979873625087761,0.0016869467569444884,1391143,827,60.26131,25.00392,Kotikaivontie
1190,212.0,5.374957639403325e-05,0.0016764459346186086,0.07834767189860117,0.008185703216186616,1220112,212,60.19091,24.95609,Päijänteentie
1191,212.0,5.374957639403325e-05,0.0016764459346186086,0.07834767189860117,0.008185703216186616,1220113,212,60.19119,24.95434,Päijänteentie
1192,347.0,0.00024773148542859115,0.0016764459346186086,0.08001341381623071,0.008609040918283824,1220115,347,60.19326,24.94925,Telekatu
1193,347.0,0.00024773148542859115,0.0016764459346186086,0.08001341381623071,0.008609040918283824,1220134,347,60.19321,24.95005,Telekatu
1194,213.0,1.1846581926928116e-06,0.00586756077116513,0.0807117245111968,0.0182059099641323,1454143,213,60.22775,25.0709,Karistimentie
1195,213.0,1.1846581926928116e-06,0.00586756077116513,0.0807117245111968,0.0182059099641323,1454144,213,60.22739,25.07177,Karistimentie
1196,283.0,3.685363366126359e-07,0.002514668901927913,0.07648416463649185,0.00215401099235897,1454106,283,60.22482,25.063323,Myllymatkantie
1197,283.0,3.685363366126359e-07,0.002514668901927913,0.07648416463649185,0.00215401099235897,1454145,283,60.227,25.06296,Myllymatkantie
1198,283.0,3.685363366126359e-07,0.002514668901927913,0.07648416463649185,0.00215401099235897,1454146,283,60.22731,25.06406,Myllymatkantie
1199,320.0,3.3138627282405335e-07,0.0016764459346186086,0.07473532544008019,0.0,1454107,320,60.225975,25.067763,Tuulimyllyntie
1200,791.0,5.046832828699335e-07,0.002514668901927913,0.08083751185797533,0.006902254005936286,1454136,791,60.228565,25.065237,Myllytuvantie
1201,971.0,8.831257842860077e-07,0.002514668901927913,0.07862132595228681,0.0,1454110,971,60.225633,25.077135,Jauhokuja
1202,214.0,1.2157997766045152e-06,0.004191114836546521,0.08165081103278352,0.009456651161448022,1383117,214,60.236923,25.002798,Vuolukiventie
1203,214.0,1.2157997766045152e-06,0.004191114836546521,0.08165081103278352,0.009456651161448022,1383118,214,60.23685,25.002575,Vuolukiventie
1204,214.0,1.2157997766045152e-06,0.004191114836546521,0.08165081103278352,0.009456651161448022,1383128,214,60.23739,25.00643,Vuolukiventie
1205,214.0,1.2157997766045152e-06,0.004191114836546521,0.08165081103278352,0.009456651161448022,1383129,214,60.23702,25.00686,Vuolukiventie
1206,655.0,1.0266712243820998e-06,0.0016764459346186086,0.0806026619822985,0.0,1383126,655,60.23438,25.010248,Pihlajamäki
1207,655.0,1.0266712243820998e-06,0.0016764459346186086,0.0806026619822985,0.0,1383127,655,60.23419,25.01042,Pihlajamäki
1208,724.0,2.5939931712996923e-07,0.0008382229673093043,0.07549199519078656,0.0,1383120,724,60.235035,25.002602,Kinttupolku
1209,916.0,5.376509590821077e-07,0.002514668901927913,0.0758664546899841,4.4278612562843276e-05,1383100,916,60.235524,25.010897,Liusketie
1210,1027.0,2.7665199322583355e-07,0.0016764459346186086,0.0785695468914647,0.0066693205877086225,1383130,1027,60.23986,25.00259,Rapakivenkuja
1211,1027.0,2.7665199322583355e-07,0.0016764459346186086,0.0785695468914647,0.0066693205877086225,1383131,1027,60.24007,25.0027,Rapakivenkuja
1212,215.0,4.2194551663831305e-07,0.0008382229673093043,0.07556371928046618,0.0,1454128,215,60.2197,25.07435,Alakiventie
1213,216.0,3.34156889943436e-05,0.0016764459346186086,0.06493223752245142,0.002542836256487478,1531103,216,60.211633,25.143192,Punakiventie
1214,216.0,3.34156889943436e-05,0.0016764459346186086,0.06493223752245142,0.002542836256487478,1531104,216,60.21211,25.143058,Punakiventie
1215,216.0,3.34156889943436e-05,0.0016764459346186086,0.06493223752245142,0.002542836256487478,1541100,216,60.210532,25.143965,Punakiventie
1216,216.0,3.34156889943436e-05,0.0016764459346186086,0.06493223752245142,0.002542836256487478,1541121,216,60.20962,25.143453,Punakiventie
1217,216.0,3.34156889943436e-05,0.0016764459346186086,0.06493223752245142,0.002542836256487478,1541126,216,60.21359,25.1474,Punakiventie
1218,216.0,3.34156889943436e-05,0.0016764459346186086,0.06493223752245142,0.002542836256487478,1542125,216,60.21342,25.14796,Punakiventie
1219,221.0,7.535968312591657e-06,0.0016764459346186086,0.061041751944330744,0.0008959250237371492,1541127,221,60.21637,25.14786,Lokkisaarentie
1220,221.0,7.535968312591657e-06,0.0016764459346186086,0.061041751944330744,0.0008959250237371492,1541128,221,60.21576,25.1474,Lokkisaarentie
1221,233.0,0.00015025723229683449,0.002514668901927913,0.06936046511627907,0.0041974827682985435,1532109,233,60.210036,25.137796,Vuosaarentie
1222,233.0,0.00015025723229683449,0.002514668901927913,0.06936046511627907,0.0041974827682985435,1541123,233,60.21104,25.14971,Vuosaarentie
1223,233.0,0.00015025723229683449,0.002514668901927913,0.06936046511627907,0.0041974827682985435,1541124,233,60.21023,25.14905,Vuosaarentie
1224,217.0,1.2912321726830384e-05,0.0008382229673093043,0.06449694545061362,0.0,1532115,217,60.219952,25.127712,Rantakiventie
1225,217.0,1.2912321726830384e-05,0.0008382229673093043,0.06449694545061362,0.0,1532116,217,60.220103,25.127933,Rantakiventie
1226,217.0,1.2912321726830384e-05,0.0008382229673093043,0.06449694545061362,0.0,1532117,217,60.217976,25.125623,Rantakiventie
1227,218.0,2.5359621097188524e-07,0.002514668901927913,0.0779483828814113,0.0014871371378738982,1383115,218,60.239347,25.019102,Hiekkakiventie
1228,218.0,2.5359621097188524e-07,0.002514668901927913,0.0779483828814113,0.0014871371378738982,1383116,218,60.239169,25.018953,Hiekkakiventie
1229,954.0,1.291381937461503e-07,0.0016764459346186086,0.07493247911563344,0.0006789188792880049,1383106,954,60.237071,25.01858,Liuskekuja
1230,954.0,1.291381937461503e-07,0.0016764459346186086,0.07493247911563344,0.0006789188792880049,1383113,954,60.237275,25.018725,Liuskekuja
1231,219.0,1.231912325491433e-06,0.0016764459346186086,0.08112886773206393,0.0,1454109,219,60.222925,25.069883,Yläkiventie
1232,993.0,3.6776392566014987e-06,0.004191114836546521,0.08574098030760385,0.06867888610929418,1454115,993,60.223549,25.082989,Lallukankuja
1233,993.0,3.6776392566014987e-06,0.004191114836546521,0.08574098030760385,0.06867888610929418,1454127,993,60.223605,25.082473,Lallukankuja
1234,220.0,4.5290849469978275e-05,0.0016764459346186086,0.06909933391253982,0.013792483123040641,1541149,220,60.22453,25.1384,Neitsytsaarentie
1235,220.0,4.5290849469978275e-05,0.0016764459346186086,0.06909933391253982,0.013792483123040641,1541150,220,60.22475,25.13828,Neitsytsaarentie
1236,1014.0,0.00020317092400774347,0.0016764459346186086,0.07409017513352378,0.015428143040793528,1473111,1014,60.22977,25.13386,Fallpakankuja
1237,1014.0,0.00020317092400774347,0.0016764459346186086,0.07409017513352378,0.015428143040793528,1473112,1014,60.22892,25.13384,Fallpakankuja
1238,1059.0,1.0670391130493726e-05,0.002514668901927913,0.06476655808903366,0.012230659959958454,1541133,1059,60.22233,25.15061,Porslahdentie
1239,1059.0,1.0670391130493726e-05,0.002514668901927913,0.06476655808903366,0.012230659959958454,1541134,1059,60.222018,25.148524,Porslahdentie
1241,1059.0,1.0670391130493726e-05,0.002514668901927913,0.06476655808903366,0.012230659959958454,1541148,1059,60.22311,25.14858,Porslahdentie
1242,237.0,2.1716745095499858e-06,0.0016764459346186086,0.05761336746027913,4.723208274967136e-05,1542129,237,60.21902,25.14635,Haapasaarentie
1243,237.0,2.1716745095499858e-06,0.0016764459346186086,0.05761336746027913,4.723208274967136e-05,1542130,237,60.21815,25.14657,Haapasaarentie
1244,222.0,2.619970479952676e-08,0.0016764459346186086,0.04724939601568379,0.0022212417504867987,1310119,222,60.16521,24.85843,Koivusaarentie
1245,222.0,2.619970479952676e-08,0.0016764459346186086,0.04724939601568379,0.0022212417504867987,1310120,222,60.16492,24.85843,Koivusaarentie
1246,241.0,5.6150176906603715e-09,0.0016764459346186086,0.04513297771724738,0.0005613602518365939,1310117,241,60.16207,24.85976,Vaskiniementie
1247,241.0,5.6150176906603715e-09,0.0016764459346186086,0.04513297771724738,0.0005613602518365939,1310118,241,60.16182,24.85971,Vaskiniementie
1248,775.0,8.409652088057461e-09,0.003352891869237217,0.051620440482886935,0.0033324988608043563,1600215,775,60.259785,25.211032,Knutersintie
1249,775.0,8.409652088057461e-09,0.003352891869237217,0.051620440482886935,0.0033324988608043563,1600216,775,60.25977,25.208407,Knutersintie
1250,1105.0,8.789172676969253e-09,0.004191114836546521,0.05163161083701203,0.011680271381717738,1602201,1105,60.26087,25.20992,Sakarinmäen koulu
1251,1105.0,8.789172676969253e-09,0.004191114836546521,0.05163161083701203,0.011680271381717738,1602202,1105,60.261023,25.209925,Sakarinmäen koulu
1252,224.0,0.0001294005946457478,0.003352891869237217,0.05696686085378665,0.003351485454862537,1303100,224,60.180423,24.850458,Lehtisaarentie
1253,224.0,0.0001294005946457478,0.003352891869237217,0.05696686085378665,0.003351485454862537,1303102,224,60.1804,24.8493,Lehtisaarentie
1255,224.0,0.0001294005946457478,0.003352891869237217,0.05696686085378665,0.003351485454862537,1303114,224,60.18153,24.849633,Lehtisaarentie
1258,838.0,2.4593708448135276e-05,0.0008382229673093043,0.05389897894641728,0.0,1303111,838,60.180475,24.846967,Lehdesniityntie
1259,1022.0,0.0005101160026160241,0.002514668901927913,0.06038977474057201,0.0066889067659782735,1302218,1022,60.184553,24.857309,Kuusisaarenkuja
1260,1022.0,0.0005101160026160241,0.002514668901927913,0.06038977474057201,0.0066889067659782735,1302219,1022,60.18488,24.85935,Kuusisaarenkuja
1261,225.0,2.3719511994466007e-06,0.0016764459346186086,0.060923296905321216,0.008168974312948454,1541129,225,60.22125,25.15398,Niinisaarentie
1262,225.0,2.3719511994466007e-06,0.0016764459346186086,0.060923296905321216,0.008168974312948454,1541130,225,60.22181,25.15238,Niinisaarentie
1263,670.0,5.296793672339181e-07,0.0016764459346186086,0.05751892387059448,0.006538940052694289,1542136,670,60.221142,25.161385,Niinilahti
1264,670.0,5.296793672339181e-07,0.0016764459346186086,0.05751892387059448,0.006538940052694289,1548112,670,60.220652,25.159942,Niinilahti
1265,226.0,2.7196277901571513e-06,0.0016764459346186086,0.060861136618712376,0.0008397075158159108,1531106,226,60.22115,25.14206,Isonvillasaarentie
1266,226.0,2.7196277901571513e-06,0.0016764459346186086,0.060861136618712376,0.0008397075158159108,1532107,226,60.220418,25.14541,Isonvillasaarentie
1267,226.0,2.7196277901571513e-06,0.0016764459346186086,0.060861136618712376,0.0008397075158159108,1532108,226,60.220448,25.145267,Isonvillasaarentie
1268,226.0,2.7196277901571513e-06,0.0016764459346186086,0.060861136618712376,0.0008397075158159108,1541131,226,60.22069,25.14643,Isonvillasaarentie
1269,226.0,2.7196277901571513e-06,0.0016764459346186086,0.060861136618712376,0.0008397075158159108,1541132,226,60.21981,25.14579,Isonvillasaarentie
1270,227.0,1.2377682841079336e-05,0.002514668901927913,0.08082655826558266,0.004296017388286556,1420112,227,60.1883,25.01494,Tupasaarentie
1271,227.0,1.2377682841079336e-05,0.002514668901927913,0.08082655826558266,0.004296017388286556,1420119,227,60.18839,25.01582,Tupasaarentie
1272,227.0,1.2377682841079336e-05,0.002514668901927913,0.08082655826558266,0.004296017388286556,1420132,227,60.18848,25.01476,Tupasaarentie
1273,568.0,4.0833723869885155e-06,0.002514668901927913,0.08036917272972245,0.00473453774573732,1434114,568,60.190465,25.025627,Herttoniemenranta
1274,568.0,4.0833723869885155e-06,0.002514668901927913,0.08036917272972245,0.00473453774573732,1434190,568,60.18993,25.02573,Herttoniemenranta
1275,593.0,5.6042406453411045e-05,0.00586756077116513,0.0863116770366083,0.1301623548374442,1420115,593,60.18642,24.99894,Kulosaari
1276,593.0,5.6042406453411045e-05,0.00586756077116513,0.0863116770366083,0.1301623548374442,1420116,593,60.18756,25.00164,Kulosaari
1277,593.0,5.6042406453411045e-05,0.00586756077116513,0.0863116770366083,0.1301623548374442,1420123,593,60.187739,25.007994,Kulosaari
1278,593.0,5.6042406453411045e-05,0.00586756077116513,0.0863116770366083,0.1301623548374442,1420124,593,60.187737,25.008072,Kulosaari
1279,593.0,5.6042406453411045e-05,0.00586756077116513,0.0863116770366083,0.1301623548374442,1420601,593,60.188769,25.007153,Kulosaari
1280,593.0,5.6042406453411045e-05,0.00586756077116513,0.0863116770366083,0.1301623548374442,1420602,593,60.188769,25.007153,Kulosaari
1281,755.0,4.7901267936700244e-06,0.002514668901927913,0.07482438534872052,0.0022366193988171182,1420109,755,60.1866,25.01566,Risto Rytin tie
1282,755.0,4.7901267936700244e-06,0.002514668901927913,0.07482438534872052,0.0022366193988171182,1420110,755,60.18561,25.01493,Risto Rytin tie
1283,228.0,1.4545104924476603e-13,0.0008382229673093043,0.04387158459897768,0.0,1491135,228,60.178819,25.040292,Orisaarentie
1284,1036.0,6.637082087688754e-13,0.003352891869237217,0.04588285065959002,0.005023712146357104,1491159,1036,60.1752,25.03817,Borgströminkuja
1285,1036.0,6.637082087688754e-13,0.003352891869237217,0.04588285065959002,0.005023712146357104,1491160,1036,60.17514,25.03801,Borgströminkuja
1286,229.0,9.237450463624427e-05,0.002514668901927913,0.06544157981349424,0.00042459452994787246,1531119,229,60.204602,25.151802,Leikosaarentie
1287,229.0,9.237450463624427e-05,0.002514668901927913,0.06544157981349424,0.00042459452994787246,1531120,229,60.2049,25.154184,Leikosaarentie
1288,229.0,9.237450463624427e-05,0.002514668901927913,0.06544157981349424,0.00042459452994787246,1541170,229,60.204345,25.149776,Leikosaarentie
1289,229.0,9.237450463624427e-05,0.002514668901927913,0.06544157981349424,0.00042459452994787246,1541171,229,60.204207,25.148795,Leikosaarentie
1290,229.0,9.237450463624427e-05,0.002514668901927913,0.06544157981349424,0.00042459452994787246,1545100,229,60.204822,25.145508,Leikosaarentie
1291,229.0,9.237450463624427e-05,0.002514668901927913,0.06544157981349424,0.00042459452994787246,1546101,229,60.204239,25.145945,Leikosaarentie
1292,335.0,9.017507021642215e-05,0.004191114836546521,0.06554584912916872,0.017222458715504377,1541168,335,60.20375,25.14482,Iiluodontie
1293,335.0,9.017507021642215e-05,0.004191114836546521,0.06554584912916872,0.017222458715504377,1541169,335,60.20368,25.14414,Iiluodontie
1294,365.0,7.972222922057201e-05,0.002514668901927913,0.06535553851210693,0.019858754552862724,1532125,365,60.206672,25.144948,Mustankivenkatu
1295,365.0,7.972222922057201e-05,0.002514668901927913,0.06535553851210693,0.019858754552862724,1543101,365,60.20712,25.14335,Mustankivenkatu
1296,365.0,7.972222922057201e-05,0.002514668901927913,0.06535553851210693,0.019858754552862724,1543102,365,60.2071,25.1428,Mustankivenkatu
1297,231.0,8.089026862559731e-12,0.0016764459346186086,0.050331181706956926,0.02270731016687575,1491109,231,60.17566,25.0462,Isosaarentie
1298,231.0,8.089026862559731e-12,0.0016764459346186086,0.050331181706956926,0.02270731016687575,1491110,231,60.1756,25.04661,Isosaarentie
1299,757.0,2.098647496046838e-12,0.003352891869237217,0.048023508574188876,0.021176381239557368,1491111,757,60.174743,25.040362,Lauri Mikonpojan tie
1300,757.0,2.098647496046838e-12,0.003352891869237217,0.048023508574188876,0.021176381239557368,1491112,757,60.174846,25.041802,Lauri Mikonpojan tie
1301,1021.0,3.701891204202239e-11,0.0016764459346186086,0.05291638944333555,0.02433593801275524,1491107,1021,60.17722,25.04844,Jussaarenkuja
1302,1021.0,3.701891204202239e-11,0.0016764459346186086,0.05291638944333555,0.02433593801275524,1491108,1021,60.17786,25.04901,Jussaarenkuja
1303,232.0,1.110074695258113e-05,0.0016764459346186086,0.0794909381663113,0.005020899317607745,1420113,232,60.18512,25.00073,Kulosaarentie
1304,232.0,1.110074695258113e-05,0.0016764459346186086,0.0794909381663113,0.005020899317607745,1420114,232,60.18526,25.00113,Kulosaarentie
1305,1204.0,2.200293457676283e-06,0.0016764459346186086,0.07366016300321067,0.0033500790404878567,1420121,1204,60.18217,24.99317,Mustikkamaa
1306,1204.0,2.200293457676283e-06,0.0016764459346186086,0.07366016300321067,0.0033500790404878567,1420122,1204,60.18212,24.99321,Mustikkamaa
1307,235.0,0.0002799338081323937,0.003352891869237217,0.0693765992091184,0.001697667164849892,1532101,235,60.211752,25.137133,Satamasaarentie
1308,235.0,0.0002799338081323937,0.003352891869237217,0.0693765992091184,0.001697667164849892,1541108,235,60.21147,25.13517,Satamasaarentie
1309,235.0,0.0002799338081323937,0.003352891869237217,0.0693765992091184,0.001697667164849892,1541109,235,60.21247,25.13492,Satamasaarentie
1310,463.0,0.0003961555589762973,0.003352891869237217,0.07446476499594283,0.02922990874869001,1541163,463,60.2094,25.14272,Mosaiikkitori
1311,463.0,0.0003961555589762973,0.003352891869237217,0.07446476499594283,0.02922990874869001,1541164,463,60.209178,25.142691,Mosaiikkitori
1312,234.0,3.3873431491409983e-06,0.003352891869237217,0.05498456007743006,0.022089778171394635,1310105,234,60.16055,24.87946,Lauttasaarentie
1313,234.0,3.3873431491409983e-06,0.003352891869237217,0.05498456007743006,0.022089778171394635,1310106,234,60.160291,24.881229,Lauttasaarentie
1314,447.0,7.580251240826564e-07,0.002514668901927913,0.05217125114794245,0.00583409703866282,1310126,447,60.16071,24.87498,Lahnalahden puisto
1315,1064.0,6.690771535200776e-07,0.0016764459346186086,0.052139329574756345,0.005552568599312042,1310124,1064,60.16161,24.8697,Lahnalahdentie
1316,1064.0,6.690771535200776e-07,0.0016764459346186086,0.052139329574756345,0.005552568599312042,1310225,1064,60.1614,24.87051,Lahnalahdentie
1317,1211.0,1.563410540628663e-05,0.0016764459346186086,0.058093104791585505,0.023670900465062737,1310103,1211,60.16068,24.88418,Koillisväylä
1318,1211.0,1.563410540628663e-05,0.0016764459346186086,0.058093104791585505,0.023670900465062737,1310104,1211,60.16085,24.88663,Koillisväylä
1319,803.0,0.0005399846257586228,0.005029337803855826,0.07446941323345818,0.03225663554182225,1541110,803,60.20909,25.13594,Lokitie
1320,803.0,0.0005399846257586228,0.005029337803855826,0.07446941323345818,0.03225663554182225,1541111,803,60.21026,25.13588,Lokitie
1321,803.0,0.0005399846257586228,0.005029337803855826,0.07446941323345818,0.03225663554182225,1541120,803,60.20957,25.13682,Lokitie
1322,1224.0,5.9282481904541926e-05,0.0008382229673093043,0.064879269088536,0.0,1531110,1224,60.212913,25.139195,Vuosaaren kirkko
1323,443.0,0.0029431622496897624,0.003352891869237217,0.06451438459874541,0.003971096465763024,1140156,443,60.18029,24.91622,Sibeliuksenpuisto
1324,443.0,0.0029431622496897624,0.003352891869237217,0.06451438459874541,0.003971096465763024,1140157,443,60.18027,24.91578,Sibeliuksenpuisto
1325,238.0,0.00017804857384301934,0.0016764459346186086,0.05626031596321622,0.0016764459346186086,1150128,238,60.18844,24.88912,Heikinniementie
1326,238.0,0.00017804857384301934,0.0016764459346186086,0.05626031596321622,0.0016764459346186086,1150129,238,60.18835,24.88958,Heikinniementie
1327,1134.0,0.0009029941796734361,0.0016764459346186086,0.05960529602797902,0.0033500790404878567,1150126,1134,60.18742,24.89573,Ruutikellarit
1328,1134.0,0.0009029941796734361,0.0016764459346186086,0.05960529602797902,0.0033500790404878567,1150127,1134,60.18734,24.89597,Ruutikellarit
1329,239.0,9.582906363770778e-08,0.0016764459346186086,0.05305287499444123,0.0034977683380221425,1541137,239,60.2001,25.11964,Ramsinniementie
1330,239.0,9.582906363770778e-08,0.0016764459346186086,0.05305287499444123,0.0034977683380221425,1541138,239,60.20029,25.11925,Ramsinniementie
1331,348.0,4.3066320576078313e-07,0.002514668901927913,0.053716961592147325,0.007305977686065848,1541143,348,60.20063,25.12295,Harbonkatu
1332,348.0,4.3066320576078313e-07,0.002514668901927913,0.053716961592147325,0.007305977686065848,1541144,348,60.20061,25.12267,Harbonkatu
1333,539.0,2.199753771623251e-08,0.0016764459346186086,0.05548321086410567,0.004457642685451591,1541141,539,60.20228,25.11712,Fokkatori
1334,539.0,2.199753771623251e-08,0.0016764459346186086,0.05548321086410567,0.004457642685451591,1541142,539,60.20237,25.11725,Fokkatori
1335,240.0,1.1891163263464502e-08,0.0016764459346186086,0.045160313434530794,0.0011307125091674012,1310113,240,60.15688,24.86445,Takaniementie
1336,240.0,1.1891163263464502e-08,0.0016764459346186086,0.045160313434530794,0.0011307125091674012,1310114,240,60.15665,24.86538,Takaniementie
1337,640.0,5.9204533625433934e-08,0.0016764459346186086,0.047279356398367216,0.0027963759335800213,1310111,640,60.1568,24.86791,Kuikkarinne
1338,640.0,5.9204533625433934e-08,0.0016764459346186086,0.047279356398367216,0.0027963759335800213,1310112,640,60.15688,24.86863,Kuikkarinne
1339,974.0,3.3292525610687224e-09,0.0016764459346186086,0.043223071627839574,1.6095631176893795e-05,1310115,974,60.15934,24.86085,Viklakuja
1340,974.0,3.3292525610687224e-09,0.0016764459346186086,0.043223071627839574,1.6095631176893795e-05,1310116,974,60.1583,24.86154,Viklakuja
1341,242.0,6.455536914998711e-08,0.002514668901927913,0.04730185163157686,0.00229310282782164,1310129,242,60.15365,24.87722,Särkiniementie
1342,242.0,6.455536914998711e-08,0.002514668901927913,0.04730185163157686,0.00229310282782164,1310130,242,60.1539,24.8764,Särkiniementie
1343,454.0,3.00506269446918e-07,0.002514668901927913,0.04961943185126648,0.003949624558798745,1310127,454,60.15759,24.87384,Hevosenkenkäpuisto
1344,454.0,3.00506269446918e-07,0.002514668901927913,0.04961943185126648,0.003949624558798745,1310128,454,60.15729,24.87399,Hevosenkenkäpuisto
1345,243.0,7.828730873795172e-08,0.002514668901927913,0.07004462188821042,0.014762441829377004,1455171,243,60.20428,25.07685,Marjaniementie
1346,243.0,7.828730873795172e-08,0.002514668901927913,0.07004462188821042,0.014762441829377004,1455172,243,60.20392,25.07614,Marjaniementie
1347,243.0,7.828730873795172e-08,0.002514668901927913,0.07004462188821042,0.014762441829377004,1455173,243,60.20466,25.07662,Marjaniementie
1348,472.0,1.9514565301616518e-08,0.002514668901927913,0.06594803758982863,0.010654640525275256,1455160,472,60.20324,25.08139,Puolaharju
1349,472.0,1.9514565301616518e-08,0.002514668901927913,0.06594803758982863,0.010654640525275256,1455161,472,60.20354,25.07957,Puolaharju
1350,736.0,3.2266765383291193e-07,0.002514668901927913,0.07413161001677748,0.02235251081149987,1455101,736,60.2075,25.0753,Itäpolku
1351,736.0,3.2266765383291193e-07,0.002514668901927913,0.07413161001677748,0.02235251081149987,1455102,736,60.20757,25.07562,Itäpolku
1352,989.0,1.8005873913930384e-08,0.0016764459346186086,0.06611249653643668,0.004207278449831452,1455158,989,60.20285,25.07329,Tulisuonkuja
1353,989.0,1.8005873913930384e-08,0.0016764459346186086,0.06611249653643668,0.004207278449831452,1455159,989,60.20303,25.07354,Tulisuonkuja
1354,244.0,0.002433072688965823,0.0016764459346186086,0.06423994399870767,0.008354101385599442,1302216,244,60.18696,24.8681,Kuusiniementie
1355,244.0,0.002433072688965823,0.0016764459346186086,0.06423994399870767,0.008354101385599442,1302217,244,60.18716,24.86985,Kuusiniementie
1356,675.0,0.012291749258009388,0.002514668901927913,0.06860659037322445,0.012341902239148626,1301214,675,60.19223,24.87814,Saunalahti
1357,675.0,0.012291749258009388,0.002514668901927913,0.06860659037322445,0.012341902239148626,1301215,675,60.192436,24.880264,Saunalahti
1358,246.0,1.8235324791529727e-09,0.0016764459346186086,0.059150180970796766,0.0003962753967167371,1455108,246,60.204917,25.094463,Koivuniementie
1359,1088.0,1.791979983538186e-09,0.0016764459346186086,0.057193537561723955,0.00014857448720812763,1455111,1088,60.206107,25.094846,Kunnallisneuvoksent
1360,247.0,1.5287744270093532e-07,0.002514668901927913,0.04958437240232751,0.0002856857004406088,1542137,247,60.2176,25.1638,Käärmeniementie
1361,247.0,1.5287744270093532e-07,0.002514668901927913,0.04958437240232751,0.0002856857004406088,1542138,247,60.21651,25.16496,Käärmeniementie
1362,1070.0,4.1664969389973787e-08,0.0016764459346186086,0.049471283433547585,0.00021445810050478234,1548100,1070,60.21917,25.1732,Voimalaitokset
1363,1070.0,4.1664969389973787e-08,0.0016764459346186086,0.049471283433547585,0.00021445810050478234,1548101,1070,60.21917,25.17245,Voimalaitokset
1364,248.0,3.2296464799253026e-09,0.0016764459346186086,0.06217751602647626,0.07476311293882477,1491103,248,60.18248,25.05064,Humalniementie
1365,248.0,3.2296464799253026e-09,0.0016764459346186086,0.06217751602647626,0.07476311293882477,1491104,248,60.18299,25.05049,Humalniementie
1366,268.0,7.070314148851553e-10,0.002514668901927913,0.05881192999753512,0.07328426822384869,1491147,268,60.180887,25.052744,Yliskyläntie
1367,268.0,7.070314148851553e-10,0.002514668901927913,0.05881192999753512,0.07328426822384869,1491148,268,60.180897,25.052252,Yliskyläntie
1368,268.0,7.070314148851553e-10,0.002514668901927913,0.05881192999753512,0.07328426822384869,1491158,268,60.181037,25.050729,Yliskyläntie
