Node,Eigenvector Centrality,Degree Centrality,Closeness Centrality,Betweenness Centrality,stop_id,clust,stop_lat,stop_lon
330.0,1.1054558950673023e-06,0.0007722007722007722,0.05789909015715467,6.29333190167489e-06,3763,330,40.51721,-3.66537
330.0,1.1054558950673023e-06,0.0007722007722007722,0.05789909015715467,6.29333190167489e-06,3765,330,40.51512,-3.66599
745.0,2.9578896183166136e-06,0.0007722007722007722,0.06135986733001658,0.0007533017229887371,3985,745,40.5168,-3.66975
331.0,5.238544250706677e-07,0.0007722007722007722,0.05484151015309039,1.0218320100789887e-05,5864,331,40.51373,-3.66496
1194.0,2.089913906186334e-06,0.0011583011583011582,0.05801711392858743,0.0006511786069651985,3766,1194,40.51068,-3.66796
1194.0,2.089913906186334e-06,0.0011583011583011582,0.05801711392858743,0.0006511786069651985,4222,1194,40.51211,-3.67062
332.0,2.8706169110853603e-06,0.0007722007722007722,0.061333712228852894,0.000984436173146651,3984,332,40.51577,-3.67144
1183.0,6.491772891774999e-07,0.0007722007722007722,0.0578383206788745,0.00022305024539753888,5872,1183,40.5172,-3.66557
333.0,1.3921849802739785e-09,0.0015444015444015444,0.03704286388535305,0.011223033203577632,5085,333,40.35376,-3.6853
333.0,1.3921849802739785e-09,0.0015444015444015444,0.03704286388535305,0.011223033203577632,5086,333,40.3539,-3.68539
1798.0,3.542316680017082e-10,0.0007722007722007722,0.03572660183460928,0.0015375415143665432,4980,1798,40.35301,-3.6833
2256.0,4.87371801819718e-10,0.0007722007722007722,0.03572265975201026,9.246127438479697e-06,1450,2256,40.35212,-3.68595
334.0,0.0018837766661337556,0.0019305019305019305,0.06690777576853527,0.023125126100958217,2471,334,40.38604,-3.72727
334.0,0.0018837766661337556,0.0019305019305019305,0.06690777576853527,0.023125126100958217,3033,334,40.38592,-3.72795
334.0,0.0018837766661337556,0.0019305019305019305,0.06690777576853527,0.023125126100958217,3034,334,40.386,-3.72775
835.0,0.0017748099123290507,0.0015444015444015444,0.06687322489026594,0.01815602543174567,3060,835,40.38845,-3.72695
835.0,0.0017748099123290507,0.0015444015444015444,0.06687322489026594,0.01815602543174567,5549,835,40.38773,-3.72687
836.0,0.000538667301740112,0.0015444015444015444,0.06278635669438316,0.005362037090760053,2465,836,40.38371,-3.72898
836.0,0.000538667301740112,0.0015444015444015444,0.06278635669438316,0.005362037090760053,2470,836,40.38389,-3.72905
836.0,0.000538667301740112,0.0015444015444015444,0.06278635669438316,0.005362037090760053,4609,836,40.38382,-3.72927
981.0,0.0005018557841173945,0.0007722007722007722,0.06277418260258368,0.00018585826285200466,5662,981,40.38501,-3.72386
2452.0,0.006256689227480369,0.0023166023166023165,0.07119296316657504,0.0439488855779523,2472,2452,40.38535,-3.72328
2452.0,0.006256689227480369,0.0023166023166023165,0.07119296316657504,0.0439488855779523,4587,2452,40.38708,-3.7228
2452.0,0.006256689227480369,0.0023166023166023165,0.07119296316657504,0.0439488855779523,5663,2452,40.38572,-3.72347
335.0,3.7212643125606625e-06,0.0007722007722007722,0.05545682290216902,0.00260306271633091,1990,335,40.40267,-3.65047
335.0,3.7212643125606625e-06,0.0007722007722007722,0.05545682290216902,0.00260306271633091,1991,335,40.40275,-3.65018
343.0,1.5495254421490355e-05,0.0019305019305019305,0.05742157188781732,0.006338854950511262,1992,343,40.40076,-3.64832
343.0,1.5495254421490355e-05,0.0019305019305019305,0.05742157188781732,0.006338854950511262,1993,343,40.40105,-3.64831
343.0,1.5495254421490355e-05,0.0019305019305019305,0.05742157188781732,0.006338854950511262,4601,343,40.39957,-3.6468
336.0,0.0002463737850560557,0.0015444015444015444,0.06432545201668985,0.0025828263589161905,2730,336,40.40007,-3.63343
336.0,0.0002463737850560557,0.0015444015444015444,0.06432545201668985,0.0025828263589161905,2731,336,40.40035,-3.63355
340.0,0.00010803616634930932,0.0011583011583011582,0.06149827852309153,0.00027483119404012843,2001,340,40.39947,-3.63254
340.0,0.00010803616634930932,0.0011583011583011582,0.06149827852309153,0.00027483119404012843,4516,340,40.39939,-3.63223
1480.0,4.899745818223298e-05,0.0007722007722007722,0.060478692352597785,0.0015011537247094267,2294,1480,40.40028,-3.63224
1480.0,4.899745818223298e-05,0.0007722007722007722,0.060478692352597785,0.0015011537247094267,4537,1480,40.40032,-3.63196
1481.0,0.00026183012021912427,0.0019305019305019305,0.06452255798310953,0.0029598852027146933,4373,1481,40.39909,-3.6292
1481.0,0.00026183012021912427,0.0019305019305019305,0.06452255798310953,0.0029598852027146933,4374,1481,40.39957,-3.63033
1481.0,0.00026183012021912427,0.0019305019305019305,0.06452255798310953,0.0029598852027146933,5387,1481,40.39982,-3.62943
2631.0,0.0008696352625019309,0.0015444015444015444,0.06867112100965107,0.006497235259467432,3027,2631,40.40055,-3.63532
2631.0,0.0008696352625019309,0.0015444015444015444,0.06867112100965107,0.006497235259467432,3029,2631,40.40035,-3.63518
2631.0,0.0008696352625019309,0.0015444015444015444,0.06867112100965107,0.006497235259467432,3030,2631,40.40021,-3.63523
2631.0,0.0008696352625019309,0.0015444015444015444,0.06867112100965107,0.006497235259467432,3031,2631,40.40025,-3.63547
2631.0,0.0008696352625019309,0.0015444015444015444,0.06867112100965107,0.006497235259467432,3035,2631,40.40012,-3.63533
2631.0,0.0008696352625019309,0.0015444015444015444,0.06867112100965107,0.006497235259467432,3042,2631,40.39982,-3.63546
2631.0,0.0008696352625019309,0.0015444015444015444,0.06867112100965107,0.006497235259467432,4371,2631,40.40068,-3.63535
2631.0,0.0008696352625019309,0.0015444015444015444,0.06867112100965107,0.006497235259467432,4372,2631,40.4008,-3.63529
2631.0,0.0008696352625019309,0.0015444015444015444,0.06867112100965107,0.006497235259467432,4422,2631,40.40045,-3.6354
337.0,5.679043648425424e-05,0.0007722007722007722,0.062122229684351916,0.00038894914333149346,1999,337,40.39711,-3.63458
337.0,5.679043648425424e-05,0.0007722007722007722,0.062122229684351916,0.00038894914333149346,2000,337,40.39736,-3.63474
342.0,0.0001889596270466981,0.0015444015444015444,0.06618285889507845,0.09154651929797715,848,342,40.3986,-3.63766
342.0,0.0001889596270466981,0.0015444015444015444,0.06618285889507845,0.09154651929797715,1997,342,40.39802,-3.63736
342.0,0.0001889596270466981,0.0015444015444015444,0.06618285889507845,0.09154651929797715,1998,342,40.39827,-3.63743
342.0,0.0001889596270466981,0.0015444015444015444,0.06618285889507845,0.09154651929797715,3336,342,40.39865,-3.63786
338.0,7.947178411192399e-06,0.0011583011583011582,0.05751593346805534,0.0009316594779009858,844,338,40.40058,-3.64713
338.0,7.947178411192399e-06,0.0011583011583011582,0.05751593346805534,0.0009316594779009858,1994,338,40.4004,-3.64699
339.0,1.8913604032660288e-05,0.0015444015444015444,0.05934514125976675,0.001995027494783049,843,339,40.401,-3.64376
339.0,1.8913604032660288e-05,0.0015444015444015444,0.05934514125976675,0.001995027494783049,850,339,40.40076,-3.64276
339.0,1.8913604032660288e-05,0.0015444015444015444,0.05934514125976675,0.001995027494783049,1995,339,40.40061,-3.6429
1349.0,7.151843152986627e-06,0.0015444015444015444,0.05788485607008761,0.0012658773065019596,845,1349,40.39839,-3.64571
1349.0,7.151843152986627e-06,0.0015444015444015444,0.05788485607008761,0.0012658773065019596,4594,1349,40.39873,-3.64576
344.0,4.385170941013138e-05,0.0015444015444015444,0.06170633502489696,0.003349865693632381,51013,344,40.40348,-3.64401
344.0,4.385170941013138e-05,0.0015444015444015444,0.06170633502489696,0.003349865693632381,51015,344,40.4028,-3.6427
487.0,3.9748347723040255e-05,0.0007722007722007722,0.06239460370994941,0.00139047370182797,849,487,40.39907,-3.63991
487.0,3.9748347723040255e-05,0.0007722007722007722,0.06239460370994941,0.00139047370182797,1996,487,40.39907,-3.64044
341.0,6.823375957207955e-05,0.0015444015444015444,0.06146325256887918,0.0017704803153868083,3495,341,40.39794,-3.62574
341.0,6.823375957207955e-05,0.0015444015444015444,0.06146325256887918,0.0017704803153868083,3496,341,40.39877,-3.62575
1362.0,1.3048103950750034e-05,0.0003861003861003861,0.05790556251117868,0.0,1048,1362,40.39743,-3.62332
2594.0,1.6045282180651326e-05,0.0007722007722007722,0.0579081518579797,1.254421880146097e-05,5028,2594,40.3957,-3.62526
2594.0,1.6045282180651326e-05,0.0007722007722007722,0.0579081518579797,1.254421880146097e-05,5029,2594,40.39594,-3.62538
347.0,4.4734313795839074e-05,0.0015444015444015444,0.0635629616904312,0.09674570047417583,847,347,40.39628,-3.63912
347.0,4.4734313795839074e-05,0.0015444015444015444,0.0635629616904312,0.09674570047417583,2610,347,40.39574,-3.63881
347.0,4.4734313795839074e-05,0.0015444015444015444,0.0635629616904312,0.09674570047417583,3335,347,40.39637,-3.63937
348.0,0.0008469698058749531,0.0015444015444015444,0.06934775623862054,0.09782732695562295,1054,348,40.40139,-3.63573
348.0,0.0008469698058749531,0.0015444015444015444,0.06934775623862054,0.09782732695562295,1055,348,40.40138,-3.63605
348.0,0.0008469698058749531,0.0015444015444015444,0.06934775623862054,0.09782732695562295,2728,348,40.40124,-3.63697
348.0,0.0008469698058749531,0.0015444015444015444,0.06934775623862054,0.09782732695562295,2729,348,40.40134,-3.63687
348.0,0.0008469698058749531,0.0015444015444015444,0.06934775623862054,0.09782732695562295,3026,348,40.40077,-3.63654
348.0,0.0008469698058749531,0.0015444015444015444,0.06934775623862054,0.09782732695562295,3334,348,40.40066,-3.63628
1350.0,5.842286812129574e-05,0.0011583011583011582,0.059040758639555026,0.006589071875735674,2611,1350,40.40093,-3.6491
1476.0,0.00017805006294346646,0.0011583011583011582,0.06515395451801168,0.0067986571666950844,1052,1476,40.40242,-3.63997
1476.0,0.00017805006294346646,0.0011583011583011582,0.06515395451801168,0.0067986571666950844,1053,1476,40.4026,-3.63985
345.0,7.361791870349386e-06,0.0007722007722007722,0.05612012740785682,8.86751174129021e-05,51014,345,40.40254,-3.64329
346.0,6.3248609808910606e-06,0.0007722007722007722,0.055100521221146684,4.818354429345987e-06,51016,346,40.40357,-3.6427
2022.0,1.34909204884215e-05,0.0015444015444015444,0.05807695757467037,0.0008241646967151413,1268,2022,40.40486,-3.64189
1409.0,9.721044393612573e-06,0.0015444015444015444,0.060583378166592594,0.04327205813872057,2522,1409,40.39261,-3.64162
1409.0,9.721044393612573e-06,0.0015444015444015444,0.060583378166592594,0.04327205813872057,2523,1409,40.39261,-3.64107
1416.0,1.056998609402142e-05,0.0011583011583011582,0.06014024984906887,0.0022535421676024275,2604,1416,40.39646,-3.64265
1416.0,1.056998609402142e-05,0.0011583011583011582,0.06014024984906887,0.0022535421676024275,3661,1416,40.3962,-3.64222
941.0,0.0031931054743509243,0.0011583011583011582,0.07287153227167857,0.10390350957286218,1056,941,40.4034,-3.63439
941.0,0.0031931054743509243,0.0011583011583011582,0.07287153227167857,0.10390350957286218,1057,941,40.40335,-3.6348
349.0,4.828031098937992e-10,0.0007722007722007722,0.04567901234567901,0.010118598390728177,3887,349,40.47282,-3.63161
349.0,4.828031098937992e-10,0.0007722007722007722,0.04567901234567901,0.010118598390728177,3888,349,40.4727,-3.63149
807.0,2.424823327646282e-09,0.0007722007722007722,0.0476076686947411,0.010801943938334613,3885,807,40.47148,-3.62866
807.0,2.424823327646282e-09,0.0007722007722007722,0.0476076686947411,0.010801943938334613,3886,807,40.4714,-3.62886
1888.0,1.0026641450783759e-10,0.0011583011583011582,0.04408885862626607,0.00960190305943261,3889,1888,40.47403,-3.63334
1888.0,1.0026641450783759e-10,0.0011583011583011582,0.04408885862626607,0.00960190305943261,3890,1888,40.47392,-3.63349
350.0,1.3676043011244716e-06,0.0023166023166023165,0.05949919595681139,0.045781392295513736,1331,350,40.43808,-3.72461
350.0,1.3676043011244716e-06,0.0023166023166023165,0.05949919595681139,0.045781392295513736,3449,350,40.43705,-3.72401
1344.0,2.711668434591418e-07,0.0007722007722007722,0.05616150226597567,0.0007722007722007721,4306,1344,40.43588,-3.72787
3039.0,5.467911547862709e-07,0.0019305019305019305,0.05708114779389077,0.011078435333508392,743,3039,40.43864,-3.71763
3039.0,5.467911547862709e-07,0.0019305019305019305,0.05708114779389077,0.011078435333508392,4514,3039,40.43843,-3.71793
3039.0,5.467911547862709e-07,0.0019305019305019305,0.05708114779389077,0.011078435333508392,4541,3039,40.43941,-3.71591
3039.0,5.467911547862709e-07,0.0019305019305019305,0.05708114779389077,0.011078435333508392,4608,3039,40.43799,-3.71799
3111.0,4.075753426729615e-06,0.003088803088803089,0.06177845625417422,0.09787148795282802,543,3111,40.43457,-3.71703
3111.0,4.075753426729615e-06,0.003088803088803089,0.06177845625417422,0.09787148795282802,740,3111,40.43455,-3.71932
3111.0,4.075753426729615e-06,0.003088803088803089,0.06177845625417422,0.09787148795282802,1329,3111,40.43322,-3.71775
3111.0,4.075753426729615e-06,0.003088803088803089,0.06177845625417422,0.09787148795282802,2419,3111,40.43391,-3.71891
3111.0,4.075753426729615e-06,0.003088803088803089,0.06177845625417422,0.09787148795282802,3047,3111,40.43394,-3.71794
3111.0,4.075753426729615e-06,0.003088803088803089,0.06177845625417422,0.09787148795282802,3687,3111,40.43409,-3.71809
3111.0,4.075753426729615e-06,0.003088803088803089,0.06177845625417422,0.09787148795282802,3688,3111,40.43427,-3.71871
3111.0,4.075753426729615e-06,0.003088803088803089,0.06177845625417422,0.09787148795282802,4816,3111,40.43381,-3.71834
3111.0,4.075753426729615e-06,0.003088803088803089,0.06177845625417422,0.09787148795282802,5147,3111,40.4353,-3.72033
3111.0,4.075753426729615e-06,0.003088803088803089,0.06177845625417422,0.09787148795282802,5575,3111,40.43607,-3.71976
3111.0,4.075753426729615e-06,0.003088803088803089,0.06177845625417422,0.09787148795282802,5597,3111,40.43581,-3.71929
3111.0,4.075753426729615e-06,0.003088803088803089,0.06177845625417422,0.09787148795282802,6003,3111,40.43358,-3.71863
3111.0,4.075753426729615e-06,0.003088803088803089,0.06177845625417422,0.09787148795282802,11980,3111,40.43425,-3.71908
3111.0,4.075753426729615e-06,0.003088803088803089,0.06177845625417422,0.09787148795282802,15525,3111,40.4345,-3.72041
3111.0,4.075753426729615e-06,0.003088803088803089,0.06177845625417422,0.09787148795282802,51033,3111,40.43381,-3.71779
351.0,0.014527199339918612,0.0007722007722007722,0.07059913863599193,3.738833916601134e-05,2174,351,40.41261,-3.68904
351.0,0.014527199339918612,0.0007722007722007722,0.07059913863599193,3.738833916601134e-05,2175,351,40.41286,-3.68871
2219.0,0.019246379139302463,0.0007722007722007722,0.07200244641516777,0.00023233579247902906,2176,2219,40.40917,-3.6889
2219.0,0.019246379139302463,0.0007722007722007722,0.07200244641516777,0.00023233579247902906,2177,2219,40.40924,-3.68857
2263.0,0.05676983338747166,0.0011583011583011582,0.07401903346574834,0.0005780788659804741,2172,2263,40.41639,-3.68917
2263.0,0.05676983338747166,0.0011583011583011582,0.07401903346574834,0.0005780788659804741,2173,2263,40.41658,-3.68888
352.0,6.212311049372313e-09,0.0007722007722007722,0.048802547530666464,0.00963506606958815,660,352,40.38179,-3.7578
352.0,6.212311049372313e-09,0.0007722007722007722,0.048802547530666464,0.00963506606958815,661,352,40.38268,-3.75806
1316.0,3.0461168081559424e-08,0.0007722007722007722,0.04993444898588725,0.009990729352410693,662,1316,40.37837,-3.75591
1316.0,3.0461168081559424e-08,0.0007722007722007722,0.04993444898588725,0.009990729352410693,663,1316,40.37846,-3.75565
1487.0,2.0665301027737015e-09,0.002702702702702703,0.0479638511824293,0.014125199256301294,575,1487,40.38632,-3.76102
1487.0,2.0665301027737015e-09,0.002702702702702703,0.0479638511824293,0.014125199256301294,658,1487,40.38477,-3.76087
1487.0,2.0665301027737015e-09,0.002702702702702703,0.0479638511824293,0.014125199256301294,659,1487,40.38536,-3.76117
1487.0,2.0665301027737015e-09,0.002702702702702703,0.0479638511824293,0.014125199256301294,5065,1487,40.38612,-3.76087
353.0,5.089783229265953e-10,0.0011583011583011582,0.04703361359798064,0.008438215809285398,3209,353,40.38646,-3.76289
353.0,5.089783229265953e-10,0.0011583011583011582,0.04703361359798064,0.008438215809285398,3210,353,40.38623,-3.76226
354.0,2.3442659948109367e-10,0.0007722007722007722,0.04648825229300163,0.0026375931501359125,3211,354,40.3889,-3.76577
354.0,2.3442659948109367e-10,0.0007722007722007722,0.04648825229300163,0.0026375931501359125,3212,354,40.38904,-3.76562
2409.0,7.173387080832834e-10,0.0015444015444015444,0.047824802422630916,0.011354327628354461,2325,2409,40.39135,-3.76699
2409.0,7.173387080832834e-10,0.0015444015444015444,0.047824802422630916,0.011354327628354461,3208,2409,40.39144,-3.76719
355.0,3.6301839540567836e-10,0.0011583011583011582,0.04648992120048105,0.005312055930690373,3592,355,40.3908,-3.76808
356.0,0.00037233162796611693,0.0011583011583011582,0.06755170704989437,0.002010453134465239,4423,356,40.43971,-3.61423
356.0,0.00037233162796611693,0.0011583011583011582,0.06755170704989437,0.002010453134465239,4424,356,40.4396,-3.61406
637.0,0.001690413965881831,0.002702702702702703,0.07242324254795593,0.03097295106280021,990,637,40.44126,-3.61487
637.0,0.001690413965881831,0.002702702702702703,0.07242324254795593,0.03097295106280021,991,637,40.44132,-3.61524
637.0,0.001690413965881831,0.002702702702702703,0.07242324254795593,0.03097295106280021,1133,637,40.44115,-3.61576
637.0,0.001690413965881831,0.002702702702702703,0.07242324254795593,0.03097295106280021,4426,637,40.44087,-3.61543
637.0,0.001690413965881831,0.002702702702702703,0.07242324254795593,0.03097295106280021,5998,637,40.44157,-3.6156
2740.0,9.180072599840493e-05,0.0007722007722007722,0.06334067009048668,0.0004432688899584266,994,2740,40.43927,-3.61151
357.0,2.8429175552540456e-05,0.0007722007722007722,0.05993982874334645,0.00030760421589754486,3023,357,40.43012,-3.61105
357.0,2.8429175552540456e-05,0.0007722007722007722,0.05993982874334645,0.00030760421589754486,3410,357,40.42974,-3.6108
357.0,2.8429175552540456e-05,0.0007722007722007722,0.05993982874334645,0.00030760421589754486,5238,357,40.42951,-3.61062
639.0,0.00011139557118976839,0.0011583011583011582,0.06363792722179906,0.0017107788374345425,2486,639,40.43079,-3.61158
639.0,0.00011139557118976839,0.0011583011583011582,0.06363792722179906,0.0017107788374345425,3021,639,40.43176,-3.61143
358.0,5.3165476162927864e-05,0.0007722007722007722,0.060461750356000654,0.0003280950678792376,4523,358,40.42721,-3.61145
366.0,0.00016668829510233256,0.0023166023166023165,0.061197485941118096,0.001920449437922054,2483,366,40.42799,-3.61307
366.0,0.00016668829510233256,0.0023166023166023165,0.061197485941118096,0.001920449437922054,4389,366,40.42785,-3.61315
359.0,3.73038261774205e-05,0.0007722007722007722,0.059004442419409955,8.044774934302576e-05,4522,359,40.42719,-3.6112
360.0,0.0028728515280408966,0.0011583011583011582,0.07032692516563484,0.010404407508005828,4507,360,40.42083,-3.61692
646.0,0.0027309874882465593,0.0007722007722007722,0.07023728813559323,0.0,4400,646,40.41964,-3.62014
361.0,9.200656951709265e-06,0.0007722007722007722,0.055348976364491174,0.0007722007722007721,5690,361,40.43022,-3.62321
361.0,9.200656951709265e-06,0.0007722007722007722,0.055348976364491174,0.0007722007722007721,5692,361,40.43009,-3.62344
1014.0,4.636687657958185e-05,0.0011583011583011582,0.05858800642432194,0.0015441032822261095,5689,1014,40.42784,-3.62551
1014.0,4.636687657958185e-05,0.0011583011583011582,0.05858800642432194,0.0015441032822261095,5693,1014,40.42811,-3.62528
362.0,4.8723162496186694e-05,0.0007722007722007722,0.05870885846404932,7.948686975338191e-05,5694,362,40.42863,-3.62868
821.0,0.00020849411653466922,0.0015444015444015444,0.06235854962199644,0.006919544594077281,248,821,40.42643,-3.62953
821.0,0.00020849411653466922,0.0015444015444015444,0.06235854962199644,0.006919544594077281,4708,821,40.42591,-3.62951
363.0,0.00010471319384016251,0.0007722007722007722,0.05870752771040642,3.69947704587204e-05,4192,363,40.42724,-3.61297
363.0,0.00010471319384016251,0.0007722007722007722,0.05870752771040642,3.69947704587204e-05,5650,363,40.42712,-3.61284
644.0,0.00029545870139001466,0.0015444015444015444,0.06212968071581068,0.0008039943309011475,4195,644,40.42389,-3.61166
644.0,0.00029545870139001466,0.0015444015444015444,0.06212968071581068,0.0008039943309011475,4196,644,40.42396,-3.61136
644.0,0.00029545870139001466,0.0015444015444015444,0.06212968071581068,0.0008039943309011475,4611,644,40.42171,-3.61116
1016.0,0.00025223742048233693,0.0015444015444015444,0.062165470561409406,0.0011219836820897892,1087,1016,40.42484,-3.61547
1016.0,0.00025223742048233693,0.0015444015444015444,0.062165470561409406,0.0011219836820897892,1206,1016,40.42439,-3.61582
1016.0,0.00025223742048233693,0.0015444015444015444,0.062165470561409406,0.0011219836820897892,1207,1016,40.42457,-3.61601
364.0,0.00013850058641488877,0.0015444015444015444,0.06367860742999042,0.0054879236226124065,4421,364,40.43284,-3.61139
638.0,0.0005010803801946,0.003088803088803089,0.06788101166295374,0.019384114874904688,2484,638,40.43386,-3.61261
638.0,0.0005010803801946,0.003088803088803089,0.06788101166295374,0.019384114874904688,2485,638,40.43367,-3.61211
638.0,0.0005010803801946,0.003088803088803089,0.06788101166295374,0.019384114874904688,4390,638,40.43359,-3.61181
638.0,0.0005010803801946,0.003088803088803089,0.06788101166295374,0.019384114874904688,4393,638,40.434,-3.61269
640.0,0.00014289560733801184,0.0011583011583011582,0.06361604401542505,0.000512127972311492,4497,640,40.43657,-3.61263
365.0,0.0009193280173004751,0.0019305019305019305,0.06619808306709266,0.015369619045969318,250,365,40.42372,-3.62804
365.0,0.0009193280173004751,0.0019305019305019305,0.06619808306709266,0.015369619045969318,252,365,40.42394,-3.62755
365.0,0.0009193280173004751,0.0019305019305019305,0.06619808306709266,0.015369619045969318,5300,365,40.42444,-3.6276
797.0,0.003005499311136787,0.0023166023166023165,0.07058567029133622,0.02255092894750749,1200,797,40.4221,-3.62542
797.0,0.003005499311136787,0.0023166023166023165,0.07058567029133622,0.02255092894750749,1201,797,40.42219,-3.62508
797.0,0.003005499311136787,0.0023166023166023165,0.07058567029133622,0.02255092894750749,2338,797,40.42267,-3.62529
797.0,0.003005499311136787,0.0023166023166023165,0.07058567029133622,0.02255092894750749,2339,797,40.42274,-3.62539
824.0,0.0012116531947425871,0.0011583011583011582,0.06605794735768211,2.1702124003067563e-05,253,824,40.42064,-3.62576
824.0,0.0012116531947425871,0.0011583011583011582,0.06605794735768211,2.1702124003067563e-05,4848,824,40.42138,-3.62582
3416.0,0.0001846123104072309,0.0007722007722007722,0.062099887309084806,0.002234431087270021,5688,3416,40.42645,-3.62879
1017.0,0.0002008538185817229,0.0007722007722007722,0.06209095485819768,0.0005930697695093445,1337,1017,40.42542,-3.61496
2576.0,0.0002624292360926626,0.0015444015444015444,0.06503779223062049,0.002186977817352119,2352,2576,40.42794,-3.61574
2576.0,0.0002624292360926626,0.0015444015444015444,0.06503779223062049,0.002186977817352119,2353,2576,40.42783,-3.61549
2735.0,6.589351090361434e-05,0.0011583011583011582,0.06046739663343684,0.0009235216815975304,2350,2735,40.4302,-3.6159
2735.0,6.589351090361434e-05,0.0011583011583011582,0.06046739663343684,0.0009235216815975304,2351,2735,40.43005,-3.61558
367.0,0.0007346020691712887,0.0007722007722007722,0.0660377358490566,0.0,2340,367,40.4236,-3.62288
367.0,0.0007346020691712887,0.0007722007722007722,0.0660377358490566,0.0,2341,367,40.42362,-3.62332
875.0,0.0008372406953640809,0.0019305019305019305,0.06616764172393531,0.003951372779356974,2342,875,40.42528,-3.62053
875.0,0.0008372406953640809,0.0019305019305019305,0.06616764172393531,0.003951372779356974,2343,875,40.42514,-3.62094
368.0,4.335850766892329e-05,0.0015444015444015444,0.06004404775704184,0.0011074189117851539,4784,368,40.43494,-3.60865
963.0,4.306303002505036e-05,0.0015444015444015444,0.06006075644087842,0.0038485685731785273,3409,963,40.43248,-3.60776
963.0,4.306303002505036e-05,0.0015444015444015444,0.06006075644087842,0.0038485685731785273,4394,963,40.43268,-3.60744
2719.0,3.740782492299953e-05,0.0011583011583011582,0.05997730588426001,0.0004933044232829037,4419,2719,40.43326,-3.60828
2719.0,3.740782492299953e-05,0.0011583011583011582,0.05997730588426001,0.0004933044232829037,4420,2719,40.43327,-3.60732
369.0,6.94549409480956e-10,0.0015444015444015444,0.035567151881351275,0.011326789588697019,2845,369,40.33624,-3.69447
369.0,6.94549409480956e-10,0.0015444015444015444,0.035567151881351275,0.011326789588697019,2846,369,40.3361,-3.694
370.0,2.0993218678498073e-10,0.0007722007722007722,0.03434739941118744,8.35134091217521e-06,2860,370,40.33394,-3.69296
1981.0,2.9460289320659046e-10,0.0023166023166023165,0.03437110173315285,0.009086144706105694,2847,1981,40.3361,-3.70045
1981.0,2.9460289320659046e-10,0.0023166023166023165,0.03437110173315285,0.009086144706105694,3465,1981,40.33588,-3.70201
1981.0,2.9460289320659046e-10,0.0023166023166023165,0.03437110173315285,0.009086144706105694,3481,1981,40.33609,-3.70203
1981.0,2.9460289320659046e-10,0.0023166023166023165,0.03437110173315285,0.009086144706105694,5883,1981,40.33635,-3.70172
1291.0,1.8428750605447195e-10,0.0007722007722007722,0.03433510532525552,2.9826217543482894e-07,2261,1291,40.33556,-3.69239
372.0,1.4034935512788045e-06,0.0007722007722007722,0.05424651795999581,0.0006486995918056415,1023,372,40.383,-3.63006
372.0,1.4034935512788045e-06,0.0007722007722007722,0.05424651795999581,0.0006486995918056415,1024,372,40.38317,-3.63002
373.0,1.3808347104608012e-07,0.0007722007722007722,0.049903660886319846,0.00026052638080970806,1019,373,40.38624,-3.63792
373.0,1.3808347104608012e-07,0.0007722007722007722,0.049903660886319846,0.00026052638080970806,1020,373,40.38645,-3.63778
374.0,0.00014407504733800672,0.0007722007722007722,0.06756404236448062,0.0008822136396120716,3115,374,40.44804,-3.63008
374.0,0.00014407504733800672,0.0007722007722007722,0.06756404236448062,0.0008822136396120716,3116,374,40.44788,-3.63008
375.0,3.9379356653412394e-05,0.0007722007722007722,0.06418517049960348,0.000276213807412326,3113,375,40.44779,-3.632
375.0,3.9379356653412394e-05,0.0007722007722007722,0.06418517049960348,0.000276213807412326,3114,375,40.44781,-3.63259
2693.0,0.0007142935091018752,0.0015444015444015444,0.07223942208462332,0.0030259918947846097,4386,2693,40.44738,-3.62641
2693.0,0.0007142935091018752,0.0015444015444015444,0.07223942208462332,0.0030259918947846097,4434,2693,40.44759,-3.62676
2693.0,0.0007142935091018752,0.0015444015444015444,0.07223942208462332,0.0030259918947846097,4435,2693,40.44777,-3.62725
2693.0,0.0007142935091018752,0.0015444015444015444,0.07223942208462332,0.0030259918947846097,4510,2693,40.44791,-3.62855
2694.0,6.189949917394325e-05,0.0015444015444015444,0.06477591036414566,0.0029257134627548426,3111,2694,40.4472,-3.63581
2694.0,6.189949917394325e-05,0.0015444015444015444,0.06477591036414566,0.0029257134627548426,3112,2694,40.44732,-3.63582
376.0,7.2031974836361326e-09,0.0023166023166023165,0.050163661366233465,0.010368134264794156,5020,376,40.472,-3.69888
376.0,7.2031974836361326e-09,0.0023166023166023165,0.050163661366233465,0.010368134264794156,5021,376,40.47187,-3.69909
376.0,7.2031974836361326e-09,0.0023166023166023165,0.050163661366233465,0.010368134264794156,5812,376,40.47169,-3.69914
1282.0,1.5019210619907771e-09,0.0007722007722007722,0.04825427581324291,0.002102836105823285,1494,1282,40.47376,-3.7025
1282.0,1.5019210619907771e-09,0.0007722007722007722,0.04825427581324291,0.002102836105823285,1495,1282,40.47342,-3.70181
1522.0,1.5016907794186955e-09,0.0007722007722007722,0.0478053822584813,0.0009905742332682146,5804,1522,40.47159,-3.70186
2176.0,2.885095871951379e-08,0.0007722007722007722,0.05224407463439233,0.010218628224061261,5018,2176,40.47004,-3.69613
2176.0,2.885095871951379e-08,0.0007722007722007722,0.05224407463439233,0.010218628224061261,5019,2176,40.46991,-3.69637
