,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,clust,max_distance,quant
1254,4323,4323,Acanto,,40.39558,-3.6744,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4323&Estado=1&panel=6,,4323,,,3016,0.0,1
1255,est_90_13,111,Retama,Calle de Pedro Bosch SN,40.39538,-3.67819,,http://www.crtm.es,2.0,est_90_13,,0.0,3017,0.0,1
1256,3314,3314,Mendivil,,40.39954,-3.66353,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3314&Estado=1&panel=6,,3314,,,3018,0.0,1
1257,est_4_268,268,Ascensor,Avda de Córdoba SN,40.37521,-3.69575,,http://www.crtm.es,2.0,est_4_268,,0.0,3020,0.0,1
1258,est_4_269,269,Ascensor,Avda de la Perla 37,40.36992,-3.69416,,http://www.crtm.es,2.0,est_4_269,,0.0,3021,0.0,1
1259,434,434,Cinca,,40.45022,-3.68183,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=434&Estado=1&panel=6,,434,,,3026,0.0,1
1260,441,441,Segre,,40.44997,-3.68265,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=441&Estado=1&panel=6,,441,,,3027,0.0,1
1261,442,442,Guadiana,,40.44788,-3.68394,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=442&Estado=1&panel=6,,442,,,3028,0.0,1
1262,est_4_267,267,Ascensor,Avda de Córdoba SN,40.38389,-3.69837,,http://www.crtm.es,2.0,est_4_267,,0.0,3029,0.0,1
1263,est_4_43,43,Ascensor,Plaza de Legazpi 1,40.39328,-3.69493,,http://www.crtm.es,2.0,est_4_43,,0.0,3030,0.0,1
1264,est_90_54,16,Alfonso XII,Paseo de la Infanta Isabel 11,40.40701,-3.68818,,http://www.crtm.es,2.0,est_90_54,,0.0,3031,0.0,1
1265,est_90_54,54,Atocha-Renfe,Avda de la Ciudad de Barcelona 2 B,40.40701,-3.68818,A,http://www.crtm.es,1.0,est_90_54,Europe/Madrid,0.0,3032,0.0,1
1266,est_4_14,14,Amor de Dios,Calle del Amor de Dios 14,40.4123,-3.69865,,http://www.crtm.es,2.0,est_4_14,,0.0,3037,0.0,1
1267,est_4_15,15,Ministerio,Paseo de la Infanta Isabel 1,40.40841,-3.69052,,http://www.crtm.es,2.0,est_4_15,,0.0,3038,0.0,1
1268,4056,4056,Plaza Matute,,40.41311,-3.7001,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4056&Estado=1&panel=6,,4056,,,3041,0.0,1
1269,4045,4045,Lavapiés,,40.40861,-3.70115,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4045&Estado=1&panel=6,,4045,,,3045,0.0,1
1270,est_4_47,47,Argumosa,Calle de Argumosa 1,40.40845,-3.70074,,http://www.crtm.es,2.0,est_4_47,,0.0,3046,0.0,1
1271,est_4_18,18,Ascensor,Calle del Doctor Esquerdo 219,40.40155,-3.67479,,http://www.crtm.es,2.0,est_4_18,,0.0,3048,0.0,1
1272,est_4_113,113,Ascensor,Plaza del Conde de Casal 2,40.40868,-3.6698,,http://www.crtm.es,2.0,est_4_113,,0.0,3049,0.0,1
1273,est_4_36,36,Campomanes,Plaza de Isabel II 5,40.41823,-3.70935,,http://www.crtm.es,2.0,est_4_36,,0.0,3050,0.0,1
1274,est_4_49,49,Jacometrezo,Calle de Jacometrezo 1,40.42049,-3.70607,,http://www.crtm.es,2.0,est_4_49,,0.0,3051,0.0,1
1275,est_4_122,122,Ascensor,Avda de la Reina Victoria 55,40.44598,-3.71321,,http://www.crtm.es,2.0,est_4_122,,0.0,3053,0.0,1
1276,est_4_145,145,Ascensor,Calle de Cea Bermúdez 51,40.43897,-3.71302,,http://www.crtm.es,2.0,est_4_145,,0.0,3054,0.0,1
1277,est_90_54,16,Ascensor,Paseo de la Infanta Isabel 11,40.40701,-3.68818,,http://www.crtm.es,2.0,est_90_54,,0.0,3057,0.0,1
1278,est_4_259,259,Bronce,Calle del Bronce 1 A,40.39304,-3.6885,,http://www.crtm.es,2.0,est_4_259,,0.0,3060,0.0,1
1279,est_4_44,44,Cáceres,Paseo de las Delicias 78,40.40024,-3.6939,,http://www.crtm.es,2.0,est_4_44,,0.0,3063,0.0,1
1280,par_4_38,38,NOVICIADO,Calle de San Bernardo 49,40.42484,-3.70742,A,http://www.crtm.es,0.0,par_4_38,Europe/Madrid,0.0,3079,0.0,1
1281,4037,4037,Cascorro,,40.41094,-3.70701,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4037&Estado=1&panel=6,,4037,,,3085,0.0,1
1282,est_4_90,90,Toledo,Calle de Toledo 52 A,40.41166,-3.70821,,http://www.crtm.es,2.0,est_4_90,,0.0,3086,0.0,1
1283,est_4_4,4,Navarra,Calle de Bravo Murillo 183,40.45525,-3.70248,,http://www.crtm.es,2.0,est_4_4,,0.0,3092,0.0,1
1284,3937,3937,Narváez,,40.41564,-3.67676,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3937&Estado=1&panel=6,,3937,,,3096,0.0,1
1285,est_4_173,173,Ibiza,Calle de Ibiza 7,40.41836,-3.67803,,http://www.crtm.es,2.0,est_4_173,,0.0,3097,0.0,1
1286,3380,3380,Hernani,,40.44773,-3.69697,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3380&Estado=1&panel=6,,3380,,,3099,0.0,1
1287,est_90_71,120,Orense,Calle de Orense 3,40.44662,-3.69153,,http://www.crtm.es,2.0,est_90_71,,0.0,3100,0.0,1
1288,1422,1422,Alenza,,40.44305,-3.70085,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1422&Estado=1&panel=6,,1422,,,3101,0.0,1
1289,est_4_6,6,Maudes,Calle de Maudes 8,40.44624,-3.70375,,http://www.crtm.es,2.0,est_4_6,,0.0,3102,0.0,1
1290,est_4_32,32,Lagasca,Calle de Lagasca 4,40.42044,-3.6871,,http://www.crtm.es,2.0,est_4_32,,0.0,3104,0.0,1
1291,est_4_32,32,Rampa,Calle de Lagasca 4,40.42044,-3.6871,,http://www.crtm.es,2.0,est_4_32,,0.0,3105,0.0,1
1292,est_4_32,32,Retiro,Calle de Alcalá 60,40.42044,-3.6871,,http://www.crtm.es,2.0,est_4_32,,0.0,3106,0.0,1
1293,est_4_50,50,Princesa,Calle de la Princesa 2,40.42367,-3.71094,,http://www.crtm.es,2.0,est_4_50,,0.0,3114,0.0,1
1294,est_4_50,50,Leganitos,Plaza de Gran Vía 73,40.42367,-3.71094,,http://www.crtm.es,2.0,est_4_50,,0.0,3115,0.0,1
1295,5376,5376,Hortaleza,,40.42123,-3.70035,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5376&Estado=1&panel=6,,5376,,,3116,0.0,1
1296,4131,4131,Corredera,,40.42284,-3.70397,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4131&Estado=1&panel=6,,4131,,,3117,0.0,1
1297,est_4_11,11,Montera,Calle de la Montera 48,40.41986,-3.70158,,http://www.crtm.es,2.0,est_4_11,,0.0,3118,0.0,1
1298,4129,4129,Valverde,,40.42204,-3.70175,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4129&Estado=1&panel=6,,4129,,,3119,0.0,1
1299,est_4_11,11,Fuencarral,Calle  Gran vía 28,40.41986,-3.70158,,http://www.crtm.es,2.0,est_4_11,,0.0,3122,0.0,1
1300,4041,4041,Santa Ana,,40.41439,-3.70023,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4041&Estado=1&panel=6,,4041,,,3131,0.0,1
1301,est_4_8,8,Sagunto,Calle de Santa Engracia 61,40.43506,-3.6982,,http://www.crtm.es,2.0,est_4_8,,0.0,3137,0.0,1
1302,278,278,Chueca,,40.42357,-3.6987,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=278&Estado=1&panel=6,,278,,,3138,0.0,1
1303,4145,4145,Barco,,40.42199,-3.70273,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4145&Estado=1&panel=6,,4145,,,3139,0.0,1
1304,est_90_58,12,Carretas,Plaza de la Puerta del Sol 7,40.41688,-3.70331,,http://www.crtm.es,2.0,est_90_58,,0.0,3142,0.0,1
1305,est_90_58,12,Carmen,Plaza de la Puerta del Sol 12,40.41688,-3.70331,,http://www.crtm.es,2.0,est_90_58,,0.0,3143,0.0,1
1306,est_90_58,12,Mayor,Plaza de la Puerta del Sol 9,40.41688,-3.70331,,http://www.crtm.es,2.0,est_90_58,,0.0,3145,0.0,1
1307,est_90_58,12,Preciados,Calle de Preciados 1,40.41688,-3.70331,,http://www.crtm.es,2.0,est_90_58,,0.0,3146,0.0,1
1308,est_4_33,33,Barquillo,Calle de Alcalá 47,40.41937,-3.69419,,http://www.crtm.es,2.0,est_4_33,,0.0,3148,0.0,1
1309,est_4_36,36,Arenal,Plaza de Isabel II 9,40.41823,-3.70935,,http://www.crtm.es,2.0,est_4_36,,0.0,3149,0.0,1
1310,est_4_9,9,Trafalgar,Calle de Luchana 21,40.42904,-3.70166,,http://www.crtm.es,2.0,est_4_9,,0.0,3151,0.0,1
1311,4058,4058,Colegiata,,40.41315,-3.70695,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4058&Estado=1&panel=6,,4058,,,3152,0.0,1
1312,68,68,Recoletos,,40.42285,-3.69152,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=68&Estado=1&panel=6,,68,,,3153,0.0,1
1313,1393,1393,Salesas,,40.42411,-3.69471,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1393&Estado=1&panel=6,,1393,,,3154,0.0,1
1314,4235,4235,Lisboa,,40.43239,-3.72377,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4235&Estado=1&panel=6,,4235,,,3155,0.0,1
1315,est_4_90,90,San Millán,Calle de toledo 65,40.41166,-3.70821,,http://www.crtm.es,2.0,est_4_90,,0.0,3156,0.0,1
1316,2004,2004,Las Cortes,,40.4171,-3.69834,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2004&Estado=1&panel=6,,2004,,,3157,0.0,1
1317,822,822,Astros,,40.41121,-3.66892,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=822&Estado=1&panel=6,,822,,,3159,0.0,1
1318,4044,4044,San Carlos,,40.41058,-3.70171,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4044&Estado=1&panel=6,,4044,,,3160,0.0,1
1319,est_4_31,31,Alcalá,Calle de Alcalá 125,40.42308,-3.67976,,http://www.crtm.es,2.0,est_4_31,,0.0,3161,0.0,1
1320,est_4_122,122,Los Vascos,Calle de la Reina Victoria 32,40.44598,-3.71321,,http://www.crtm.es,2.0,est_4_122,,0.0,3162,0.0,1
1321,est_4_59,59,Serrano,Calle de Goya 15,40.42548,-3.68761,,http://www.crtm.es,2.0,est_4_59,,0.0,3163,0.0,1
1322,est_90_18,127,Arcadas,Custa de San Vicente 40,40.42093,-3.72045,,http://www.crtm.es,2.0,est_90_18,,0.0,3164,0.0,1
1323,par_4_92,92,ACACIAS,Paseo de las Acacias 20,40.40387,-3.70664,A,http://www.crtm.es,0.0,par_4_92,Europe/Madrid,0.0,3172,0.0,1
1324,est_4_147,147,Ascensor,Avda de Pablo Iglesias 92,40.45717,-3.71187,,http://www.crtm.es,2.0,est_4_147,,0.0,3173,0.0,1
1325,est_4_46,92,Pº Esperanza,Paseo de la Esperanza 2 A,40.40376,-3.70656,,http://www.crtm.es,2.0,est_4_46,,0.0,3174,0.0,1
1326,est_4_147,147,Moguer,Calle de Moguer 1,40.45717,-3.71187,,http://www.crtm.es,2.0,est_4_147,,0.0,3175,0.0,1
1327,3206,3206,Los Puertos,,40.3864,-3.68596,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3206&Estado=1&panel=6,,3206,,,3176,0.0,1
1328,est_90_54,16,ATOCHA,Avda de la Ciudad de Barcelona 2 B,40.40701,-3.68818,A,http://www.crtm.es,0.0,est_90_54,,2.0,3177,0.0,1
1329,524,524,Eloy Gonzalo,,40.43417,-3.70286,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=524&Estado=1&panel=6,,524,,,3178,0.0,1
1330,est_4_90,90,San Francisco,Calle de Toledo 56,40.41166,-3.70821,,http://www.crtm.es,2.0,est_4_90,,0.0,3179,0.0,1
1331,4642,4642,Alonso Cano,,40.4383,-3.69814,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4642&Estado=1&panel=6,,4642,,,3180,0.0,1
1332,est_4_17,17,Gutenberg,Calle de Gutenberg 1,40.40443,-3.68067,,http://www.crtm.es,2.0,est_4_17,,0.0,3181,0.0,1
1333,est_4_93,93,Acceso RENFE,Plaza de Ortega y Munilla SN,40.40157,-3.71285,,http://www.crtm.es,2.0,est_4_93,,0.0,3182,0.0,1
1334,806,806,Cea Bermúdez,,40.43873,-3.7088,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=806&Estado=1&panel=6,,806,,,3183,0.0,1
1335,est_4_68,68,Ulises,Calle de Ulises 1,40.4556,-3.65674,,http://www.crtm.es,2.0,est_4_68,,0.0,3184,0.0,1
1336,est_4_322,322,Arriaga,Calle de Arriaga 75,40.42358,-3.63909,,http://www.crtm.es,2.0,est_4_322,,0.0,3189,0.0,1
1337,976,976,Luis Ruiz,,40.42914,-3.63674,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=976&Estado=1&panel=6,,976,,,3190,0.0,1
1338,est_4_29,29,Doctor Esquerdo,Plaza de Manuel Becerra 20,40.4282,-3.66951,,http://www.crtm.es,2.0,est_4_29,,0.0,3191,0.0,1
1339,est_4_151,151,Islas Cíes,Calle de las Islas Cíes 23,40.48009,-3.71835,,http://www.crtm.es,2.0,est_4_151,,0.0,3192,0.0,1
1340,4060,4060,Miguel Servet,,40.40714,-3.70118,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4060&Estado=1&panel=6,,4060,,,3193,0.0,1
1341,est_4_9,9,Manuela Malasaña,Gta de Bilbao 7,40.42904,-3.70166,,http://www.crtm.es,2.0,est_4_9,,0.0,3194,0.0,1
1342,est_4_78,78,Ascensor exterior,Calle de Alcalá 366,40.43607,-3.64181,,http://www.crtm.es,2.0,est_4_78,,0.0,3195,0.0,1
1343,est_4_260,260,Ascensor,Avda del Marqués de Corbera 58,40.42647,-3.65071,,http://www.crtm.es,2.0,est_4_260,,0.0,3196,0.0,1
1344,est_4_138,138,Ascensor,Calle de Martínez Villergas 3,40.43855,-3.65164,,http://www.crtm.es,2.0,est_4_138,,0.0,3197,0.0,1
1345,1244,1244,Virgen De La Novena,,40.44008,-3.64917,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1244&Estado=1&panel=6,,1244,,,3198,0.0,1
1346,est_4_263,263,Arturo Soria,Calle de Arturo Soria 330,40.4802,-3.66682,,http://www.crtm.es,2.0,est_4_263,,0.0,3199,0.0,1
1347,est_4_69,69,Andorra,Calle de Andorra 51,40.45957,-3.64586,,http://www.crtm.es,2.0,est_4_69,,0.0,3200,0.0,1
1348,791,791,María De Molina,,40.4374,-3.67989,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=791&Estado=1&panel=6,,791,,,3201,0.0,1
1349,2120,2120,Madre Antonia París,,40.44373,-3.65206,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2120&Estado=1&panel=6,,2120,,,3202,0.0,1
1350,est_4_113,113,Doctor Esquerdo,Calle del Doctor Esquerdo 175,40.40868,-3.6698,,http://www.crtm.es,2.0,est_4_113,,0.0,3203,0.0,1
1351,est_4_50,38,Ministerio de Justicia,Calle de San Bernardo 45,40.42367,-3.71094,,http://www.crtm.es,2.0,est_4_50,,0.0,3204,0.0,1
1352,est_4_94,94,Antonio Leyva,Gta del Marqués de Vadillo 5,40.3973,-3.71607,,http://www.crtm.es,2.0,est_4_94,,0.0,3205,0.0,1
1353,124,124,Bambú - Yuca,,40.47683,-3.67643,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=124&Estado=1&panel=6,,124,,,3206,0.0,1
1354,2206,2206,El Pozo,,40.37141,-3.65942,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2206&Estado=1&panel=6,,2206,,,3207,0.0,1
1355,492,492,Almagro - Zurbano,,40.43037,-3.69269,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=492&Estado=1&panel=6,,492,,,3208,0.0,1
1356,est_4_46,46,Ronda de Valencia,Gta de Embajadores 3,40.40376,-3.70656,,http://www.crtm.es,2.0,est_4_46,,0.0,3209,0.0,1
1357,5806,5806,Plaza Calicanto,,40.46803,-3.70457,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5806&Estado=1&panel=6,,5806,,,3210,0.0,1
1358,5401,5401,Sanchinarro,,40.48602,-3.64658,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5401&Estado=1&panel=6,,5401,,,3211,0.0,1
1359,2369,2369,Martínez Izquierdo,,40.43371,-3.66918,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2369&Estado=1&panel=6,,2369,,,3212,0.0,1
1360,5040,5040,El Salvador,,40.44803,-3.64678,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5040&Estado=1&panel=6,,5040,,,3213,0.0,1
1361,3329,3329,Camino Valderribas,,40.4001,-3.66334,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3329&Estado=1&panel=6,,3329,,,3214,0.0,1
1362,2896,2896,Las Cárcavas,,40.47698,-3.6286,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2896&Estado=1&panel=6,,2896,,,3215,0.0,1
1363,5214,5214,Ferroviarios,,40.34718,-3.71571,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5214&Estado=1&panel=6,,5214,,,3216,0.0,1
1364,est_4_13,13,Conde de Romanones,Plaza de Tirso de Molina 14,40.41239,-3.70505,,http://www.crtm.es,2.0,est_4_13,,0.0,3217,0.0,1
1365,10776,10776,Galiana - Cerro Bermejo,,40.40972,-3.7322,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=10776&Estado=1&panel=6,,10776,,,3218,0.0,1
1366,1984,1984,Mercado Doña Carlota,,40.40305,-3.6616,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1984&Estado=1&panel=6,,1984,,,3219,0.0,1
1367,5772,5772,Abad Juan Catalán,,40.4057,-3.59304,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5772&Estado=1&panel=6,,5772,,,3220,0.0,1
1368,est_4_18,18,Sánchez Barcaíztegui,Calle de Sánchez Barcaiztegui 1,40.40155,-3.67479,,http://www.crtm.es,2.0,est_4_18,,0.0,3221,0.0,1
1369,4636,4636,Aquitania - Capri,,40.418,-3.61999,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4636&Estado=1&panel=6,,4636,,,3222,0.0,1
1370,1326,1326,Boj,,40.45593,-3.61824,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1326&Estado=1&panel=6,,1326,,,3223,0.0,1
1371,3120,3120,Isis,,40.4504,-3.61366,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3120&Estado=1&panel=6,,3120,,,3224,0.0,1
1372,est_4_160,160,Ascensor,Avda de Logroño 347,40.47576,-3.58255,,http://www.crtm.es,2.0,est_4_160,,0.0,3228,0.0,1
1373,2990,2990,Ciclón,,40.47237,-3.59406,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2990&Estado=1&panel=6,,2990,,,3230,0.0,1
1374,2992,2992,Huracán,,40.47192,-3.59444,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2992&Estado=1&panel=6,,2992,,,3231,0.0,1
1375,2991,2991,Barajas,,40.4734,-3.59681,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=2991&Estado=1&panel=6,,2991,,,3234,0.0,1
1376,est_4_252,252,Ascensor,Calle de la Corbeta 14,40.45753,-3.58775,,http://www.crtm.es,2.0,est_4_252,,0.0,3235,0.0,1
1377,est_4_253,253,Ascensor,Calle de Velero 17,40.45361,-3.59354,,http://www.crtm.es,2.0,est_4_253,,0.0,3236,0.0,1
1378,est_4_253,253,Velero,Calle de Velero 15,40.45361,-3.59354,,http://www.crtm.es,2.0,est_4_253,,0.0,3237,0.0,1
1379,1309,1309,Brezos,,40.46109,-3.58806,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1309&Estado=1&panel=6,,1309,,,3239,0.0,1
1380,est_4_252,252,Corbeta,Calle de la Corbeta 12,40.45753,-3.58775,,http://www.crtm.es,2.0,est_4_252,,0.0,3240,0.0,1
1381,4143,4143,Plaza Del Rastrillo,,40.42548,-3.70414,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=4143&Estado=1&panel=6,,4143,,,3241,0.0,1
1382,3389,3389,Bravo Murillo - Quevedo,,40.43477,-3.70444,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3389&Estado=1&panel=6,,3389,,,3242,0.0,1
1383,606,606,Ermita Virgen Del Puerto,,40.41673,-3.72081,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=606&Estado=1&panel=6,,606,,,3243,0.0,1
1384,est_90_71,120,Centro Comercial,Paseo de la Castellana 71,40.44662,-3.69153,,http://www.crtm.es,2.0,est_90_71,,0.0,3244,0.0,1
1385,est_4_109,109,Ascensor exterior,Plaza de Amparo Usera  1,40.38703,-3.70663,,http://www.crtm.es,2.0,est_4_109,,0.0,3245,0.0,1
1386,1748,1748,Moralzarzal,,40.49401,-3.7139,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1748&Estado=1&panel=6,,1748,,,3249,0.0,1
1387,est_4_345,345,Costa Brava,Calle de Monasterio de Las Huelgas 5,40.49963,-3.70916,,http://www.crtm.es,2.0,est_4_345,,0.0,3250,0.0,1
1388,5223,5223,Arroyo Fresno,,40.48562,-3.71751,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5223&Estado=1&panel=6,,5223,,,3252,0.0,1
1389,est_4_148,148,Emerenciana Zurilla,Calle de San Restituto 58,40.46513,-3.71675,,http://www.crtm.es,2.0,est_4_148,,0.0,3255,0.0,1
1390,est_4_147,147,Alejandro Rodríguez,Calle de Alejandro Rodríguez 39,40.45717,-3.71187,,http://www.crtm.es,2.0,est_4_147,,0.0,3257,0.0,1
1391,est_4_4,4,Fulgencio de Miguel,Calle de Bravo Murillo 205,40.45525,-3.70248,,http://www.crtm.es,2.0,est_4_4,,0.0,3258,0.0,1
1392,est_4_187,187,Barrio Sta. Ana,Calle de la Fuente Chica 23,40.49509,-3.69326,,http://www.crtm.es,2.0,est_4_187,,0.0,3262,0.0,1
1393,1369,1369,Barrio Del Pilar,,40.47917,-3.70639,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1369&Estado=1&panel=6,,1369,,,3264,0.0,1
1394,1785,1785,Barrio Del Pilar,,40.47606,-3.71534,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1785&Estado=1&panel=6,,1785,,,3265,0.0,1
1395,1376,1376,Barrio De La Paz,,40.48668,-3.69861,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1376&Estado=1&panel=6,,1376,,,3266,0.0,1
1396,est_4_161,161,Ginzo de Limia,Calle de Ginzo de Limia 47,40.48377,-3.7069,,http://www.crtm.es,2.0,est_4_161,,0.0,3272,0.0,1
1397,1665,1665,Ciudad Periodistas,,40.48374,-3.70676,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=1665&Estado=1&panel=6,,1665,,,3279,0.0,1
1398,3620,3620,Travesía Costa Brava,,40.49544,-3.70014,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3620&Estado=1&panel=6,,3620,,,3289,0.0,1
1399,est_4_161,161,Cardenal Herrera Oria,Calle de Ginzo de Limia SN,40.48377,-3.7069,,http://www.crtm.es,2.0,est_4_161,,0.0,3290,0.0,1
1400,3235,3235,Virgen De Aranzazu,,40.48709,-3.68953,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3235&Estado=1&panel=6,,3235,,,3291,0.0,1
1401,est_4_326,326,Ascensor Exterior,Avda del Ventisquero de la Condesa 28,40.49124,-3.71687,,http://www.crtm.es,2.0,est_4_326,,0.0,3292,0.0,1
1402,est_4_345,345,Ascensor Exterior,Calle de Monasterio de Las Huelgas 5,40.49963,-3.70916,,http://www.crtm.es,2.0,est_4_345,,0.0,3293,0.0,1
1403,est_4_153,153,Arroyo del Monte,Calle de Federica Montseny 2,40.4908,-3.72592,,http://www.crtm.es,2.0,est_4_153,,0.0,3297,0.0,1
1404,est_4_158,158,Ascensor,Avda del Partenón 5,40.46405,-3.61681,,http://www.crtm.es,2.0,est_4_158,,0.0,3298,0.0,1
1405,5080,5080,Parque Comillas,,40.39395,-3.71544,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5080&Estado=1&panel=6,,5080,,,3299,0.0,1
1406,185,185,Metro Guzmán El Bueno,,40.44581,-3.71421,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=185&Estado=1&panel=6,,185,,,3300,0.0,1
1407,15695,15695,Alhambra - Los Cármenes,,40.39638,-3.74366,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=15695&Estado=1&panel=6,,15695,,,3301,0.0,1
1408,est_4_21,21,Teniente Muñoz Díaz,Avda de la Albufera 130,40.3933,-3.65985,,http://www.crtm.es,2.0,est_4_21,,0.0,3302,0.0,1
1409,est_4_257,257,Ascensor,Calle de la Fuente de Lima 2,40.38382,-3.78391,,http://www.crtm.es,2.0,est_4_257,,0.0,3303,0.0,1
1410,est_4_30,30,Ascensor exterior,Calle del General Díaz Porlier 3,40.42499,-3.67556,,http://www.crtm.es,2.0,est_4_30,,0.0,3304,0.0,1
1411,5749,5749,Mayor - Siete De Julio,,40.41605,-3.70818,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=5749&Estado=1&panel=6,,5749,,,3305,0.0,1
1412,est_4_94,94,Avda. Emperatriz Isabel,Gta del Marqués de Vadillo 6,40.3973,-3.71607,,http://www.crtm.es,2.0,est_4_94,,0.0,3306,0.0,1
1413,3807,3807,Metro Diego De León,,40.43256,-3.6744,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=3807&Estado=1&panel=6,,3807,,,3307,0.0,1
1414,est_90_71,120,Agustín de Bethancourt,Calle de Agustín de Betancourt 25,40.44662,-3.69153,,http://www.crtm.es,2.0,est_90_71,,0.0,3308,0.0,1
1415,80,80,Metro Puerta De Toledo,,40.40715,-3.71127,,http://www.emtmadrid.es/aplicaciones/Estimaciones.aspx?idStop=80&Estado=1&panel=6,,80,,,3309,0.0,1
1416,est_4_269,269,Avda. Andalucia pares,Avda de Andalucía 20,40.36992,-3.69416,,http://www.crtm.es,2.0,est_4_269,,0.0,3310,0.0,1
