,stop_id,stop_name,stop_lat,stop_lon,clust,Node,Eigenvector Centrality,Degree Centrality,Closeness Centrality,Betweenness Centrality
3758,2181,Alberto Palacios - Juan Peñalver,40.34423,-3.71359,582,582.0,3.085402251595427e-11,0.0012526096033402922,0.03466392635905749,0.0015578841153821345
3759,2182,Alberto Palacios - Juan Peñalver,40.34431,-3.71318,582,582.0,3.085402251595427e-11,0.0012526096033402922,0.03466392635905749,0.0015578841153821345
3760,2183,Alberto Palacios - Ferroviarios,40.34337,-3.71616,716,716.0,3.18272807640375e-11,0.0008350730688935282,0.034828764633170944,4.0836248411053785e-05
3761,2184,Martínez De La Riva - Sierra Carbonera,40.39131,-3.6655,913,913.0,2.9602450792014733e-06,0.0020876826722338207,0.05340022296544036,0.017978410782972427
3762,2185,Párroco Emilio Franco - Martínez La Riva,40.39142,-3.66638,1015,1015.0,2.348810597818302e-06,0.0008350730688935282,0.05282311424790472,0.0028236515427572935
3763,2186,Sierra Molina - Centro De Salud,40.3892,-3.66659,1227,1227.0,6.090482300711224e-07,0.0008350730688935282,0.05070822129533569,0.0021436371332413605
3764,2188,Sierra Molina - San Diego,40.38734,-3.66852,2745,2745.0,1.2961302263748937e-07,0.0008350730688935282,0.04841611579436796,0.0013623353683741822
3765,2189,Manuel Maroto - San Diego,40.38819,-3.66897,2744,2744.0,1.0488469973792513e-07,0.0008350730688935282,0.0481823485625767,0.0013010490266259465
3766,2190,Pintor Sorolla,40.38606,-3.67012,1907,1907.0,4.846343716392127e-08,0.0012526096033402922,0.046462451743069434,0.001992517802513509
3767,2191,Pintor Sorolla,40.387,-3.67062,1907,1907.0,4.846343716392127e-08,0.0012526096033402922,0.046462451743069434,0.001992517802513509
3768,2192,Mejorana,40.38446,-3.67264,2422,2422.0,1.1337163955364348e-08,0.0012526096033402922,0.04484430879847211,0.001335762431375194
3769,2193,Mejorana,40.38467,-3.67187,2422,2422.0,1.1337163955364348e-08,0.0012526096033402922,0.04484430879847211,0.001335762431375194
3770,2194,Lagartera,40.38111,-3.67235,2115,2115.0,4.510803632481189e-09,0.0008350730688935282,0.04362238857621623,0.00015470946198509642
3771,2195,Conde Rodríguez San Pedro,40.38343,-3.67007,2696,2696.0,5.91030304500726e-09,0.0008350730688935282,0.04356446449359721,0.00031055503115525785
3772,2196,Entrevías Cercanías,40.38143,-3.66862,2003,2003.0,1.862799434355534e-08,0.0025052192066805845,0.045534050724362146,0.00219965429111539
3773,2197,Entrevías Cercanías,40.38157,-3.66835,2003,2003.0,1.862799434355534e-08,0.0025052192066805845,0.045534050724362146,0.00219965429111539
3774,2198,Avenida De Entrevías - La Serena,40.37885,-3.6653,882,882.0,4.652382427360661e-09,0.0008350730688935282,0.043944954128440364,0.0
3775,2199,Avenida De Entrevías - La Serena,40.37934,-3.66552,882,882.0,4.652382427360661e-09,0.0008350730688935282,0.043944954128440364,0.0
3776,2200,Avenida De Entrevías - Vedra,40.37748,-3.66289,1373,1373.0,4.953868876362744e-09,0.0012526096033402922,0.045111224124616225,0.0014275942535272605
3777,2201,Avenida De Entrevías - Vedra,40.37779,-3.66304,1373,1373.0,4.953868876362744e-09,0.0012526096033402922,0.045111224124616225,0.0014275942535272605
3778,2202,Avenida De Entrevías - Ronda Sur,40.3766,-3.66051,1523,1523.0,1.8283259483327329e-09,0.0012526096033402922,0.04597723215142731,0.002100125100471813
3779,2203,Avenida De Entrevías - Ronda Sur,40.37689,-3.66047,1523,1523.0,1.8283259483327329e-09,0.0012526096033402922,0.04597723215142731,0.002100125100471813
3780,2204,Vecinos Del Pozo,40.37501,-3.65998,2173,2173.0,6.362608049599206e-10,0.0012526096033402922,0.0439748085856453,0.00013591244763551066
3781,2205,Cabo Machichaco,40.37321,-3.66065,2137,2137.0,2.8793073179412585e-10,0.0008350730688935282,0.04362715631090952,3.9271907715582296e-05
3782,2206,El Pozo,40.37141,-3.65942,2326,2326.0,8.209605827994504e-10,0.0012526096033402922,0.0454338505899761,0.000745984317223603
3783,2207,Avenida De Las Glorietas,40.3732,-3.65895,1161,1161.0,9.230257093592145e-10,0.0012526096033402922,0.04543816046595458,9.266815786369003e-06
3784,2208,Cooperativa Eléctrica,40.37457,-3.65963,2677,2677.0,9.07157084830032e-10,0.0008350730688935282,0.04552193415950734,4.1888051415123396e-05
3785,2209,Ronda Sur - Depósito De Agua,40.37548,-3.6609,1524,1524.0,3.67336133101884e-09,0.0020876826722338207,0.04768446621271851,0.005771212048838845
3786,2210,Mariano De Cavia,40.40817,-3.67819,1653,1653.0,0.005718853569213362,0.0020876826722338207,0.07167010802884759,0.013087172862483846
3787,2211,Mariano De Cavia,40.40812,-3.67866,1653,1653.0,0.005718853569213362,0.0020876826722338207,0.07167010802884759,0.013087172862483846
3788,2212,Plaza Niño Jesús,40.41106,-3.67621,1917,1917.0,0.002827976745459488,0.0012526096033402922,0.06979048285106507,0.0037816889525694687
3789,2213,Plaza Niño Jesús,40.41091,-3.67666,1917,1917.0,0.002827976745459488,0.0012526096033402922,0.06979048285106507,0.0037816889525694687
3790,2214,Narváez - Doce De Octubre,40.41632,-3.67623,1486,1486.0,0.011094521006220033,0.0012526096033402922,0.07255377158436838,0.0015005176110366386
3791,2215,Felipe II,40.42407,-3.6756,2950,2950.0,0.37776413458547026,0.005427974947807933,0.07956546294143052,0.018563047225762495
3792,2216,Felipe II,40.4238,-3.67601,2950,2950.0,0.37776413458547026,0.005427974947807933,0.07956546294143052,0.018563047225762495
3793,2217,Conde De Peñalver - Alcalá,40.42562,-3.67546,1347,1347.0,0.07880359560446837,0.0008350730688935282,0.0751631935726839,0.0019797014749713686
3794,2218,Conde De Peñalver - Alcalá,40.42546,-3.67585,1347,1347.0,0.07880359560446837,0.0008350730688935282,0.0751631935726839,0.0019797014749713686
3795,2219,Conde De Peñalver - Ayala,40.42811,-3.67531,1348,1348.0,0.022557674171283355,0.0012526096033402922,0.07398826073524868,0.0018251137595155546
3796,2220,Conde De Peñalver - Ayala,40.4278,-3.67566,1348,1348.0,0.022557674171283355,0.0012526096033402922,0.07398826073524868,0.0018251137595155546
3797,2221,Lista,40.43021,-3.67512,2419,2419.0,0.026894586569873605,0.0020876826722338207,0.07044946464289917,0.0012775361804566827
3798,2222,Lista,40.43041,-3.67538,2419,2419.0,0.026894586569873605,0.0020876826722338207,0.07044946464289917,0.0012775361804566827
3799,2223,Diego De León,40.43424,-3.67478,1579,1579.0,0.01488931989430968,0.0012526096033402922,0.07479233027293736,0.014945890816327008
3800,2224,Diego De León,40.43411,-3.67516,1579,1579.0,0.01488931989430968,0.0012526096033402922,0.07479233027293736,0.014945890816327008
3801,2225,Príncipe De Vergara - Jorge Juan,40.42326,-3.68016,1267,1267.0,0.13400251104219357,0.0012526096033402922,0.07612841703750794,0.00014839494116629926
3802,2226,Príncipe De Vergara - Jorge Juan,40.42356,-3.67978,1267,1267.0,0.13400251104219357,0.0012526096033402922,0.07612841703750794,0.00014839494116629926
3803,2227,Príncipe De Vergara - Goya,40.42542,-3.68001,1488,1488.0,0.11222769977672827,0.0016701461377870565,0.07520803893860889,0.004941444262108916
3804,2228,Príncipe De Vergara - Goya,40.42547,-3.68032,1488,1488.0,0.11222769977672827,0.0016701461377870565,0.07520803893860889,0.004941444262108916
3805,2229,Príncipe De Vergara - Ayala,40.42788,-3.67974,1489,1489.0,0.024706171539502664,0.0008350730688935282,0.07114002257470445,0.0005734696287584771
3806,2230,Príncipe De Vergara - Ayala,40.42788,-3.68016,1489,1489.0,0.024706171539502664,0.0008350730688935282,0.07114002257470445,0.0005734696287584771
3807,2232,Marqués De Salamanca,40.43085,-3.6799,1658,1658.0,0.013281120124948068,0.0020876826722338207,0.07166153017563807,0.0024098615808796874
3808,2233,Príncipe De Vergara - Diego De León,40.43423,-3.67926,1299,1299.0,0.0049273492249663296,0.0016701461377870565,0.07099662062014585,0.002042159764483269
3809,2234,Príncipe De Vergara - Diego De León,40.43405,-3.67965,1299,1299.0,0.0049273492249663296,0.0016701461377870565,0.07099662062014585,0.002042159764483269
3811,2236,Príncipe De Vergara - María De Molina,40.43823,-3.67931,1310,1310.0,0.0016618956497299962,0.0008350730688935282,0.06883568533900497,0.00014262031111343486
3812,2238,Príncipe De Vergara - Francisco Silvela,40.43979,-3.67915,1490,1490.0,0.0035153154702703268,0.0016701461377870565,0.07375812263250285,0.00714091190563168
3813,2239,Príncipe De Vergara - López De Hoyos,40.44199,-3.67848,1309,1309.0,0.0035416768395419534,0.0020876826722338207,0.07388326752221125,0.02703154574480895
3814,2240,Príncipe De Vergara - López De Hoyos,40.44195,-3.67894,1309,1309.0,0.0035416768395419534,0.0020876826722338207,0.07388326752221125,0.02703154574480895
3815,2241,Junta Municipal Chamartín,40.44452,-3.67817,2665,2665.0,0.0007715403614133343,0.0008350730688935282,0.06928373061791251,0.008465701850012377
3816,2242,Junta Municipal Chamartín,40.44474,-3.67864,2665,2665.0,0.0007715403614133343,0.0008350730688935282,0.06928373061791251,0.008465701850012377
3817,2243,Auditorio Nacional,40.44691,-3.67791,2670,2670.0,0.00037753359066739167,0.0012526096033402922,0.06588177041784722,0.017733914880906334
3818,2244,Auditorio Nacional,40.44698,-3.67836,2670,2670.0,0.00037753359066739167,0.0012526096033402922,0.06588177041784722,0.017733914880906334
3819,2246,San Francisco El Grande - Plaza De Los Carros,40.41137,-3.71177,2316,2316.0,0.0026012555579846435,0.0008350730688935282,0.068366065311715,0.0016308365217000914
3820,2248,Puerta Cerrada,40.41358,-3.70799,2220,2220.0,0.002761356298675868,0.0008350730688935282,0.06876453530104223,0.031090535279610993
3821,2250,Plaza De La Paja,40.41364,-3.71095,939,939.0,0.0006061894194174805,0.0008350730688935282,0.06609813986863167,0.030600294905116284
3822,2252,Cuesta De La Vega,40.41388,-3.7161,940,940.0,0.00031560283272054964,0.0029227557411273487,0.06446663616053404,0.03914726065837307
3823,2253,Puente De Segovia,40.41411,-3.72012,1630,1630.0,9.6750793489568e-05,0.0025052192066805845,0.06199523710913232,0.03932129428765778
3824,2254,Puente De Segovia,40.41391,-3.72007,1630,1630.0,9.6750793489568e-05,0.0025052192066805845,0.06199523710913232,0.03932129428765778
3825,2255,Higueras,40.40772,-3.74232,2486,2486.0,4.102604827926549e-08,0.0008350730688935282,0.047619047619047616,0.004346696229614864
3826,2256,Higueras,40.40754,-3.74262,2486,2486.0,4.102604827926549e-08,0.0008350730688935282,0.047619047619047616,0.004346696229614864
3827,2257,Lucero,40.4053,-3.74537,2073,2073.0,7.918116371967777e-08,0.0016701461377870565,0.04632315964566168,0.005328200939464146
3828,2258,Lucero,40.40478,-3.74502,2073,2073.0,7.918116371967777e-08,0.0016701461377870565,0.04632315964566168,0.005328200939464146
3829,2259,Achicoria,40.40233,-3.74531,3195,3195.0,6.354861146102009e-08,0.0008350730688935282,0.04734511524927846,0.0021096121968534037
3830,2260,Achicoria,40.40242,-3.74518,3195,3195.0,6.354861146102009e-08,0.0008350730688935282,0.04734511524927846,0.0021096121968534037
3831,2261,Escuela De Logística,40.33556,-3.69239,1730,1730.0,6.899062537148737e-11,0.0008350730688935282,0.03446291100079142,3.488191599388171e-07
3832,2262,Laguna,40.39904,-3.7442,2135,2135.0,2.1926608911473152e-07,0.0016701461377870565,0.04889052197521791,0.006042490144002269
3833,2263,Los Yébenes - Centro De Salud,40.39559,-3.75368,1196,1196.0,8.519755669205239e-07,0.0008350730688935282,0.04478895891384437,0.0007837009410345007
3834,2264,Los Yébenes - Centro De Salud,40.39562,-3.75348,1196,1196.0,8.519755669205239e-07,0.0008350730688935282,0.04478895891384437,0.0007837009410345007
3835,2265,Los Yébenes,40.39334,-3.75218,2441,2441.0,1.8865173526755345e-06,0.0008350730688935282,0.04312207418077062,5.203254369880364e-05
3836,2266,Los Yébenes,40.39291,-3.75167,2441,2441.0,1.8865173526755345e-06,0.0008350730688935282,0.04312207418077062,5.203254369880364e-05
3837,2267,San Fermín,40.37834,-3.69088,2686,2686.0,3.417391397635719e-08,0.0004175365344467641,0.04526212344559096,0.0
3838,2268,Los Yébenes - Illescas,40.3897,-3.75175,2435,2435.0,7.378437288242228e-06,0.0012526096033402922,0.043213106472042295,0.00010270703323795361
3839,2269,Illescas - Camarena,40.39186,-3.75526,95,95.0,2.3275047765670993e-05,0.005010438413361169,0.045159708866010485,0.01929557887171291
3840,2270,Illescas - Camarena,40.39169,-3.75531,95,95.0,2.3275047765670993e-05,0.005010438413361169,0.045159708866010485,0.01929557887171291
3841,2271,Camarena - Puerto Chico,40.39009,-3.75581,710,710.0,9.976974095390847e-06,0.0012526096033402922,0.04348141827490423,5.745270966200723e-05
3842,2272,Camarena - Puerto Chico,40.39028,-3.7556,710,710.0,9.976974095390847e-06,0.0012526096033402922,0.04348141827490423,5.745270966200723e-05
3843,2273,Camarena - Sagrada Familia,40.38791,-3.75639,91,91.0,7.622335290519244e-06,0.0008350730688935282,0.04320998791202844,0.0
3844,2274,Camarena - Sagrada Familia,40.38749,-3.75645,91,91.0,7.622335290519244e-06,0.0008350730688935282,0.04320998791202844,0.0
3845,2275,Camarena - Ocaña,40.38551,-3.75803,95,95.0,2.3275047765670993e-05,0.005010438413361169,0.045159708866010485,0.01929557887171291
3846,2276,Camarena - Ocaña,40.38542,-3.75787,95,95.0,2.3275047765670993e-05,0.005010438413361169,0.045159708866010485,0.01929557887171291
3847,2277,Aluche,40.38601,-3.75988,2282,2282.0,9.539685493049461e-06,0.0016701461377870565,0.04328652243850422,0.0025341801308461217
3848,2278,Cruz Del Sur,40.40778,-3.66902,2614,2614.0,0.0001535633907463124,0.0008350730688935282,0.06163149768399383,0.00039051088488053105
3849,2279,Estrella Polar,40.41023,-3.66781,3115,3115.0,0.00015955696932957927,0.0008350730688935282,0.06055932031961161,0.00011466480433468723
3850,2280,Plaza Del Encuentro,40.406,-3.65041,2162,2162.0,1.1078217764262189e-05,0.0025052192066805845,0.05802543912780133,0.0043859005845256795
3851,2281,Plaza Del Encuentro,40.40613,-3.65049,2162,2162.0,1.1078217764262189e-05,0.0025052192066805845,0.05802543912780133,0.0043859005845256795
3852,2282,Avenida Moratalaz - Vinateros,40.40759,-3.64629,76,76.0,2.818972416642028e-05,0.0016701461377870565,0.06009283653243006,0.004142265683175279
3853,2283,Avenida Moratalaz - Vinateros,40.40781,-3.64638,76,76.0,2.818972416642028e-05,0.0016701461377870565,0.06009283653243006,0.004142265683175279
3854,2284,Corregidor Antonio Mena,40.40973,-3.64175,2020,2020.0,0.00030704909256132817,0.0016701461377870565,0.06528020061055385,0.00500286013521193
3855,2286,Colegio Senara,40.40903,-3.64281,2202,2202.0,6.599713912325092e-05,0.0008350730688935282,0.06229678761867603,0.003939979141410042
3856,2287,Colegio Senara,40.40919,-3.643,2202,2202.0,6.599713912325092e-05,0.0008350730688935282,0.06229678761867603,0.003939979141410042
3857,2288,Luis De Hoyos,40.40458,-3.63787,1582,1582.0,0.0011216193908768354,0.0008350730688935282,0.07037907728474875,0.002797787330088755
3858,2289,Luis De Hoyos,40.40473,-3.63767,1582,1582.0,0.0011216193908768354,0.0008350730688935282,0.07037907728474875,0.002797787330088755
3859,2290,Luis De Hoyos - Fuente Carrantona,40.40371,-3.6349,1259,1259.0,0.005420146008188445,0.0020876826722338207,0.07530499308263111,0.11886553072190202
3860,2291,Luis De Hoyos - Fuente Carrantona,40.40391,-3.63483,1259,1259.0,0.005420146008188445,0.0020876826722338207,0.07530499308263111,0.11886553072190202
3861,2292,Valdebernardo - Luis De Hoyos,40.40315,-3.6317,1260,1260.0,0.0011311330310528592,0.0008350730688935282,0.07004152775340704,0.0007487194630941298
3862,2293,Valdebernardo - Luis De Hoyos,40.40303,-3.63148,1260,1260.0,0.0011311330310528592,0.0008350730688935282,0.07004152775340704,0.0007487194630941298
3863,2294,Valdebernardo - Pavones,40.40028,-3.63224,65,65.0,0.00032541790948319084,0.0008350730688935282,0.06554460864805692,3.4300550727317006e-06
3864,2296,Intercambiador De Príncipe Pío,40.42138,-3.72091,1673,1673.0,1.4280780115657695e-05,0.0016701461377870565,0.056777772509601254,0.008849644119868973
3865,2298,Albergue Juvenil,40.4138,-3.74657,2205,2205.0,2.797001487095761e-08,0.0008350730688935282,0.045366722230641005,0.0038715038762379846
3866,2301,Zoo,40.40961,-3.76051,2627,2627.0,1.3054800269215566e-06,0.0008350730688935282,0.04136942290086885,0.0003667765573050712
3867,2302,Venta Del Batán,40.41166,-3.75406,2172,2172.0,3.2109253018087234e-07,0.0008350730688935282,0.04238487948182494,0.0007076316816345178
3868,2303,Parque De Atracciones,40.40893,-3.7527,1684,1684.0,9.533572916243282e-08,0.0012526096033402922,0.04375468147688036,0.003231255298714048
3869,2304,Plaza San Cayetano,40.43445,-3.67023,2710,2710.0,0.009892112500548117,0.0012526096033402922,0.06641892454033667,0.0017477598937052986
3870,2305,Villamanín,40.40578,-3.75359,2121,2121.0,1.1031319179474085e-07,0.0012526096033402922,0.042143234207284885,8.074841991575354e-05
3871,2306,Surbatán,40.405,-3.75128,2352,2352.0,4.789536305865053e-08,0.0008350730688935282,0.04355337334060738,0.0003650255472661174
3872,2307,Plaza San Cayetano,40.43395,-3.67055,2710,2710.0,0.009892112500548117,0.0012526096033402922,0.06641892454033667,0.0017477598937052986
3873,2308,Atocha,40.40702,-3.69405,2804,2804.0,0.011954052641231274,0.0008350730688935282,0.07133921124746813,8.286001096838209e-05
3874,2309,Marqués De La Valdavia,40.40656,-3.69594,941,941.0,0.008525523704657196,0.0008350730688935282,0.07196298188155403,0.00010524498413956159
3875,2310,Imperial - Pirámides,40.40177,-3.7149,187,187.0,0.00014121749496217792,0.0008350730688935282,0.061884705821554996,0.002872454971749402
3876,2311,Imperial - Pirámides,40.40172,-3.71516,187,187.0,0.00014121749496217792,0.0008350730688935282,0.061884705821554996,0.002872454971749402
3877,2312,Imperial - Pontones,40.40412,-3.71572,222,222.0,0.0005211078785823891,0.0020876826722338207,0.06484188867229802,0.01991371615581516
3878,2313,Imperial - Pontones,40.40411,-3.71602,222,222.0,0.0005211078785823891,0.0020876826722338207,0.06484188867229802,0.01991371615581516
3879,2316,Virgen Del Puerto - Ruy González,40.40882,-3.72107,672,672.0,2.3912702294156454e-05,0.0012526096033402922,0.05623121712997746,0.0002963488643771504
3880,2317,Virgen Del Puerto - Fósforo,40.41111,-3.7212,669,669.0,1.0675862499471109e-05,0.0008350730688935282,0.05583531496246561,0.0002407966548266399
3881,2318,Virgen Del Puerto - Segovia,40.41294,-3.72098,670,670.0,3.0221972306239453e-05,0.0012526096033402922,0.05866647070350774,0.0008903705745542417
3882,2320,Juan Duque - Moreno Nieto,40.41158,-3.71957,581,581.0,1.7758127169206187e-05,0.0008350730688935282,0.0576733209718978,0.00028911552736617433
3883,2321,Juan Duque - Pizarra,40.4101,-3.71963,579,579.0,1.5344736952909786e-05,0.0008350730688935282,0.0558535447761194,7.407005196112665e-05
3884,2322,Melancólicos,40.40788,-3.71994,2359,2359.0,6.0056478298674236e-05,0.0020876826722338207,0.059017766935265274,0.002035204091265203
3885,2323,Puente San Isidro - Melancólicos,40.40528,-3.72074,2790,2790.0,7.671804647463155e-05,0.0020876826722338207,0.058544574543498984,0.0020542046807466565
3886,2324,Sebastián Álvaro,40.39371,-3.77259,1944,1944.0,1.3382293605890485e-06,0.0012526096033402922,0.04182383347303716,0.0036957266543000415
3887,2325,Empalme,40.39135,-3.76699,1740,1740.0,2.135135457069488e-06,0.0012526096033402922,0.04318894939950229,0.00029088721782590817
3888,2326,Campamento,40.39588,-3.76846,2383,2383.0,3.685862237757311e-06,0.0025052192066805845,0.0434790501779101,0.01002252973484211
3889,2330,Alcalá - Mateo García,40.43234,-3.65308,396,396.0,0.0016078043023869022,0.0008350730688935282,0.05996344608297238,0.004029353420016379
3890,2331,Alcalá - Mateo García,40.4326,-3.65291,396,396.0,0.0016078043023869022,0.0008350730688935282,0.05996344608297238,0.004029353420016379
3891,2332,Quintana,40.43317,-3.64778,2025,2025.0,0.00034608724675557796,0.0012526096033402922,0.05735977391387651,0.003889648533535083
3892,2333,Quintana,40.43343,-3.64797,2025,2025.0,0.00034608724675557796,0.0012526096033402922,0.05735977391387651,0.003889648533535083
3893,2334,Pueblo Nuevo,40.43505,-3.64385,2823,2823.0,7.787084634827286e-05,0.0016701461377870565,0.055730075625363584,0.0036734336559343748
3894,2335,Pueblo Nuevo,40.43534,-3.64382,2823,2823.0,7.787084634827286e-05,0.0016701461377870565,0.055730075625363584,0.0036734336559343748
3895,2336,Alcalá - Arcones Gil,40.4369,-3.6401,393,393.0,1.706870371946927e-05,0.0008350730688935282,0.05536036244279044,0.0022270502176951197
3896,2337,Alcalá - Arcones Gil,40.43688,-3.64066,393,393.0,1.706870371946927e-05,0.0008350730688935282,0.05536036244279044,0.0022270502176951197
3897,2338,Pobladura Del Valle - Arcos De Jalón,40.42267,-3.62529,658,658.0,0.004753565430399815,0.0025052192066805845,0.07264399890806515,0.023216630831596485
3898,2339,Pobladura Del Valle - Arcos De Jalón,40.42274,-3.62539,658,658.0,0.004753565430399815,0.0025052192066805845,0.07264399890806515,0.023216630831596485
3899,2340,Pobladura Del Valle - San Román Del Valle,40.4236,-3.62288,659,659.0,0.001221447523632512,0.0008350730688935282,0.06784894756225389,0.0
3900,2341,Pobladura Del Valle - San Román Del Valle,40.42362,-3.62332,659,659.0,0.001221447523632512,0.0008350730688935282,0.06784894756225389,0.0
3901,2342,Amposta - Pobladura Del Valle,40.42528,-3.62053,662,662.0,0.0014499802986165722,0.0020876826722338207,0.06799148332150462,0.003671541069103119
3902,2343,Amposta - Pobladura Del Valle,40.42514,-3.62094,662,662.0,0.0014499802986165722,0.0020876826722338207,0.06799148332150462,0.003671541069103119
3903,2344,Amposta - Alberique,40.42769,-3.62235,137,137.0,0.0003001470200382384,0.0008350730688935282,0.06367310044132504,0.0010079999157599198
3904,2345,Alberique - Albaida,40.42886,-3.62071,138,138.0,7.435245762506288e-05,0.0008350730688935282,0.06115622286910781,0.0004818231506036611
3905,2348,Hellín - Albaida,40.4329,-3.61642,139,139.0,0.0006166240394219824,0.0012526096033402922,0.0658890203306831,0.0012219429796275594
3906,2349,Hellín - Albaida,40.43293,-3.61616,139,139.0,0.0006166240394219824,0.0012526096033402922,0.0658890203306831,0.0012219429796275594
3907,2350,Hellín - Alberique,40.4302,-3.6159,136,136.0,0.00031866331525205066,0.0012526096033402922,0.06196476158443507,0.0006644046121654542
3908,2351,Hellín - Alberique,40.43005,-3.61558,136,136.0,0.00031866331525205066,0.0012526096033402922,0.06196476158443507,0.0006644046121654542
3909,2352,Metro San Blas,40.42794,-3.61574,2679,2679.0,0.0006711687881861328,0.0016701461377870565,0.06677074911483454,0.0014303931582239132
3910,2353,Metro San Blas,40.42783,-3.61549,2679,2679.0,0.0006711687881861328,0.0016701461377870565,0.06677074911483454,0.0014303931582239132
3911,2354,Pobladura Del Valle - Alconera,40.42689,-3.61832,661,661.0,0.00041769078769551593,0.0008350730688935282,0.06512576478585996,0.0
3912,2355,Embajadores,40.40538,-3.70376,2385,2385.0,0.014304570516104599,0.0029227557411273487,0.07385820458260092,0.03974803627621471
3913,2356,Embajadores - Ronda De Toledo,40.4051,-3.70384,1471,1471.0,0.005965112571941556,0.0012526096033402922,0.0697620226617343,0.00010117734788713403
3914,2357,El Rastro,40.40608,-3.70764,2332,2332.0,0.005246587734637541,0.0020876826722338207,0.0709713743851123,0.03274670113023163
3915,2358,El Rastro,40.40583,-3.70789,2332,2332.0,0.005246587734637541,0.0020876826722338207,0.0709713743851123,0.03274670113023163
3916,2359,Ronda De Segovia - Puerta De Toledo,40.40736,-3.71302,1467,1467.0,0.0018063726521146328,0.0016701461377870565,0.06725638865487223,0.008100656926177969
3917,2360,Puerta De Toledo,40.40688,-3.71258,1617,1617.0,0.002113252007435237,0.0029227557411273487,0.06817340810110728,0.03230220674083992
3918,2361,Ronda De Segovia,40.40807,-3.71492,1622,1622.0,0.0008894034284302209,0.0012526096033402922,0.06410427986402933,0.00034119016094830574
3919,2362,Ronda De Segovia,40.40813,-3.7155,1622,1622.0,0.0008894034284302209,0.0012526096033402922,0.06410427986402933,0.00034119016094830574
3920,2363,Ronda De Segovia - Imperial,40.41058,-3.71773,1469,1469.0,0.0005934612398551568,0.0012526096033402922,0.0643436677233894,0.00759637241864752
3921,2364,Ronda De Segovia - Imperial,40.41029,-3.71784,1469,1469.0,0.0005934612398551568,0.0012526096033402922,0.0643436677233894,0.00759637241864752
3922,2365,Cuesta De La Vega,40.41321,-3.71706,940,940.0,0.00031560283272054964,0.0029227557411273487,0.06446663616053404,0.03914726065837307
3923,2366,Cuesta De La Vega,40.4134,-3.71741,940,940.0,0.00031560283272054964,0.0029227557411273487,0.06446663616053404,0.03914726065837307
3924,2367,Parque De Atenas,40.41486,-3.72034,1686,1686.0,7.057201097465546e-05,0.0008350730688935282,0.06100201217493187,0.0006321544681135155
3925,2369,Martínez Izquierdo,40.43371,-3.66918,2065,2065.0,0.01780572634701535,0.0012526096033402922,0.07011124121779859,0.0026030944748566126
3926,2370,Villafranca,40.43506,-3.66595,2123,2123.0,0.007933371454200238,0.0025052192066805845,0.06591622172070237,0.0029603397129206593
3927,2371,Azcona - Francisco Silvela,40.43298,-3.67228,425,425.0,0.011938037051274853,0.0008350730688935282,0.06995764568424127,0.0007932961608381892
3928,2372,Azcona,40.43433,-3.66946,2090,2090.0,0.003911116707391912,0.0008350730688935282,0.06568302114472205,1.4472396209620271e-05
3929,2373,Villafranca,40.43605,-3.66601,2123,2123.0,0.007933371454200238,0.0025052192066805845,0.06591622172070237,0.0029603397129206593
3930,2374,Avenida De La Guindalera,40.44134,-3.66397,951,951.0,0.001178661000739884,0.0012526096033402922,0.06803010935946599,0.0003906668814911058
3931,2376,Camilo José Cela,40.44277,-3.66732,1955,1955.0,0.0008597279830684421,0.0008350730688935282,0.0679818336644905,0.0
3932,2377,Santa Hortensia,40.44365,-3.66707,2934,2934.0,0.0009328519655052623,0.0016701461377870565,0.068183112224563,0.008235554270966354
3933,2378,Santa Hortensia,40.44455,-3.66745,2934,2934.0,0.0009328519655052623,0.0016701461377870565,0.068183112224563,0.008235554270966354
3934,2379,Corazón De María - Santa Rita,40.44626,-3.66643,1232,1232.0,0.00020511416505764578,0.0012526096033402922,0.06446663616053404,0.006779024794570248
3935,2380,Corazón De María - Santa Rita,40.44629,-3.66696,1232,1232.0,0.00020511416505764578,0.0012526096033402922,0.06446663616053404,0.006779024794570248
3936,2381,Metro Alfonso XIII,40.44891,-3.66649,2946,2946.0,5.688092478597658e-05,0.0020876826722338207,0.061421280742697405,0.0032621187428020443
3937,2383,Palacio De Congresos,40.45244,-3.69312,1724,1724.0,1.5310547833727087e-06,0.0020876826722338207,0.05576381289436308,0.007247679994806615
3938,2384,Palacio De Congresos,40.45218,-3.6933,1724,1724.0,1.5310547833727087e-06,0.0020876826722338207,0.05576381289436308,0.007247679994806615
3939,2385,General Perón - Infanta Mercedes,40.45275,-3.69852,319,319.0,3.1723247787202807e-07,0.0008350730688935282,0.05282194922917448,0.0008350730688935281
3940,2386,Juan De Olías,40.45355,-3.70265,1577,1577.0,6.322253702922421e-08,0.0004175365344467641,0.050172829160992985,0.0
3941,2388,Costa Rica,40.45871,-3.67237,2651,2651.0,8.822394506138098e-07,0.0020876826722338207,0.05609162021640358,0.008854501364540442
3942,2389,Cristo Rey - San Francisco De Sales,40.43992,-3.71704,2726,2726.0,2.2689596034559252e-07,0.0008350730688935282,0.05328379460710154,0.006454931204932699
3943,2390,San Francisco De Sales,40.44121,-3.71441,2734,2734.0,2.5763646214498764e-07,0.0012526096033402922,0.05379363011544854,0.006649173266632679
