,stop_id,walk15_gini,multimodal_gini,median_income_walk,median_income_multimodal
1091,1301160,0.312799,0.309724,40722.0,42767.0
1092,1301171,0.313329,0.311284,41044.0,42040.0
1093,1301212,0.313247,0.305241,41068.0,45062.0
1094,1301213,0.313602,0.311601,40762.0,42138.0
1095,1301214,0.299161,0.247664,48919.0,70954.0
1096,1301215,0.305224,0.312115,46017.0,41814.0
1097,1301299,0.313419,0.312053,40940.0,41752.0
1098,1301450,0.313255,0.310798,41097.0,41909.0
1099,1301451,0.313355,0.310829,41014.0,42273.0
1100,1301452,0.311375,0.306891,42802.0,43684.0
1101,1301453,0.311391,0.30955,42736.0,42670.0
1102,1301454,0.306943,0.298902,45468.0,47462.0
1103,1301455,0.306017,0.302808,45951.0,45525.0
1104,1301456,0.302071,0.300347,47752.0,46624.0
1105,1302216,0.250487,0.243822,69749.0,72610.0
1106,1302217,0.255993,0.307291,67406.0,43644.0
1107,1302218,0.231618,0.255465,77804.0,67612.0
1108,1302219,0.232348,0.305853,77492.0,44125.0
1109,1303100,0.2309,0.267669,78110.0,62264.0
1110,1303102,0.2309,0.267669,78110.0,62264.0
1111,1303103,0.231682,0.267669,77783.0,62264.0
1112,1303104,0.232399,0.267669,77484.0,62264.0
1113,1303105,0.230953,0.267669,78088.0,62264.0
1114,1303107,0.2309,0.267669,78110.0,62264.0
1115,1303108,0.2309,0.267669,78110.0,62264.0
1116,1303111,0.2309,0.255513,78110.0,67591.0
1117,1303112,0.2309,0.267669,78110.0,62264.0
1118,1303113,0.2309,0.267669,78110.0,62264.0
1119,1303114,0.2309,0.291159,78110.0,50696.0
1120,1304102,0.314954,0.316916,39924.0,38489.0
1121,1304103,0.315817,0.315134,39465.0,39371.0
1122,1304104,0.315557,0.315221,39529.0,39381.0
1123,1304127,0.313431,0.314328,40089.0,39894.0
1124,1304128,0.314554,0.311547,40289.0,41280.0
1125,1304129,0.314047,0.309656,40818.0,42149.0
1126,1304130,0.315286,0.317489,40684.0,39660.0
1127,1304131,0.319056,0.319141,39218.0,38497.0
1128,1304132,0.321653,0.319797,37932.0,38161.0
1129,1304133,0.323523,0.31758,37075.0,38423.0
1130,1304134,0.321751,0.317853,37541.0,38329.0
1131,1304135,0.318722,0.316033,38442.0,39061.0
1132,1304136,0.316128,0.315549,39184.0,38729.0
1133,1304137,0.316587,0.313756,38964.0,40193.0
1134,1304138,0.32172,0.318752,37207.0,38978.0
1135,1304140,0.318045,0.315184,38660.0,39338.0
1136,1304141,0.321558,0.318783,37612.0,39054.0
1137,1304142,0.323671,0.31674,37085.0,39853.0
1138,1304143,0.321892,0.315974,37594.0,40154.0
1139,1304144,0.314198,0.311734,41074.0,41245.0
1140,1304150,0.317691,0.316438,38635.0,38770.0
1141,1304157,0.318245,0.315592,39612.0,40294.0
1142,1304159,0.313972,0.31756,40847.0,38442.0
1143,1304160,0.316031,0.315959,39331.0,39091.0
1144,1304162,0.316033,0.315959,39467.0,39091.0
1145,1305151,0.317368,0.316795,38581.0,38626.0
1146,1310101,0.304216,0.306433,47075.0,46562.0
1147,1310102,0.30506,0.310873,46859.0,45149.0
1148,1310103,0.298289,0.303567,48586.0,47295.0
1149,1310104,0.299941,0.30922,48178.0,46004.0
1150,1310105,0.298845,0.303876,48356.0,47215.0
1151,1310106,0.297983,0.307095,48628.0,46425.0
1152,1310109,0.298066,0.297948,48580.0,48740.0
1153,1310110,0.29781,0.3048,48655.0,46975.0
1154,1310111,0.298944,0.300159,48324.0,48105.0
1155,1310112,0.297996,0.301363,48600.0,47857.0
1156,1310113,0.301952,0.303436,47445.0,47163.0
1157,1310114,0.300685,0.300978,47815.0,47957.0
1158,1310115,0.308138,0.305788,45639.0,46488.0
1159,1310116,0.306221,0.300979,46198.0,47953.0
1160,1310117,0.309962,0.313608,45111.0,44360.0
1161,1310118,0.309959,0.301676,45112.0,47754.0
1162,1310119,0.299615,0.309796,49429.0,45155.0
1163,1310120,0.300744,0.305788,48958.0,46488.0
1164,1310121,0.289402,0.308586,53692.0,45508.0
1165,1310124,0.304901,0.306357,46584.0,46481.0
1166,1310126,0.301271,0.297838,47644.0,48772.0
1167,1310127,0.296037,0.297866,49172.0,48763.0
1168,1310128,0.295204,0.303567,49416.0,47295.0
1169,1310129,0.288133,0.291217,51481.0,50580.0
1170,1310130,0.288957,0.300817,51240.0,47999.0
1171,1310131,0.286847,0.289989,51856.0,50939.0
1172,1310133,0.279683,0.295171,53948.0,49578.0
1173,1310134,0.282557,0.297205,53109.0,48963.0
1174,1310137,0.278381,0.302801,54328.0,47557.0
1175,1310139,0.304925,0.306209,46897.0,46654.0
1176,1310140,0.293222,0.297848,50063.0,48938.0
1177,1310141,0.295781,0.308972,49372.0,46083.0
1178,1310142,0.289138,0.301789,51189.0,47904.0
1179,1310143,0.28925,0.306802,51160.0,46558.0
1180,1310145,0.284304,0.306007,52599.0,46754.0
1181,1310146,0.279912,0.304548,53881.0,47131.0
1182,1310200,0.277816,0.299064,54493.0,48554.0
1183,1310205,0.298137,0.305851,48559.0,46723.0
1184,1310225,0.304404,0.306302,46729.0,46615.0
1185,1310299,0.309584,0.306154,45265.0,46612.0
1186,1310601,0.296501,0.317886,49037.0,42232.0
1187,1310602,0.296906,0.319511,48919.0,41591.0
1188,1320101,0.31973,0.321153,38065.0,36456.0
1189,1320102,0.319654,0.321831,38069.0,36073.0
1190,1320103,0.320796,0.320506,37852.0,36476.0
1191,1320104,0.3207,0.321828,37957.0,36142.0
1192,1320105,0.321096,0.321688,37521.0,36170.0
1193,1320107,0.321319,0.320294,37344.0,36534.0
1194,1320108,0.321553,0.320291,37243.0,36702.0
1195,1320109,0.321549,0.321306,37237.0,36156.0
1196,1320111,0.320916,0.321717,36719.0,36200.0
1197,1320112,0.320858,0.320216,36670.0,36898.0
1198,1320113,0.320838,0.320461,36654.0,36581.0
1199,1320115,0.321087,0.320433,36858.0,36723.0
1200,1320117,0.319988,0.321723,37976.0,36105.0
1201,1320118,0.319971,0.320696,38051.0,36874.0
1202,1320119,0.320394,0.320648,36533.0,36471.0
1203,1320120,0.320703,0.322029,36857.0,35992.0
1204,1320123,0.320944,0.321328,36743.0,36659.0
1205,1320124,0.320597,0.321705,37547.0,36119.0
1206,1320125,0.320591,0.320047,37450.0,37050.0
1207,1320126,0.320891,0.320023,37573.0,36985.0
1208,1320127,0.32087,0.321727,37635.0,36174.0
1209,1320128,0.321387,0.320127,37568.0,36815.0
1210,1320129,0.321687,0.320077,37818.0,37039.0
1211,1320130,0.321465,0.320054,37934.0,36948.0
1212,1320131,0.321562,0.320566,37247.0,36611.0
1213,1320132,0.321526,0.320811,37218.0,36594.0
1214,1320133,0.320737,0.321329,36578.0,36659.0
1215,1320134,0.321176,0.320384,37215.0,37106.0
1216,1320135,0.321195,0.320119,37217.0,36825.0
1217,1320191,0.321499,0.320606,37196.0,36646.0
1218,1320199,0.284255,0.297828,52613.0,48945.0
1219,1320205,0.319967,0.321384,38054.0,36582.0
1220,1320206,0.31996,0.321434,38054.0,36539.0
1221,1320287,0.320649,0.319902,38020.0,38057.0
1222,1320288,0.320628,0.321559,38021.0,36772.0
1223,1320294,0.32115,0.321882,36909.0,36254.0
1224,1320297,0.32108,0.321329,36852.0,36659.0
1225,1331100,0.31689,0.320735,33988.0,34683.0
1226,1331102,0.31775,0.321063,35164.0,34531.0
1227,1331103,0.317906,0.319981,35069.0,35687.0
1228,1331104,0.318384,0.320084,34338.0,35039.0
1229,1331105,0.318438,0.320639,34300.0,34983.0
1230,1331106,0.32025,0.319875,33766.0,34004.0
1231,1331107,0.320457,0.321251,33769.0,33976.0
1232,1331108,0.320744,0.320433,34476.0,33636.0
1233,1331111,0.320083,0.320816,33763.0,34210.0
1234,1331112,0.320121,0.318672,33766.0,35166.0
1235,1331113,0.315401,0.316901,34187.0,35841.0
1236,1331114,0.31685,0.319399,35976.0,35899.0
1237,1331117,0.310823,0.308283,37679.0,41153.0
1238,1331118,0.310487,0.312184,38128.0,39708.0
1239,1331120,0.313837,0.308508,34860.0,40753.0
1240,1331121,0.312447,0.31273,36348.0,38013.0
1241,1331122,0.311563,0.311205,36738.0,39537.0
1242,1331124,0.311721,0.311539,36421.0,39272.0
1243,1331125,0.311616,0.30938,36391.0,39649.0
1244,1331140,0.318903,0.320569,33801.0,34466.0
1245,1331141,0.31904,0.316327,33999.0,36399.0
1246,1331145,0.313279,0.313766,34859.0,37508.0
1247,1331146,0.314789,0.317427,34664.0,35910.0
1248,1331147,0.315623,0.312116,34468.0,38778.0
1249,1331156,0.317236,0.315402,34208.0,36377.0
1250,1331164,0.317959,0.319167,34209.0,34833.0
1251,1331165,0.317908,0.313988,34213.0,37231.0
1252,1331166,0.319932,0.318365,33717.0,35476.0
1253,1331167,0.320189,0.321875,33759.0,34311.0
1254,1331168,0.309476,0.308216,38906.0,41186.0
1255,1331169,0.309965,0.312582,38405.0,38289.0
1256,1331192,0.313162,0.308459,35702.0,40782.0
1257,1331501,0.31786,0.323043,33965.0,34702.0
1258,1331551,0.31786,0.32127,33965.0,33946.0
1259,1332106,0.312886,0.301906,38755.0,45209.0
1260,1332107,0.282936,0.311929,55524.0,39691.0
1261,1332108,0.282123,0.290965,55629.0,50273.0
1262,1332109,0.308992,0.32065,40705.0,35645.0
1263,1332110,0.310639,0.320898,39585.0,36152.0
1264,1332111,0.307954,0.320626,41147.0,35798.0
1265,1332112,0.309057,0.32109,40097.0,35950.0
1266,1332115,0.295491,0.306941,51514.0,43971.0
1267,1332116,0.295476,0.308959,51502.0,41674.0
1268,1332117,0.286309,0.306679,57626.0,44626.0
1269,1332118,0.286173,0.307586,57658.0,42846.0
1270,1332119,0.277486,0.308986,61053.0,43165.0
1271,1332120,0.27798,0.307334,60770.0,43311.0
1272,1332121,0.275835,0.311501,61993.0,40800.0
1273,1332122,0.277251,0.306941,61203.0,43971.0
1274,1332123,0.284874,0.311429,55774.0,40618.0
1275,1332124,0.284811,0.306679,55811.0,44626.0
1276,1332129,0.305986,0.309432,43264.0,40809.0
1277,1332138,0.307198,0.315086,41756.0,38942.0
1278,1332159,0.300092,0.311524,46071.0,39808.0
1279,1332160,0.302362,0.31522,44708.0,38934.0
1280,1332161,0.294748,0.309871,50013.0,40723.0
1281,1332162,0.295191,0.31247,49730.0,39695.0
1282,1332163,0.303999,0.311777,44237.0,39797.0
1283,1332170,0.303349,0.311168,45828.0,40089.0
1284,1332171,0.30651,0.308796,42305.0,40186.0
1285,1332172,0.298444,0.307581,50311.0,41905.0
1286,1332173,0.300255,0.309571,49045.0,40499.0
1287,1333102,0.320371,0.320296,36310.0,36717.0
1288,1333103,0.320282,0.320063,36265.0,36735.0
1289,1333105,0.32011,0.320163,36057.0,36301.0
1290,1333106,0.320187,0.320105,36120.0,36156.0
1291,1333133,0.319633,0.320819,36053.0,36212.0
1292,1333134,0.319876,0.321849,36143.0,36411.0
1293,1333135,0.318787,0.320229,35549.0,36267.0
1294,1333136,0.318955,0.321612,35605.0,36475.0
1295,1333148,0.320283,0.320236,36340.0,36274.0
1296,1333149,0.320442,0.321664,36399.0,36410.0
1297,1333150,0.317752,0.320163,35086.0,36217.0
1298,1333151,0.318156,0.320934,35220.0,36332.0
1299,1333152,0.317568,0.320154,34872.0,36193.0
1300,1333153,0.31768,0.320235,34929.0,36273.0
1301,1333154,0.317316,0.320163,34843.0,36217.0
1302,1333155,0.317222,0.32082,34818.0,36213.0
1303,1333176,0.318922,0.319824,35529.0,35940.0
1304,1333177,0.31926,0.32048,35678.0,36570.0
1305,1333178,0.317414,0.320163,34772.0,36217.0
1306,1333179,0.317398,0.320307,34762.0,36312.0
1307,1333180,0.319843,0.320093,35886.0,36542.0
1308,1333181,0.319873,0.319956,35894.0,36820.0
1309,1333182,0.320223,0.320061,36150.0,36734.0
1310,1333184,0.319978,0.320094,36014.0,36542.0
1311,1333185,0.319998,0.320216,36026.0,36702.0
1312,1333502,0.318394,0.322652,35185.0,33899.0
1313,1333552,0.318394,0.321826,35185.0,33588.0
1314,1334115,0.308467,0.309681,40809.0,40554.0
1315,1334116,0.307903,0.309865,41514.0,40732.0
1316,1334123,0.306047,0.31088,43777.0,40129.0
1317,1334158,0.305139,0.309663,44587.0,40394.0
1318,1334166,0.304799,0.310694,45006.0,40475.0
1319,1334174,0.296403,0.307581,53240.0,41905.0
1320,1334175,0.296248,0.308003,52982.0,41558.0
1321,1334183,0.295384,0.307333,54159.0,42331.0
1322,1334188,0.306606,0.306884,43830.0,43324.0
1323,1334189,0.306544,0.309802,43853.0,40697.0
1324,1334190,0.308237,0.307293,42267.0,42632.0
1325,1335100,0.302267,0.259738,51657.0,68799.0
1326,1335101,0.302367,0.25847,51489.0,69158.0
1327,1341103,0.258002,0.303103,70073.0,45157.0
1328,1341104,0.260161,0.286656,68180.0,51253.0
1329,1341105,0.259372,0.294621,67225.0,48713.0
1330,1341108,0.261999,0.275068,65830.0,55940.0
1331,1341109,0.27342,0.249179,60798.0,72774.0
1332,1341116,0.259637,0.250275,67496.0,72500.0
1333,1341117,0.259908,0.249605,67360.0,72699.0
1334,1341118,0.282545,0.294349,54364.0,49387.0
1335,1341119,0.286853,0.301224,51976.0,45867.0
1336,1341120,0.271207,0.295385,60647.0,48889.0
1337,1341121,0.270913,0.299374,60805.0,46764.0
1338,1341122,0.259811,0.28512,66975.0,53426.0
1339,1341123,0.26046,0.294393,66617.0,49023.0
1340,1341124,0.253586,0.268938,70409.0,61453.0
1341,1341125,0.253439,0.290853,70510.0,50990.0
1342,1341126,0.275287,0.268311,59213.0,61982.0
1343,1341127,0.275964,0.294295,59195.0,49016.0
1344,1341128,0.27489,0.271252,60810.0,60784.0
1345,1341129,0.273685,0.287468,61341.0,52270.0
1346,1341130,0.25729,0.269574,69706.0,61135.0
1347,1341131,0.25723,0.278424,69659.0,56239.0
1348,1341132,0.252408,0.265081,71850.0,65077.0
1349,1341133,0.251738,0.273484,72091.0,59724.0
1350,1341135,0.260386,0.248662,68002.0,72887.0
1351,1341136,0.251839,0.264192,72058.0,65066.0
1352,1341137,0.265543,0.267331,65599.0,62889.0
1353,1341138,0.265396,0.279545,65645.0,56480.0
1354,1341139,0.247294,0.248489,73378.0,72965.0
1355,1341140,0.247311,0.258815,73370.0,67903.0
1356,1341143,0.249679,0.247994,72733.0,73065.0
1357,1341144,0.249511,0.26206,72780.0,66125.0
1358,1342101,0.275941,0.297589,60567.0,46152.0
1359,1342102,0.276414,0.296714,61873.0,45845.0
1360,1342110,0.290877,0.309024,55006.0,43587.0
1361,1342111,0.279762,0.299776,60247.0,50833.0
1362,1342112,0.282587,0.307848,58964.0,44992.0
1363,1342113,0.271366,0.293821,63957.0,53914.0
1364,1342114,0.272094,0.305583,63439.0,46461.0
1365,1342115,0.266064,0.293821,67216.0,53914.0
1366,1342116,0.266005,0.303453,67240.0,48744.0
1367,1342197,0.258339,0.306699,69140.0,43378.0
1368,1342198,0.259658,0.27606,69909.0,60605.0
1369,1342299,0.258339,0.309441,69140.0,42266.0
1370,1351101,0.248858,0.255592,72584.0,68872.0
1371,1351102,0.25004,0.281716,72186.0,55173.0
1372,1351103,0.245491,0.260068,73816.0,66811.0
1373,1351104,0.246225,0.269162,73520.0,61291.0
1374,1351105,0.245766,0.259143,73860.0,67914.0
1375,1351106,0.245441,0.266876,73948.0,62575.0
1376,1351107,0.250783,0.262732,72422.0,66029.0
1377,1351108,0.250704,0.263466,72444.0,65476.0
1378,1351109,0.25151,0.263594,72218.0,65923.0
1379,1351110,0.251209,0.271285,72303.0,60913.0
1380,1351112,0.254652,0.26071,71345.0,66876.0
1381,1351113,0.250277,0.259751,72033.0,66113.0
1382,1351114,0.252756,0.265206,70897.0,63260.0
1383,1351115,0.25277,0.277049,70931.0,57368.0
1384,1351116,0.252387,0.268627,70894.0,61641.0
1385,1351117,0.25285,0.273354,70728.0,58774.0
1386,1351122,0.249908,0.267409,72555.0,63127.0
1387,1351123,0.250615,0.266844,72417.0,62953.0
1388,1351124,0.250186,0.258565,72481.0,69090.0
1389,1351125,0.249243,0.262368,72654.0,67115.0
1390,1351127,0.249228,0.264068,72653.0,65679.0
1391,1351129,0.254079,0.2723,70232.0,59399.0
1392,1351132,0.246293,0.27572,73435.0,62426.0
1393,1352119,0.260469,0.305954,69352.0,44190.0
1394,1352134,0.261628,0.271645,69013.0,61121.0
1395,1352135,0.261194,0.285245,69122.0,54509.0
1396,1352136,0.264172,0.265896,68190.0,64621.0
1397,1352137,0.264286,0.280541,68155.0,56928.0
1398,1352138,0.271139,0.270604,65894.0,61835.0
1399,1352139,0.269114,0.262758,66561.0,66357.0
1400,1352142,0.2674,0.275176,67108.0,59538.0
1401,1352143,0.259457,0.278685,69639.0,59298.0
1402,1352144,0.257405,0.260944,70212.0,67420.0
1403,1352145,0.274257,0.266645,64839.0,64733.0
1404,1352146,0.274272,0.271645,64835.0,61121.0
1405,1352148,0.280536,0.268846,62864.0,63386.0
1406,1353117,0.268464,0.299776,66826.0,50833.0
1407,1353120,0.264595,0.301897,68205.0,48722.0
1408,1353121,0.260448,0.283779,69344.0,55120.0
1409,1353122,0.269656,0.302428,66467.0,48523.0
1410,1353123,0.268563,0.288027,66795.0,52717.0
1411,1354100,0.255617,0.270552,69614.0,64585.0
1412,1354101,0.246424,0.261735,73347.0,68228.0
1413,1354102,0.255649,0.259738,69605.0,68799.0
1414,1361103,0.328591,0.319306,38041.0,36612.0
1415,1361104,0.329207,0.325611,37643.0,35923.0
1416,1361105,0.322559,0.320096,36757.0,36436.0
1417,1361106,0.324091,0.322856,37388.0,36058.0
1418,1361107,0.323017,0.319446,36228.0,36161.0
1419,1361108,0.322497,0.323882,36186.0,35799.0
1420,1361112,0.317332,0.320973,39022.0,36479.0
1421,1361114,0.317139,0.321365,37365.0,36314.0
1422,1361115,0.316942,0.317407,37138.0,36741.0
1423,1361116,0.314737,0.320817,35499.0,37153.0
1424,1361117,0.314709,0.318309,35397.0,36667.0
1425,1361120,0.320075,0.323899,36360.0,36004.0
1426,1362101,0.32702,0.32062,35994.0,36295.0
1427,1362102,0.321583,0.319674,35733.0,35403.0
1428,1362103,0.320789,0.318589,35656.0,34252.0
1429,1362104,0.323966,0.318905,35530.0,34969.0
1430,1362105,0.318617,0.318135,35188.0,36061.0
1431,1362107,0.320108,0.319548,35449.0,35617.0
1432,1362108,0.319851,0.319794,35427.0,35607.0
1433,1362112,0.327639,0.318183,36028.0,36380.0
1434,1362113,0.328564,0.317633,35928.0,36234.0
1435,1362115,0.328913,0.320103,36211.0,35356.0
1436,1362116,0.328617,0.319196,36158.0,36386.0
1437,1362118,0.32775,0.318194,35967.0,36370.0
1438,1362119,0.325352,0.322054,35735.0,35383.0
1439,1362125,0.320113,0.319782,35351.0,35605.0
1440,1362127,0.329145,0.319522,36295.0,34968.0
1441,1362128,0.329001,0.320228,36280.0,36224.0
1442,1362129,0.327771,0.318169,36065.0,35070.0
1443,1362130,0.327841,0.321318,36079.0,35631.0
1444,1362131,0.321314,0.319085,35296.0,36058.0
1445,1362132,0.321453,0.321147,35304.0,35435.0
1446,1362133,0.324293,0.318283,35592.0,35696.0
1447,1362137,0.324673,0.320045,35881.0,36316.0
1448,1362138,0.324242,0.319022,35824.0,36278.0
1449,1362139,0.320816,0.319292,35498.0,35578.0
1450,1362140,0.320543,0.319205,35474.0,36010.0
1451,1362141,0.319704,0.318728,35316.0,35792.0
1452,1362142,0.316791,0.323133,34867.0,34997.0
1453,1362143,0.324355,0.317803,35584.0,35359.0
1454,1362144,0.32337,0.319968,35456.0,35963.0
1455,1362145,0.323323,0.318685,35612.0,34782.0
1456,1362146,0.323488,0.319529,35585.0,35367.0
1457,1362147,0.322387,0.317662,35617.0,34591.0
1458,1362148,0.322323,0.319355,35599.0,35327.0
1459,1362149,0.321919,0.319103,35771.0,35181.0
1460,1362150,0.32171,0.32014,35741.0,35482.0
1461,1362151,0.324949,0.320483,36190.0,35394.0
1462,1363101,0.312919,0.323475,34328.0,34640.0
1463,1364101,0.316856,0.318621,39128.0,36880.0
1464,1364102,0.316335,0.322565,39115.0,36018.0
1465,1364103,0.311803,0.318406,38004.0,36700.0
1466,1364104,0.312155,0.320402,38118.0,36879.0
1467,1364105,0.311098,0.318403,35968.0,36775.0
1468,1364106,0.311245,0.320843,35995.0,36846.0
1469,1370102,0.301426,0.303188,38621.0,42297.0
1470,1370103,0.306429,0.305006,38668.0,42721.0
1471,1370104,0.306016,0.308511,39465.0,40890.0
1472,1370106,0.301173,0.303602,38128.0,41880.0
1473,1370107,0.302148,0.303302,34980.0,43826.0
1474,1370108,0.303632,0.306333,35071.0,42440.0
1475,1370109,0.302207,0.305638,35753.0,42717.0
1476,1370110,0.302413,0.30596,35252.0,42492.0
1477,1370111,0.302317,0.303905,38362.0,42994.0
1478,1370112,0.302371,0.304392,38536.0,42787.0
1479,1370113,0.303096,0.304503,42218.0,43073.0
1480,1370114,0.302924,0.302949,41868.0,43451.0
1481,1370115,0.301654,0.30243,36489.0,43217.0
1482,1370116,0.301115,0.302515,37239.0,42541.0
1483,1370117,0.302326,0.304013,35570.0,42807.0
1484,1370118,0.302514,0.304433,38677.0,42539.0
1485,1370119,0.303455,0.302257,38651.0,43428.0
1486,1370120,0.303385,0.30479,38448.0,42017.0
1487,1370121,0.303583,0.305449,35475.0,41880.0
1488,1370122,0.302381,0.302036,35448.0,42560.0
1489,1370124,0.302299,0.305694,35579.0,42614.0
1490,1370125,0.307544,0.302227,36659.0,42524.0
1491,1370126,0.304719,0.301208,35479.0,43439.0
1492,1370127,0.303335,0.304012,34660.0,42837.0
1493,1370128,0.303834,0.303405,41485.0,42971.0
1494,1370501,0.301945,0.305938,34898.0,42567.0
1495,1370551,0.301945,0.308077,34898.0,41662.0
1496,1381101,0.307058,0.307753,34415.0,41402.0
1497,1381102,0.307407,0.308644,36667.0,40872.0
1498,1381103,0.307572,0.307529,36653.0,41448.0
1499,1381104,0.307311,0.308019,36611.0,41027.0
1500,1381105,0.307292,0.30739,37115.0,41602.0
1501,1381106,0.307369,0.307781,36539.0,41159.0
1502,1381107,0.306549,0.307692,45179.0,40819.0
1503,1381113,0.303906,0.30612,41776.0,41124.0
1504,1381120,0.307115,0.307496,38481.0,41755.0
1505,1381121,0.306809,0.308456,39345.0,40993.0
1506,1381123,0.306393,0.307641,42058.0,41312.0
1507,1381124,0.305836,0.30694,42534.0,41556.0
1508,1381126,0.306522,0.305114,42244.0,42590.0
1509,1381153,0.30805,0.308692,40143.0,40953.0
1510,1381154,0.308076,0.30645,40265.0,41588.0
1511,1381155,0.30905,0.308676,41354.0,41769.0
1512,1381156,0.309001,0.307584,41346.0,40373.0
1513,1382101,0.312478,0.30458,33715.0,41812.0
1514,1382102,0.3126,0.310705,33800.0,38223.0
1515,1382104,0.30896,0.312996,33503.0,37675.0
1516,1382111,0.310741,0.306771,41007.0,41139.0
1517,1382112,0.311159,0.308366,37244.0,37197.0
1518,1382113,0.30983,0.305129,33654.0,40477.0
1519,1382115,0.307861,0.309155,33728.0,40460.0
1520,1382116,0.307729,0.309852,33744.0,39024.0
1521,1382119,0.302591,0.306646,34541.0,41863.0
1522,1382120,0.302605,0.305713,34446.0,42813.0
1523,1382122,0.304049,0.306109,35350.0,42128.0
1524,1382123,0.307373,0.309014,34107.0,40639.0
1525,1382124,0.307242,0.309318,34153.0,40030.0
1526,1382128,0.308511,0.303754,33581.0,42295.0
1527,1382133,0.307309,0.307561,37424.0,41597.0
1528,1382135,0.307214,0.30786,36716.0,41079.0
1529,1382139,0.310992,0.307075,33937.0,39123.0
1530,1382140,0.310941,0.308025,33928.0,39548.0
1531,1382141,0.311297,0.30717,36842.0,40595.0
1532,1382142,0.311341,0.307381,36325.0,37507.0
1533,1382143,0.308996,0.303107,33566.0,40519.0
1534,1382144,0.308966,0.305546,33578.0,40327.0
1535,1382145,0.311684,0.305332,33681.0,34238.0
1536,1382146,0.311516,0.305134,33643.0,38966.0
1537,1382147,0.311619,0.304954,33598.0,34012.0
1538,1382148,0.311639,0.304373,33582.0,38369.0
1539,1382150,0.308574,0.305232,33617.0,41568.0
1540,1382151,0.308327,0.309358,33638.0,38910.0
1541,1382158,0.310873,0.305078,39271.0,42435.0
1542,1382159,0.310985,0.305388,39252.0,42680.0
1543,1382163,0.308416,0.306285,36221.0,42440.0
1544,1382164,0.308456,0.306878,34849.0,41479.0
1545,1382165,0.310315,0.305318,36018.0,40691.0
1546,1382166,0.309845,0.305437,35707.0,42573.0
1547,1382167,0.310867,0.307467,34915.0,39930.0
1548,1382168,0.310958,0.307445,34748.0,39296.0
1549,1382169,0.308205,0.306913,34003.0,41137.0
1550,1382170,0.307521,0.308742,34495.0,39906.0
1551,1382173,0.311693,0.304274,33581.0,34536.0
1552,1382174,0.308548,0.306187,34623.0,42482.0
1553,1382175,0.311537,0.305193,34913.0,34823.0
1554,1382176,0.308625,0.305393,34898.0,41531.0
1555,1382177,0.306107,0.305666,34833.0,42614.0
1556,1382178,0.306343,0.30648,34876.0,42305.0
1557,1382179,0.311658,0.304845,33925.0,34519.0
1558,1382185,0.308271,0.306901,34351.0,41408.0
1559,1382186,0.311498,0.308127,35230.0,38483.0
1560,1382187,0.311503,0.305808,35189.0,35615.0
1561,1382188,0.308658,0.30528,34598.0,42405.0
1562,1382501,0.308694,0.3072,36727.0,41704.0
1563,1382551,0.308694,0.306138,36727.0,42130.0
1564,1383100,0.308681,0.307906,33760.0,33798.0
1565,1383101,0.311199,0.319661,35944.0,37228.0
1566,1383102,0.311925,0.319353,36137.0,36412.0
1567,1383103,0.306085,0.3101,33705.0,34457.0
1568,1383104,0.310482,0.306644,33856.0,33645.0
1569,1383105,0.310678,0.308045,33898.0,33881.0
1570,1383106,0.309828,0.307217,33719.0,33571.0
1571,1383107,0.313504,0.314174,34384.0,36750.0
1572,1383108,0.313565,0.321759,34409.0,35364.0
1573,1383109,0.312263,0.313502,34149.0,36852.0
1574,1383110,0.311922,0.320342,34114.0,35380.0
1575,1383111,0.313344,0.30844,34156.0,38773.0
1576,1383112,0.312455,0.317457,34057.0,36280.0
1577,1383113,0.309577,0.309502,33681.0,34023.0
1578,1383114,0.310599,0.317326,33760.0,35384.0
1579,1383115,0.308887,0.308283,33553.0,33487.0
1580,1383116,0.308813,0.306632,33548.0,39206.0
1581,1383117,0.304669,0.310077,33749.0,34029.0
1582,1383118,0.304689,0.31078,33744.0,34216.0
1583,1383119,0.312474,0.318799,35560.0,36887.0
1584,1383120,0.305748,0.310859,33653.0,34247.0
1585,1383121,0.308913,0.310542,33800.0,34646.0
1586,1383122,0.308941,0.310522,33813.0,34639.0
1587,1383123,0.309,0.307182,33830.0,33850.0
1588,1383124,0.31135,0.310786,34046.0,37498.0
1589,1383125,0.311438,0.317167,34067.0,36235.0
1590,1383126,0.309539,0.306441,33892.0,38999.0
1591,1383127,0.309813,0.316827,33893.0,36195.0
1592,1383128,0.3051,0.304424,33786.0,40636.0
1593,1383129,0.305512,0.314344,33786.0,35689.0
1594,1383130,0.303851,0.302544,33972.0,42213.0
1595,1383131,0.303782,0.308485,33961.0,37729.0
1596,1383132,0.309197,0.309889,33837.0,34579.0
1597,1383133,0.313458,0.318627,34427.0,36457.0
1598,1383134,0.311017,0.31799,34322.0,36719.0
1599,1383135,0.310554,0.316097,34347.0,35765.0
1600,1383136,0.309965,0.318472,35013.0,36822.0
1601,1383138,0.309847,0.317118,34952.0,36302.0
1602,1383159,0.312303,0.319204,35652.0,36962.0
1603,1383179,0.313538,0.31622,34436.0,35837.0
1604,1383180,0.303252,0.304335,34349.0,42594.0
1605,1383181,0.303335,0.306262,34141.0,39061.0
1606,1383191,0.310031,0.309867,33886.0,34604.0
1607,1383192,0.307095,0.318271,35222.0,36646.0
