stop_id,gini
1383130,0.302544
1383131,0.308485
1383132,0.309889
1383133,0.318627
1383134,0.317990
1383135,0.316097
1383136,0.318472
1383138,0.317118
1383159,0.319204
1383179,0.316220
1383180,0.304335
1383181,0.306262
1383191,0.309867
1383192,0.318271
1384147,0.301617
1384149,0.300370
1384151,0.298808
1384161,0.298582
1385100,0.306145
1385101,0.305800
1385102,0.306532
1385104,0.304317
1385148,0.306835
1385150,0.305310
1385152,0.305739
1385160,0.303488
1385161,0.305562
1385162,0.304025
1385163,0.306723
1385172,0.306772
1385174,0.307695
1385178,0.305942
1385180,0.304800
1386100,0.318252
1386101,0.317007
1391100,0.305912
1391101,0.306363
1391102,0.304715
1391103,0.305616
1391104,0.303483
1391105,0.304756
1391106,0.304822
1391107,0.304267
1391108,0.301225
1391109,0.306305
1391110,0.301996
1391111,0.305115
1391112,0.295934
1391113,0.303012
1391116,0.304429
1391117,0.304525
1391118,0.303346
1391119,0.303924
1391120,0.303407
1391121,0.304503
1391122,0.302299
1391123,0.305273
1391124,0.303893
1391125,0.304143
1391134,0.305080
1391135,0.303927
1391136,0.304715
1391139,0.307534
1391140,0.308968
1391141,0.306317
1391142,0.308855
1391143,0.306473
1391187,0.307543
1391190,0.307512
1391191,0.305983
1391192,0.309011
1391193,0.306641
1391196,0.309029
1392100,0.306581
1392101,0.305961
1392102,0.306726
1392103,0.306342
1392104,0.307794
1392105,0.306616
1392106,0.308304
1392107,0.305985
1392108,0.308304
1392136,0.309395
1392138,0.308604
1392143,0.309601
1392144,0.308704
1392146,0.309407
1392147,0.309552
1392148,0.309345
1392149,0.309627
1392150,0.309038
1392151,0.310560
1392154,0.307783
1392155,0.310417
1392157,0.309642
1392158,0.307362
1392165,0.309407
1392180,0.308442
1392184,0.310103
1392185,0.308186
1392188,0.310559
1392501,0.308410
1392551,0.305239
1401101,0.305024
1401102,0.303095
1401103,0.307758
1401104,0.304661
1401105,0.308092
1401106,0.308480
1401107,0.305790
1401109,0.306248
1401110,0.307678
1401111,0.308948
1401112,0.308462
1401113,0.310147
1401114,0.303650
1401115,0.308969
1401117,0.307917
1401119,0.308539
1401123,0.310233
1401124,0.309140
1401127,0.314681
1401128,0.311800
1401129,0.313348
1401130,0.307678
1401131,0.309465
1401132,0.306199
1401133,0.307779
1401134,0.309144
1401135,0.308453
1401136,0.308429
1401138,0.309733
1401145,0.307970
1401147,0.310286
1401148,0.308717
1401149,0.309605
1401151,0.307647
1401152,0.309212
1401154,0.310075
1401155,0.309320
1401156,0.307549
1401180,0.309225
1401224,0.314691
1402119,0.309254
1402120,0.314691
1402121,0.309938
1402122,0.307998
1402125,0.306482
1402126,0.307167
1402127,0.309605
1402128,0.308740
1402144,0.308755
1402145,0.309762
1402150,0.307214
1402152,0.306006
1402153,0.313348
1402154,0.307405
1402155,0.307510
1402156,0.307593
1402157,0.308955
1402173,0.308672
1402179,0.308800
1402181,0.308287
1402182,0.308790
1402183,0.309011
1403115,0.301510
1403126,0.307851
1403127,0.304735
1403128,0.306888
1403129,0.304340
1403130,0.308149
1403131,0.305178
1403133,0.307518
1403134,0.297494
1403135,0.302607
1403164,0.307816
1403166,0.308381
1403167,0.308467
1403168,0.308036
1403169,0.308387
1403170,0.308075
1403171,0.308743
1403172,0.306333
1403175,0.307406
1403194,0.309121
1403195,0.307131
1403197,0.307650
1411100,0.305786
1411101,0.306612
1411102,0.306772
1411103,0.302615
1411104,0.308283
1411105,0.302729
1411106,0.303247
1411107,0.302789
1411108,0.301300
1411109,0.306127
1411110,0.302117
1411111,0.301351
1411112,0.303882
1411113,0.306343
1411114,0.306784
1411115,0.307194
1411116,0.306414
1411117,0.307559
1411118,0.306298
1411119,0.302808
1411122,0.305456
1411123,0.299849
1411124,0.305698
1411125,0.301548
1411128,0.303953
1411130,0.307431
1411131,0.304429
1411174,0.308495
1411501,0.307476
1411551,0.307415
1412118,0.298709
1412120,0.300156
1412130,0.297846
1412132,0.299069
1412133,0.294874
1412134,0.301568
1412298,0.299076
1413112,0.294859
1413113,0.304300
1413114,0.297337
1413115,0.304408
1413116,0.298808
1413117,0.299633
1413118,0.304402
1413119,0.294728
1413158,0.296759
1413256,0.294919
1413283,0.299913
1414135,0.296658
1414136,0.299656
1414137,0.296076
1414138,0.297752
1414139,0.298288
1414140,0.297345
1414141,0.304772
1414142,0.297348
1414143,0.310954
1414144,0.296337
1414145,0.295996
1414146,0.303563
1414147,0.297091
1414148,0.299267
1414149,0.296143
1414152,0.296001
1414153,0.296265
1414154,0.294726
1414155,0.295991
1414156,0.297814
1420101,0.316297
1420102,0.318884
1420103,0.316529
1420104,0.318498
1420105,0.313638
1420106,0.318207
1420107,0.309522
1420108,0.316331
1420109,0.303039
1420110,0.316688
1420112,0.313543
1420113,0.316595
1420114,0.316476
1420115,0.319056
1420116,0.323173
1420117,0.319527
1420118,0.321121
1420119,0.303894
1420120,0.297378
1420121,0.297383
1420122,0.309176
1420123,0.313543
1420124,0.309842
1420125,0.297383
1420126,0.299329
1420127,0.303064
1420132,0.309735
1420136,0.302618
1420601,0.320544
1420602,0.322648
1431102,0.322045
1431104,0.318187
1431106,0.315652
1431107,0.314938
1431108,0.316239
1431129,0.320689
1431130,0.318828
1431131,0.315630
1431132,0.317658
1431133,0.318756
1431134,0.315701
1431135,0.317174
1431136,0.315576
1431137,0.318866
1431138,0.316456
1431139,0.316464
1431140,0.316456
1431141,0.312168
1431142,0.317316
1431143,0.313758
1431144,0.318279
1431145,0.314622
1431146,0.317915
1431147,0.313877
1431148,0.313654
1431149,0.313971
1431150,0.314056
1431151,0.313909
1431152,0.313799
1431154,0.317099
1431180,0.318761
1431182,0.320375
1431183,0.315662
1431185,0.315641
1431186,0.300169
1431187,0.318187
1431188,0.315544
1431189,0.315590
1431601,0.317395
1431602,0.319272
1431603,0.319079
1431604,0.320302
1432105,0.313851
1432106,0.315295
1432107,0.314799
1432110,0.301769
1432111,0.306381
1432112,0.316369
1432116,0.315324
1432122,0.314798
1432123,0.313086
1432124,0.313562
1432125,0.312711
1432126,0.313651
1432151,0.310347
1432152,0.307675
1432154,0.315772
1432155,0.307668
1432157,0.315845
1432158,0.313183
1432159,0.318942
1432160,0.315948
1432161,0.319118
1432162,0.315752
1432164,0.315773
1432178,0.320677
1432179,0.317677
1432180,0.321662
1432181,0.319438
1433103,0.315359
1433104,0.310726
1433105,0.304191
1433106,0.313644
1433107,0.302185
1433108,0.313210
1433113,0.313785
1433118,0.313983
1433119,0.315344
1433120,0.313648
1433121,0.313396
1433127,0.319384
1433128,0.310919
1433156,0.312809
1433166,0.278053
1433173,0.313662
1433183,0.312241
1434101,0.318167
1434102,0.312728
1434103,0.306211
1434112,0.308811
1434114,0.301701
1434153,0.304416
1434154,0.312789
1434165,0.284243
1434167,0.305806
1434168,0.310800
1434169,0.313580
1434170,0.311828
1434171,0.304797
1434172,0.306909
1434173,0.311078
1434174,0.306248
1434176,0.305705
1434177,0.308985
1434178,0.307113
1434179,0.307466
1434180,0.303227
1434183,0.305304
1434184,0.305046
1434185,0.302996
1434186,0.306815
1434190,0.307466
1440101,0.285941
1440102,0.278058
1440103,0.286584
1440104,0.278234
1440105,0.287557
1440106,0.284036
1440107,0.292694
1440108,0.288932
1440109,0.300569
1451100,0.323452
1451101,0.315869
1451102,0.322185
1451103,0.305212
1451104,0.312458
1451105,0.314844
1451108,0.314224
1451109,0.312219
1451110,0.312687
1451111,0.316170
1451113,0.314121
1451114,0.313457
1451115,0.319245
1451116,0.317395
1451118,0.315057
1451119,0.316288
1451121,0.316209
1451122,0.313979
1451123,0.312597
1451124,0.315471
1451125,0.313364
1451126,0.313374
1451127,0.310490
1451128,0.315426
1451139,0.319513
1451174,0.315031
1451175,0.313407
1451178,0.313863
1451179,0.311705
1451180,0.313155
1451181,0.309042
1451182,0.312740
1451183,0.307418
1451184,0.313019
1451186,0.314536
1451187,0.310668
1451188,0.315771
1451190,0.309986
1451191,0.314363
1451192,0.308118
1451193,0.314336
1452100,0.324623
1452103,0.326021
1452104,0.327620
1452108,0.324047
1452109,0.325186
1452110,0.322185
1452111,0.324996
1452112,0.311696
1452113,0.321133
1452114,0.324807
1452119,0.314785
1452133,0.321197
1452134,0.324046
1452137,0.315549
1452138,0.319647
1452139,0.325517
1452140,0.325245
1452141,0.325067
1452142,0.325003
1452143,0.316639
1452144,0.322394
1452168,0.324087
1452169,0.325843
1452170,0.323610
1452601,0.318615
1452602,0.319120
1453103,0.317364
1453104,0.317509
1453105,0.313623
1453106,0.314432
1453107,0.314761
1453109,0.317293
1453110,0.318339
1453111,0.314995
1453113,0.317796
1453116,0.317851
1453117,0.317801
1453118,0.318165
1453119,0.314669
1453120,0.319220
1453121,0.318156
1453122,0.320509
1453123,0.317314
1453125,0.315506
1453126,0.317737
1453127,0.313623
1453128,0.317434
1453130,0.317473
1453132,0.317754
1453134,0.316932
1453138,0.317701
1453151,0.314592
1453152,0.314879
1453154,0.314462
1453155,0.313524
1453181,0.318716
1453182,0.317513
1453184,0.317764
1453185,0.313623
1453186,0.317829
1453189,0.317227
1453202,0.317633
1453287,0.318137
1453601,0.316054
1453602,0.318942
1454100,0.314910
1454101,0.319558
1454102,0.318815
1454103,0.318862
1454104,0.318051
1454105,0.316904
1454106,0.317069
1454107,0.317938
1454109,0.318796
1454110,0.316195
1454111,0.316743
1454112,0.317173
1454113,0.314258
1454114,0.314604
1454115,0.312965
1454116,0.316208
1454117,0.318106
1454118,0.315271
1454119,0.314834
1454120,0.318641
1454121,0.316734
1454123,0.316919
1454124,0.319130
1454127,0.316693
1454128,0.318930
1454129,0.316125
1454131,0.318084
1454133,0.317233
1454135,0.319646
1454136,0.321229
1454138,0.315367
1454140,0.316359
1454141,0.315500
1454142,0.317098
1454143,0.316221
1454144,0.315369
1454145,0.318266
1454146,0.316528
1454147,0.315303
1454148,0.317780
1454149,0.315395
1454150,0.319765
1454156,0.319790
1454157,0.314462
1454184,0.316586
1454192,0.318256
1454601,0.315608
1454602,0.318930
1455101,0.320349
1455102,0.323746
1455108,0.328497
1455109,0.323626
1455110,0.323186
1455111,0.328492
1455112,0.326134
1455113,0.324497
1455129,0.323516
1455130,0.323042
1455131,0.322291
1455132,0.323018
1455158,0.323050
1455159,0.320531
1455160,0.333475
1455161,0.322648
1455162,0.330743
1455163,0.324979
1455164,0.333425
1455165,0.328209
1455166,0.331632
1455167,0.327922
1455171,0.324865
1455172,0.320838
1455173,0.323464
1456107,0.315443
1456118,0.316206
1456122,0.318165
1456123,0.315415
1456153,0.312545
1456194,0.308663
1456195,0.311617
1456196,0.308663
1456197,0.309824
1456198,0.311940
1457106,0.317851
1457107,0.317851
1461100,0.321465
1461105,0.321170
1461107,0.320060
1461108,0.320504
1461109,0.320285
1461110,0.321285
1462106,0.320576
1463101,0.320312
1463102,0.322156
1463103,0.318613
1463104,0.321780
1463105,0.320312
1463106,0.321151
1463113,0.322306
1463114,0.321241
1463115,0.321858
1463116,0.321218
1463117,0.320534
1463118,0.322242
1463180,0.321912
1463181,0.321433
1464123,0.321667
1464135,0.322512
1465101,0.320836
1465102,0.319766
1465103,0.321033
1465104,0.320415
1465105,0.321216
1465111,0.321161
1465112,0.322281
1465131,0.321619
1465133,0.321914
1465134,0.319114
1465136,0.320877
1465143,0.319921
1465145,0.320592
1465146,0.320338
1465147,0.323404
1465177,0.319969
1465501,0.325461
1465551,
1471105,0.307407
1471106,0.307532
1471108,0.297542
1471109,0.314257
1471111,0.306950
1471112,0.311562
1471114,0.317498
1471116,0.304306
1471117,0.314193
1471118,0.297887
1471119,0.308857
1471120,0.309475
1471122,0.306108
1471123,0.309817
1471124,0.315017
1471125,0.311882
1471126,0.316039
1471129,0.304159
1471130,0.309611
1471133,0.307038
1471135,0.301846
1471136,0.306553
1471137,0.313859
1471138,0.314765
1471139,0.308800
1471140,0.311165
1471141,0.303819
1471142,0.309386
1471143,0.301846
1471144,0.309954
1471145,0.301846
1471146,0.308430
1471147,0.301663
1471149,0.306275
1471150,0.309325
1471151,0.298319
1471152,0.308714
1471153,0.307743
1471154,0.298528
1471155,0.306061
1471156,0.312820
1471157,0.313134
1471158,0.310236
1471159,0.313859
1471160,0.312107
1471161,0.306549
1471164,0.310711
1471171,0.313884
1471172,0.315262
1471173,0.311225
1471174,0.315120
1471175,0.315268
1471176,0.314897
1471177,0.302309
1471178,0.305769
1471179,0.311773
1471180,0.306805
1471181,0.314397
1471182,0.309615
1471183,0.303980
1471184,0.310629
1471185,0.309090
1471186,0.311759
1471193,0.297857
1471195,0.300754
1471197,0.313884
1472100,0.304127
1472101,0.304718
1472102,0.304439
1472104,0.297191
1472105,0.297960
1472106,0.293345
1472107,0.297856
1472108,0.293429
1472109,0.293921
1472110,0.298099
1472111,0.293429
1472112,0.304760
1472113,0.309247
1472114,0.303384
1472115,0.304255
1472121,0.297344
1472122,0.297640
1472123,0.293501
1472124,0.296769
1472125,0.293550
1472126,0.293469
1472128,0.305576
1472131,0.305839
1472132,0.308511
1472133,0.306334
1472134,0.304286
1472135,0.297729
1472148,0.304264
1472153,0.296701
1472194,0.304773
1472195,0.298219
1472196,0.306493
1472197,0.298119
1472198,0.305051
1473101,0.303486
1473102,0.306133
1473103,0.301707
1473104,0.304005
1473105,0.303747
1473106,0.304083
1473107,0.303318
1473108,0.303237
1473109,0.306509
1473110,0.300756
1473111,0.301683
1473112,0.299280
1473113,0.303990
1473114,0.298004
1473116,0.297556
1473118,0.305161
1473119,0.302944
1473120,0.306845
1473121,0.307272
1473122,0.307994
1473123,0.309225
1473124,0.297252
1473125,0.303514
1473162,0.306165
1473163,0.312153
1473164,0.303543
1473165,0.310172
1473168,0.298359
1473180,0.304764
1473183,0.302131
1473191,0.302143
1473221,0.304175
1473223,0.304773
1473601,0.313859
1473602,0.315961
1473604,0.310997
1474101,0.307169
1474102,0.313515
1474103,0.306735
1474104,0.311224
1474105,0.309908
1474106,0.310543
1474107,0.308659
1474108,0.308508
1474109,0.306130
1474111,0.310022
1474112,0.309552
1474114,0.307803
1474116,0.312065
1474120,0.306917
1474121,0.302303
1474122,0.318209
1474127,0.315959
1474128,0.310094
1474184,0.305617
1474189,0.305692
1491101,0.311195
1491102,0.309676
1491103,0.311397
1491104,0.312202
1491107,0.312727
1491108,0.312670
1491109,0.315982
1491110,0.313660
1491111,0.317007
1491112,0.314468
1491113,0.315826
1491115,0.314960
1491116,0.316098
1491117,0.312863
1491118,0.316554
1491119,0.311648
1491120,0.311289
1491121,0.310940
1491122,0.313367
1491123,0.309797
1491124,0.314348
1491125,0.309776
1491126,0.314085
1491127,0.312213
1491128,0.313423
1491129,0.313462
1491131,0.309254
1491132,0.311056
1491133,0.307563
1491134,0.310557
1491135,0.315655
1491136,0.310157
1491138,0.310210
1491139,0.316816
1491143,0.316902
1491144,0.316781
1491147,0.313296
1491148,0.313409
1491150,0.314173
1491152,0.310686
1491155,0.312727
1491156,0.312555
1491157,0.310502
1491158,0.311065
1491159,0.316750
1491160,0.314668
1491161,0.317360
1491162,0.316792
1491163,0.318912
1491164,0.316986
1491166,0.317098
1491167,0.314984
1491168,0.311695
1491169,0.312736
1491170,0.312665
1491171,0.315227
1491199,0.311234
1492100,0.299771
1492103,0.303039
1492121,0.304163
1492122,0.306647
1492123,0.302409
1492126,0.306813
1492137,0.307778
1492141,0.307051
1492142,0.307805
1492143,0.304730
1492144,0.307523
1492145,0.301586
1492146,0.305499
1492147,0.299032
1492148,0.304812
1492149,0.304124
1492151,0.299032
1492152,0.305100
1493102,0.316901
1493161,0.316864
1493163,0.317185
1494102,0.316509
1494103,0.317048
1494104,0.316505
1494105,0.317179
1494107,0.316897
1494157,0.315638
1494165,0.316986
1494167,0.316797
1495101,0.306125
1495102,0.308675
1495103,0.305994
1495104,0.308239
1495105,0.305810
1495135,0.307886
1495150,0.309175
1495151,0.309737
1495152,0.308125
1495153,0.308734
1495154,0.311265
1495155,0.309027
1495157,0.305755
1510101,0.310258
1510102,0.310060
1510103,0.310147
1510104,0.310939
1510105,0.310147
1510106,0.311265
1510107,0.310258
1531102,0.314410
1531103,0.314420
1531104,0.314420
1531107,0.303714
1531108,0.303151
1531109,0.304265
1531110,0.304698
1531111,0.313373
1531115,0.312756
1531116,0.314383
1531117,0.313998
1531120,0.313998
1531121,0.313444
1531122,0.305916
1531123,0.305916
1531151,0.313273
1531153,0.313264
1531154,0.313664
1531155,0.311011
1531156,0.313463
1531157,0.312957
1531158,0.313273
1531159,0.313674
1531160,0.310823
1532100,0.311471
1532101,0.305201
1532107,0.306002
1532108,0.306002
1532109,0.307200
1532111,0.301017
1532112,0.303399
1532113,0.300947
1532114,0.303144
1532115,0.299753
1532116,0.301788
1532117,0.300813
1532118,0.303781
1532119,0.303775
1532120,0.302181
1532121,0.303341
1532122,0.303333
1532123,0.305916
1532124,0.305924
1532125,0.314270
1532143,0.300708
1541047,0.307087
1541100,0.314420
1541101,0.303775
1541103,0.303775
1541104,0.306123
1541105,0.301780
1541106,0.305916
1541107,0.305924
1541108,0.305916
1541109,0.305916
1541110,0.307498
1541111,0.305357
1541118,0.296532
1541120,0.311123
1541121,0.314420
1541122,0.314420
1541123,0.311399
1541124,0.313584
1541126,0.312881
1541127,0.308323
1541128,0.310445
1541129,0.302369
1541130,0.299247
1541131,0.306002
1541132,0.311399
1541133,0.300160
1541134,0.303014
1541137,0.312346
1541138,0.312426
1541139,0.311036
1541140,0.312924
1541141,0.312809
1541142,0.312446
1541143,0.312891
1541144,0.312773
1541145,0.310808
1541146,0.313139
1541148,0.299047
1541149,0.299723
1541150,0.298684
1541151,0.307200
1541152,0.310277
1541156,0.313402
1541157,0.311691
1541159,0.306158
1541161,0.314420
1541162,0.314381
1541163,0.313430
1541164,0.314420
1541165,0.311419
1541166,0.309683
1541167,0.311037
1541168,0.311710
1541169,0.310806
1541172,0.313998
1541173,0.313998
1541174,0.312872
1541176,0.313848
1541177,0.314157
1541182,0.313799
1541184,0.303775
1541185,0.303341
1541186,0.305201
1541189,0.309907
1541191,0.313419
1541193,0.323310
1541194,0.304698
1541195,0.323908
1541196,0.324097
1541197,0.308048
1541198,0.305916
1541199,0.305916
1541207,0.304901
1541218,0.309020
1541601,0.323908
1541602,0.318325
1541604,0.317030
1542101,0.310561
1542102,0.313694
1542103,0.306729
1542104,0.309945
1542125,0.308713
1542129,0.306002
1542130,0.311403
1542136,0.303161
1542137,0.309950
1542138,0.305899
1543101,0.314370
1543102,0.314420
1543139,0.309734
1543141,0.312483
1543148,0.308149
1543149,0.309355
1543181,0.313567
1544100,0.313070
1544101,0.312602
1544102,0.312833
1544103,0.312602
1544155,0.312777
1545100,0.310788
1545101,0.312414
1545103,0.313317
1545106,0.313532
1545107,0.313394
1545109,0.310994
1546101,0.313560
1546103,0.313878
1548100,0.304443
1548101,0.308470
1548102,0.309734
1548104,0.304538
1548105,0.303235
1548106,0.299328
1548107,0.307367
1548108,0.298556
1548112,0.298534
1600201,0.289417
1600202,0.306597
1600203,0.293502
1600204,0.303467
1600205,0.288396
1600206,0.301585
1600207,0.283778
1600208,0.299774
1600209,0.243650
1600210,0.294984
1600211,0.268582
1600212,0.289678
1600213,0.271048
1600214,0.287201
1600215,0.243661
1600216,0.276895
1600217,0.243500
1600218,0.271599
1600231,0.243500
1601130,0.276551
1601140,0.268738
1601201,0.243678
1601202,0.271048
1601203,0.243500
1601204,0.269120
1601205,0.271048
1601206,0.243671
1601207,0.243678
1601208,0.243668
1601209,0.243500
1601210,0.271611
1602101,0.243500
1602102,0.243662
1602109,0.243500
1602110,0.243500
1602111,0.243671
1602201,0.243670
1602202,0.269644
1602203,0.243500
1602204,0.267202
1602205,0.243500
