stop_id,area,ellipticity,number_of_accessible_stops,concave_area,distance_betweenness,distance_from_landuse_centroid,cultural_institutions_multimodal,drugstores_multimodal,groceries_multimodal,healthcare_multimodal,parks_multimodal,religious_organizations_multimodal,restaurants_multimodal,schools_multimodal,services_multimodal,total_multimodal,cultural_institutions_walk15,drugstores_walk15,groceries_walk15,healthcare_walk15,parks_walk15,religious_organizations_walk15,restaurants_walk15,schools_walk15,services_walk15,total_walk15,walk_area,area_difference,eigenvector_centrality,degree_centrality,closeness_centrality,betweenness_centrality,cluster,stop_lat,stop_lon,stop_name,weighted_gini_walk,weighted_gini_multi,weighted_med_inc_walk,weighted_med_inc_multi
1020463,11.557,0.4837,243,9.268,3.49,7.83,144,30,115,14,328,71,1109,101,628,2540,83,18,44,3,90,44,652,36,370,1340,3.829,7.728,0.0458040801240001,0.0025728987993138,0.1120219252416593,0.0110409004595845,1057,60.16823,24.9411,Ylioppilastalo,0.304411,0.314362,48555.0,43621.0
1020464,7.964,0.414,159,4.465,3.545,7.867,116,26,92,8,248,57,955,88,574,2164,83,19,42,3,89,39,657,33,369,1334,3.749,4.215,0.0458040801240001,0.0025728987993138,0.1120219252416593,0.0110409004595845,1057,60.16776,24.94159,Ylioppilastalo,0.304122,0.3113,48643.0,45103.0
1030102,7.738,0.397,153,5.091,3.619,7.913,114,25,90,8,234,57,934,83,570,2115,84,19,43,4,87,39,665,33,374,1348,3.723,4.015000000000001,0.0458040801240001,0.0025728987993138,0.1120219252416593,0.0110409004595845,1057,60.16714,24.94234,Erottaja,0.304076,0.310649,48651.0,45324.0
1030121,7.958,0.5168,180,4.001,3.642,7.902,120,25,90,9,238,57,941,85,570,2135,83,19,41,4,85,38,661,32,374,1337,3.717,4.241,0.0458040801240001,0.0025728987993138,0.1120219252416593,0.0110409004595845,1057,60.16701,24.94348,Erottaja,0.30381,0.311119,48767.0,45181.0
1030122,10.05,0.4428,203,5.968,3.581,7.874,136,28,110,11,294,69,1079,92,606,2425,84,19,42,4,89,40,663,34,373,1348,3.826,6.224,0.0458040801240001,0.0025728987993138,0.1120219252416593,0.0110409004595845,1057,60.16749,24.94248,Erottaja,0.303797,0.31299,48786.0,44359.0
1020448,6.699,0.5447,141,3.991,3.468,7.635,105,24,75,7,198,47,854,65,504,1879,86,19,38,3,79,31,652,27,339,1274,3.663,3.036,0.0450178151436013,0.0025728987993138,0.1119032579479711,0.0213832678863468,1063,60.1689,24.94686,Aleksanterinkatu,0.302346,0.308276,49341.0,46154.0
1020449,11.011,0.544,229,7.958,3.456,7.647,142,29,114,12,319,69,1089,97,614,2485,8,5,2,0,3,2,130,1,29,180,0.284,10.727,0.0450178151436013,0.0025728987993138,0.1119032579479711,0.0213832678863468,1063,60.16893,24.94613,Aleksanterinkatu,0.304847,0.313368,49006.0,44029.0
1351114,2.864,0.6091,22,0.4,5.77,4.849,0,2,5,1,26,2,10,8,6,60,0,0,2,0,17,1,3,7,1,31,3.655,-0.7909999999999999,7.095780252432188e-06,0.0025728987993138,0.0774204431029204,0.0017128119808498,1065,60.25068,24.9198,Repovuori,0.252756,0.265206,70897.0,63260.0
1351115,5.219,0.2755,44,2.162,5.687,4.807,1,4,8,1,55,4,28,13,16,130,0,0,3,0,16,1,3,8,1,32,3.645,1.5740000000000005,7.095780252432188e-06,0.0025728987993138,0.0774204431029204,0.0017128119808498,1065,60.24994,24.91996,Repovuori,0.25277,0.277049,70931.0,57368.0
1351116,3.147,0.3925,25,1.084,6.039,5.015,0,2,5,1,30,2,10,9,6,65,0,0,1,0,19,1,4,5,1,31,3.7,-0.5530000000000004,1.2515151002156448e-06,0.0008576329331046,0.0718527968421798,0.0,1067,60.25305,24.9188,Kivimäki,0.252387,0.268627,70894.0,61641.0
1351117,4.431,0.2521,36,1.563,6.018,5.008,1,4,8,1,47,4,28,12,15,120,0,0,1,0,19,1,4,5,1,31,3.766,0.665,1.2515151002156448e-06,0.0008576329331046,0.0718527968421798,0.0,1067,60.25285,24.91874,Kivimäki,0.25285,0.273354,70728.0,58774.0
1351129,3.799,0.2546,29,1.857,6.122,5.07,1,4,8,1,40,4,27,11,15,111,0,0,1,0,18,1,4,4,1,29,3.751,0.048,1.2515151002156448e-06,0.0008576329331046,0.0718527968421798,0.0,1067,60.253775,24.918462,Kuusmiehentie,0.254079,0.2723,70232.0,59399.0
1351102,6.483,0.2649,58,3.435,5.322,4.474,1,4,10,1,64,4,36,18,16,154,0,1,4,0,21,2,5,8,2,43,3.645,2.838,1.9490636563882773e-05,0.0025728987993138,0.0838991646593308,0.002522568734376,1071,60.24687,24.9239,Paloheinäntie,0.25004,0.281716,72186.0,55173.0
1351105,4.473,0.4427,41,1.682,5.57,4.034,0,2,8,1,48,3,8,13,4,87,0,0,1,0,24,3,3,8,1,40,3.32,1.153,4.797135327127752e-06,0.0017152658662092,0.0794640929037634,0.0003567783787879,1068,60.24935,24.93492,Kaskenpolttajantie,0.245766,0.259143,73860.0,67914.0
1351106,5.283,0.4275,40,2.837,5.567,4.065,1,4,8,1,53,5,29,15,15,131,0,0,1,0,24,3,3,8,1,40,3.3,1.9830000000000003,4.797135327127752e-06,0.0017152658662092,0.0794640929037634,0.0003567783787879,1068,60.24933,24.93426,Kaskenpolttajantie,0.245441,0.266876,73948.0,62575.0
1351103,4.856,0.4522,43,1.854,5.518,4.32,0,2,7,1,49,4,10,13,5,91,0,0,3,0,20,3,4,8,1,39,3.341,1.5149999999999997,7.721159678226961e-06,0.0025728987993138,0.0776065872257885,0.0002667155281143,1069,60.24882,24.92861,Pitkämäentie,0.245491,0.260068,73816.0,66811.0
1351104,5.594,0.2903,49,2.317,5.513,4.401,1,4,8,1,52,5,29,15,15,130,0,0,3,0,21,3,3,8,1,39,3.317,2.277,7.721159678226961e-06,0.0025728987993138,0.0776065872257885,0.0002667155281143,1069,60.24872,24.92689,Pitkämäentie,0.246225,0.269162,73520.0,61291.0
1351107,4.894,0.4187,43,1.868,5.615,3.743,0,2,8,1,55,4,10,17,5,102,0,0,4,0,37,2,3,11,1,58,3.453,1.4410000000000005,1.9477471605009727e-05,0.0042881646655231,0.0861636831181768,0.0065059483076795,1156,60.24962,24.94126,Raiviontie,0.250783,0.262732,72422.0,66029.0
1351108,6.013,0.4635,52,2.725,5.622,3.752,0,2,9,1,71,4,12,19,8,126,0,0,4,0,37,2,3,11,1,58,3.439,2.574,1.9477471605009727e-05,0.0042881646655231,0.0861636831181768,0.0065059483076795,1156,60.24969,24.94116,Raiviontie,0.250704,0.263466,72444.0,65476.0
1351109,5.254,0.4942,48,1.86,5.58,3.681,0,2,9,1,57,4,10,17,5,105,0,0,4,0,32,2,3,11,1,53,3.517,1.7369999999999997,1.9477471605009727e-05,0.0042881646655231,0.0861636831181768,0.0065059483076795,1156,60.249277,24.942139,Raiviontie,0.25151,0.263594,72218.0,65923.0
1351110,5.898,0.3271,52,2.282,5.57,3.682,1,3,13,1,71,4,20,21,6,140,0,0,4,0,32,2,3,10,1,52,3.507,2.391,1.9477471605009727e-05,0.0042881646655231,0.0861636831181768,0.0065059483076795,1156,60.249188,24.942028,Raiviontie,0.251209,0.271285,72303.0,60913.0
1351101,4.241,0.4254,36,1.428,5.444,4.52,0,2,7,1,39,3,8,10,4,74,0,1,4,0,19,2,5,8,2,41,3.472,0.7689999999999997,1.9490636563882773e-05,0.0025728987993138,0.0838991646593308,0.002522568734376,1070,60.24797,24.92389,Paloheinäntie,0.248858,0.255592,72584.0,68872.0
1351113,3.511,0.3336,29,1.36,5.421,4.573,0,2,5,1,29,3,9,10,5,64,0,1,4,0,20,2,5,8,2,42,3.583,-0.072,1.9490636563882773e-05,0.0025728987993138,0.0838991646593308,0.002522568734376,1070,60.2477,24.92264,Paloheinäntie,0.250277,0.259751,72033.0,66113.0
1341124,5.635,0.2927,49,2.425,5.024,4.298,1,4,8,1,58,5,29,15,15,136,0,1,4,1,21,2,4,9,2,44,3.741,1.894,9.56982699744204e-05,0.0025728987993138,0.0914315391086421,0.008371182762568,1085,60.24426,24.9254,Elontie,0.253586,0.268938,70409.0,61453.0
1341125,8.369,0.3872,73,5.423,5.033,4.312,1,5,14,1,80,6,42,25,16,190,0,1,4,1,23,2,4,9,2,46,3.749,4.619999999999999,9.56982699744204e-05,0.0025728987993138,0.0914315391086421,0.008371182762568,1085,60.24433,24.92518,Elontie,0.253439,0.290853,70510.0,50990.0
1284100,6.698,0.4996,72,2.721,3.225,2.508,1,4,13,1,101,6,42,29,15,212,0,1,5,0,39,3,14,12,5,79,2.811,3.887000000000001,0.0014565885637277,0.0025728987993138,0.1043840667024553,0.0012758267508156,1072,60.226195,24.9556,Mäkitorpantie,0.319081,0.31367,39495.0,40616.0
1284105,7.813,0.4806,83,6.307,3.223,2.519,2,5,19,1,110,8,47,34,21,247,0,1,5,0,38,3,14,12,5,78,2.817,4.996,0.0014565885637277,0.0025728987993138,0.1043840667024553,0.0012758267508156,1072,60.226223,24.955391,Mäkitorpantie,0.318958,0.315059,39544.0,39740.0
1284155,8.025,0.3971,82,6.723,3.39,2.39,2,5,19,1,113,8,47,33,21,249,0,1,5,0,41,3,14,13,5,82,3.027,4.998,0.0014565885637277,0.0025728987993138,0.1043840667024553,0.0012758267508156,1072,60.22748,24.95715,Paturintie,0.319459,0.31285,39501.0,41012.0
1284156,8.163,0.4615,87,4.046,3.32,2.46,3,3,15,0,151,7,64,33,18,294,0,1,6,0,39,3,16,12,5,82,2.879,5.284000000000001,0.0014565885637277,0.0025728987993138,0.1043840667024553,0.0012758267508156,1072,60.22702,24.95606,Paturintie,0.319276,0.316062,39579.0,39275.0
1284154,9.938,0.3589,113,6.319,3.021,2.727,4,7,27,2,184,12,145,46,37,464,1,1,6,0,37,4,18,13,4,84,2.98,6.958,0.0017057232334647,0.0025728987993138,0.1000864281250415,0.0002548648847208,1073,60.22487,24.95228,Kylävoudintie,0.317989,0.317244,39407.0,38648.0
1284182,10.401,0.4792,107,4.929,2.967,2.77,3,5,25,1,169,9,59,43,21,335,1,1,5,0,39,4,18,12,4,84,3.034,7.367,0.0017057232334647,0.0025728987993138,0.1000864281250415,0.0002548648847208,1073,60.22445,24.95174,Kylävoudintie,0.318035,0.310212,39190.0,40947.0
1284167,8.939,0.6497,101,4.665,3.269,2.752,3,5,23,1,156,6,54,38,23,309,0,1,6,0,43,2,15,13,7,87,2.939,6.0,0.0012138017688741,0.0025728987993138,0.096736882328649,0.0002048295023986,1088,60.22751,24.95045,Kustaankartano,0.318961,0.312635,39358.0,38600.0
1284168,10.088,0.4275,110,5.589,3.277,2.755,5,7,30,2,190,11,134,40,32,451,0,2,6,0,43,2,14,14,7,88,2.965,7.122999999999999,0.0012138017688741,0.0025728987993138,0.096736882328649,0.0002048295023986,1088,60.2276,24.95035,Kustaankartano,0.31904,0.316376,39257.0,38703.0
1284101,11.673,0.6196,117,6.691,3.741,2.024,3,8,32,1,175,7,84,51,38,399,0,1,4,0,42,3,15,17,6,88,3.627,8.046,0.0053408347834575,0.0051457975986277,0.1157143428133571,0.0320038937460352,1125,60.229617,24.963054,Mäkitorpantie,0.319214,0.31248,39721.0,40071.0
1284102,14.483,0.6307,170,16.693,3.681,1.978,5,11,43,2,256,13,158,77,48,613,0,1,5,0,42,3,15,16,6,88,3.654,10.829,0.0053408347834575,0.0051457975986277,0.1157143428133571,0.0320038937460352,1125,60.22873,24.96421,Mäkitorpantie,0.320264,0.31373,38997.0,39240.0
1284108,9.471,0.5787,100,8.227,3.593,2.006,2,7,27,1,141,7,70,44,33,332,0,1,5,0,39,3,15,15,6,84,3.404,6.067,0.0053408347834575,0.0051457975986277,0.1157143428133571,0.0320038937460352,1125,60.227878,24.964075,Oulunkylän terveysas,0.321045,0.313844,38495.0,40194.0
1284117,10.182,0.5436,109,7.362,3.829,1.898,3,7,28,1,156,7,73,47,33,355,0,1,4,0,40,3,15,17,6,86,3.539,6.643000000000001,0.0053408347834575,0.0051457975986277,0.1157143428133571,0.0320038937460352,1125,60.22996,24.96525,Oulunkylän tori,0.319486,0.312157,39545.0,40644.0
1284118,11.061,0.5264,120,9.155,3.785,1.938,2,7,30,1,182,10,82,46,36,396,0,1,4,0,41,3,15,17,6,87,3.572,7.489,0.0053408347834575,0.0051457975986277,0.1157143428133571,0.0320038937460352,1125,60.22968,24.9646,Oulunkylän tori,0.3198,0.314135,39384.0,40022.0
1284188,9.713,0.5018,105,8.613,3.645,2.07,2,7,27,1,147,8,70,44,34,340,0,1,5,0,45,3,15,15,6,90,3.618,6.094999999999999,0.0053408347834575,0.0051457975986277,0.1157143428133571,0.0320038937460352,1125,60.2288,24.96248,Kylänvanhimmantie,0.320283,0.312818,39055.0,40720.0
1284189,10.656,0.5785,113,9.003,3.641,2.084,2,7,29,1,169,9,79,45,35,376,0,1,5,0,44,3,15,14,6,88,3.55,7.106000000000001,0.0053408347834575,0.0051457975986277,0.1157143428133571,0.0320038937460352,1125,60.22882,24.96222,Kylänvanhimmantie,0.32013,0.31388,39196.0,40028.0
1284151,10.17,0.45,108,6.833,2.777,2.967,5,7,30,2,171,11,126,39,29,420,2,2,6,0,48,4,21,13,5,101,3.326,6.843999999999999,0.0070028278174251,0.0025728987993138,0.1106564546740055,0.0014889887411805,1077,60.223128,24.948895,Oltermannintie,0.318212,0.312223,38491.0,40227.0
1284152,11.603,0.3606,132,11.975,2.714,3.038,5,9,40,2,218,17,189,52,54,586,2,2,6,0,54,4,25,12,4,109,3.521,8.082,0.0070028278174251,0.0025728987993138,0.1106564546740055,0.0014889887411805,1077,60.222696,24.947854,Oltermannintie,0.318129,0.317265,38319.0,38820.0
1286134,6.975,0.3127,62,3.941,2.543,3.794,0,3,14,1,94,5,46,27,16,206,1,1,5,0,47,3,20,9,7,93,3.432,3.543,0.0016878984718878,0.0025728987993138,0.1010613524553602,0.0020469956053541,1075,60.22218,24.93379,Niittyläntie,,,34549.0,32716.0
1286135,8.183,0.3412,81,3.964,2.479,3.84,4,4,16,1,158,9,97,37,34,360,1,1,5,0,45,3,20,9,7,91,3.392,4.791,0.0016878984718878,0.0025728987993138,0.1010613524553602,0.0020469956053541,1075,60.2216,24.9333,Niittyläntie,,,33392.0,31663.0
1283132,9.574,0.5951,96,5.75,2.422,3.663,3,6,20,1,152,8,79,33,26,328,1,0,6,0,45,3,26,9,7,97,3.555,6.019,0.0073138275517017,0.0034305317324185,0.1113030105873306,0.0115519161982824,1076,60.22103,24.93707,Vaskisepäntie,,,36729.0,33480.0
1283133,10.296,0.3182,103,6.388,2.422,3.613,5,8,30,2,210,15,178,55,52,555,1,0,5,0,44,3,23,8,6,90,3.529,6.767,0.0073138275517017,0.0034305317324185,0.1113030105873306,0.0115519161982824,1076,60.22099,24.93806,Vaskisepäntie,,,37538.0,34436.0
1282100,5.569,0.1502,48,2.799,2.895,3.921,0,2,10,1,69,5,31,23,10,151,0,1,4,1,45,3,19,9,7,89,3.505,2.064,0.0004768446478607,0.0025728987993138,0.0932138160221187,0.0006095936950394,1093,60.225264,24.929829,Männikkötie,,,35776.0,31535.0
1282136,8.001,0.4279,71,3.963,2.911,3.868,0,3,14,1,112,7,45,32,16,230,0,1,4,1,46,3,19,9,8,91,3.545,4.456,0.0004768446478607,0.0025728987993138,0.0932138160221187,0.0006095936950394,1093,60.22544,24.93073,Koivikkotie,,,37353.0,35277.0
1282137,7.379,0.2622,71,2.693,2.891,3.874,3,3,13,1,124,7,77,30,18,276,0,1,4,1,45,3,19,9,8,90,3.501,3.878,0.0004768446478607,0.0025728987993138,0.0932138160221187,0.0006095936950394,1093,60.22526,24.9307,Koivikkotie,,,36991.0,31806.0
1286100,5.008,0.0741,44,2.342,2.846,4.011,0,2,9,1,65,3,30,17,10,137,0,1,4,0,44,3,19,9,7,87,3.394,1.614,0.0004768446478607,0.0025728987993138,0.0932138160221187,0.0006095936950394,1093,60.224753,24.928389,Männikkötie,,,33520.0,30007.0
1283130,7.952,0.4827,75,2.635,2.507,3.414,3,4,16,1,146,8,77,35,25,315,2,0,4,0,51,3,22,7,4,93,3.597,4.355,0.0090765395097865,0.0034305317324185,0.1111008156163813,0.0002089940862023,1080,60.22153,24.94149,Tinasepäntie,0.316173,,38693.0,31939.0
1283131,6.635,0.3638,70,3.007,2.471,3.35,5,4,19,1,144,10,150,33,32,398,2,1,5,0,49,3,23,6,3,92,3.571,3.064,0.0090765395097865,0.0034305317324185,0.1111008156163813,0.0002089940862023,1080,60.22105,24.9431,Tinasepäntie,0.31593,,38579.0,34965.0
1250119,12.622,0.3793,145,12.685,2.377,3.116,6,10,43,2,250,17,194,59,59,640,2,1,6,0,53,4,25,7,8,106,3.442,9.18,0.0053369904081629,0.0017152658662092,0.1112603820884462,0.0107405272933043,1078,60.21922,24.94948,Panuntie,0.318827,,37177.0,36042.0
1250120,9.824,0.3234,105,9.374,2.344,3.12,6,7,24,2,179,10,144,36,36,444,2,1,6,0,55,4,25,9,8,110,3.429,6.395,0.0053369904081629,0.0017152658662092,0.1112603820884462,0.0107405272933043,1078,60.21883,24.94982,Panuntie,0.318868,0.320493,37067.0,38100.0
1250117,10.912,0.3017,123,6.883,2.265,2.976,4,8,31,2,202,14,162,49,41,513,3,1,7,0,60,5,30,12,12,130,3.525,7.387,0.0013351650682377,0.0034305317324185,0.1057520413661933,0.010492950268076,1135,60.21644,24.95597,Käpylän paloasema,0.320832,,36150.0,36725.0
1250118,10.3,0.3097,112,7.907,2.256,2.972,7,7,25,0,201,10,147,40,36,473,3,1,7,0,62,2,30,12,12,129,3.616,6.684000000000001,0.0013351650682377,0.0034305317324185,0.1057520413661933,0.010492950268076,1135,60.21619,24.95642,Käpylän paloasema,0.321047,0.321482,36107.0,38161.0
1250431,8.343,0.0202,84,2.631,2.235,3.033,3,5,21,0,162,8,113,39,28,379,3,1,7,0,56,4,30,12,12,125,3.541,4.802,0.0013351650682377,0.0034305317324185,0.1057520413661933,0.010492950268076,1135,60.21658,24.95448,Pohjolanaukio,0.320212,0.320869,36243.0,37656.0
1284127,14.257,0.3212,151,11.558,3.524,2.858,7,10,40,2,254,15,191,52,54,625,0,2,5,1,43,2,11,16,6,86,3.394,10.863,0.0074908888608618,0.0025728987993138,0.1121192040266048,0.0014241251476752,1091,60.23022,24.94776,Kustaankartano,0.317308,0.310062,39585.0,41715.0
1284129,10.932,0.6372,121,5.93,3.494,2.885,4,6,28,1,183,11,83,43,26,385,0,2,5,1,44,2,11,16,7,88,3.426,7.506,0.0074908888608618,0.0025728987993138,0.1121192040266048,0.0014241251476752,1091,60.22999,24.94731,Kustaankartano,0.318003,0.312841,39114.0,38986.0
1283187,15.416,0.0711,186,14.545,3.507,3.143,18,10,65,2,298,22,320,74,137,946,0,1,4,1,50,2,6,15,7,86,3.503,11.913,0.0098288537209129,0.0060034305317324,0.1136767198720145,0.0573203826958518,1092,60.23053,24.94255,Käskynhaltijantie,0.310235,0.314415,42144.0,40043.0
1284103,16.493,0.4248,163,12.747,3.413,3.182,7,11,39,2,289,18,195,61,52,674,0,1,5,1,54,2,11,17,9,100,3.707,12.785999999999998,0.0098288537209129,0.0060034305317324,0.1136767198720145,0.0573203826958518,1092,60.22972,24.94197,Tuusulanväylä,0.31278,0.307573,40889.0,43139.0
1284104,14.867,0.4775,150,11.386,3.43,3.042,6,9,43,2,251,17,190,57,50,625,0,1,6,1,45,2,9,14,6,84,3.219,11.648,0.0098288537209129,0.0060034305317324,0.1136767198720145,0.0573203826958518,1092,60.22968,24.94452,Tuusulanväylä,0.318851,0.310862,38152.0,41125.0
1284186,14.426,0.1689,136,11.685,3.434,3.082,6,7,33,2,266,12,165,53,38,582,0,1,5,1,52,2,8,14,6,89,3.478,10.948,0.0098288537209129,0.0060034305317324,0.1136767198720145,0.0573203826958518,1092,60.22978,24.94377,Käskynhaltijantie,0.315468,0.306972,39782.0,43628.0
1282140,8.23,0.5961,76,3.486,3.331,4.198,0,5,18,3,141,9,48,35,20,279,0,1,5,1,40,1,11,9,7,75,3.549,4.681000000000001,0.0002233545080819,0.0017152658662092,0.0854100279699913,0.0004460141539698,1096,60.22883,24.92372,Metsäpuronkuja,0.315366,0.316495,37263.0,38107.0
1282141,7.793,0.5028,71,3.914,3.351,4.216,0,4,14,1,92,8,40,28,14,201,0,1,5,1,41,1,11,9,7,76,3.543,4.25,0.0002233545080819,0.0017152658662092,0.0854100279699913,0.0004460141539698,1096,60.22898,24.92337,Metsäpuronkuja,0.314762,,37514.0,37909.0
1281108,9.914,0.6843,109,5.213,3.901,4.052,1,7,21,3,166,9,56,41,26,330,0,2,5,1,37,1,10,8,8,72,3.421,6.493,0.0005813513821082,0.0025728987993138,0.0892407211836058,2.944662431260537e-07,1099,60.23416,24.92612,Maunulantie,0.301527,0.320003,43476.0,36664.0
1281109,11.285,0.7003,112,8.697,3.888,3.997,1,4,18,1,176,10,60,40,22,332,0,2,5,1,37,1,10,8,8,72,3.446,7.839,0.0005813513821082,0.0025728987993138,0.0892407211836058,2.944662431260537e-07,1099,60.23409,24.92711,Maunulantie,0.301328,0.309467,43739.0,41854.0
1282106,14.984,0.4737,153,11.9,3.807,3.74,6,10,38,2,242,16,176,56,45,591,0,2,5,1,41,2,10,9,8,78,3.565,11.419,0.0011406632151559,0.0042881646655231,0.0960968764912117,0.0041700526675961,1101,60.23351,24.93171,Pirjontie,0.300713,,45073.0,39931.0
1284134,6.718,0.7551,75,2.989,3.952,2.662,1,5,22,1,93,8,51,32,18,231,0,1,5,1,32,2,7,16,2,66,3.299,3.419,0.0007360247035782,0.0017152658662092,0.0930570537784682,0.0001111394954473,1083,60.233756,24.951206,Hirsipadontie,0.306966,0.312585,45728.0,38790.0
1284135,7.69,0.5605,84,4.616,3.952,2.665,3,5,18,1,116,4,49,31,19,246,0,1,5,1,33,2,8,17,3,70,3.29,4.4,0.0007360247035782,0.0017152658662092,0.0930570537784682,0.0001111394954473,1083,60.233768,24.951153,Hirsipadontie,0.306618,0.313728,45862.0,39009.0
1284136,8.894,0.7087,96,4.229,4.106,2.356,2,6,27,1,134,8,64,45,25,312,0,1,5,0,34,2,9,17,3,71,3.378,5.516,0.0004528700145383,0.0017152658662092,0.0954652834810821,0.0001705098394427,1086,60.234382,24.956845,Hirsipadonkuja,0.310122,0.312615,44816.0,38518.0
1284137,6.843,0.612,68,2.622,4.11,2.356,2,5,18,1,102,5,42,29,18,222,0,1,5,0,34,2,9,16,3,70,3.373,3.47,0.0004528700145383,0.0017152658662092,0.0954652834810821,0.0001705098394427,1086,60.234425,24.956856,Hirsipadonkuja,0.309984,0.312789,44885.0,39489.0
1284126,14.346,0.4694,150,10.077,3.678,2.606,7,10,42,2,279,15,192,54,54,655,0,2,5,0,38,2,12,16,7,82,3.52,10.826,0.0037209874935505,0.0042881646655231,0.1025961001705573,0.0045957103312105,1089,60.23108,24.9522,Mestarintie,0.314382,0.312226,41709.0,40398.0
1284128,13.565,0.6659,138,9.568,3.733,2.506,5,10,40,3,220,12,154,61,45,550,0,2,5,0,38,2,13,15,7,82,3.436,10.129,0.0037209874935505,0.0042881646655231,0.1025961001705573,0.0045957103312105,1089,60.23133,24.95398,Mestarintie,0.316025,0.312593,41100.0,39061.0
1284132,9.141,0.604,97,4.951,3.684,2.67,3,5,24,1,141,6,57,35,23,295,0,2,4,1,39,2,12,18,6,84,3.479,5.662,0.0037209874935505,0.0042881646655231,0.1025961001705573,0.0045957103312105,1089,60.231298,24.951032,Maapadontie,0.311996,0.313919,42813.0,38427.0
1284133,9.31,0.6227,98,5.121,3.664,2.653,3,5,24,1,141,7,57,38,23,299,0,2,4,0,38,2,12,17,7,82,3.54,5.7700000000000005,0.0037209874935505,0.0042881646655231,0.1025961001705573,0.0045957103312105,1089,60.231063,24.951344,Maapadontie,0.31302,0.313487,42315.0,38472.0
1284169,9.654,0.6675,107,5.383,3.549,2.598,3,5,24,1,161,6,56,42,23,321,0,1,6,0,39,2,13,13,7,81,3.189,6.465,0.0037209874935505,0.0042881646655231,0.1025961001705573,0.0045957103312105,1089,60.22982,24.95254,Kivalterintie,0.317933,0.313034,40090.0,38359.0
1284170,11.27,0.4849,122,7.333,3.502,2.66,5,7,33,2,188,11,138,39,30,453,0,2,6,0,39,2,12,13,7,81,3.108,8.161999999999999,0.0037209874935505,0.0042881646655231,0.1025961001705573,0.0045957103312105,1089,60.22954,24.95148,Kivalterintie,0.318528,0.315305,39703.0,38616.0
1284171,10.36,0.5382,109,7.444,3.655,2.559,5,7,31,2,163,10,127,37,30,412,0,2,6,0,38,2,12,15,7,82,3.423,6.936999999999999,0.0037209874935505,0.0042881646655231,0.1025961001705573,0.0045957103312105,1089,60.23073,24.95309,Mestarintie,0.315885,0.314248,41033.0,38842.0
1341116,1.413,0.9035,7,0.206,4.855,4.406,0,0,1,0,8,3,1,4,0,17,0,1,4,1,23,2,4,5,3,43,3.412,-1.999,9.178821589930836e-05,0.0017152658662092,0.0913452897202839,0.0032135237223144,1084,60.242559,24.922357,Kamppiaistie,0.259637,0.250275,67496.0,72500.0
1341117,1.684,0.8722,13,0.426,4.854,4.409,0,0,1,0,12,3,1,5,0,22,0,1,4,1,23,2,4,5,3,43,3.423,-1.739,9.178821589930836e-05,0.0017152658662092,0.0913452897202839,0.0032135237223144,1084,60.242551,24.922285,Kamppiaistie,0.259908,0.249605,67360.0,72699.0
1341105,8.536,0.6277,73,3.025,4.686,4.146,1,5,13,1,99,6,43,26,20,214,0,2,5,1,21,2,4,6,4,45,3.062,5.474,0.0005036679817421,0.0042881646655231,0.1004671823043171,0.0280450265439765,1106,60.24126,24.92653,Pakilantie,0.259372,0.294621,67225.0,48713.0
1341122,6.94,0.5223,64,2.886,4.75,4.144,1,5,11,1,77,5,36,20,17,173,0,2,5,1,22,2,6,8,4,50,3.528,3.4120000000000004,0.0005036679817421,0.0042881646655231,0.1004671823043171,0.0280450265439765,1106,60.24185,24.92687,Halkosuontie,0.259811,0.28512,66975.0,53426.0
1341123,9.043,0.3986,77,6.464,4.737,4.158,1,5,16,1,98,6,51,33,19,230,0,2,5,1,24,2,6,8,4,52,3.518,5.525,0.0005036679817421,0.0042881646655231,0.1004671823043171,0.0280450265439765,1106,60.24172,24.92653,Halkosuontie,0.26046,0.294393,66617.0,49023.0
1284106,12.343,0.6799,137,8.816,3.901,2.222,5,10,38,2,196,10,145,56,41,503,0,1,4,0,39,3,12,13,5,77,3.387,8.956,0.0018320983242709,0.0034305317324185,0.1055311443585262,0.0063643282012033,1087,60.232039,24.959079,Käskynhaltijantie,0.315765,0.312204,41890.0,39470.0
1284113,10.247,0.6271,104,6.855,3.923,2.23,3,6,26,1,167,6,60,43,26,338,0,1,4,0,38,3,11,13,5,75,3.459,6.788,0.0018320983242709,0.0034305317324185,0.1055311443585262,0.0063643282012033,1087,60.23228,24.95892,Käskynhaltijantie,0.315299,0.312483,42111.0,39043.0
1284124,13.499,0.5006,139,9.517,3.91,2.297,5,8,36,2,235,13,159,56,38,552,0,1,4,0,34,3,10,13,5,70,3.383,10.116,0.0018320983242709,0.0034305317324185,0.1055311443585262,0.0063643282012033,1087,60.23238,24.95772,Norrtäljentie,0.315155,0.312485,42137.0,39874.0
1284125,12.52,0.6774,130,5.708,3.978,2.192,3,8,31,2,192,10,89,62,39,436,0,1,5,0,38,3,10,15,5,77,3.359,9.161,0.0018320983242709,0.0034305317324185,0.1055311443585262,0.0063643282012033,1087,60.23268,24.95962,Norrtäljentie,0.314816,0.310957,42543.0,40122.0
1284138,10.012,0.7073,109,5.206,3.963,2.257,3,8,29,1,153,8,76,51,33,362,0,1,5,0,37,3,10,15,5,76,3.474,6.538,0.0018320983242709,0.0034305317324185,0.1055311443585262,0.0063643282012033,1087,60.232753,24.95845,Kisällintie,0.314086,0.312743,42716.0,38475.0
