,stop_id,walk15_gini,multimodal_gini,income_walk,income_multimodal
2763,3917,33.489861,33.669341,28373.0,28613.0
2764,3918,31.825087,34.337805,47892.0,72892.0
2765,392,32.798622,33.441272,51471.0,54980.0
2766,3920,31.518033,31.741126,36813.0,37201.0
2767,3921,31.729853,31.066693,36411.0,38950.0
2768,3922,32.065406,30.900589,36286.0,38937.0
2769,3923,31.848419,30.464118,37434.0,39109.0
2770,3924,32.550721,30.059397,34158.0,40697.0
2771,3925,31.621636,31.083418,24885.0,26414.0
2772,3926,32.817772,34.651238,43790.0,61533.0
2773,3927,32.112546,31.015575,41847.0,39564.0
2774,3928,32.627455,31.370742,42921.0,42341.0
2775,3929,33.353369,33.398668,28224.0,28592.0
2776,393,31.492975,31.080658,48520.0,49762.0
2777,3932,32.448602,34.415099,45395.0,44611.0
2778,3933,32.916511,35.100788,46564.0,47532.0
2779,3935,30.134986,29.023128,36312.0,37683.0
2780,3936,31.612326,32.187096,33701.0,34217.0
2781,3937,35.734427,34.81145,60462.0,57172.0
2782,394,31.59781,32.840077,48587.0,53007.0
2783,3940,32.49225,31.587666,33557.0,33722.0
2784,3941,30.346196,30.346795,35874.0,35546.0
2785,3942,31.132606,30.791479,37145.0,35715.0
2786,3943,31.471065,30.667769,36156.0,33463.0
2787,3944,31.132083,30.040987,35870.0,34580.0
2788,3945,30.36732,30.202986,35822.0,35023.0
2789,3946,28.802071,28.954136,31319.0,29948.0
2790,3947,28.624356,28.805997,31223.0,31135.0
2791,3948,28.609966,28.900555,31182.0,30136.0
2792,3949,28.420141,28.389275,32201.0,32846.0
2793,395,30.197174,31.056989,45345.0,50388.0
2794,3950,28.209934,28.621366,33520.0,30835.0
2795,3951,28.0808,28.548171,37239.0,37910.0
2796,3952,28.086123,28.101731,37363.0,35670.0
2797,3953,28.246596,28.666176,36642.0,38298.0
2798,3954,28.264029,28.354295,36489.0,38178.0
2799,3955,28.525704,29.052587,38260.0,37367.0
2800,3956,28.537418,28.548171,38053.0,37910.0
2801,3957,28.877016,28.945082,37738.0,38220.0
2802,3959,29.609838,28.84715,36442.0,38332.0
2803,396,30.334798,31.544307,45260.0,50748.0
2804,3964,30.017034,29.665168,36416.0,36118.0
2805,3965,30.046644,29.48564,36440.0,36874.0
2806,3966,30.015748,29.483966,36404.0,36875.0
2807,3967,28.021795,29.128113,38135.0,32432.0
2808,3968,28.296506,28.554807,36257.0,36650.0
2809,3969,28.620848,28.572727,35067.0,35599.0
2810,397,29.854395,30.815776,45762.0,48839.0
2811,3970,28.281052,28.202807,37140.0,38305.0
2812,3972,28.268597,28.269572,36766.0,39247.0
2813,3973,28.238248,28.134724,36924.0,39473.0
2814,3975,28.72032,28.394938,33536.0,39229.0
2815,3976,28.711875,28.212077,33607.0,39361.0
2816,3977,28.547602,28.49848,33854.0,39066.0
2817,3978,28.458299,28.197645,34206.0,39303.0
2818,3979,28.266178,28.709267,34665.0,38424.0
2819,398,29.854832,31.283404,45637.0,50222.0
2820,3980,28.336893,28.206405,34796.0,39277.0
2821,3984,27.985712,27.989638,63739.0,63615.0
2822,3985,27.934164,30.893233,63004.0,63141.0
2823,3986,33.214807,32.975743,28229.0,29312.0
2824,3987,33.192775,33.373782,28183.0,28668.0
2825,3988,32.991965,32.874056,28539.0,29274.0
2826,3989,32.984925,33.29157,28573.0,29029.0
2827,399,28.419696,28.423451,57025.0,59594.0
2828,3990,32.683225,32.610477,28812.0,29520.0
2829,3991,32.615322,33.157606,28828.0,29153.0
2830,3992,32.539196,31.987366,28870.0,29179.0
2831,3993,32.503038,32.874056,28901.0,29274.0
2832,3994,32.520619,31.910782,28413.0,29039.0
2833,3995,32.464923,32.535066,28492.0,29028.0
2834,3996,35.847528,31.460706,77077.0,67105.0
2835,3997,34.434793,35.334576,36169.0,43881.0
2836,3998,34.386932,34.740945,35734.0,41254.0
2837,3999,34.605586,35.536659,37979.0,46787.0
2838,4,39.397576,37.75563,68286.0,70863.0
2839,40,30.504837,31.355618,33299.0,36456.0
2840,4000,34.61002,34.900212,37714.0,40859.0
2841,4001,35.053407,35.45272,41412.0,45531.0
2842,4002,35.020292,35.340847,41279.0,42300.0
2843,4003,35.20392,35.600201,42854.0,46410.0
2844,4004,35.185049,35.340847,42791.0,42300.0
2845,4005,35.759913,35.707003,49245.0,54960.0
2846,4006,35.753011,35.443067,49169.0,48594.0
2847,4007,36.323136,35.863141,56445.0,56989.0
2848,4008,36.060264,35.536881,52711.0,48346.0
2849,4011,28.020459,28.342326,33612.0,32341.0
2850,4012,28.048158,28.282859,33274.0,30991.0
2851,4013,28.026797,27.94034,33319.0,33204.0
2852,4014,27.702672,26.289913,33867.0,39363.0
2853,4015,27.530075,28.297406,34143.0,32441.0
2854,4016,26.677794,26.236071,38440.0,40277.0
2855,4017,26.72646,27.089679,38434.0,34280.0
2856,4018,28.074086,26.278092,38293.0,39385.0
2857,4019,30.800658,30.793788,31676.0,32176.0
2858,402,28.463696,29.185355,60211.0,59939.0
2859,4020,30.784703,31.12825,31658.0,31619.0
2860,4021,35.521457,35.933441,55260.0,53123.0
2861,4022,35.557341,36.21727,55309.0,52267.0
2862,4025,39.253718,38.572446,36359.0,41335.0
2863,4026,36.493519,36.798039,53599.0,51820.0
2864,4032,32.763911,33.749845,38790.0,40195.0
2865,4033,28.972838,29.546623,59195.0,61436.0
2866,4034,28.95174,30.554328,59183.0,61862.0
2867,4035,34.790231,36.854408,37874.0,34799.0
2868,4036,35.657181,36.043522,37759.0,37670.0
2869,4037,36.543614,35.8478,37143.0,38687.0
2870,4038,38.196034,37.134521,35523.0,39078.0
2871,4039,39.747843,40.05296,38119.0,48779.0
2872,4040,39.884755,40.068364,38476.0,40848.0
2873,4041,39.238592,38.591501,36040.0,35885.0
2874,4042,39.043167,37.885239,35874.0,37748.0
2875,4043,37.941745,37.513011,35924.0,32793.0
2876,4044,37.119334,36.038492,36037.0,34403.0
2877,4045,36.954506,34.056667,34636.0,37243.0
2878,4046,31.609744,31.002975,37208.0,35807.0
2879,4047,31.381263,31.002975,37580.0,35807.0
2880,4048,31.928593,30.166079,37306.0,32688.0
2881,4049,31.522514,29.960591,35400.0,34282.0
2882,405,36.527192,35.174328,76879.0,66563.0
2883,4050,25.929733,25.64375,40683.0,42381.0
2884,4051,25.444655,26.067467,43197.0,39813.0
2885,4052,39.321605,38.394333,61062.0,59134.0
2886,4053,32.122114,31.555483,39609.0,41748.0
2887,4055,39.614645,42.304998,62457.0,58483.0
2888,4056,38.76845,38.178238,35431.0,35916.0
2889,4057,33.553431,33.408691,38392.0,39216.0
2890,4058,37.895111,36.812179,35849.0,37124.0
2891,406,36.164054,32.153125,75953.0,56651.0
2892,4060,34.836106,33.520361,37704.0,38422.0
2893,4061,29.827025,30.40082,31643.0,32647.0
2894,4062,30.237003,30.508186,29307.0,28147.0
2895,4063,29.998509,29.969915,32306.0,27766.0
2896,4065,32.161062,32.058251,39800.0,40447.0
2897,407,34.059326,31.029177,69554.0,53389.0
2898,4070,34.809959,33.253372,44586.0,40511.0
2899,4071,29.02135,29.207887,29112.0,28805.0
2900,4073,29.035765,29.089789,29431.0,28778.0
2901,4074,29.051999,29.125397,29212.0,28887.0
2902,4075,29.066424,29.124862,28879.0,28965.0
2903,4076,29.048212,29.066143,29292.0,29229.0
2904,4077,35.228452,32.734443,44961.0,40268.0
2905,4078,33.33098,33.107629,28016.0,28751.0
2906,408,34.106946,33.261484,61107.0,53225.0
2907,4080,29.477705,30.361713,46409.0,45924.0
2908,4081,29.540537,30.88429,46348.0,47099.0
2909,4083,34.990591,35.09852,40778.0,41599.0
2910,4084,27.203151,29.206615,40765.0,35557.0
2911,4085,35.125791,35.308401,42153.0,43023.0
2912,4088,29.349279,29.622556,27317.0,28509.0
2913,409,34.04731,34.457285,61064.0,57628.0
2914,4090,28.90406,29.835795,35852.0,33856.0
2915,4091,27.715728,28.057091,39844.0,39674.0
2916,4092,28.001558,29.946354,39047.0,34244.0
2917,4093,26.772983,27.953282,40919.0,39456.0
2918,4094,40.150422,39.024174,42348.0,48602.0
2919,4096,40.121269,40.458814,41978.0,47728.0
2920,41,36.63838,38.239991,62557.0,66542.0
2921,410,33.394361,34.050483,56865.0,57840.0
2922,4100,29.227585,30.573061,50576.0,45115.0
2923,4101,29.630784,31.069098,49002.0,40924.0
2924,4102,28.778178,28.325343,27698.0,27656.0
2925,4103,28.809286,28.843405,27716.0,27882.0
2926,4105,29.165044,30.40082,34988.0,32647.0
2927,4108,40.327785,39.274389,42498.0,49163.0
2928,411,33.454709,34.680151,57039.0,61566.0
2929,4112,28.850634,28.716907,37852.0,38426.0
2930,4113,31.019314,30.228489,30171.0,30980.0
2931,4114,31.051741,31.020321,30254.0,31383.0
2932,4115,32.350712,32.365254,42003.0,40624.0
2933,4118,32.556212,31.495349,39123.0,40679.0
2934,4119,31.755595,31.585116,39835.0,40109.0
2935,412,35.547487,35.770067,60650.0,63681.0
2936,4120,31.725669,31.070257,39850.0,41011.0
2937,4121,31.258074,31.248463,40296.0,42077.0
2938,4122,31.217869,31.229282,40320.0,41293.0
2939,4123,30.764606,31.367518,44198.0,43059.0
2940,4124,31.428726,31.935627,42160.0,41638.0
2941,4129,39.78246,39.721284,43350.0,38064.0
2942,413,35.793563,36.522092,61519.0,64316.0
2943,4130,39.454095,38.891169,45282.0,42880.0
2944,4131,39.306089,37.807528,43468.0,45764.0
2945,4132,38.936407,37.781462,44559.0,46299.0
2946,4133,38.768216,37.711212,44820.0,46697.0
2947,4134,38.551895,37.008768,44809.0,45206.0
2948,4135,37.823484,37.930817,45165.0,43662.0
2949,4136,37.263936,37.388344,46382.0,45486.0
2950,4137,36.562279,37.472776,48787.0,50663.0
2951,4138,36.678909,37.74941,48136.0,42758.0
2952,4139,37.06076,38.350828,46904.0,42868.0
2953,414,35.230771,37.142647,58788.0,66349.0
2954,4140,37.499912,38.51577,45817.0,42331.0
2955,4141,38.055319,38.292651,45392.0,44046.0
2956,4142,38.36829,38.394964,45220.0,45729.0
2957,4143,38.842506,39.437987,46260.0,36754.0
2958,4144,39.459667,40.023006,46041.0,38157.0
2959,4145,39.629742,40.698468,43124.0,41674.0
2960,4147,34.933729,35.180698,41895.0,43279.0
2961,4149,30.454203,29.97417,39582.0,38950.0
2962,415,35.242563,37.323985,58862.0,61616.0
2963,4150,30.814979,31.461556,40968.0,40037.0
2964,4151,30.79036,31.578649,41019.0,40469.0
2965,4152,30.820798,31.532384,40852.0,39531.0
2966,4154,31.010689,31.566318,40851.0,37413.0
2967,4156,32.597432,29.886619,46075.0,41773.0
2968,4158,30.81522,30.459709,51252.0,47954.0
2969,4159,30.898414,29.505687,51705.0,52217.0
2970,416,36.281809,37.416043,59613.0,65428.0
2971,4162,30.525416,30.600632,46366.0,44818.0
2972,4163,30.504988,29.733641,46679.0,48255.0
2973,4164,30.55116,30.823239,41716.0,45954.0
2974,4165,30.498975,29.747491,41635.0,47948.0
2975,4166,30.280068,30.68603,38904.0,45104.0
2976,4167,30.266397,30.410656,38853.0,44847.0
2977,4168,30.215626,30.894841,37970.0,47129.0
2978,4169,30.214775,30.908187,37934.0,47149.0
2979,417,36.247512,38.31798,59768.0,66553.0
2980,4170,31.748948,29.712836,56965.0,48267.0
2981,4171,31.765404,30.398052,57109.0,50359.0
2982,4173,29.731627,30.427516,24789.0,23855.0
2983,4174,29.730509,30.267438,24792.0,23849.0
2984,4175,34.136746,35.907268,55781.0,58067.0
2985,4179,36.651529,37.217208,65949.0,60259.0
2986,418,37.26869,37.986448,60920.0,66733.0
2987,4180,29.107017,29.817513,35982.0,33916.0
2988,4181,31.393628,32.101152,29767.0,30268.0
2989,4182,31.412019,32.127523,29807.0,30356.0
2990,4183,31.239499,32.102857,30144.0,30273.0
2991,4184,31.189127,32.113047,30301.0,30314.0
2992,4185,29.645992,30.065297,35459.0,33964.0
2993,4186,29.175331,31.832321,37255.0,29879.0
2994,4187,26.708958,29.339352,41184.0,34752.0
2995,4188,26.702435,31.446486,41190.0,30369.0
2996,419,38.343027,38.879152,66141.0,62215.0
2997,4190,38.657502,37.124696,65801.0,68166.0
2998,4192,29.0669,29.258679,33385.0,32388.0
2999,4194,36.526101,35.123738,52717.0,46980.0
3000,4195,28.911106,28.882359,35422.0,32683.0
3001,4196,28.932823,29.043239,35659.0,31815.0
3002,4197,28.937215,28.867407,35789.0,32898.0
3003,4198,31.763962,35.433537,52514.0,53306.0
3004,42,36.693646,36.526413,63822.0,61717.0
3005,420,38.323713,37.559605,65990.0,59748.0
3006,4204,28.910411,29.564206,32322.0,32689.0
3007,4205,29.041914,29.88339,32491.0,32831.0
3008,4207,32.787955,33.953658,30113.0,37315.0
3009,421,38.36203,38.861271,64768.0,63156.0
3010,4210,28.950892,28.892873,35121.0,34508.0
3011,4213,32.510112,34.049095,37222.0,36827.0
3012,4217,34.567456,35.244523,35421.0,41659.0
3013,4218,31.108209,31.959151,51704.0,46209.0
3014,422,38.249369,38.879545,64923.0,63303.0
3015,4220,29.455594,30.081803,54890.0,54727.0
3016,4221,29.29947,29.84938,53796.0,56325.0
3017,4223,28.460773,28.829523,32050.0,30849.0
3018,4229,39.088048,38.321929,49264.0,50825.0
3019,423,41.027017,40.619587,65519.0,64553.0
3020,4230,29.067058,29.296207,32176.0,33640.0
3021,4232,36.516721,37.111359,53351.0,50323.0
3022,4233,36.491412,37.359591,51612.0,50264.0
3023,4234,36.39708,37.070864,54138.0,52087.0
3024,4235,36.418552,36.601295,55027.0,55567.0
3025,4237,30.896749,30.648086,28909.0,28038.0
3026,4238,30.881992,30.50058,28972.0,28641.0
3027,4239,33.041053,33.382669,31100.0,28969.0
3028,424,41.06954,39.985748,66622.0,62325.0
3029,4242,29.614461,28.724018,36445.0,38503.0
3030,4244,36.475346,35.311146,55152.0,54392.0
3031,4245,36.196154,35.374351,54801.0,54522.0
3032,4246,36.223849,35.655362,54980.0,55069.0
3033,4247,36.160976,35.717339,54898.0,54884.0
3034,425,41.608167,39.577043,68033.0,62206.0
3035,426,41.406438,38.994179,68101.0,60356.0
3036,4264,32.313409,31.285591,35298.0,32374.0
3037,4265,28.88097,29.865445,32795.0,32827.0
3038,4266,29.236018,29.04907,62424.0,60887.0
3039,4267,29.302695,29.977629,62346.0,62312.0
3040,4268,29.402136,29.04907,63263.0,60887.0
3041,4269,29.228596,29.546623,62828.0,61436.0
3042,427,41.031583,39.049258,67392.0,62004.0
3043,4270,30.495633,30.141941,42414.0,37133.0
3044,4273,32.90081,32.421149,72486.0,71872.0
3045,4274,33.019657,32.159167,72695.0,69689.0
3046,4278,32.146554,28.912849,35327.0,31284.0
3047,4279,29.026815,28.965312,33257.0,30776.0
3048,428,40.245773,38.562119,65370.0,60284.0
3049,4280,30.061713,28.997001,31170.0,30664.0
3050,4281,30.118831,29.485406,32325.0,36480.0
3051,4282,30.198995,32.36651,65820.0,66800.0
3052,4283,28.935453,31.05095,29475.0,41089.0
3053,4284,35.33934,35.484638,48038.0,47560.0
3054,4285,36.992327,34.572402,72001.0,65324.0
3055,4287,34.509791,34.770266,68009.0,67361.0
3056,4288,34.46094,33.459308,67945.0,65956.0
3057,4289,34.793586,34.787923,68674.0,67340.0
3058,4290,34.736155,33.483718,68548.0,67029.0
3059,4291,34.308797,34.292121,68506.0,67827.0
3060,4292,30.445139,32.050227,65509.0,65339.0
3061,4293,33.998076,34.972362,35039.0,41059.0
3062,4295,31.793504,33.717406,52519.0,50466.0
3063,430,39.131257,39.614359,62547.0,68577.0
3064,4301,30.211753,30.891427,33437.0,33501.0
3065,4303,31.030722,30.568364,33206.0,33854.0
3066,4306,33.331311,31.378298,57049.0,57411.0
3067,4307,42.949173,43.122636,89642.0,89005.0
3068,4308,43.303831,33.329742,87328.0,55064.0
3069,4309,42.29335,36.396694,77469.0,56166.0
3070,431,38.692871,37.798943,62055.0,62947.0
3071,4311,43.46369,36.110042,84757.0,56793.0
3072,4312,28.909648,26.57163,32384.0,36217.0
3073,4313,30.013043,27.796558,29127.0,33228.0
3074,4314,30.839832,27.306458,27255.0,33899.0
3075,4315,28.871415,28.76729,37869.0,38467.0
3076,4317,29.936064,29.172136,36418.0,37357.0
3077,4318,29.378616,29.021848,36885.0,37962.0
3078,4319,29.34457,28.79253,37318.0,38409.0
3079,432,38.258799,37.947383,62028.0,61587.0
3080,4320,29.343048,28.580982,37283.0,39040.0
3081,4321,29.829295,29.126983,36319.0,37251.0
3082,4322,30.293777,29.32257,35555.0,36755.0
3083,4323,32.738929,31.795511,36767.0,39358.0
3084,4324,32.2432,32.482291,37310.0,36935.0
3085,4325,32.743166,32.181123,34480.0,36189.0
3086,4326,30.105017,29.232038,36068.0,37195.0
3087,4327,30.177933,28.922961,35959.0,38283.0
3088,433,35.708891,37.183528,59807.0,65812.0
3089,4331,35.016121,34.481105,59968.0,59208.0
3090,4334,27.762593,27.376994,32045.0,32150.0
3091,4337,40.036412,39.598896,65280.0,63362.0
3092,4338,40.144485,39.314804,64005.0,59202.0
3093,434,36.675929,37.710107,63466.0,71202.0
3094,4340,35.464003,34.898769,47142.0,47508.0
3095,4341,29.09827,30.939988,28353.0,40627.0
3096,435,37.162511,37.255372,67510.0,70240.0
3097,4352,33.790423,32.852923,29692.0,33074.0
3098,4353,29.60885,28.750105,35226.0,30894.0
3099,4354,32.004475,31.094958,34041.0,35393.0
3100,4355,32.030141,32.287627,33932.0,34890.0
3101,4358,37.564391,36.495036,55847.0,54195.0
3102,4359,33.051615,32.864281,55265.0,50973.0
3103,436,37.195699,37.731683,67807.0,68994.0
3104,4360,33.038242,33.400287,54642.0,53781.0
3105,4361,31.869998,32.022152,59594.0,59280.0
3106,4362,31.73461,34.273965,59933.0,59096.0
3107,4363,31.846133,33.002356,60354.0,56935.0
3108,4364,29.55484,28.902696,63341.0,60948.0
3109,4365,31.276985,33.819615,61246.0,57206.0
3110,4366,30.290369,29.357526,49503.0,50863.0
3111,4367,28.988595,29.227327,29646.0,30374.0
3112,4368,28.839622,28.837592,30353.0,31446.0
3113,4369,31.964764,31.958459,31732.0,32179.0
3114,437,37.14244,37.548319,68469.0,68715.0
3115,4370,32.007782,31.665034,31764.0,34071.0
3116,4371,29.202493,29.344491,35446.0,34632.0
3117,4372,29.192162,29.184553,35564.0,36214.0
3118,4373,29.399552,29.688305,39247.0,35629.0
3119,4374,29.414799,29.223513,38550.0,35975.0
3120,4375,28.671583,28.962301,51367.0,50917.0
3121,4376,28.545349,28.951592,50495.0,50685.0
3122,4377,29.379682,28.754861,49320.0,51855.0
3123,4378,29.519868,28.858113,48914.0,50869.0
3124,4379,33.052796,28.74653,45733.0,51821.0
3125,438,37.313625,37.396018,69307.0,67847.0
3126,4380,32.912164,29.219209,45861.0,50697.0
3127,4381,35.399951,36.018948,58227.0,58902.0
3128,4382,28.319657,28.442549,59048.0,58694.0
3129,4383,32.187567,29.872729,64687.0,53466.0
3130,4384,32.148217,29.278647,64850.0,50726.0
3131,4385,34.586494,33.531464,54988.0,43330.0
3132,4386,36.631807,34.544278,61386.0,50111.0
3133,4387,32.137005,29.487376,63356.0,52440.0
3134,4389,29.095628,29.455806,33200.0,34595.0
3135,439,37.401052,37.457821,72019.0,71687.0
3136,4390,29.745742,29.846018,35362.0,32599.0
3137,4391,29.347622,29.266952,29043.0,29214.0
3138,4392,29.330983,29.324571,28948.0,29557.0
3139,4393,29.728958,29.725106,34442.0,33480.0
3140,4394,29.317803,29.678941,37287.0,33838.0
3141,4395,28.799837,29.032526,43844.0,38364.0
3142,4396,28.790204,29.14722,44049.0,39109.0
3143,4397,30.163371,29.04907,64833.0,60887.0
3144,4398,29.042293,29.432002,33833.0,32958.0
3145,4399,28.781755,28.928618,42928.0,38570.0
3146,440,37.390119,37.295477,71473.0,68860.0
3147,4400,28.940505,29.286353,32448.0,34366.0
3148,4402,30.840022,31.952618,56519.0,63922.0
3149,4403,30.739842,30.471401,56112.0,49334.0
3150,4404,30.793321,32.35563,60502.0,66052.0
3151,4405,30.809062,31.017987,60213.0,56499.0
3152,4406,25.837154,27.854398,35818.0,32925.0
3153,4407,28.976037,28.846466,38468.0,37938.0
3154,4408,28.970597,28.779027,38324.0,36098.0
3155,4409,28.87034,29.151249,41476.0,38661.0
3156,441,36.926286,38.789638,64624.0,70151.0
3157,4410,28.88155,28.85178,41235.0,36189.0
3158,4411,28.784231,29.014867,44241.0,38137.0
3159,4412,28.799252,28.816049,43527.0,38684.0
3160,4413,28.745954,29.235129,43554.0,38749.0
3161,4414,28.742841,28.966748,43084.0,41244.0
3162,4415,29.026126,29.490638,39694.0,37778.0
3163,4416,29.043811,29.020631,39273.0,37568.0
3164,4417,29.144484,29.709488,38058.0,35620.0
3165,4418,29.154567,29.28524,37949.0,39313.0
3166,4419,29.433086,29.70236,37036.0,34288.0
3167,442,37.274175,39.542,64675.0,67098.0
3168,4420,29.356915,29.509318,37140.0,37156.0
3169,4421,29.597877,29.843994,35457.0,32611.0
3170,4423,30.784676,30.502126,35749.0,34893.0
3171,4424,30.76761,30.490016,35738.0,36497.0
3172,4425,31.100544,30.988153,36912.0,39447.0
3173,4426,31.080117,29.992806,36835.0,34267.0
3174,4427,31.795949,31.152388,40147.0,37960.0
3175,4428,33.930791,33.616104,41205.0,41346.0
3176,4429,33.381757,32.936921,39623.0,37892.0
3177,443,38.493964,39.097535,65875.0,63967.0
3178,4430,34.346394,34.260033,43951.0,45239.0
3179,4431,34.378408,33.405329,44220.0,40413.0
3180,4432,34.868431,34.21356,47586.0,46737.0
3181,4433,34.706446,33.616104,46573.0,41346.0
3182,4434,36.614404,35.370517,61677.0,60174.0
3183,4435,36.687509,35.712374,62389.0,62083.0
3184,4436,30.722278,30.361733,52667.0,49247.0
3185,4437,30.440332,29.795107,51235.0,51338.0
3186,444,39.165323,41.424363,66344.0,69786.0
3187,4441,29.377444,29.305612,29981.0,32387.0
3188,4442,29.378619,29.233999,29936.0,28749.0
3189,4443,29.114501,29.07957,36854.0,38780.0
3190,4444,29.12409,29.54029,36741.0,36537.0
3191,4445,29.07112,29.099125,38280.0,38706.0
3192,4446,29.077241,29.490135,38125.0,36875.0
3193,4447,28.843093,28.95045,42246.0,43394.0
3194,4448,28.845057,29.13877,42391.0,38809.0
3195,4449,28.692174,28.857775,46995.0,42100.0
3196,445,40.564613,40.710591,69440.0,66528.0
3197,4450,28.686458,28.940914,47127.0,40012.0
3198,4451,28.833857,28.937859,41369.0,38922.0
3199,4454,32.535415,31.984438,32561.0,30644.0
3200,4455,32.31396,31.878252,31785.0,31064.0
3201,4456,30.851395,31.255437,30495.0,32026.0
3202,4457,30.771824,31.576851,30478.0,32443.0
3203,4458,30.194324,29.949883,29642.0,29626.0
3204,4459,30.179192,31.108659,29614.0,31521.0
3205,446,40.322951,39.709953,67724.0,62830.0
3206,4460,29.964175,29.856326,29198.0,28813.0
3207,4462,32.179933,31.906694,31101.0,30510.0
3208,447,41.247098,39.663679,70175.0,61907.0
3209,4473,31.193861,31.157057,32460.0,32277.0
3210,4474,31.953549,32.104105,31507.0,33122.0
3211,4475,29.683844,29.802666,35466.0,40623.0
3212,4477,35.872469,34.623042,51082.0,54299.0
3213,4478,35.967599,34.341454,50962.0,56470.0
3214,4479,35.722482,34.231272,51998.0,58217.0
3215,448,41.631645,43.706892,71087.0,77674.0
3216,4481,32.16325,33.706071,40085.0,39587.0
3217,4482,26.379036,27.134129,33544.0,32652.0
3218,4484,31.256264,31.464953,39981.0,41035.0
3219,4485,31.192768,31.407342,40329.0,41775.0
3220,4486,30.515766,32.868114,68274.0,39999.0
3221,4488,28.791143,29.280915,58332.0,59773.0
3222,4489,28.814439,29.231474,58395.0,59956.0
3223,449,42.435625,42.387752,71062.0,65167.0
3224,4490,28.977844,28.978713,56317.0,59325.0
3225,4491,29.043209,29.34853,55791.0,59967.0
3226,4492,28.516412,28.556702,58091.0,58873.0
3227,4493,28.440498,29.202429,60040.0,60005.0
3228,4494,35.492243,35.576237,47198.0,47515.0
3229,4495,29.055633,29.114193,63686.0,58996.0
3230,4496,35.794398,36.724635,50693.0,52637.0
3231,4497,30.058351,30.740226,34947.0,34570.0
3232,4499,31.536585,31.396974,51861.0,57216.0
3233,45,36.676282,36.761339,63826.0,67316.0
3234,4500,31.879304,30.69439,55841.0,49227.0
3235,4501,28.361888,28.438931,57681.0,58632.0
3236,4502,28.40813,29.006523,60594.0,59780.0
3237,4503,28.366349,28.406128,60831.0,59741.0
3238,4504,29.411977,29.821064,32505.0,32378.0
3239,4505,29.59912,29.932567,32859.0,32380.0
3240,4506,28.276555,28.325494,61725.0,60115.0
3241,4507,28.925417,29.36862,33169.0,34166.0
3242,4508,29.08548,29.110386,62317.0,58803.0
3243,4509,28.852983,28.860184,33837.0,33084.0
3244,451,42.678579,41.09374,70921.0,60090.0
3245,4510,36.300446,35.523679,60619.0,57370.0
3246,4511,32.987499,32.997936,38202.0,37665.0
3247,4512,32.58112,32.654037,31004.0,31110.0
3248,4513,28.523108,29.185355,59307.0,59939.0
3249,4514,34.802085,35.914493,54942.0,53643.0
3250,4515,32.789548,32.215035,44750.0,38121.0
3251,4516,29.197101,29.438328,37100.0,36230.0
3252,4517,29.383321,29.478025,28725.0,28505.0
3253,4518,31.063312,31.387589,40286.0,41750.0
3254,4519,31.202158,32.780702,40263.0,38694.0
3255,452,42.529776,41.457847,67901.0,54817.0
3256,4520,32.485709,32.659043,34367.0,36916.0
3257,4521,38.097287,38.05347,57880.0,59778.0
3258,4522,29.113339,29.591887,34596.0,32994.0
3259,4523,29.102427,29.343405,34464.0,32817.0
3260,4524,34.240869,34.023277,27770.0,27320.0
3261,4525,34.22636,33.557599,27802.0,30796.0
3262,4528,32.219261,32.187182,30419.0,29997.0
3263,4529,30.551133,31.075534,33111.0,33352.0
3264,453,36.889495,36.484492,69804.0,65308.0
3265,4530,30.842822,32.170222,35714.0,38280.0
3266,4531,30.889219,31.108482,35912.0,33973.0
3267,4532,32.583828,33.169885,43635.0,42867.0
3268,4533,33.061244,32.831586,28551.0,29668.0
3269,4534,33.10089,32.704544,28600.0,28570.0
3270,4535,32.849155,32.653758,29829.0,30817.0
3271,4536,32.8416,32.949887,29781.0,28585.0
3272,4537,29.341937,29.307083,37432.0,36993.0
3273,4538,35.317803,33.91362,57038.0,54949.0
3274,4539,31.158278,32.67123,51506.0,47542.0
3275,4540,29.642427,29.632292,28234.0,28602.0
3276,4541,34.458479,34.861735,53555.0,56219.0
3277,4543,30.054999,30.032449,32846.0,32427.0
3278,4544,30.182054,30.964378,32945.0,31724.0
3279,4546,28.53658,28.270175,31598.0,35203.0
3280,4547,28.726067,28.693216,30343.0,35344.0
3281,4548,29.159626,28.944307,28363.0,31631.0
3282,4549,29.242654,29.225732,30006.0,35514.0
3283,455,37.017342,36.00148,66019.0,65308.0
3284,4550,31.220293,29.624574,54555.0,51952.0
3285,4551,31.212103,29.191033,54881.0,48572.0
3286,4552,28.382418,28.166765,31636.0,33106.0
3287,4555,28.394635,28.283893,31803.0,32176.0
3288,4556,28.37793,28.388196,31640.0,31927.0
3289,4559,28.87657,28.46357,29426.0,33030.0
3290,456,37.091823,36.951177,66680.0,66589.0
3291,4560,29.006964,28.915302,28915.0,31591.0
3292,4561,28.529927,28.24763,30707.0,31661.0
3293,4562,28.73124,28.972497,29947.0,31580.0
3294,4563,28.400053,28.151104,31081.0,33071.0
3295,4564,28.406765,28.655021,31039.0,32378.0
3296,4565,28.597545,28.793467,31431.0,35943.0
3297,4566,28.606714,28.854699,31248.0,35535.0
3298,4567,32.33779,32.205603,34673.0,33977.0
3299,4568,28.418592,28.569142,31199.0,31034.0
3300,4569,28.353608,28.590216,31531.0,31236.0
3301,457,34.454496,34.732488,58682.0,60718.0
