"12f7 -- 9. All data groups, 2010-2023"

"00250  Taka-Töölö (Helsinki)","Average income of households (TR)",48098
"00250  Taka-Töölö (Helsinki)","Median income of households (TR)",34345
"00250  Taka-Töölö (Helsinki)","Households belonging to the lowest income category (TR)",1353
"00250  Taka-Töölö (Helsinki)","Households belonging to the middle income category (TR)",3202
"00250  Taka-Töölö (Helsinki)","Households belonging to the highest income category (TR)",2281
"00250  Taka-Töölö (Helsinki)","Accumulated purchasing power of households (TR)",328800445
"00250  Taka-Töölö (Helsinki)","Free-time residences (RA)",0
"00250  Taka-Töölö (Helsinki)","Buildings, total (RA)",407
"00250  Taka-Töölö (Helsinki)","Other buildings (RA)",116
"00250  Taka-Töölö (Helsinki)","Residential buildings (RA)",291
"00250  Taka-Töölö (Helsinki)","Dwellings (RA)",7776
"00250  Taka-Töölö (Helsinki)","Average floor area per dwelling (RA)",53.8
"00250  Taka-Töölö (Helsinki)","Dwellings in small houses (RA)",49
"00250  Taka-Töölö (Helsinki)","Dwellings in blocks of flats (RA)",7601
"00250  Taka-Töölö (Helsinki)","Other dwellings (RA)",126
"00250  Taka-Töölö (Helsinki)","Workplaces, total (TP)",7358
"00250  Taka-Töölö (Helsinki)","Primary production (TP)",13
"00250  Taka-Töölö (Helsinki)","Processing (TP)",84
"00250  Taka-Töölö (Helsinki)","Services (TP)",7261
"00250  Taka-Töölö (Helsinki)","A Agriculture, forestry and fishing (TP)",13
"00250  Taka-Töölö (Helsinki)","B Mining and quarrying (TP)",0
"00250  Taka-Töölö (Helsinki)","C Manufacturing (TP)",15
"00250  Taka-Töölö (Helsinki)","D Electricity, gas, steam and air conditioning supply (TP)",0
"00250  Taka-Töölö (Helsinki)","E Water supply; sewerage, waste management and remediation activities (TP)",0
"00250  Taka-Töölö (Helsinki)","F Construction (TP)",69
"00250  Taka-Töölö (Helsinki)","G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP)",227
"00250  Taka-Töölö (Helsinki)","H Transportation and storage (TP)",630
"00250  Taka-Töölö (Helsinki)","I Accommodation and food service activities (TP)",198
"00250  Taka-Töölö (Helsinki)","J Information and communication (TP)",80
"00250  Taka-Töölö (Helsinki)","K Financial and insurance activities (TP)",8
"00250  Taka-Töölö (Helsinki)","L Real estate activities (TP)",63
"00250  Taka-Töölö (Helsinki)","M Professional, scientific and technical activities (TP)",450
"00250  Taka-Töölö (Helsinki)","N Administrative and support service activities (TP)",131
"00250  Taka-Töölö (Helsinki)","O Public administration and defence; compulsory social security (TP)",755
"00250  Taka-Töölö (Helsinki)","P Education (TP)",292
"00250  Taka-Töölö (Helsinki)","Q Human health and social work activities (TP)",3449
"00250  Taka-Töölö (Helsinki)","R Arts, entertainment and recreation (TP)",639
"00250  Taka-Töölö (Helsinki)","S Other service activities (TP)",318
"00250  Taka-Töölö (Helsinki)","T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP)",0
"00250  Taka-Töölö (Helsinki)","U Activities of extraterritorial organisations and bodies (TP)",21
"00250  Taka-Töölö (Helsinki)","X Industry unknown (TP)",0
"00250  Taka-Töölö (Helsinki)","Inhabitants, total (PT)",11299
"00250  Taka-Töölö (Helsinki)","Employed (PT)",6243
"00250  Taka-Töölö (Helsinki)","Unemployed (PT)",721
"00250  Taka-Töölö (Helsinki)","Children aged 0 to 14 (PT)",1180
"00250  Taka-Töölö (Helsinki)","Students (PT)",880
"00250  Taka-Töölö (Helsinki)","Pensioners (PT)",1866
"00250  Taka-Töölö (Helsinki)","Others (PT)",409
"00260  Keski-Töölö (Helsinki)","X coordinate",384837
"00260  Keski-Töölö (Helsinki)","Y coordinate",6673278
"00260  Keski-Töölö (Helsinki)","Surface area",751805
"00260  Keski-Töölö (Helsinki)","Inhabitants, total (HE)",5581
"00260  Keski-Töölö (Helsinki)","Males (HE)",2555
"00260  Keski-Töölö (Helsinki)","Females (HE)",3026
"00260  Keski-Töölö (Helsinki)","Average age of inhabitants (HE)",45
"00260  Keski-Töölö (Helsinki)","0-2 years (HE)",132
"00260  Keski-Töölö (Helsinki)","3-6 years (HE)",137
"00260  Keski-Töölö (Helsinki)","7-12 years (HE)",196
"00260  Keski-Töölö (Helsinki)","13-15 years (HE)",75
"00260  Keski-Töölö (Helsinki)","16-17 years (HE)",58
"00260  Keski-Töölö (Helsinki)","18-19 years (HE)",70
"00260  Keski-Töölö (Helsinki)","20-24 years (HE)",425
"00260  Keski-Töölö (Helsinki)","25-29 years (HE)",631
"00260  Keski-Töölö (Helsinki)","30-34 years (HE)",523
"00260  Keski-Töölö (Helsinki)","35-39 years (HE)",414
"00260  Keski-Töölö (Helsinki)","40-44 years (HE)",347
"00260  Keski-Töölö (Helsinki)","45-49 years (HE)",296
"00260  Keski-Töölö (Helsinki)","50-54 years (HE)",278
"00260  Keski-Töölö (Helsinki)","55-59 years (HE)",340
"00260  Keski-Töölö (Helsinki)","60-64 years (HE)",293
"00260  Keski-Töölö (Helsinki)","65-69 years (HE)",266
"00260  Keski-Töölö (Helsinki)","70-74 years (HE)",347
"00260  Keski-Töölö (Helsinki)","75-79 years (HE)",330
"00260  Keski-Töölö (Helsinki)","80-84 years (HE)",193
"00260  Keski-Töölö (Helsinki)","85 years or over (HE)",230
"00260  Keski-Töölö (Helsinki)","Aged 18 or over, total (KO)",4983
"00260  Keski-Töölö (Helsinki)","Basic level studies (KO)",699
"00260  Keski-Töölö (Helsinki)","With education, total (KO)",4284
"00260  Keski-Töölö (Helsinki)","Matriculation examination (KO)",727
"00260  Keski-Töölö (Helsinki)","Vocational diploma (KO)",590
"00260  Keski-Töölö (Helsinki)","Academic degree - Lowest level tertiary and lower university level degrees (KO)",1274
"00260  Keski-Töölö (Helsinki)","Academic degree - Higher university level degree (KO)",1693
"00260  Keski-Töölö (Helsinki)","Aged 18 or over, total (HR)",4983
"00260  Keski-Töölö (Helsinki)","Average income of inhabitants (HR)",42777
"00260  Keski-Töölö (Helsinki)","Median income of inhabitants (HR)",28647
"00260  Keski-Töölö (Helsinki)","Inhabitants belonging to the lowest income category (HR)",824
"00260  Keski-Töölö (Helsinki)","Inhabitants belonging to the middle income category (HR)",2182
"00260  Keski-Töölö (Helsinki)","Inhabitants belonging to the highest income category (HR)",1977
"00260  Keski-Töölö (Helsinki)","Accumulated purchasing power of inhabitants (HR)",213159847
"00260  Keski-Töölö (Helsinki)","Households, total (TE)",3171
"00260  Keski-Töölö (Helsinki)","Average size of households (TE)",1.7
"00260  Keski-Töölö (Helsinki)","Average floor area per person (TE)",38.8
"00260  Keski-Töölö (Helsinki)","One-person households (TE)",1742
"00260  Keski-Töölö (Helsinki)","Young one-person households (TE)",583
"00260  Keski-Töölö (Helsinki)","Young couples without children (TE)",239
"00260  Keski-Töölö (Helsinki)","Households with children (TE)",372
"00260  Keski-Töölö (Helsinki)","Households with small children (TE)",115
"00260  Keski-Töölö (Helsinki)","Households with children under school age (TE)",199
"00260  Keski-Töölö (Helsinki)","Households with school-age children (TE)",154
"00260  Keski-Töölö (Helsinki)","Households with teenagers (TE)",102
"00260  Keski-Töölö (Helsinki)","One-parent households with children (TE)",72
"00260  Keski-Töölö (Helsinki)","Adult households (TE)",1838
"00260  Keski-Töölö (Helsinki)","Pensioner households (TE)",973
"00260  Keski-Töölö (Helsinki)","Households living in owner-occupied dwellings (TE)",1619
"00260  Keski-Töölö (Helsinki)","Households living in rented dwellings (TE)",1534
"00260  Keski-Töölö (Helsinki)","Households living in other dwellings (TE)",18
"00260  Keski-Töölö (Helsinki)","Households, total (TR)",3171
"00260  Keski-Töölö (Helsinki)","Average income of households (TR)",65576
"00260  Keski-Töölö (Helsinki)","Median income of households (TR)",39033
"00260  Keski-Töölö (Helsinki)","Households belonging to the lowest income category (TR)",563
"00260  Keski-Töölö (Helsinki)","Households belonging to the middle income category (TR)",1326
"00260  Keski-Töölö (Helsinki)","Households belonging to the highest income category (TR)",1282
"00260  Keski-Töölö (Helsinki)","Accumulated purchasing power of households (TR)",207941902
"00260  Keski-Töölö (Helsinki)","Free-time residences (RA)",0
"00260  Keski-Töölö (Helsinki)","Buildings, total (RA)",144
"00260  Keski-Töölö (Helsinki)","Other buildings (RA)",47
"00260  Keski-Töölö (Helsinki)","Residential buildings (RA)",97
"00260  Keski-Töölö (Helsinki)","Dwellings (RA)",3758
"00260  Keski-Töölö (Helsinki)","Average floor area per dwelling (RA)",62.2
"00260  Keski-Töölö (Helsinki)","Dwellings in small houses (RA)",1
"00260  Keski-Töölö (Helsinki)","Dwellings in blocks of flats (RA)",3718
"00260  Keski-Töölö (Helsinki)","Other dwellings (RA)",39
"00260  Keski-Töölö (Helsinki)","Workplaces, total (TP)",6877
"00260  Keski-Töölö (Helsinki)","Primary production (TP)",4
"00260  Keski-Töölö (Helsinki)","Processing (TP)",25
"00260  Keski-Töölö (Helsinki)","Services (TP)",6848
"00260  Keski-Töölö (Helsinki)","A Agriculture, forestry and fishing (TP)",4
"00260  Keski-Töölö (Helsinki)","B Mining and quarrying (TP)",0
"00260  Keski-Töölö (Helsinki)","C Manufacturing (TP)",7
"00260  Keski-Töölö (Helsinki)","D Electricity, gas, steam and air conditioning supply (TP)",0
"00260  Keski-Töölö (Helsinki)","E Water supply; sewerage, waste management and remediation activities (TP)",0
"00260  Keski-Töölö (Helsinki)","F Construction (TP)",18
"00260  Keski-Töölö (Helsinki)","G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP)",200
"00260  Keski-Töölö (Helsinki)","H Transportation and storage (TP)",7
"00260  Keski-Töölö (Helsinki)","I Accommodation and food service activities (TP)",253
"00260  Keski-Töölö (Helsinki)","J Information and communication (TP)",52
"00260  Keski-Töölö (Helsinki)","K Financial and insurance activities (TP)",27
"00260  Keski-Töölö (Helsinki)","L Real estate activities (TP)",39
"00260  Keski-Töölö (Helsinki)","M Professional, scientific and technical activities (TP)",369
"00260  Keski-Töölö (Helsinki)","N Administrative and support service activities (TP)",334
"00260  Keski-Töölö (Helsinki)","O Public administration and defence; compulsory social security (TP)",0
"00260  Keski-Töölö (Helsinki)","P Education (TP)",173
"00260  Keski-Töölö (Helsinki)","Q Human health and social work activities (TP)",4547
"00260  Keski-Töölö (Helsinki)","R Arts, entertainment and recreation (TP)",664
"00260  Keski-Töölö (Helsinki)","S Other service activities (TP)",183
"00260  Keski-Töölö (Helsinki)","T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP)",0
"00260  Keski-Töölö (Helsinki)","U Activities of extraterritorial organisations and bodies (TP)",0
"00260  Keski-Töölö (Helsinki)","X Industry unknown (TP)",0
"00260  Keski-Töölö (Helsinki)","Inhabitants, total (PT)",5581
"00260  Keski-Töölö (Helsinki)","Employed (PT)",2648
"00260  Keski-Töölö (Helsinki)","Unemployed (PT)",336
"00260  Keski-Töölö (Helsinki)","Children aged 0 to 14 (PT)",516
"00260  Keski-Töölö (Helsinki)","Students (PT)",403
"00260  Keski-Töölö (Helsinki)","Pensioners (PT)",1417
"00260  Keski-Töölö (Helsinki)","Others (PT)",261
"00270  Pohjois-Meilahti (Helsinki)","X coordinate",383779
"00270  Pohjois-Meilahti (Helsinki)","Y coordinate",6674911
"00270  Pohjois-Meilahti (Helsinki)","Surface area",864732
"00270  Pohjois-Meilahti (Helsinki)","Inhabitants, total (HE)",7601
"00270  Pohjois-Meilahti (Helsinki)","Males (HE)",3317
"00270  Pohjois-Meilahti (Helsinki)","Females (HE)",4284
"00270  Pohjois-Meilahti (Helsinki)","Average age of inhabitants (HE)",41
"00270  Pohjois-Meilahti (Helsinki)","0-2 years (HE)",185
"00270  Pohjois-Meilahti (Helsinki)","3-6 years (HE)",226
"00270  Pohjois-Meilahti (Helsinki)","7-12 years (HE)",410
"00270  Pohjois-Meilahti (Helsinki)","13-15 years (HE)",182
"00270  Pohjois-Meilahti (Helsinki)","16-17 years (HE)",133
"00270  Pohjois-Meilahti (Helsinki)","18-19 years (HE)",128
"00270  Pohjois-Meilahti (Helsinki)","20-24 years (HE)",558
"00270  Pohjois-Meilahti (Helsinki)","25-29 years (HE)",880
"00270  Pohjois-Meilahti (Helsinki)","30-34 years (HE)",798
"00270  Pohjois-Meilahti (Helsinki)","35-39 years (HE)",651
"00270  Pohjois-Meilahti (Helsinki)","40-44 years (HE)",527
"00270  Pohjois-Meilahti (Helsinki)","45-49 years (HE)",424
"00270  Pohjois-Meilahti (Helsinki)","50-54 years (HE)",451
"00270  Pohjois-Meilahti (Helsinki)","55-59 years (HE)",417
"00270  Pohjois-Meilahti (Helsinki)","60-64 years (HE)",398
"00270  Pohjois-Meilahti (Helsinki)","65-69 years (HE)",319
"00270  Pohjois-Meilahti (Helsinki)","70-74 years (HE)",317
"00270  Pohjois-Meilahti (Helsinki)","75-79 years (HE)",267
"00270  Pohjois-Meilahti (Helsinki)","80-84 years (HE)",171
"00270  Pohjois-Meilahti (Helsinki)","85 years or over (HE)",159
"00270  Pohjois-Meilahti (Helsinki)","Aged 18 or over, total (KO)",6465
"00270  Pohjois-Meilahti (Helsinki)","Basic level studies (KO)",849
"00270  Pohjois-Meilahti (Helsinki)","With education, total (KO)",5616
"00270  Pohjois-Meilahti (Helsinki)","Matriculation examination (KO)",949
"00270  Pohjois-Meilahti (Helsinki)","Vocational diploma (KO)",996
"00270  Pohjois-Meilahti (Helsinki)","Academic degree - Lowest level tertiary and lower university level degrees (KO)",1672
"00270  Pohjois-Meilahti (Helsinki)","Academic degree - Higher university level degree (KO)",1999
"00270  Pohjois-Meilahti (Helsinki)","Aged 18 or over, total (HR)",6465
"00270  Pohjois-Meilahti (Helsinki)","Average income of inhabitants (HR)",30902
"00270  Pohjois-Meilahti (Helsinki)","Median income of inhabitants (HR)",26461
"00270  Pohjois-Meilahti (Helsinki)","Inhabitants belonging to the lowest income category (HR)",1016
"00270  Pohjois-Meilahti (Helsinki)","Inhabitants belonging to the middle income category (HR)",3382
"00270  Pohjois-Meilahti (Helsinki)","Inhabitants belonging to the highest income category (HR)",2067
"00270  Pohjois-Meilahti (Helsinki)","Accumulated purchasing power of inhabitants (HR)",199780125
"00270  Pohjois-Meilahti (Helsinki)","Households, total (TE)",4512
"00270  Pohjois-Meilahti (Helsinki)","Average size of households (TE)",1.7
"00270  Pohjois-Meilahti (Helsinki)","Average floor area per person (TE)",32.1
"00270  Pohjois-Meilahti (Helsinki)","One-person households (TE)",2607
"00270  Pohjois-Meilahti (Helsinki)","Young one-person households (TE)",1007
"00270  Pohjois-Meilahti (Helsinki)","Young couples without children (TE)",323
"00270  Pohjois-Meilahti (Helsinki)","Households with children (TE)",684
"00270  Pohjois-Meilahti (Helsinki)","Households with small children (TE)",169
"00270  Pohjois-Meilahti (Helsinki)","Households with children under school age (TE)",319
"00270  Pohjois-Meilahti (Helsinki)","Households with school-age children (TE)",312
"00270  Pohjois-Meilahti (Helsinki)","Households with teenagers (TE)",250
"00270  Pohjois-Meilahti (Helsinki)","One-parent households with children (TE)",198
"00270  Pohjois-Meilahti (Helsinki)","Adult households (TE)",2845
"00270  Pohjois-Meilahti (Helsinki)","Pensioner households (TE)",1003
"00270  Pohjois-Meilahti (Helsinki)","Households living in owner-occupied dwellings (TE)",1928
"00270  Pohjois-Meilahti (Helsinki)","Households living in rented dwellings (TE)",2569
"00270  Pohjois-Meilahti (Helsinki)","Households living in other dwellings (TE)",15
"00270  Pohjois-Meilahti (Helsinki)","Households, total (TR)",4512
"00270  Pohjois-Meilahti (Helsinki)","Average income of households (TR)",44328
"00270  Pohjois-Meilahti (Helsinki)","Median income of households (TR)",32783
"00270  Pohjois-Meilahti (Helsinki)","Households belonging to the lowest income category (TR)",912
"00270  Pohjois-Meilahti (Helsinki)","Households belonging to the middle income category (TR)",2364
"00270  Pohjois-Meilahti (Helsinki)","Households belonging to the highest income category (TR)",1236
"00270  Pohjois-Meilahti (Helsinki)","Accumulated purchasing power of households (TR)",200010102
"00270  Pohjois-Meilahti (Helsinki)","Free-time residences (RA)",0
"00270  Pohjois-Meilahti (Helsinki)","Buildings, total (RA)",196
"00270  Pohjois-Meilahti (Helsinki)","Other buildings (RA)",28
"00270  Pohjois-Meilahti (Helsinki)","Residential buildings (RA)",168
"00270  Pohjois-Meilahti (Helsinki)","Dwellings (RA)",4961
"00270  Pohjois-Meilahti (Helsinki)","Average floor area per dwelling (RA)",53.4
"00270  Pohjois-Meilahti (Helsinki)","Dwellings in small houses (RA)",68
"00270  Pohjois-Meilahti (Helsinki)","Dwellings in blocks of flats (RA)",4873
"00270  Pohjois-Meilahti (Helsinki)","Other dwellings (RA)",20
"00270  Pohjois-Meilahti (Helsinki)","Workplaces, total (TP)",2219
"00270  Pohjois-Meilahti (Helsinki)","Primary production (TP)",2
"00270  Pohjois-Meilahti (Helsinki)","Processing (TP)",390
"00270  Pohjois-Meilahti (Helsinki)","Services (TP)",1827
"00270  Pohjois-Meilahti (Helsinki)","A Agriculture, forestry and fishing (TP)",2
"00270  Pohjois-Meilahti (Helsinki)","B Mining and quarrying (TP)",0
"00270  Pohjois-Meilahti (Helsinki)","C Manufacturing (TP)",8
"00270  Pohjois-Meilahti (Helsinki)","D Electricity, gas, steam and air conditioning supply (TP)",0
"00270  Pohjois-Meilahti (Helsinki)","E Water supply; sewerage, waste management and remediation activities (TP)",0
"00270  Pohjois-Meilahti (Helsinki)","F Construction (TP)",382
"00270  Pohjois-Meilahti (Helsinki)","G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP)",71
"00270  Pohjois-Meilahti (Helsinki)","H Transportation and storage (TP)",10
"00270  Pohjois-Meilahti (Helsinki)","I Accommodation and food service activities (TP)",82
"00270  Pohjois-Meilahti (Helsinki)","J Information and communication (TP)",619
"00270  Pohjois-Meilahti (Helsinki)","K Financial and insurance activities (TP)",3
"00270  Pohjois-Meilahti (Helsinki)","L Real estate activities (TP)",21
"00270  Pohjois-Meilahti (Helsinki)","M Professional, scientific and technical activities (TP)",161
"00270  Pohjois-Meilahti (Helsinki)","N Administrative and support service activities (TP)",149
"00270  Pohjois-Meilahti (Helsinki)","O Public administration and defence; compulsory social security (TP)",0
"00270  Pohjois-Meilahti (Helsinki)","P Education (TP)",209
"00270  Pohjois-Meilahti (Helsinki)","Q Human health and social work activities (TP)",372
"00270  Pohjois-Meilahti (Helsinki)","R Arts, entertainment and recreation (TP)",40
"00270  Pohjois-Meilahti (Helsinki)","S Other service activities (TP)",90
"00270  Pohjois-Meilahti (Helsinki)","T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP)",0
"00270  Pohjois-Meilahti (Helsinki)","U Activities of extraterritorial organisations and bodies (TP)",0
"00270  Pohjois-Meilahti (Helsinki)","X Industry unknown (TP)",0
"00270  Pohjois-Meilahti (Helsinki)","Inhabitants, total (PT)",7601
"00270  Pohjois-Meilahti (Helsinki)","Employed (PT)",3923
"00270  Pohjois-Meilahti (Helsinki)","Unemployed (PT)",487
"00270  Pohjois-Meilahti (Helsinki)","Children aged 0 to 14 (PT)",945
"00270  Pohjois-Meilahti (Helsinki)","Students (PT)",646
"00270  Pohjois-Meilahti (Helsinki)","Pensioners (PT)",1375
"00270  Pohjois-Meilahti (Helsinki)","Others (PT)",225
"00280  Ruskeasuo (Helsinki)","X coordinate",383953
"00280  Ruskeasuo (Helsinki)","Y coordinate",6675752
"00280  Ruskeasuo (Helsinki)","Surface area",822672
"00280  Ruskeasuo (Helsinki)","Inhabitants, total (HE)",2908
"00280  Ruskeasuo (Helsinki)","Males (HE)",1277
"00280  Ruskeasuo (Helsinki)","Females (HE)",1631
"00280  Ruskeasuo (Helsinki)","Average age of inhabitants (HE)",42
"00280  Ruskeasuo (Helsinki)","0-2 years (HE)",65
"00280  Ruskeasuo (Helsinki)","3-6 years (HE)",85
"00280  Ruskeasuo (Helsinki)","7-12 years (HE)",154
"00280  Ruskeasuo (Helsinki)","13-15 years (HE)",53
"00280  Ruskeasuo (Helsinki)","16-17 years (HE)",33
"00280  Ruskeasuo (Helsinki)","18-19 years (HE)",56
"00280  Ruskeasuo (Helsinki)","20-24 years (HE)",271
"00280  Ruskeasuo (Helsinki)","25-29 years (HE)",326
"00280  Ruskeasuo (Helsinki)","30-34 years (HE)",290
"00280  Ruskeasuo (Helsinki)","35-39 years (HE)",218
"00280  Ruskeasuo (Helsinki)","40-44 years (HE)",213
"00280  Ruskeasuo (Helsinki)","45-49 years (HE)",161
"00280  Ruskeasuo (Helsinki)","50-54 years (HE)",163
"00280  Ruskeasuo (Helsinki)","55-59 years (HE)",155
"00280  Ruskeasuo (Helsinki)","60-64 years (HE)",152
"00280  Ruskeasuo (Helsinki)","65-69 years (HE)",79
"00280  Ruskeasuo (Helsinki)","70-74 years (HE)",107
"00280  Ruskeasuo (Helsinki)","75-79 years (HE)",120
"00280  Ruskeasuo (Helsinki)","80-84 years (HE)",69
"00280  Ruskeasuo (Helsinki)","85 years or over (HE)",138
"00280  Ruskeasuo (Helsinki)","Aged 18 or over, total (KO)",2518
"00280  Ruskeasuo (Helsinki)","Basic level studies (KO)",303
"00280  Ruskeasuo (Helsinki)","With education, total (KO)",2215
"00280  Ruskeasuo (Helsinki)","Matriculation examination (KO)",456
"00280  Ruskeasuo (Helsinki)","Vocational diploma (KO)",356
"00280  Ruskeasuo (Helsinki)","Academic degree - Lowest level tertiary and lower university level degrees (KO)",628
"00280  Ruskeasuo (Helsinki)","Academic degree - Higher university level degree (KO)",775
"00280  Ruskeasuo (Helsinki)","Aged 18 or over, total (HR)",2518
"00280  Ruskeasuo (Helsinki)","Average income of inhabitants (HR)",29033
"00280  Ruskeasuo (Helsinki)","Median income of inhabitants (HR)",25446
"00280  Ruskeasuo (Helsinki)","Inhabitants belonging to the lowest income category (HR)",504
"00280  Ruskeasuo (Helsinki)","Inhabitants belonging to the middle income category (HR)",1267
"00280  Ruskeasuo (Helsinki)","Inhabitants belonging to the highest income category (HR)",747
"00280  Ruskeasuo (Helsinki)","Accumulated purchasing power of inhabitants (HR)",73105665
"00280  Ruskeasuo (Helsinki)","Households, total (TE)",1583
"00280  Ruskeasuo (Helsinki)","Average size of households (TE)",1.7
"00280  Ruskeasuo (Helsinki)","Average floor area per person (TE)",32.2
"00280  Ruskeasuo (Helsinki)","One-person households (TE)",898
"00280  Ruskeasuo (Helsinki)","Young one-person households (TE)",280
"00280  Ruskeasuo (Helsinki)","Young couples without children (TE)",126
"00280  Ruskeasuo (Helsinki)","Households with children (TE)",242
"00280  Ruskeasuo (Helsinki)","Households with small children (TE)",65
"00280  Ruskeasuo (Helsinki)","Households with children under school age (TE)",121
"00280  Ruskeasuo (Helsinki)","Households with school-age children (TE)",120
"00280  Ruskeasuo (Helsinki)","Households with teenagers (TE)",70
"00280  Ruskeasuo (Helsinki)","One-parent households with children (TE)",57
"00280  Ruskeasuo (Helsinki)","Adult households (TE)",969
"00280  Ruskeasuo (Helsinki)","Pensioner households (TE)",375
"00280  Ruskeasuo (Helsinki)","Households living in owner-occupied dwellings (TE)",836
"00280  Ruskeasuo (Helsinki)","Households living in rented dwellings (TE)",745
"00280  Ruskeasuo (Helsinki)","Households living in other dwellings (TE)",2
"00280  Ruskeasuo (Helsinki)","Households, total (TR)",1583
"00280  Ruskeasuo (Helsinki)","Average income of households (TR)",43988
"00280  Ruskeasuo (Helsinki)","Median income of households (TR)",33081
"00280  Ruskeasuo (Helsinki)","Households belonging to the lowest income category (TR)",325
"00280  Ruskeasuo (Helsinki)","Households belonging to the middle income category (TR)",820
"00280  Ruskeasuo (Helsinki)","Households belonging to the highest income category (TR)",438
"00280  Ruskeasuo (Helsinki)","Accumulated purchasing power of households (TR)",69633579
"00280  Ruskeasuo (Helsinki)","Free-time residences (RA)",0
"00280  Ruskeasuo (Helsinki)","Buildings, total (RA)",144
"00280  Ruskeasuo (Helsinki)","Other buildings (RA)",26
"00280  Ruskeasuo (Helsinki)","Residential buildings (RA)",118
"00280  Ruskeasuo (Helsinki)","Dwellings (RA)",1774
"00280  Ruskeasuo (Helsinki)","Average floor area per dwelling (RA)",54.0
"00280  Ruskeasuo (Helsinki)","Dwellings in small houses (RA)",38
"00280  Ruskeasuo (Helsinki)","Dwellings in blocks of flats (RA)",1676
"00280  Ruskeasuo (Helsinki)","Other dwellings (RA)",60
"00280  Ruskeasuo (Helsinki)","Workplaces, total (TP)",4583
"00280  Ruskeasuo (Helsinki)","Primary production (TP)",1
"00280  Ruskeasuo (Helsinki)","Processing (TP)",1915
"00280  Ruskeasuo (Helsinki)","Services (TP)",2666
"00280  Ruskeasuo (Helsinki)","A Agriculture, forestry and fishing (TP)",1
"00280  Ruskeasuo (Helsinki)","B Mining and quarrying (TP)",0
"00280  Ruskeasuo (Helsinki)","C Manufacturing (TP)",28
"00280  Ruskeasuo (Helsinki)","D Electricity, gas, steam and air conditioning supply (TP)",0
"00280  Ruskeasuo (Helsinki)","E Water supply; sewerage, waste management and remediation activities (TP)",0
"00280  Ruskeasuo (Helsinki)","F Construction (TP)",1887
"00280  Ruskeasuo (Helsinki)","G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP)",94
"00280  Ruskeasuo (Helsinki)","H Transportation and storage (TP)",777
"00280  Ruskeasuo (Helsinki)","I Accommodation and food service activities (TP)",57
"00280  Ruskeasuo (Helsinki)","J Information and communication (TP)",114
"00280  Ruskeasuo (Helsinki)","K Financial and insurance activities (TP)",10
"00280  Ruskeasuo (Helsinki)","L Real estate activities (TP)",124
"00280  Ruskeasuo (Helsinki)","M Professional, scientific and technical activities (TP)",246
"00280  Ruskeasuo (Helsinki)","N Administrative and support service activities (TP)",72
"00280  Ruskeasuo (Helsinki)","O Public administration and defence; compulsory social security (TP)",203
"00280  Ruskeasuo (Helsinki)","P Education (TP)",244
"00280  Ruskeasuo (Helsinki)","Q Human health and social work activities (TP)",602
"00280  Ruskeasuo (Helsinki)","R Arts, entertainment and recreation (TP)",37
"00280  Ruskeasuo (Helsinki)","S Other service activities (TP)",86
"00280  Ruskeasuo (Helsinki)","T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP)",0
"00280  Ruskeasuo (Helsinki)","U Activities of extraterritorial organisations and bodies (TP)",0
"00280  Ruskeasuo (Helsinki)","X Industry unknown (TP)",1
"00280  Ruskeasuo (Helsinki)","Inhabitants, total (PT)",2908
"00280  Ruskeasuo (Helsinki)","Employed (PT)",1420
"00280  Ruskeasuo (Helsinki)","Unemployed (PT)",180
"00280  Ruskeasuo (Helsinki)","Children aged 0 to 14 (PT)",347
"00280  Ruskeasuo (Helsinki)","Students (PT)",325
"00280  Ruskeasuo (Helsinki)","Pensioners (PT)",541
"00280  Ruskeasuo (Helsinki)","Others (PT)",95
"00290  Meilahden sairaala-alue (Helsinki)","X coordinate",383963
"00290  Meilahden sairaala-alue (Helsinki)","Y coordinate",6674235
"00290  Meilahden sairaala-alue (Helsinki)","Surface area",268739
"00290  Meilahden sairaala-alue (Helsinki)","Inhabitants, total (HE)",141
"00290  Meilahden sairaala-alue (Helsinki)","Males (HE)",61
"00290  Meilahden sairaala-alue (Helsinki)","Females (HE)",80
"00290  Meilahden sairaala-alue (Helsinki)","Average age of inhabitants (HE)",46
"00290  Meilahden sairaala-alue (Helsinki)","0-2 years (HE)",3
"00290  Meilahden sairaala-alue (Helsinki)","3-6 years (HE)",5
"00290  Meilahden sairaala-alue (Helsinki)","7-12 years (HE)",4
"00290  Meilahden sairaala-alue (Helsinki)","13-15 years (HE)",2
"00290  Meilahden sairaala-alue (Helsinki)","16-17 years (HE)",2
"00290  Meilahden sairaala-alue (Helsinki)","18-19 years (HE)",1
"00290  Meilahden sairaala-alue (Helsinki)","20-24 years (HE)",7
"00290  Meilahden sairaala-alue (Helsinki)","25-29 years (HE)",12
"00290  Meilahden sairaala-alue (Helsinki)","30-34 years (HE)",9
